objid,specobjid,Group,RA,Dec,M_r,Lum,z,dist2BGG,lgm,sfr,sSFR,rank_dist,BGG_ID,rank_M,RA_BGG,Dec_BGG,M_BGG
367217682069612544,5362,173.107881854,-2.164209232,-20.872322,0.042000852,4,0.04078076,10.44316,-0.6954662,-11.1386262,2,,10.509,173.180323615,-2.199707671,-21.759372,5.06579869982945
299602927142594560,7327,146.012245135,0.765634264,-19.187829,0.038590117,4,0.0374546,9.420765,-0.3197586,-9.7405236,3,,9.49,146.020908347,0.733551682,-22.019332,2.0879947123767124
299617495671662592,7327,146.016869509,0.716795969,-20.003642,0.036304703,2,0.03516901,10.17868,-1.935431,-12.114111,2,,10.25,146.020908347,0.733551682,-22.019332,1.0829403310222057
299616121282127872,7327,146.020908347,0.733551682,-22.019332,0.037313006,1,0.03617733,11.10819,-1.555075,-12.663265,1,,11.104,146.020908347,0.733551682,-22.019332,0.0
299623817863522304,7327,146.089815348,0.659815238,-18.648234,0.037238484,5,0.036102064,9.533856,-1.197285,-10.731141,4,,9.518,146.020908347,0.733551682,-22.019332,6.3408937717896015
572017390632593408,1132,164.754269722,1.412400353,-20.124532,0.043049895,9,0.041833747,9.801315,-0.03789597,-9.83921097,3,,9.931,164.738457832,1.436935072,-22.19575,1.8338009431663032
572013267463989248,1132,164.799726983,1.439402586,-20.532828,0.041199612,7,0.039983504,10.46452,-1.779081,-12.243601,4,,10.512,164.738457832,1.436935072,-22.19575,3.851563298136899
5327805183181910016,1132,164.738457832,1.436935072,-22.19575,0.042704379,1,0.041488323,,,,1,,11.107,164.738457832,1.436935072,-22.19575,0.0
572012717708175360,1132,164.73470392,1.430538158,-19.327845,0.041383483,12,0.04016741,9.474714,-1.00954,-10.484254,2,,9.913,164.738457832,1.436935072,-22.19575,0.4659884994066076
367195691837057024,4776,172.290843705,-1.768028226,-19.474248,0.044454755,5,0.043233786,9.466909,-0.4517542,-9.9186632,3,,9.59,172.363770946,-1.746921459,-22.453293,4.768136932403512
367192393302173696,4776,172.29059842,-1.711687092,-22.045925,0.04629133,3,0.04507047,11.0334,-1.230665,-12.264065,4,,11.095,172.363770946,-1.746921459,-22.453293,5.100926135364513
367196241592870912,4776,172.363770946,-1.746921459,-22.453293,0.0442197,1,0.042998906,11.15656,-1.280555,-12.437115,1,,11.22,172.363770946,-1.746921459,-22.453293,0.0
367193217935894528,4776,172.324711065,-1.708011925,-21.935949,0.044022353,4,0.042801563,10.90268,1.125739,-9.776941,2,,10.801,172.363770946,-1.746921459,-22.453293,3.463306121763362
