objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237655473436361135,16.23003,17.42889,16.11479,16.13416,0.08824704
1237655473432101295,14.34656,17.22644,14.37803,14.3484,0.03822024
1237655473429741825,15.62925,18.25316,15.62179,15.61206,0.03184264
1237655473429741692,13.57084,15.62898,13.51063,13.51063,0.03224673
1237655465930522935,16.84589,18.90174,16.85384,16.75004,0.05288099
1237655465930457311,15.21762,18.04627,15.28933,15.19666,0.04825468
1237655465385394461,14.77322,17.11476,14.62695,14.68421,0.02939068
1237655463784284387,17.08092,18.15671,16.9322,16.99815,0.02798104
1237655375185117425,16.34206,17.39878,16.25859,16.29406,0.03182313
1237655374647918862,16.14097,19.13046,16.10004,15.96069,0.03227677
1237655374647918701,15.77272,18.70298,15.87319,15.64117,0.03313956
1237655374647853180,13.46254,15.55134,13.34714,13.34714,0.02980347
1237655370364354632,14.47496,16.4709,14.34726,14.35644,0.03129909
1237655370364354565,13.25323,15.43721,13.15933,13.15933,0.0313287
1237655370364223569,13.50756,16.39811,13.49167,13.525,0.04499787
1237655370364223561,14.53111,16.33264,14.52799,14.52799,0.03771282
1237655368760229914,14.22499,16.30747,14.07377,14.07371,0.02326898
1237655368760164504,16.16451,18.37565,16.13106,16.13104,0.02459004
1237655368760164476,16.91182,18.30811,16.69669,16.79126,0.02422529
1237655368760164378,14.12984,16.22827,14.08179,14.08178,0.02420812
1237655368760098952,14.09489,16.58181,14.04942,14.04943,0.02602188
1237655368760098912,16.49236,17.93203,16.38675,16.38676,0.02590593
1237655368758788270,16.79437,17.79372,16.6995,16.70857,0.0340886
1237655130376241254,13.6406,16.41516,13.49348,13.56921,0.0252073
1237655128762810629,16.17655,17.0799,16.07328,16.07328,0.04540968
1237655128762744915,14.5061,16.91348,14.41199,14.41934,0.04911759
1237655742947262473,15.89712,17.13239,15.78979,15.80329,0.09947244
1237655742947262470,13.24333,16.1807,13.0907,13.0907,0.09839377
1237655742947197070,15.2456,17.00099,15.76935,15.76935,0.09772668
1237655742946738374,16.48584,17.66719,16.37495,16.37494,0.1197681
1237655742946673042,16.69424,19.04974,16.60686,16.60686,0.119774
1237655742946673034,17.3413,19.12447,17.29519,17.29519,0.1168353
1237655742946672967,15.74588,17.78201,15.69394,15.69396,0.1208267
1237655742946672966,15.82777,17.22269,15.75356,15.75356,0.1208402
1237655742946672960,16.88392,19.34569,16.36773,16.61909,0.1173611
1237655742946672910,14.98171,16.73862,14.8812,14.88118,0.1111914
1237655742946672782,15.18023,16.68157,15.05343,15.05342,0.118943
1237655742946672748,15.30312,16.88113,15.33441,15.33453,0.1189926
1237655742946672747,14.331,16.51682,14.28347,14.28347,0.1187917
1237655742946672691,14.1972,16.93178,13.997,14.09881,0.1195864
1237655742410260642,13.57769,16.59908,13.42423,13.4831,0.1046562
1237655742410195023,14.24645,16.05305,14.1109,14.11091,0.09714489
1237655742409867289,14.36939,16.23195,14.26657,14.26657,0.09377379
1237655742409801806,15.10145,17.18419,14.88756,14.9635,0.1101132
1237655742409736462,16.75039,18.22668,16.75758,16.66018,0.1068193
1237655742409736258,14.58731,16.66291,14.46762,14.54784,0.1107359
1237655742405672966,14.57328,16.27674,14.4283,14.4283,0.07724793
1237655742404559043,13.43655,16.42817,13.37554,13.38741,0.06272034
1237655501889994956,15.8412,17.35758,15.86217,15.86223,0.1246593
1237655501889994832,14.29536,17.20029,14.40421,14.40527,0.1238628
1237655501889929814,17.22029,18.86105,17.20855,17.20855,0.1125213
1237655501889929661,16.2065,18.69306,16.16656,16.16656,0.1059351
1237655501884358970,16.52364,19.26807,16.4698,16.45053,0.01906696
1237655501884293573,16.29103,17.78384,16.15646,16.1729,0.01865246
1237655501884293289,13.5586,15.65054,13.45966,13.45967,0.01872848
1237655501884227787,14.6775,16.9042,14.58054,14.60245,0.02029979
1237655498137206990,16.85901,18.718,16.86544,16.80146,0.1847198
1237655498135765176,16.80087,18.36502,16.49969,16.63279,0.1679928
1237655474505580845,14.24665,18.15571,14.21947,14.18334,0.02329341
1237655474504073496,14.95504,16.55001,14.91678,14.91682,0.01360013
1237655472358228205,15.61074,17.55237,15.45046,15.52554,0.02845252
1237655471822209218,14.72579,17.32259,14.71926,14.67703,0.03872541
1237655471822209115,14.32063,15.97627,14.19726,14.21309,0.03473806
1237655469135692305,17.20155,18.2669,17.12755,17.12755,0.1078916
1237655469135692130,14.23516,16.84716,14.11978,14.11978,0.1073895
1237655469135692013,14.33546,17.65559,14.35817,14.25879,0.1111166
1237655469135626467,14.72724,16.40618,14.67693,14.67691,0.1062877
1237655469135626444,15.15919,16.74356,15.09285,15.09286,0.1056316
1237655469135495480,16.38663,18.71846,16.36236,16.36236,0.1095893
1237655468597182871,16.58621,17.96624,16.48177,16.49,0.1093383
1237655468597182863,15.59966,17.26073,15.40649,15.42989,0.1074892
1237655465922199634,14.89854,17.45247,14.64918,14.78347,0.04528166
1237655465385459816,16.18063,17.14732,16.09548,16.09767,0.02967456
1237655465383428182,16.09878,17.63789,15.90493,15.95713,0.03495936
1237655465383428181,13.44404,16.60851,13.28506,13.28649,0.03428279
1237655464856780879,14.5238,16.37328,14.43641,14.48608,0.04386842
1237655464844329010,14.48209,15.94767,14.32818,14.32817,0.03518968
1237655464844263595,15.75305,17.47828,15.55116,15.61771,0.03183048
1237655464844198086,15.93024,17.39106,15.76862,15.78458,0.03191082
1237655464320499873,14.96856,17.09269,15.35721,15.35721,0.03335519
1237655464320499872,13.90324,16.40383,13.82239,13.82248,0.03337638
1237655464319909974,13.76411,15.74767,13.66295,13.68262,0.04367152
1237655463774191677,13.87223,15.73598,13.78955,13.78955,0.03717507
1237655463774126344,15.46102,16.70596,15.39149,15.39149,0.03912407
1237655463774126308,16.71802,19.33673,16.67768,16.67769,0.04023285
1237655374110916718,14.40324,15.79895,14.27728,14.27729,0.02409838
1237655371429052498,15.05874,17.38643,15.10616,14.98748,0.03020426
1237655370904764628,14.43012,16.71614,14.34051,14.34051,0.03209572
1237655370904764519,13.62889,15.90458,13.49359,13.50196,0.03096365
1237655370904764505,15.17472,16.41936,15.05634,15.05635,0.03313508
1237655370902863961,16.31885,19.33614,16.24343,16.24344,0.0320526
1237655370902732937,16.2634,18.22766,16.38125,16.21942,0.04064479
1237655370902732815,14.47863,16.436,14.4373,14.4373,0.04260358
1237655369826697452,15.88933,17.78787,15.96936,15.80564,0.03264849
1237655369826697298,13.75048,16.13473,13.5815,13.587,0.03242453
1237655368756625588,15.3619,17.21958,15.16995,15.22639,0.03840033
1237655348895416498,15.64611,16.89132,15.54917,15.58221,0.02430651
1237655348895416475,14.22361,15.78732,14.12078,14.12078,0.02383372
1237655348895416343,13.09241,16.22054,12.95983,12.95983,0.02289491
1237655348895351215,15.70767,17.21631,15.62096,15.62096,0.02270652
1237655348892598387,15.08652,17.77632,14.76772,14.95528,0.03853116
1237655348358021297,15.44823,18.41308,15.47265,15.47265,0.035098
1237655348355793107,16.29834,17.73031,16.12897,16.20724,0.0340609
1237655348355727570,16.60141,18.81763,16.59787,16.55148,0.03598034
1237655348355662086,14.12479,16.60373,13.9295,13.96,0.03792474
1237655348355203181,12.96429,15.29611,12.76038,12.76038,0.04486309
1237655348355203169,14.87818,16.24468,14.78228,14.78228,0.0444557
1237655348355203084,12.68332,15.29768,12.56789,12.58267,0.04420138
1237655129844416636,14.16088,17.12238,13.97029,13.99449,0.05730843
1237655128235049080,15.1983,16.78018,15.10281,15.1598,0.08939854
1237655125555085390,13.72075,16.19897,13.65155,13.68456,0.06933112
1237655125015855301,13.68411,17.09607,13.75207,13.68176,0.08331408
1237655125015855124,13.92521,16.24085,13.84234,13.84488,0.081868
1237655125015789657,15.00123,16.8842,14.83963,14.89158,0.07257295
