objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237665549969588379,14.88946,17.0604,15.77005,15.76999,0.2172001
1237665549969588378,13.37388,16.32123,13.23571,13.24785,0.2193321
1237665549969588377,14.34743,16.36324,14.51725,14.51721,0.2221314
1237665549964214388,16.71282,18.47293,16.72923,16.6131,0.1351393
1237665549964214368,16.18722,17.29078,16.09928,16.09931,0.136878
1237665549964214340,14.55615,16.47822,14.52571,14.52571,0.1337856
1237665549964214335,16.78823,19.29175,16.76837,16.69893,0.1345649
1237665549437632547,14.62264,16.7344,14.5938,14.59384,0.0809011
1237665548363956318,14.48108,16.53014,14.52033,14.52028,0.08246557
1237665548363956317,13.92776,16.09217,13.85596,13.85596,0.08260588
1237665548363956244,15.53579,18.07547,15.56112,15.44969,0.08483546
1237665536542179835,13.90446,17.35469,13.97861,13.93843,0.1196206
1237665536542179811,15.53496,18.09128,15.54759,15.45141,0.1194101
1237665535465619850,15.67016,16.89925,15.54313,15.54313,0.1315282
1237665535465619750,15.76011,17.05795,15.7681,15.76808,0.1286632
1237665535465619524,13.04514,16.64498,12.80373,12.93133,0.1355996
1237665534931894453,17.13986,19.05746,17.15172,17.15172,0.1181581
1237665534931894452,15.87154,17.0939,15.7871,15.78713,0.1175256
1237665534931894451,14.36006,15.98805,14.35528,14.35523,0.1183781
1237665534931894336,13.62571,15.94626,13.49576,13.5004,0.1201513
1237665532262285668,14.92793,17.49532,14.94274,14.92634,0.1081122
1237665532260581636,16.75463,18.92201,16.71069,16.71069,0.09189922
1237665532259991737,14.91265,16.26511,14.81759,14.81759,0.08776142
1237665531723514265,16.44272,18.82495,16.48657,16.34667,0.07805128
1237665531723514229,16.22837,18.60476,16.3017,16.07215,0.0786598
1237665531723317440,14.54504,16.61295,14.37774,14.41212,0.08087695
1237665531723317438,13.21615,16.03867,13.11285,13.11284,0.08091201
1237665531180482789,16.28505,18.50707,16.30657,16.2234,0.08856446
1237665530635682059,15.08781,17.55675,15.10239,15.05461,0.02865452
1237665442071904291,13.88703,16.05662,13.75307,13.76327,0.1047913
1237665441522778142,13.94922,16.31497,13.85157,13.85159,0.04356092
1237665440981581946,15.33453,17.81425,15.31296,15.31297,0.03478581
1237665429705785563,16.10612,18.08511,15.82974,15.93888,0.03142907
1237665429705785489,13.9993,16.07303,13.86408,13.87377,0.03724997
1237665429705785479,16.641,17.86267,16.52942,16.52942,0.03585389
1237665429705720018,15.13266,17.16716,15.17173,15.07332,0.03613308
1237665429705719871,15.02108,16.40211,14.88926,14.88926,0.03219363
1237665429181497364,15.06535,16.41438,15.11559,15.11559,0.08743542
1237665429171863665,16.75227,17.81102,16.61348,16.67262,0.04277346
1237665428110639527,15.24037,18.3374,15.20939,15.20939,0.1079296
1237665427567673685,16.80665,18.17858,16.64456,16.65775,0.1380404
1237665549976142073,15.58424,17.67155,15.59543,15.53592,0.1004351
1237665549437960610,15.08085,17.45379,14.91555,15.02428,0.09041367
1237665549437960520,14.79903,16.74876,14.73303,14.733,0.0918486
1237665549437960502,17.59802,19.23733,17.58574,17.58575,0.08899156
1237665549437698092,13.97932,16.11074,13.94675,13.94677,0.08172032
1237665548887326900,15.78081,17.38428,15.78545,15.72755,0.03407402
1237665548887326898,15.52363,17.31137,15.40072,15.40072,0.03418535
1237665548887261391,14.03224,16.68727,13.94863,13.97092,0.04697042
1237665548887261266,13.94914,16.44758,13.90419,13.90421,0.04701264
1237665548887261199,16.07139,17.28751,15.9619,15.9619,0.04113772
1237665548887195946,15.57622,16.82513,15.43215,15.43335,0.04056331
1237665548887195936,15.89966,17.33697,15.77766,15.77766,0.04238635
1237665548887195714,13.10436,15.61609,12.9733,12.9733,0.03840397
1237665548887195662,13.88642,16.06495,13.75713,13.75717,0.04005178
1237665548357140651,15.76795,17.75602,15.57238,15.59252,0.09584738
1237665548357075217,14.80732,16.90623,14.80931,14.80933,0.1003011
1237665548357075200,17.48279,18.85961,17.2264,17.38592,0.09818225
1237665548357075183,17.08306,17.8407,17.01365,17.01875,0.09875015
1237665548357075115,15.66945,17.08028,15.49516,15.53953,0.09228871
1237665548357075087,16.87666,18.02614,16.73948,16.7613,0.09019284
1237665548350193740,14.06488,15.99105,13.92288,13.92287,0.0378032
1237665548350128144,13.28179,15.7016,13.18355,13.18355,0.03190117
1237665536542245055,15.97261,17.46185,15.88885,15.88885,0.1161351
1237665536003539140,15.31732,16.79512,15.22411,15.22411,0.1012433
1237665535471518151,16.10655,17.68307,15.90051,15.96996,0.1452058
1237665535468765571,15.26689,16.67244,15.18781,15.18783,0.09216835
1237665535468765536,16.10647,17.35563,15.94629,16.00741,0.08929681
1237665535468765464,15.30203,17.08808,15.57076,15.59038,0.08952385
1237665535468765463,14.06837,16.79289,13.91222,13.94605,0.09030418
1237665534934450552,15.4263,16.87618,15.3728,15.3728,0.113033
1237665533324492861,15.88997,17.58366,15.8727,15.85781,0.07258141
1237665532796993637,14.68307,16.49486,14.61318,14.61318,0.0961593
1237665532796862550,14.40367,16.35612,14.24841,14.24995,0.1030151
1237665532260581889,15.28829,16.70808,15.19417,15.19417,0.08851793
1237665532260581838,15.07971,17.31641,14.97845,14.97845,0.08848687
1237665531723579578,16.2324,18.37385,16.21509,16.21509,0.08467214
1237665531709817003,16.26884,17.95002,16.15889,16.15889,0.04416383
1237665531709816970,15.27825,17.87216,15.35157,15.34065,0.04347432
1237665531181203620,17.14946,19.80757,17.11307,17.02668,0.08279279
1237665531179761770,17.05638,17.97536,16.93484,16.96488,0.0983159
1237665531172946006,13.68322,16.44876,13.57047,13.598,0.03704169
1237665531172683959,15.38266,16.77518,15.26362,15.27676,0.02849113
1237665530651083244,14.96761,17.7958,15.00127,14.94771,0.1102824
1237665530651082852,13.03291,16.11268,13.03155,13.03155,0.1227636
1237665530650952005,15.31314,17.88841,15.31882,15.2521,0.103125
1237665530650165636,15.33309,17.83161,15.43321,15.36751,0.1035019
1237665443131752459,15.05354,16.35848,15.02621,15.02621,0.03226124
1237665442071970090,14.28979,16.44652,14.18072,14.18073,0.1031862
1237665442071970062,15.94754,17.18304,15.88771,15.88771,0.1112634
1237665442071969837,14.84355,17.71165,14.92087,14.83282,0.1099039
1237665442071969832,14.05793,15.80803,13.92278,13.92278,0.107562
1237665442070659313,15.40148,18.17385,15.40143,15.35343,0.08309522
1237665442070659095,14.3154,15.75503,14.2208,14.23318,0.08678251
1237665442070593666,15.65919,17.78391,15.63785,15.63785,0.08530127
1237665442070593542,16.67984,19.0298,16.63839,16.62731,0.08505762
1237665442070528252,17.142,19.08646,17.13645,17.13645,0.088838
1237665442070528055,14.23783,16.67648,14.09793,14.16801,0.09040071
1237665442059714582,13.37863,15.83719,13.27041,13.27039,0.03663677
1237665441523499143,14.372,17.22286,14.19417,14.22265,0.04503239
1237665441518518285,13.71029,15.99141,13.61539,13.61538,0.03065971
1237665440988528752,15.92076,17.7985,15.70307,15.82911,0.07178396
1237665429185495125,15.68843,17.35623,15.58715,15.58715,0.1386862
1237665428645871715,13.7821,16.61011,14.58836,14.58836,0.09989222
1237665428645806454,15.68932,17.0452,15.58346,15.58652,0.09680387
1237665428645806219,14.01093,16.51291,13.94531,14.05272,0.1061155
1237665428645740687,14.05505,16.54947,13.85684,13.86392,0.09729035
1237665428645740684,13.43629,16.26217,13.41585,13.41584,0.09791245
1237665428645740683,15.80226,16.93838,16.47101,16.47729,0.09754616
1237665428629422165,15.02529,16.58726,14.9962,15.05431,0.03691981
1237665428108935669,14.71035,16.49428,14.60084,14.60685,0.09904216
1237665428108935458,14.40252,16.31209,14.30611,14.30609,0.09281876
1237665428108935403,15.4596,16.9575,15.30928,15.30924,0.09225418
1237665549439795565,15.54039,17.27807,15.40409,15.44537,0.1492763
1237665549439795506,15.44613,18.52613,15.44747,15.34299,0.1487881
1237665549439795426,16.41244,18.3817,16.11012,16.28993,0.1360349
1237665549439795241,13.90391,15.7357,13.77087,13.77086,0.1441161
1237665532798763625,15.20758,17.62291,15.27674,15.15545,0.09466201
1237665532798763287,13.20547,15.94751,13.13969,13.13969,0.09408045
1237665532786835481,15.15307,17.0171,15.07858,15.07858,0.1114839
1237665532785066181,15.59219,18.54283,15.57926,15.53953,0.04857767
1237665532785066003,14.70583,16.41839,14.80034,14.79618,0.04797189
1237665532785066002,13.87002,16.59392,13.86646,13.88229,0.04757038
1237665530649706709,16.14318,16.93415,16.06281,16.06481,0.09564998
1237665530649641205,14.74695,17.2983,14.55382,14.6138,0.09178916
1237665530649641061,14.00465,16.15534,13.89224,13.89224,0.09229894
1237665530643742759,14.1567,16.62339,14.13848,14.17722,0.09143043
1237665441523630105,15.12091,17.56057,14.94934,14.99179,0.04033387
1237665441523630104,13.72523,16.29881,13.56969,13.61654,0.03998373
1237665441522909366,15.5392,16.98977,15.45179,15.45179,0.03847912
1237665441518518400,15.12709,17.67671,15.16786,15.05361,0.03636714
1237665441516421312,15.36644,17.20643,15.19633,15.23238,0.02320812
1237665441516355626,14.22382,16.03672,14.15741,14.15742,0.02437602
1237665440998031805,16.08962,17.36637,15.95196,15.99507,0.09167626
1237665440998031492,13.46993,15.71666,13.43159,13.43159,0.09168138
1237665440988528754,16.16642,17.67115,16.18471,16.10984,0.07181399
1237665440988463230,14.72314,16.86455,14.63691,14.63693,0.07244983
1237665440988463229,13.44329,16.32108,13.35523,13.39747,0.07248528
