objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237671123767722047,13.83609,16.54388,13.79375,13.79375,0.09531657
1237671122692472846,13.45907,16.11989,13.35523,13.35524,0.06596874
1237671122692407542,15.27743,17.14102,15.19206,15.20847,0.06943153
1237670964854784136,14.04141,17.79784,14.14194,14.123,0.07037578
1237670964846919713,15.09299,17.17304,15.1011,15.06734,0.06540128
1237670596016537626,13.53841,15.91136,13.45908,13.45908,0.06657764
1237670450523144332,13.35244,16.44309,13.45491,13.4556,0.0727684
1237670450523144290,15.54507,17.7148,15.28287,15.47023,0.07063901
1237668670253105171,13.21022,15.78052,13.13294,13.13294,0.01869923
1237668624629891241,15.01338,17.78988,15.03146,14.99917,0.05144377
1237668590266876172,15.00613,17.49653,14.79141,14.91111,0.03722077
1237668590266876053,13.40629,15.83651,13.30256,13.30256,0.04380184
1237668586504782055,15.62271,18.75094,15.63256,15.63256,0.05625028
1237668586504781975,13.76932,15.80576,13.71601,13.71601,0.05518337
1237668496867000461,14.1295,16.88631,14.1929,14.09033,0.04481259
1237668496314663169,16.94658,19.72097,16.86852,16.86854,0.04538874
1237668496314663045,16.47783,19.15269,16.4136,16.38988,0.04577658
1237668496314662949,14.65767,17.37875,14.37005,14.47683,0.04605887
1237668496314597534,16.14682,17.96706,16.15545,16.09791,0.04561081
1237668496313942121,14.82803,17.13155,14.62258,14.69394,0.05411841
1237668496310730776,13.91224,15.97587,13.89659,13.89658,0.07369895
1237668496310665432,16.24103,17.49262,16.16582,16.16582,0.07522473
1237668496310665412,14.3452,16.80396,14.30577,14.30577,0.07269482
1237668496310665312,14.91629,16.3697,14.85241,14.85241,0.07467538
1237668496310665265,13.74141,16.09837,13.61804,13.61806,0.07560147
1237668367999172911,13.62481,16.12524,13.49513,13.49513,0.09062665
1237668367999172836,13.69779,15.69898,13.57602,13.57602,0.08977399
1237668349760372834,16.70701,18.56066,16.66874,16.66875,0.1420157
1237668349755719744,15.12506,17.3791,15.02018,15.07173,0.104394
1237668349744316558,15.71884,18.61046,15.82094,15.74598,0.04709517
1237668349214785655,13.84071,16.83743,13.88572,13.87938,0.08640014
1237668349213933749,16.80977,18.63162,16.84484,16.79909,0.0671126
1237668348675817507,13.72342,16.56175,13.6442,13.69571,0.0491749
1237668348675817506,15.15969,16.68857,14.89195,14.89195,0.04921278
1237668332034392412,17.78564,18.80737,17.8491,17.76695,0.09443257
1237671932820193349,13.74515,15.87666,13.58539,13.58538,0.065754
1237671932283519102,14.08761,16.27056,13.98801,13.98801,0.06789722
1237671932283388104,14.44775,16.40167,14.32381,14.34979,0.06934187
1237671767461396524,15.15219,16.89211,15.01079,15.08113,0.0302534
1237671767461331011,13.50304,16.78536,13.37789,13.43429,0.04314834
1237671767461265556,15.87857,17.40609,15.74336,15.79607,0.02559354
1237671767461265554,14.40953,16.28575,14.48757,14.48757,0.02554518
1237671767461265510,15.00432,17.09117,15.01217,14.98578,0.03657773
1237671690692591743,15.82616,18.63259,15.88241,15.84547,0.1205447
1237671141483937928,16.85835,17.85264,16.8089,16.80892,0.03118798
1237671129667731700,15.44291,17.2649,15.31771,15.38252,0.05411842
1237671129667731636,15.67286,18.58009,15.6251,15.60848,0.05336127
1237671129130336263,14.86824,16.16801,14.80376,14.80377,0.05041234
1237671129130270882,15.53361,17.29917,15.4659,15.46592,0.04732862
1237671125379907676,14.71658,17.95089,14.75425,14.69878,0.08559273
1237671125379842214,16.13436,18.03701,16.12585,16.11583,0.08484335
1237671125379842213,13.69598,16.48284,13.58289,13.63078,0.08438601
1237671125379842189,16.2302,19.23078,16.16589,16.16589,0.08199362
1237671124304855182,15.09874,17.32953,14.88696,15.0235,0.09873205
1237671123767853073,14.69116,18.04807,14.68869,14.59172,0.106179
1237671123767787710,16.67015,19.1673,16.6693,16.645,0.1094872
1237671122692473127,15.74635,17.33834,15.59568,15.62256,0.06085947
1237670965392703635,16.41767,18.09708,16.46431,16.41628,0.05427027
1237670965383921837,16.12233,18.52972,16.11821,16.02815,0.1054045
1237670965383856174,13.44215,15.78812,13.33902,13.33903,0.08390749
1237670965383790831,16.04187,18.94064,15.99658,15.99658,0.07937634
1237670965383790750,13.7405,16.00046,13.65751,13.68834,0.08399009
1237670964854718472,13.44147,15.95734,13.24891,13.26994,0.0671202
1237668670253170836,15.98029,16.96152,15.8844,15.8844,0.01958244
1237668670253170717,13.50102,15.89089,13.46404,13.46405,0.01964689
1237668586504781905,13.48777,16.92027,13.55087,13.48584,0.05594289
1237668586504716299,15.16895,16.65727,15.13047,15.13046,0.06411871
1237668367461515743,15.45133,17.18122,15.32325,15.36759,0.1148073
1237668367461449908,16.38195,17.8275,16.17007,16.23302,0.1152278
1237668367461384355,13.8777,16.35825,13.83638,13.83638,0.1074551
1237668367461384250,14.81775,17.05074,14.73599,14.73614,0.102505
1237668367461319004,15.99549,18.48635,16.05814,16.01147,0.1034943
1237668365851689395,16.8797,18.89872,16.87476,16.81693,0.08438066
1237668365851623732,15.81937,19.08746,15.72944,15.67908,0.07672885
1237668349214785881,14.92153,18.30184,14.97695,14.97695,0.08639318
1237668349214785653,13.06559,15.97062,12.94662,12.98277,0.08623429
1237668349210853684,14.57444,17.51595,14.59676,14.36898,0.06283167
1237668336324706372,15.67583,18.30571,15.70562,15.70562,0.08772991
1237668332029935885,15.64967,17.73585,15.66301,15.58837,0.06802039
1237668332029935843,14.22742,16.97791,14.05238,14.20921,0.06708942
1237668332029935842,15.82018,17.07616,15.83039,15.83041,0.06661904
1237668332029935785,17.00792,18.95796,16.63424,16.80384,0.05867134
1237668332027183316,17.32124,18.65881,17.32818,17.32815,0.05557329
1237668332027117606,14.65711,16.69115,14.54701,14.54701,0.05289773
1237668332027117605,15.38291,16.18966,15.28376,15.28376,0.05272457
1237668331493916905,14.55541,18.03436,14.58394,14.48333,0.08871067
1237671932820193442,16.73682,18.47083,16.69602,16.69602,0.0653238
1237668495236464802,15.33852,18.19447,14.88607,15.14062,0.1190019
1237668365852148088,16.89432,18.58584,16.67054,16.72928,0.1188586
1237668365852147751,14.04728,16.46782,13.93883,13.93882,0.1179673
1237668365852082663,16.63486,17.7023,16.50555,16.53808,0.1273037
1237668365852082564,16.77001,17.99311,16.60376,16.64143,0.1328614
1237668365851426886,14.83808,16.39336,14.67105,14.67106,0.08358441
1237668365851230239,14.75719,17.23877,14.80453,14.69432,0.09186848
1237668365314687448,17.09473,19.6184,17.01102,17.01101,0.1179767
1237668365314556218,15.64073,17.27864,15.76473,15.76471,0.1059748
1237668365314490759,16.40734,18.4998,16.06288,16.31293,0.1155877
1237668365313441805,13.37234,16.40096,13.17658,13.20141,0.09805833
1237668365313376588,16.16295,17.04999,16.04414,16.06865,0.09967698
1237668350817468531,15.30933,17.27242,15.3866,15.28287,0.05833238
1237668349218390261,17.12119,18.879,17.28105,17.07435,0.1069482
1237668349218390247,16.14874,18.31169,16.11099,16.11099,0.1003426
1237668349218390048,14.83382,17.03601,14.68013,14.69632,0.1056097
1237668349211050186,17.02706,19.24266,17.04309,16.92711,0.05440105
1237668349210984599,17.42708,19.60892,16.97825,17.27304,0.05394416
1237668349210919183,15.50717,17.28334,15.51239,15.44028,0.06342375
1237668349207511108,15.97921,18.63964,15.9972,15.97366,0.05027036
1237668349207511099,12.99883,15.79747,12.9775,12.98554,0.05082503
1237668349207445599,14.37198,17.22321,14.10176,14.28952,0.05313766
1237668336861577338,15.79954,18.36768,15.80062,15.80059,0.1077396
1237668336861511907,15.62252,19.71887,16.27384,16.27384,0.1045487
1237668336860856428,13.62335,16.22111,13.53613,13.53615,0.09168335
1237668336860201271,16.01078,18.68621,16.08908,15.86874,0.08883696
1237668336860201261,17.17062,18.05202,17.08161,17.0998,0.08739469
1237668336860200991,14.15839,15.96424,14.06986,14.06986,0.08733529
1237668336860200977,16.17034,17.00437,16.08241,16.08242,0.08721446
1237668336321036598,15.49034,17.30822,15.29709,15.31987,0.09975567
1237668332571787671,16.34595,18.58626,16.35787,16.32084,0.1145304
1237668332571787353,14.36922,16.3554,14.34952,14.34952,0.1042705
1237668332571721814,14.13534,17.11914,14.07398,14.17344,0.1047192
1237668332571656316,16.83003,19.33273,16.82767,16.82768,0.1022624
