objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237667447275257905,15.05213,17.30985,14.86468,14.93428,0.04055231
1237667447802364057,15.92531,17.32192,15.77058,15.8618,0.05202539
1237667447802429573,13.08692,15.52688,13.00785,13.00786,0.05696284
1237667447802429720,14.77265,16.54754,14.66887,14.68463,0.05209833
1237667447802429774,15.275,17.0981,15.09798,15.16379,0.05048717
1237667536920707358,13.71768,17.10131,13.77681,13.65284,0.06051029
1237667536935846082,14.57564,16.80397,14.60412,14.55548,0.05277988
1237667536938139658,15.10606,17.56024,14.85626,15.00618,0.05056816
1237667537465704588,13.04741,15.89095,13.01929,13.03062,0.069166
1237667537465704591,15.48721,16.72041,15.41612,15.42913,0.07514887
1237667537465704789,15.08563,17.9589,15.08652,15.07927,0.07342728
1237667537475010658,14.48137,17.27192,14.49331,14.49135,0.07125138
1237667538009850042,16.50979,18.65768,16.55359,16.47709,0.05031918
1237667538009850089,16.49481,18.61607,16.47161,16.47161,0.04789709
1237667549267362092,15.49366,17.5549,15.50375,15.48446,0.05439123
1237667549267492876,13.70491,16.33155,13.56516,13.57241,0.05392195
1237667539085557931,13.74964,17.11484,13.83138,13.71391,0.07006107
1237667539085557915,15.59664,17.07602,15.42861,15.5021,0.06246506
1237667539085557903,15.76382,17.02035,15.67798,15.67797,0.06224978
1237667539085492369,15.11614,16.66118,15.01838,15.01839,0.04948243
1237667538009849988,14.94346,17.07728,14.95079,14.93415,0.0532385
1237667537465704593,12.7428,16.30905,12.53168,12.60614,0.07375171
1237667536938139700,12.32222,15.34443,12.26246,12.26245,0.04865484
1237667485382737964,13.79642,15.92447,13.67324,13.67324,0.05379523
1237667448340480021,13.14565,15.67515,12.99433,13.02532,0.06140048
1237667447265689619,13.72093,15.76414,13.63112,13.63112,0.05937936
1237667447265624147,13.77393,15.74891,13.77758,13.77758,0.05761405
1237667444585594903,13.17119,15.6443,13.00063,13.08561,0.02745308
1237667444048724176,14.78307,16.65158,14.70831,14.70841,0.02355197
1237667444048723989,13.82978,17.41391,14.16533,14.1867,0.0215309
1237667444048723983,11.70865,15.4035,11.5143,11.59573,0.02190446
1237667444044922941,13.72377,15.66911,13.59952,13.59951,0.04970756
1237667431181779025,16.73896,18.45595,16.70988,16.70988,0.04796702
1237667430105022648,17.20996,18.59904,17.28308,17.17605,0.0467372
1237667430105022514,14.25649,16.76199,14.05876,14.18194,0.04419945
1237667430105022513,15.38197,16.65942,15.31326,15.31324,0.04408006
1237667430105022483,15.05185,16.0737,14.87092,14.87092,0.04695993
1237667429571493896,13.77715,16.64055,13.70497,13.73439,0.06633598
1237667429026955516,16.67541,19.1141,16.67526,16.67524,0.04551358
1237667429026955404,17.08673,18.39984,17.14676,17.07315,0.04531331
1237667429026955403,14.32477,16.7653,14.32592,14.33356,0.04546899
1237667324335882319,12.57615,16.24402,12.45892,12.49798,0.03975568
1237667323793965194,16.29231,17.85595,16.06089,16.16477,0.0487591
1237667323793965152,15.04838,16.3475,14.93832,14.9521,0.04578714
1237667323786952837,14.99035,17.69245,15.06303,14.94772,0.06750735
1237667323250933967,14.92354,17.08353,14.77108,14.78094,0.03713021
1237667323250213040,15.282,17.66565,15.27978,15.2601,0.04486619
1237667322179616901,14.3238,16.16475,14.22763,14.2276,0.0556308
1237667321647923349,14.1632,17.60419,14.15673,14.09901,0.03823036
1237667293189767184,13.95334,16.27847,13.83301,13.87046,0.07773434
1237667292659384425,14.67746,16.43406,14.53969,14.53969,0.04988831
1237667254552690986,15.78121,17.53527,15.59306,15.6423,0.04193654
1237667539085623427,14.89086,17.15385,14.72229,14.82999,0.07354144
1237667537473568925,15.09839,16.86169,15.00028,15.0166,0.05995737
1237667536399761571,15.66769,17.30459,15.48623,15.56758,0.04887471
1237667536399761464,13.93675,16.35787,13.8838,13.88383,0.04968788
1237667536398975190,16.37564,18.73373,16.34998,16.34998,0.05205904
1237667536398909593,16.51827,19.06083,16.47284,16.43736,0.05630315
1237667536398909508,14.89641,16.67673,14.71899,14.74773,0.0538007
1237667486455300164,16.06756,17.26464,15.95475,15.97845,0.09414569
1237667486455300163,14.96387,17.11146,14.82694,14.82696,0.09503598
1237667486455300162,13.30828,15.86461,13.21754,13.21754,0.09771808
1237667486455234693,14.3103,17.2007,14.06367,14.16565,0.08389607
1237667485919543360,13.75725,15.86931,13.61014,13.64219,0.07406494
1237667448886526055,15.81587,18.5854,15.78112,15.68876,0.03090486
1237667446192537823,14.40793,17.29932,14.12738,14.29847,0.07554603
1237667446192537681,15.39561,17.06277,15.28185,15.28186,0.08456516
1237667446192537678,12.9268,15.44576,12.81583,12.81583,0.08527442
1237667446192537633,14.16709,15.71789,13.98621,13.98886,0.09521857
1237667446192406574,13.96381,15.8325,13.84453,13.84451,0.07418902
1237667442435817550,13.48211,15.91615,13.41329,13.41328,0.04279875
1237667442435752193,14.60926,17.09922,14.38042,14.56729,0.04280002
1237667442435752133,14.47927,16.24544,14.32797,14.37392,0.03964153
1237667442435752104,13.75099,16.10073,13.70117,13.70117,0.04352697
1237667442435751975,15.24257,17.38468,15.60283,15.60283,0.040825
1237667442435751974,13.06921,15.67158,12.94722,12.94725,0.04092866
1237667441898881043,12.13791,15.02808,11.9831,11.9831,0.036949
1237667431715766293,15.08699,16.67431,14.96012,14.97383,0.06202202
1237667431715766292,15.05626,16.36757,14.94634,14.94963,0.06395606
1237667431715766291,13.22132,15.90981,13.19156,13.19156,0.06329098
1237667431178764407,14.49281,17.30136,14.48187,14.43584,0.04585136
1237667430641697079,15.7894,17.98247,15.88793,15.80756,0.04619357
1237667430641697017,16.89099,18.04614,16.81659,16.81665,0.04673677
1237667430641696902,14.02979,16.41489,13.87797,13.92839,0.04688551
1237667430641696794,14.78897,17.25091,14.60933,14.69237,0.04603403
1237667430636978234,14.10767,16.54104,14.05722,14.06217,0.04798938
1237667430636585008,14.36429,16.19387,14.22785,14.22778,0.05434507
1237667429571231828,14.57107,16.04246,14.43994,14.43994,0.05451998
1237667429568086156,16.49403,17.49747,16.41703,16.41703,0.05414288
1237667429568086121,17.38313,19.44135,17.43865,17.30475,0.05800112
1237667429568086113,16.51877,18.73383,16.47542,16.45193,0.0585809
1237667429568086038,14.40894,16.27674,14.27142,14.278,0.05370193
1237667429568020621,16.22984,18.37471,16.23743,16.05323,0.06248941
1237667429548228801,13.80042,16.61972,13.77938,13.78679,0.05761713
1237667429548163637,14.61953,17.67524,14.26607,14.47582,0.06220439
1237667429548163563,15.19137,16.97181,15.14305,15.1431,0.06025997
1237667429548098253,15.00912,16.54453,14.91743,14.91743,0.05856214
1237667324334702748,13.21433,16.25812,13.04475,13.09279,0.02305299
1237667324334637189,14.46842,16.512,14.36483,14.36515,0.02419422
1237667324334637085,14.14687,16.12327,13.93849,13.93851,0.02125707
1237667324334571728,14.13125,16.24632,14.0069,14.04769,0.0207584
1237667324334571534,13.57496,15.42237,13.45579,13.49159,0.02342771
1237667324328739003,15.89489,17.83747,15.69623,15.72696,0.05010989
1237667324328738997,16.44311,17.64582,16.34992,16.34993,0.05080083
1237667324328738825,13.69474,16.17553,13.61069,13.6107,0.05079018
1237667324328673395,13.93512,16.23314,14.01962,14.01962,0.04920681
1237667324328673314,15.28977,16.75647,15.12062,15.1206,0.05777152
1237667323793899533,13.61565,16.71997,13.52153,13.52151,0.05367432
1237667323787215123,16.00705,17.69436,16.08579,15.93748,0.05127191
1237667322179682330,14.00193,16.08602,13.89456,13.89457,0.05489516
1237667322179616791,13.00946,15.41606,12.91325,12.91321,0.05073133
1237667292659384413,15.0947,16.27952,14.99176,14.99173,0.05056866
1237667292114976785,13.61711,16.1494,13.45523,13.4888,0.08801836
1237667292114845769,14.1704,17.00376,14.18946,14.15403,0.09117427
1237667538550456490,16.0563,17.39834,15.97109,15.97109,0.03370618
1237667538550456486,16.53681,17.92788,16.34964,16.41793,0.03385459
1237667538550456457,16.95354,18.22268,16.74945,16.85504,0.03497476
1237667538550456390,16.86457,19.52118,17.45149,17.23779,0.03522896
1237667538550456387,14.43144,16.97531,14.2821,14.28205,0.03506135
1237667538546655418,16.86867,18.64429,16.91964,16.87664,0.04179939
1237667486455300339,14.91493,16.52363,14.81076,14.81076,0.09640651
1237667486455169243,14.37196,16.53704,14.28817,14.28816,0.08466227
1237667431717732380,13.76285,15.60481,13.67964,13.67963,0.05134833
1237667431717666856,12.89847,15.67162,12.79105,12.82356,0.05241619
1237667431715766294,16.15826,17.50722,15.98203,16.03165,0.06196808
1237667430105677981,14.01146,17.68827,14.01731,13.91055,0.03646199
1237667430105677867,12.8641,16.32414,12.76823,12.81628,0.03712724
1237667430099976293,13.87717,16.35558,13.72932,13.79679,0.04655636
1237667430096437433,12.90598,16.36868,12.90136,12.91432,0.07672284
1237667430096371947,15.8892,17.02949,15.74903,15.75439,0.07029057
1237667430096371778,14.08758,17.50487,13.98608,14.20648,0.07404149
1237667323787214944,14.62663,16.30564,14.48198,14.48198,0.0520894
1237667323787214943,13.42356,16.10406,13.27324,13.28789,0.05219653
1237667323787149512,16.30817,17.83863,16.08388,16.21585,0.04740196
1237667322176471252,15.74874,17.84108,15.88503,15.71842,0.05391105
1237667322172211267,16.90138,18.94028,16.86629,16.776,0.03827207
1237667255079797055,17.41089,19.88015,17.40898,17.29538,0.05133542
1237667255079796923,17.23026,19.09422,17.25859,17.07559,0.05039534
