objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237662238560682244,13.251,16.74872,13.05321,13.08673,0.1149852
1237662238560682220,15.90688,17.14757,15.87151,15.87149,0.11717
1237662238560682037,14.54338,17.07972,14.3874,14.40759,0.1152614
1237662238559633679,16.80896,17.90881,16.66447,16.70384,0.0787494
1237662238021714395,14.91853,16.33446,14.84739,14.87039,0.08231501
1237662238021714380,16.74109,18.54313,16.7869,16.70225,0.08120659
1237662238021714264,13.91265,16.54421,13.75364,13.79717,0.08178324
1237662238021714231,14.91202,17.71832,14.56995,14.72579,0.07771869
1237662238014439648,13.92914,17.18915,13.75022,13.87705,0.07351106
1237662238014439591,14.84003,17.35827,14.93615,14.82305,0.07270333
1237662238014373973,12.78726,15.16791,12.68902,12.68901,0.07031171
1237662238014308394,13.13188,16.5784,13.16753,13.09305,0.0706531
1237662237483008305,14.65311,16.17643,14.57109,14.57109,0.05892228
1237662237482942664,14.75864,16.689,14.5873,14.6666,0.05376683
1237662237482942641,15.39106,16.77385,15.34839,15.34842,0.05322558
1237662237478682689,15.00873,17.2517,15.0319,15.0158,0.06798309
1237662237478682633,15.23393,18.26996,15.28976,15.16471,0.0681598
1237662237478617282,15.722,17.72525,15.41582,15.57299,0.05938077
1237662237478617109,13.73973,15.92576,13.60813,13.60812,0.0605492
1237662303526060427,14.98335,17.00088,14.80453,14.86422,0.1679334
1237662303524880897,14.8985,17.55844,14.96574,14.88907,0.1732422
1237662303503974501,15.23909,17.71534,15.27452,15.16941,0.03911792
1237662303503909059,15.87008,18.18359,15.87698,15.74257,0.04855802
1237662302989451434,14.90697,17.05157,14.66308,14.77242,0.09515467
1237662302989451426,13.18201,15.75005,13.1194,13.1194,0.09596726
1237662301899718756,15.24504,16.72006,15.12022,15.1443,0.03762216
1237662268614705491,15.83333,18.28187,15.82506,15.82506,0.1412884
1237662268613656968,16.59858,18.65865,16.57955,16.57955,0.1777486
1237662268613591175,13.80917,16.06123,13.70977,13.72279,0.1641629
1237662268612280782,15.41214,17.89796,15.448,15.29921,0.1083937
1237662268612215204,15.95917,17.26305,15.76872,15.86263,0.1052355
1237662267001143373,14.28943,17.74378,14.29521,14.27792,0.113399
1237662264323539208,15.42782,16.81956,15.3005,15.32751,0.08366724
1237662264322949370,14.1886,16.96192,14.08067,14.08064,0.07816803
1237662264322949365,16.14759,17.45912,15.99782,16.04214,0.07827177
1237662264322883777,15.38306,16.78593,15.28839,15.28841,0.07565606
1237662264322228473,15.31704,16.75613,15.1612,15.1612,0.06769416
1237662264320917765,16.44198,17.32388,16.36178,16.38601,0.0748302
1237662264320852078,13.57793,16.62558,13.42519,13.51385,0.08603907
1237662264320852039,14.12984,15.91476,13.97249,14.00124,0.08278868
1237662264319279400,15.69478,17.74174,15.70238,15.6996,0.07071876
1237662264319279389,16.45497,18.73895,16.43924,16.43924,0.0727049
1237662264319279213,14.4163,16.64366,14.28465,14.29588,0.07610814
1237662264319279158,14.23496,16.34855,14.07675,14.12595,0.07224866
1237662264319213804,14.47336,17.01875,14.28885,14.37955,0.06364888
1237662264319213674,15.21186,17.12481,15.09309,15.09303,0.06457542
1237662264314822691,13.44255,15.91012,13.49757,13.49761,0.07529749
1237662263252615522,15.4422,17.08721,15.40038,15.40035,0.1285313
1237662263252615290,14.31119,16.00626,14.24679,14.24679,0.129534
1237662263252549810,13.77894,16.00977,13.68769,13.68984,0.1275457
1237662263249272990,14.0968,16.43875,13.96815,14.00308,0.08217235
1237662263249272909,14.04838,16.18105,13.90828,13.95221,0.08461977
1237662263248290058,15.16673,18.23715,15.19293,15.19289,0.08552203
1237662263248289975,15.59384,17.12075,15.5287,15.52868,0.08167558
1237662263242260516,13.94607,16.3086,13.8665,13.8728,0.06342719
1237662262714695999,15.58669,16.90778,15.44801,15.45625,0.1646211
1237662262714564822,15.30207,18.00168,15.29199,15.25538,0.1341695
1237662262178807908,16.94855,18.03285,16.90073,16.90073,0.1308272
1237662262178807906,14.19811,16.94834,14.02072,14.07659,0.1302384
1237662262176317780,16.49192,18.19044,16.50273,16.42256,0.1103571
1237662262176317568,14.07161,16.24109,13.93413,13.9434,0.1126494
1237662239091982527,16.10715,18.95752,16.07388,15.93807,0.0780993
1237662239091917063,15.93448,18.79567,15.88427,15.88427,0.08679496
1237662239091916881,13.61697,16.0874,13.49507,13.49507,0.07906252
1237662239091916865,15.4628,16.55667,15.3451,15.34772,0.08582861
1237662238022369493,16.39276,18.40228,16.34638,16.34637,0.07418095
1237662238021714001,15.87387,17.59828,15.67078,15.71066,0.07978722
1237662238020469063,16.27423,17.68022,16.38089,16.23089,0.07451271
1237662238020468925,13.74924,16.64141,13.5664,13.64247,0.07209417
1237662238020468888,15.96503,16.88744,15.86268,15.86268,0.07368076
