objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237665355622121532,13.50263,16.0198,13.58376,13.59767,0.02221486
1237665355086757968,15.96329,17.50039,15.8068,15.8385,0.0319851
1237665330933989419,16.41268,17.7231,16.29558,16.30843,0.03533874
1237665330933989398,14.67604,16.73369,14.54988,14.56504,0.03395784
1237665330933465219,15.54522,17.30021,15.47231,15.47233,0.03381651
1237665330933465156,15.89464,18.3377,15.91,15.76394,0.03248372
1237665330400395323,14.15556,16.02382,14.01809,14.01809,0.04106091
1237665329311514762,14.06628,17.29719,14.11881,14.08546,0.05461358
1237665328777592916,15.66513,17.53225,15.71268,15.6232,0.04363443
1237665228378931266,16.12216,18.95794,16.07696,16.07696,0.0270924
1237665228378865701,13.11758,15.3809,13.21807,13.21807,0.02732595
1237665227848745076,15.49594,16.83267,15.37898,15.3927,0.02461395
1237665227848548397,12.78611,16.4886,12.57144,12.58744,0.03217737
1237665227312857217,13.9941,16.49334,14.02178,14.02178,0.04335856
1237665227312005135,13.20168,16.01635,13.03078,13.11039,0.03049636
1237665226239639720,15.22753,16.57751,15.11579,15.1158,0.04104361
1237665226239508661,16.6057,19.56323,16.56772,16.40557,0.03463062
1237665225702572098,14.55098,16.8806,14.39151,14.42371,0.04060098
1237665179521187909,14.33853,17.50107,14.16073,14.22403,0.03823123
1237665179521187864,16.63179,18.01259,16.40917,16.52322,0.03843347
1237665179521187863,14.17519,16.66667,14.07105,14.11661,0.03843321
1237665179521056969,16.58245,19.11164,16.51804,16.51804,0.03731997
1237665129616900136,13.25265,16.04991,13.22219,13.25631,0.04391185
1237665129616834566,12.9614,15.68279,12.94397,12.94399,0.04592418
1237665129099624698,15.26285,17.0593,15.18371,15.18372,0.125989
1237665129099624455,13.23652,15.71414,13.10444,13.10441,0.1230655
1237665129099559164,16.01469,17.3003,15.96689,15.96693,0.1162993
1237665128011464838,15.91739,18.79675,16.00768,15.91895,0.03008061
1237665128011464753,13.57901,16.16742,13.57229,13.61542,0.02864132
1237665427567673643,16.69324,17.69263,16.56041,16.58321,0.1394008
1237665372258828656,15.89085,18.91031,15.8214,15.8214,0.1207575
1237665372258828633,15.54573,16.53751,15.44255,15.44253,0.1208034
1237665372258828586,16.55301,17.38593,16.47746,16.48226,0.1202283
1237665372258828479,15.21969,18.19626,15.41369,15.17838,0.1214243
1237665372258697307,16.34589,18.26813,16.33834,16.318,0.1254119
1237665372257583417,14.12413,16.95657,13.96397,14.02877,0.1431246
1237665372257255598,14.3275,16.60809,14.2362,14.2362,0.1328052
1237665370120847519,15.58134,16.90396,15.45831,15.45833,0.04374656
1237665370120847454,13.49707,16.48925,13.42205,13.4229,0.0440193
1237665370120847399,14.50346,16.59971,14.50752,14.50767,0.04327151
1237665370120782013,15.12904,17.91074,15.11598,15.10665,0.04453481
1237665370118291482,15.26711,16.5934,15.20374,15.2264,0.05663616
1237665370118291481,13.94652,16.16829,13.84988,13.84989,0.05720377
1237665370118226042,16.32018,17.96918,16.40223,16.26764,0.05460632
1237665369043959951,15.23705,17.7156,15.01685,15.17269,0.04528875
1237665369043959893,15.34472,18.23149,15.33143,15.31269,0.04510272
1237665369043894382,14.79018,16.02388,14.72033,14.72299,0.04486608
1237665369043894294,13.79068,16.1053,13.66382,13.66524,0.04416712
1237665331457163342,14.37399,16.26218,14.33356,14.33358,0.05298182
1237665331457163322,15.23929,17.08135,15.1295,15.1327,0.05564792
1237665330921078958,15.26267,18.04673,15.32236,15.12256,0.05954866
1237665330921078933,15.20541,17.59997,14.9305,15.02806,0.06441038
1237665330921078921,16.12283,18.53365,16.15017,15.98703,0.06560776
1237665330921078839,14.78789,16.20747,14.63164,14.63163,0.06180305
1237665330921013326,16.66982,18.87069,16.21555,16.21555,0.06407653
1237665330921013325,14.45087,17.0049,14.36852,14.37464,0.06413408
1237665330395349055,13.87477,15.86663,13.8737,13.8737,0.03034445
1237665330395152577,14.46842,17.94981,14.50693,14.36384,0.03689329
1237665330395152533,14.74636,16.36736,14.59346,14.59347,0.02852382
1237665330395152439,12.2929,15.72451,12.12132,12.13891,0.03087484
1237665329323311234,15.94626,17.22339,15.89692,15.89688,0.03356471
1237665329323311205,15.46818,17.15666,15.32972,15.41006,0.03339162
1237665329314660360,14.29944,16.91383,14.11874,14.22085,0.04131616
1237665329314398323,15.87896,18.77931,15.81772,15.81729,0.04485447
1237665328786440241,14.60721,16.4067,14.48087,14.48086,0.04057697
1237665231058960779,15.93074,17.9868,15.95527,15.92416,0.1181831
1237665231058895145,16.21823,17.53624,16.06471,16.13625,0.1160702
1237665231058895036,13.24684,15.90612,13.27262,13.27262,0.1180314
1237665231058895034,13.61792,15.77958,13.51944,13.51944,0.1184801
1237665226239574107,15.80814,16.95615,15.7507,15.75073,0.03055757
1237665226239508564,13.59982,16.6375,13.53747,13.57273,0.0312829
1237665226233479315,15.30383,18.12789,15.3367,15.2217,0.03695263
1237665226233479173,13.34913,15.66175,13.25047,13.25045,0.03806536
1237665225703555198,17.10475,18.8226,17.08125,17.07989,0.03242014
1237665225703555117,14.12541,16.14946,14.02562,14.02564,0.03584521
1237665225703489844,16.43385,18.0395,16.4526,16.3811,0.03292588
1237665225703424149,15.0856,16.3448,14.98094,14.98094,0.0355325
1237665225693921343,14.84924,16.44408,14.76039,14.7604,0.04113814
1237665225693855754,12.89983,15.45352,12.85637,12.85637,0.04007711
1237665129617031224,15.29832,16.833,15.17051,15.19223,0.04130883
1237665129102901279,15.91736,16.876,15.83043,15.83043,0.1351682
1237665129098510627,16.63157,19.81719,16.60236,16.58397,0.08076415
1237665129098510471,16.3624,18.95034,16.35503,16.31002,0.08183166
1237665129066070264,13.22655,17.03039,13.18652,13.32717,0.04478047
1237665129066070261,16.2138,18.05288,16.19225,16.18417,0.04484197
1237665129066070035,14.41308,16.24261,14.27173,14.29248,0.0438032
1237665128550760684,14.32184,16.60125,14.16492,14.17008,0.02763769
1237665128550695053,15.03844,16.73564,15.00937,15.00937,0.02910206
1237665128548990982,16.04531,17.10252,15.94453,15.97301,0.02303598
1237665128548925484,14.21314,15.98711,14.05803,14.05803,0.02533414
1237665128538833047,15.8814,17.80504,15.58807,15.70273,0.05805416
1237665128538832901,13.63032,16.1276,13.57203,13.59932,0.05959914
1237665128538701950,14.05323,16.08017,13.98167,13.98168,0.05810319
1237665128012316876,15.05111,17.05256,14.86126,14.9388,0.03329925
1237665128012316791,16.11181,18.61018,16.12475,16.1078,0.036548
1237665128012316718,15.13948,16.57656,15.01838,15.02896,0.03533828
1237665128012251184,16.14099,18.03017,16.20857,16.127,0.02985179
1237665128012185846,16.21808,17.20147,16.09594,16.09594,0.02714253
1237665128011989012,14.4543,16.15349,14.41676,14.41678,0.02492364
1237665128011923659,15.295,18.40713,15.33947,15.21691,0.0288503
1237665128011923585,16.73564,19.21676,16.7147,16.70103,0.0323296
1237665128011923466,13.83621,17.25081,13.65208,13.7603,0.03271648
1237665128006680670,16.57359,18.70295,16.21009,16.36896,0.03247111
1237665128006615097,13.67672,15.95162,13.57385,13.58164,0.0341338
1237665128006549524,13.98737,16.01913,13.90851,13.90851,0.02855942
1237665127991279874,16.16757,17.35909,16.03037,16.05598,0.04362189
1237665127991279712,15.06823,17.28326,15.32116,15.41972,0.04756202
1237665127991279710,17.11062,17.31521,17.05505,17.05505,0.04716792
1237665127991279701,14.39809,16.268,14.24177,14.24176,0.04639674
1237665427560005800,15.46636,16.83231,15.3696,15.38298,0.03818783
1237665230521958457,14.92218,17.98165,14.97001,14.79255,0.1288191
1237665228385615910,13.40817,16.02814,13.48663,13.53067,0.02351619
1237665228385157229,14.82448,16.08439,14.73638,14.74385,0.03420332
1237665228385157138,15.89244,16.87252,15.78568,15.79819,0.03484645
1237665228385157137,14.27184,16.25564,14.16527,14.16527,0.03476319
1237665228385157136,14.15735,16.24801,14.21969,14.21969,0.03512046
1237665226775068788,13.64075,16.28288,13.55997,13.62222,0.02557867
1237665226774347799,13.82864,17.65566,13.81963,13.75162,0.03058739
1237665180058058906,16.69421,18.86391,16.63848,16.63848,0.03661523
1237665180057993364,15.44114,18.16172,15.50996,15.37322,0.0403683
