objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237667254008873043,14.32862,17.07396,14.14463,14.21324,0.05869881
1237667254008807579,16.38905,18.72774,16.34066,16.34049,0.06576582
1237667254008807454,13.57493,15.90522,13.48561,13.50311,0.06213815
1237667254005923866,15.50755,16.77201,15.39752,15.3975,0.04711355
1237667254005923865,14.15767,16.41323,14.1546,14.15456,0.04670659
1237667253995503858,16.34817,18.26406,16.00632,16.17912,0.06777176
1237667252935655564,16.03621,18.32855,15.99313,15.96434,0.04437349
1237667252917633097,15.3968,16.54366,15.28128,15.28127,0.07457633
1237667252917567846,15.6517,17.03797,15.51258,15.57093,0.07142156
1237667212130320477,17.37299,19.51643,17.31812,17.31811,0.05512682
1237667211585650886,14.75132,17.67192,14.82165,14.73845,0.09231314
1237667211585585288,14.65443,16.50653,14.60404,14.60399,0.08395635
1237667210523115598,14.59614,16.57624,14.41764,14.41764,0.03736532
1237667210504896684,16.40264,17.30907,16.24362,16.27341,0.07455073
1237667210504896683,14.00239,16.43761,13.90489,13.90489,0.07442789
1237667209987883063,14.62634,17.4207,14.63008,14.624,0.05279072
1237667209986179154,15.27396,18.23129,15.23988,15.15392,0.0381549
1237667209986113724,14.65737,17.09801,14.46376,14.5642,0.04133665
1237667141792432266,16.32922,17.55165,16.36297,16.27105,0.1007338
1237667141792170057,16.1291,18.82983,16.0583,16.0583,0.1314524
1237667112259092550,14.26249,16.07299,14.13123,14.13123,0.07199046
1237667112257716415,15.85307,17.59893,15.81382,15.81376,0.119316
1237667106885993079,15.38921,17.03721,15.29009,15.29009,0.07712228
1237665567692292584,14.99045,16.98103,14.89286,14.89292,0.09415047
1237665567686525218,15.91924,19.21017,15.84842,15.84843,0.08004256
1237665567686525012,14.53371,16.34016,14.57724,14.57724,0.08138014
1237665567685738679,14.25062,16.51732,14.089,14.11097,0.08059297
1237665567145328741,16.2282,17.49234,16.14667,16.14666,0.1102969
1237665566618681710,16.3324,19.13738,16.28732,16.19387,0.09108163
1237665566082072859,16.09281,17.45034,15.92815,15.97685,0.08867755
1237665566081089760,14.32797,16.54889,14.25862,14.30075,0.09106066
1237665565545202013,14.93699,17.09598,14.77659,14.80684,0.09037563
1237665564998762503,14.25428,16.90524,14.03718,14.1595,0.05397326
1237667254552690963,15.72314,17.30459,15.53164,15.61587,0.04195035
1237667254552690706,12.87238,15.80187,12.76406,12.76406,0.04337543
1237667254552625190,14.71152,16.95187,14.59348,14.62826,0.04500146
1237667254532112625,15.73044,17.87299,15.80137,15.71233,0.06790707
1237667254532047008,13.64403,16.29383,13.48339,13.48347,0.06733673
1237667254532046894,14.62826,16.19016,14.47961,14.47961,0.06288834
1237667253998321822,14.91157,16.81306,14.75783,14.76414,0.07722974
1237667253998321769,15.01406,18.2238,15.05714,15.0571,0.09180066
1237667253998256266,17.09369,18.77577,17.13226,17.01634,0.09352731
1237667253998256264,16.54918,18.83513,16.20858,16.30526,0.09379517
1237667253998256261,15.26423,17.8323,15.27838,15.24535,0.09483593
1237667253998256258,14.70157,17.07421,14.65384,14.65386,0.09278212
1237667253998256252,13.86968,16.35619,13.73893,13.73893,0.09469284
1237667253998256248,14.12848,15.79165,14.86025,14.87072,0.09464849
1237667253988295201,16.77509,18.64569,16.77407,16.73027,0.07260668
1237667253988295147,15.11931,17.72607,15.14721,15.01942,0.07130295
1237667253988229410,16.51418,19.05072,16.46727,16.46729,0.06934376
1237667253988229252,15.23483,16.82878,15.19768,15.19768,0.06727494
1237667253472591986,16.42658,18.1987,16.42198,16.37264,0.03963575
1237667253472591937,16.01002,17.44321,15.79197,15.86839,0.04116892
1237667253472329902,14.47622,16.36352,14.34412,14.37888,0.05153102
1237667253472329842,16.22719,18.57819,15.8651,16.09446,0.05159646
1237667253472329735,16.51475,18.2298,16.56639,16.40978,0.05070685
1237667253472329733,14.02804,16.15833,14.00246,14.00246,0.05078184
1237667253472264395,15.48444,17.1319,15.29693,15.37686,0.05031735
1237667253472264286,13.64768,15.80147,13.5098,13.5098,0.04907661
1237667253472198798,16.35833,18.88294,16.34208,16.28632,0.04305968
1237667253472133218,15.37103,17.44374,15.17669,15.29486,0.04713376
1237667253472067776,16.28913,18.73673,16.26363,16.26362,0.04737817
1237667211585650986,15.80552,16.86326,15.69055,15.69053,0.08948702
1237667211585650917,14.13329,16.43565,14.10945,14.10947,0.08603663
1237667211582767354,15.72121,18.1106,15.54817,15.66107,0.06783381
1237667211582570791,15.57956,18.17348,15.55615,15.55616,0.06391215
1237667211059986461,14.10447,15.79109,13.98411,13.98412,0.03818991
1237667211059658867,13.3392,15.71832,13.27505,13.27506,0.06874886
1237667211056447529,16.7616,18.49999,16.77295,16.77308,0.04923886
1237667211056382122,15.92341,16.96612,15.83781,15.83781,0.04608438
1237667211050221621,13.90091,17.14398,13.94853,13.90521,0.07873407
1237667211048583275,16.5281,18.89413,16.65463,16.43212,0.08606202
1237667211048583252,15.86467,18.20517,15.89218,15.80108,0.08630982
1237667211048583184,15.466,16.91458,15.34673,15.39928,0.08548196
1237667211038753056,14.02303,16.0278,13.94891,13.94894,0.07312795
1237667209987948561,13.69998,16.06538,13.60019,13.6609,0.05412309
1237667143396753438,17.26908,18.9134,16.93009,17.1327,0.1117559
1237667143396753437,14.38683,16.06269,14.24877,14.24878,0.1125582
1237667143396688329,16.47762,17.93058,16.33882,16.34906,0.1123109
1237667143396688238,16.66026,17.6768,16.58183,16.58183,0.116754
1237667142330548469,16.92637,18.50336,16.97711,16.88037,0.07732682
1237667142330548459,15.50876,16.91638,15.39678,15.42775,0.07820915
1237667142330548371,14.01368,17.14753,13.6471,13.83418,0.07978988
1237667142330548370,15.10331,17.05826,14.8895,14.95728,0.08025984
1237667142328320199,15.76352,18.67959,15.74208,15.63324,0.06274234
1237667141792497802,15.4578,17.65084,15.5459,15.36348,0.1123954
1237667141792497724,15.06594,17.43789,14.85328,14.96665,0.1110354
1237667141792497682,14.19012,16.29431,14.08289,14.08288,0.110149
1237667141792170001,15.50884,17.75831,15.40854,15.40861,0.1185055
1237667141792039082,15.80954,17.24865,15.65637,15.70281,0.1534007
1237665569297596730,15.31303,18.44143,15.36804,15.23151,0.05833282
1237665567692095954,16.19492,18.61632,16.183,16.11904,0.08256963
1237665567691965133,16.77815,17.97031,16.63765,16.73096,0.08578245
1237665567691833453,13.18487,16.78863,12.88734,13.01736,0.07177465
1237665567691833447,13.91916,16.47064,13.73474,13.82006,0.07566191
1237665567691833444,15.43863,16.73555,15.31404,15.31404,0.07531973
1237665567691374897,14.59363,17.8368,14.63615,14.50612,0.08547471
1237665567691374851,15.87121,18.14236,15.94135,15.78679,0.0875048
1237665567691374763,15.22921,17.0615,15.18443,15.18445,0.08004728
1237665567691374612,13.05388,15.80084,12.9361,12.9361,0.08772947
1237665567691309503,15.47305,17.59347,15.48027,15.444,0.08656548
1237665567685804219,13.82642,16.16459,13.64293,13.64294,0.08496057
1237665567155028247,15.74607,16.95748,15.79246,15.72325,0.096129
1237665567154962520,15.96664,17.28783,15.85342,15.87502,0.08949452
1237665567154897244,15.29045,17.65802,15.12534,15.2462,0.09835216
1237665567154831489,14.10541,16.57956,14.17507,14.18611,0.1051142
1237665567146115211,15.13881,17.04329,15.08182,15.08182,0.05641
1237665567146115095,15.39189,17.0169,15.23015,15.24836,0.05662541
1237665566082400802,15.04451,16.91741,14.92076,14.93395,0.1048058
1237665566081941922,14.85889,17.75443,14.8876,14.788,0.09179758
1237665566073749695,17.45178,19.21095,17.49237,17.46262,0.05953827
1237665566073749555,14.73792,16.55408,14.68244,14.68244,0.05900392
1237665565541859681,16.3796,17.58914,16.26191,16.28573,0.1135863
1237665564998697191,16.02727,17.21627,15.92443,15.92873,0.05433616
1237665564998697111,15.33611,18.39858,15.39018,15.36505,0.05438268
1237665564998697041,13.10813,15.58598,13.01857,13.01858,0.05420278
1237665564998696981,14.70851,16.21774,14.64001,14.64516,0.04946585
1237667253999763470,12.95439,16.2162,12.87282,12.89673,0.07820907
1237667211060051979,15.22621,16.80131,15.19709,15.19709,0.03816082
1237667211059462180,13.79274,16.18791,13.78194,13.78186,0.05861769
1237667211059331171,13.59374,16.47882,13.4952,13.49521,0.04942819
1237665565541925108,17.1595,19.10946,17.17841,17.09607,0.1010308
1237665565541924998,14.62796,17.43945,14.37666,14.51842,0.1092845
