objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237648704594575487,17.63827,18.34192,17.47455,17.54613,0.1127688
1237648704594575485,14.67338,17.21471,14.48608,14.52886,0.1121591
1237648704594575483,15.42962,16.72015,15.31334,15.33183,0.1122459
1237648704594313560,16.21643,17.32649,16.08622,16.09686,0.1029812
1237648704594313500,15.21758,16.80109,15.109,15.10901,0.1016842
1237648704594313302,16.91107,18.66614,16.84094,16.84093,0.1046207
1237648704579960982,15.28512,17.15435,15.16452,15.16448,0.04142125
1237651274036871362,17.20768,18.2582,17.048,17.08599,0.1516437
1237651274036871335,14.65686,16.56184,14.52278,14.52278,0.1550187
1237651274036871311,15.06912,18.0105,15.08127,14.98004,0.157305
1237651274036871310,15.38997,17.10621,15.25693,15.25693,0.1570408
1237651274036871286,15.6587,16.74316,15.54842,15.54843,0.1544932
1237651274035363888,13.43974,16.0121,13.3678,13.3678,0.08509787
1237651274035363852,14.57815,16.32292,14.45329,14.46094,0.08119483
1237651274029465878,15.67266,18.11536,15.71683,15.56656,0.1076522
1237651273498558617,14.80631,16.94862,14.71681,14.73222,0.08508582
1237651272441790574,15.19805,17.46864,14.91087,15.06536,0.04799404
1237651272431829138,16.22533,18.39642,16.17393,16.06518,0.02380051
1237651272431829116,15.49383,17.7734,15.1455,15.29589,0.02336168
1237651272425734249,14.68662,16.30544,14.60258,14.60258,0.08012407
1237651272425734160,15.68219,17.88598,15.32688,15.57549,0.09167287
1237651272425734156,13.41633,15.78584,13.31305,13.31307,0.09173272
1237651272425668786,15.60867,16.93816,15.49036,15.50065,0.09404324
1237651272425668776,15.93639,17.41258,15.7563,15.80115,0.09520394
1237651272424882309,14.48094,18.0974,14.46862,14.44038,0.06497268
1237651272424751161,14.32856,16.14782,14.21277,14.21279,0.06772925
1237651272424685655,13.73664,17.15169,13.76831,13.70106,0.08502562
1237651272424226982,15.94243,17.08509,15.80011,15.82546,0.09644979
1237651272424226981,13.73568,16.67169,13.56422,13.65286,0.09649955
1237651272424226960,14.61467,16.8439,14.40314,14.51046,0.09332653
1237651272424226940,15.24168,16.67415,15.14569,15.14571,0.09478075
1237651272424161371,14.0362,17.12889,13.83661,13.96705,0.08683193
1237651272418132006,14.93119,16.71959,14.90795,14.90792,0.09659313
1237651271887618204,17.22735,18.94973,17.17997,17.17997,0.07624391
1237651271887618101,15.19379,16.55187,15.03668,15.03667,0.07133915
1237651252053475743,15.78675,18.4207,15.76014,15.71024,0.03034833
1237651252053475670,16.30708,19.22727,16.29698,16.29698,0.03135513
1237651252053475654,15.85476,17.00694,15.75029,15.77001,0.03032023
1237651252053475553,13.32898,15.38697,13.18506,13.18507,0.02729406
1237651252024312012,16.07573,18.61121,16.03406,16.03406,0.03715181
1237651252023722212,16.04319,18.62895,16.03808,15.98626,0.05280172
1237651252023525473,14.43864,16.40262,14.28382,14.28505,0.05171937
1237651250968199408,16.9118,17.72273,16.84534,16.84535,0.02941801
1237651250968199390,17.01582,18.31266,17.12813,16.9361,0.02864904
1237651250968199290,15.26301,16.793,15.14695,15.14981,0.02976632
1237651250968199288,14.25792,16.31977,14.19061,14.19063,0.02956736
1237651250958696543,17.17096,18.68876,16.93517,17.0494,0.02262872
1237651250945589513,17.23985,18.20161,17.19184,17.19184,0.1191779
1237651250945589506,14.99662,16.46063,14.90399,14.92176,0.1374182
1237651250945589502,16.02877,18.85521,15.95454,15.95453,0.1316743
1237651250945589326,14.5627,16.84173,14.4818,14.48181,0.1164966
1237651250945523962,16.18105,18.02966,15.91789,16.06285,0.1318802
1237651250439979264,16.86146,18.36274,16.95262,16.77514,0.04539669
1237651250439979263,15.93889,17.30341,15.85177,15.85177,0.04540391
1237651250439979238,15.14726,16.54427,14.99736,14.99736,0.04282897
1237651250439979082,15.60101,17.3316,15.43175,15.45697,0.04315149
1237651192433344532,14.08468,16.00281,14.06345,14.06347,0.03818247
1237651192433279182,16.39545,18.63348,16.39318,16.35781,0.03938488
1237651192433279109,15.40082,16.6861,15.42751,15.42751,0.03868539
1237651192431902951,16.59158,18.66976,16.20574,16.38653,0.06558371
1237651192431902942,16.07353,17.30792,15.98743,15.98742,0.06718332
1237651192431902934,15.31669,17.99276,15.01653,15.08558,0.07014447
1237651192431902873,13.60718,16.23475,13.47959,13.47957,0.06723538
1237651191354556696,17.11355,18.84389,17.14589,17.03495,0.1275143
1237651190815719626,16.02263,16.90556,15.93944,15.95365,0.09728407
1237651190815719612,14.95458,15.93244,14.84468,14.85262,0.09671278
1237651190815719555,14.11837,15.87949,14.01345,14.01345,0.09655505
1237651190285402240,14.04031,16.38188,13.99287,13.99287,0.03591777
1237651066815578363,16.95213,17.94651,17.0391,16.94317,0.04845116
1237651066815578330,16.20303,17.77456,15.95782,16.08589,0.04527488
1237650797288358106,17.11531,18.49547,17.19265,17.04428,0.1184744
1237650797288358041,14.93526,16.71839,14.86976,14.90473,0.1180877
1237650797288226901,14.49703,16.38577,14.43176,14.43177,0.1102928
1237650371552346155,14.21389,16.21854,14.12446,14.12447,0.09054894
1237650371552346120,14.75975,17.2662,14.55272,14.68565,0.08782724
1237650371552280809,17.222,18.97229,17.21437,17.20093,0.09285041
1237650371552280661,14.62088,16.41796,14.51591,14.51591,0.08666797
1237650371552215263,14.24938,16.61354,14.10337,14.17431,0.07511619
1237648722841043066,14.55584,16.64745,14.59294,14.55057,0.03577302
1237648722841043030,17.24829,19.07381,17.27196,17.19491,0.03567383
1237648722841042953,15.24422,17.38658,15.28501,15.22252,0.03619538
1237648722840977489,16.50858,17.91761,16.60313,16.4793,0.03668688
1237648722834751727,14.9748,17.30661,15.01428,14.95325,0.08122095
1237648722834686048,14.16474,15.91302,14.0408,14.04084,0.07162609
1237648722834686003,14.58934,17.78024,14.59491,14.52919,0.07198503
1237648722834620487,16.08588,17.86636,16.07551,16.07552,0.06877498
1237648722321342726,16.04846,17.76084,15.93629,15.93629,0.08782288
1237648722294669392,16.45122,17.71418,16.47628,16.46925,0.1519774
1237648722289623248,16.4574,17.59503,16.34389,16.34389,0.24594
1237648722289623239,17.29322,19.1981,17.19519,17.20258,0.2489483
1237648722289623054,14.44881,16.38063,14.35107,14.35107,0.2461619
1237648722289557692,16.51184,17.74269,16.49375,16.49375,0.2660433
1237648722284249438,16.67511,18.78196,16.64736,16.64735,0.1097136
1237648722284118374,17.49323,19.62663,17.47374,17.47375,0.1055524
1237648722284052878,15.0336,17.07445,14.86724,14.92728,0.1050255
1237648722284052865,15.68979,17.47222,15.47616,15.62895,0.1048115
1237648722284052811,17.47623,18.93005,17.44428,17.44428,0.1097406
1237648721792729473,16.48701,17.29726,16.41473,16.42577,0.1711141
1237648721792729305,16.64483,17.83578,16.55247,16.5525,0.1715353
1237648721790894241,15.3665,16.74961,15.27453,15.29559,0.1411008
1237648721250615590,17.52551,19.58519,17.11708,17.40092,0.1391528
1237648721249763542,16.47271,18.31904,16.4453,16.4453,0.1123936
1237648721249501332,16.00775,17.8039,15.79067,15.83627,0.1070817
1237648721249435833,17.05743,18.46395,17.02978,17.00833,0.1052833
1237648721249435820,14.12199,16.34386,14.17584,14.17762,0.1054469
1237648720686153850,14.72388,16.52997,14.64059,14.64061,0.1002426
1237648720171696336,14.23045,17.29326,14.2742,14.20847,0.101158
1237648720153149538,14.24877,16.27772,14.12893,14.12894,0.08563328
1237648720149479679,15.67211,17.90382,15.67576,15.64019,0.1271504
1237648720149217569,15.94427,17.50288,15.95352,15.95352,0.1019803
1237648705135837483,16.33836,18.53893,16.34147,16.29959,0.144961
1237648705135772257,15.38128,17.00215,15.23039,15.23038,0.1377749
1237648705135771804,13.59978,16.14684,13.5704,13.57046,0.1387717
1237648705131118799,17.33098,19.56542,17.34649,17.34649,0.1028037
1237648705131118796,15.50666,17.90725,15.50727,15.43799,0.103147
1237648705131118779,16.6073,18.71366,16.62746,16.55749,0.1017716
1237648705131053204,15.10909,16.52448,15.07053,15.07055,0.1034603
1237648705131053137,14.42877,16.23569,14.37363,14.37363,0.1023786
1237648705129480247,15.16077,16.84365,15.041,15.11327,0.09261981
1237648705129349141,15.72335,17.68018,15.44654,15.59727,0.08527566
1237648705129349140,13.31211,15.77332,13.25364,13.25364,0.08602913
1237648705116766267,14.75142,17.27907,14.77175,14.66609,0.0378844
1237648705115848927,16.2208,17.95621,16.00312,16.11822,0.05133405
1237648705115848766,14.58819,16.62858,14.74244,14.74242,0.05215022
1237648705115848765,13.34185,16.37246,13.22363,13.2236,0.05236578
1237648704057573747,16.58514,17.83268,16.38099,16.51383,0.1214454
1237648704057573731,16.7597,19.18303,16.72549,16.69944,0.1197181
1237648704057573661,14.38449,16.86854,14.32625,14.36358,0.1189382
1237648704057573499,14.68249,16.5792,14.56262,14.56261,0.1216945
1237648702977409215,14.37005,17.9539,14.38147,14.38147,0.1090787
1237648702977409073,14.79007,17.33548,14.83148,14.74896,0.1065407
1237648673987232019,17.46742,19.28562,17.40579,17.40579,0.1432156
