objID,petroMag_r,fiberMag_r,modelMag_r,cModelMag_r,extinction_r
1237654653642932295,13.35885,15.48392,13.30393,13.30397,0.04288811
1237654652561588590,14.7217,17.63254,14.74355,14.69171,0.1115158
1237654627326820628,15.12419,16.83496,15.02985,15.02985,0.1020559
1237654610141249558,16.54616,17.84754,16.63853,16.49936,0.05187665
1237654610141249556,14.40356,16.39368,14.33986,14.33987,0.05136186
1237654609606279302,16.68257,18.90145,16.62909,16.62909,0.04229364
1237654609606279206,16.64847,18.15815,16.71925,16.58258,0.04488739
1237654609606148156,14.10208,16.43076,13.98287,14.03094,0.0461521
1237654609606148138,15.73082,16.97801,15.67946,15.67946,0.04080046
1237654605865222300,15.25218,17.25533,15.23579,15.23579,0.1121227
1237654605863583845,16.66361,18.73008,16.61395,16.61395,0.0642892
1237654605863518421,15.45961,18.48951,15.42346,15.37613,0.06685874
1237654605863452834,13.65623,16.26813,13.46414,13.50619,0.06000157
1237654605856309258,15.2115,17.40406,15.58443,15.58438,0.094093
1237654605856309257,13.29882,15.46428,13.24018,13.24018,0.09442556
1237654605856243957,16.0311,18.69778,15.96182,15.96182,0.09067235
1237654604792135835,15.53268,17.84698,15.19385,15.42008,0.1104214
1237654604792070364,15.6656,17.85564,15.70879,15.57955,0.1078289
1237654604791546018,16.13632,17.81141,15.94792,15.99909,0.1506845
1237654604791545959,14.38882,16.51854,14.40411,14.40411,0.1500981
1237654604791545888,14.6897,16.74752,14.49578,14.58646,0.1494754
1237654604791545887,13.5612,16.38924,13.47559,13.52451,0.1489001
1237654604776472806,15.44118,17.27819,15.27907,15.31469,0.1037244
1237654604776472790,15.69973,17.68619,15.44512,15.5496,0.108621
1237654604776472776,16.48632,18.66615,16.48603,16.40291,0.1026371
1237654604776407246,13.85765,15.58687,13.63763,13.63764,0.1054813
1237654604253233354,15.78551,17.03654,15.671,15.69309,0.1051838
1237654604253233185,14.5547,16.39591,14.45476,14.45477,0.1048448
1237654604253233184,15.4295,16.37476,15.31798,15.32832,0.1048372
1237654604253167748,15.98468,17.34365,15.93675,15.93675,0.1029923
1237654604253167697,16.0069,18.28342,16.03426,15.98535,0.1040652
1237654602641244319,15.38317,16.72802,15.28707,15.28707,0.05706058
1237654602106732720,16.38928,18.7809,16.4207,16.26683,0.06362505
1237654602106732699,15.79607,17.57489,15.71342,15.71344,0.06791459
1237654602106732681,15.80697,17.27877,15.67807,15.7055,0.06510352
1237654602106732592,13.927,16.19431,13.77943,13.77943,0.06430899
1237654602098409561,15.40261,18.21144,15.42868,15.14584,0.105484
1237654602098344230,14.91156,16.71657,14.90972,14.90972,0.0930924
1237654601571106901,13.6892,17.28083,13.69938,13.69083,0.1357194
1237654601571106889,15.28297,17.96392,15.29056,15.27701,0.1327581
1237654601571041490,15.54726,16.95733,15.41889,15.42681,0.1323911
1237654601571041343,15.06812,16.29265,14.92105,14.92105,0.1293018
1237654601018573164,15.31615,18.34212,15.34903,15.22593,0.07702061
1237654601018572833,14.34052,16.53819,14.28346,14.28348,0.0747016
1237654600497365149,13.93749,16.51065,13.73288,13.73292,0.1139404
1237654600497365012,14.91441,17.36891,14.96852,14.86549,0.1183906
