sample,group,n_members,objids_rank_order,dropped,drop_reason,z_group_mean,D_A_kpc,R_pair_rank1_rank2_kpc,R_pair_rank1_rank3_kpc,R_pair_rank1_rank4_kpc,R_pair_rank2_rank3_kpc,R_pair_rank2_rank4_kpc,R_pair_rank3_rank4_kpc,R_pair_med_kpc,R_pair_min_kpc,R_pair_max_kpc,compactness_score_neg_log10_Rmed
Control4B,1006,4,1237661137419108367;1237661382771409041;1237664871361019935;1237661382234472533,False,,0.028085336,120004.58907193104,281.8071493967729,366.39404899724445,742.0562970349471,305.24675667747056,838.9967201484499,553.3803881471339,459.88721857218917,281.8071493967729,838.9967201484499,-2.6626513396007714
Control4B,1007,4,1237664668424470655;1237664668424536083;1237664092898853038;1237664668424536173,False,,0.02956554525,126103.76720866944,228.03448039467162,422.4551064000701,338.99541323050545,649.3104111720182,128.81216740758788,749.157224175223,380.7252598152878,128.81216740758788,749.157224175223,-2.58061169171972
Control4B,1088,4,1237658919069614163;1237658803114475562;1237658802577539120;1237658919069548563,False,,0.02882265175,123045.43332381484,800.7697891889715,1531.643553139112,601.5562997564838,731.8467964821506,724.1461541866146,1359.0991136510559,766.308292835561,601.5562997564838,1531.643553139112,-2.884403525430412
Control4B,1090,4,1237665550499315738;1237665532785066002;1237665532785066003;1237665427560005800,False,,0.032330288,137437.18601543285,485.9874602652066,428.84554458492863,787.7328553216886,71.40402393686159,1272.8516161497296,1216.534460571521,636.8601577934476,71.40402393686159,1272.8516161497296,-2.8040440801124
Control4B,1093,4,1237667254552690706;1237667254552625190;1237667212140085266;1237667254552690963,False,,0.028449601249999998,121507.57722935143,223.66768141529602,480.537445101216,155.76345378783677,635.4447676125303,309.76174540994583,587.6556023970186,395.14959525558095,155.76345378783677,635.4447676125303,-2.596761541435669
Control4B,1104,4,1237663547981103226;1237663530801365104;1237663530801168416;1237663531337973846,False,,0.026310673,112663.08521443301,885.1858898430403,558.6737538650888,388.44084384506573,828.2601897626382,1256.2125052831323,701.5182550743298,764.889222418484,388.44084384506573,1256.2125052831323,-2.883598541590149
Control4B,1109,4,1237667536938139700;1237667549269852207;1237667783898824725;1237667537475010658,False,,0.0204669035,88262.62378104092,555.2055735353,1014.19020576247,547.0717450547555,607.0840793398442,1050.852673357224,1560.1971001625059,810.637142551157,547.0717450547555,1560.1971001625059,-2.908826498783243
Control4B,1110,4,1237662640121643136;1237662640121512017;1237662341087428679;1237662307274457227,False,,0.032297494749999996,137303.20374179722,859.3711394201573,819.0600617055946,882.9870457565629,712.3109231710412,245.43598353220946,501.8225088157051,765.6854924383179,245.43598353220946,882.9870457565629,-2.8840504185270417
Control4B,1118,4,1237651538169823297;1237651538169757876;1237651272431829116;1237651538169823387,False,,0.04161900025,174961.52224913612,352.0920074071234,197.77942704069994,125.08065933339111,347.51827979674687,229.76370185698175,218.81352305790114,224.28861245744145,125.08065933339111,352.0920074071234,-2.350807224218542
Control4B,1122,4,1237651736314773623;1237651736314708252;1237651736314839047;1237655469135495480,False,,0.040223629999999996,169378.35788460044,534.4003357890815,168.94977940043964,624.3136405462094,679.9959190522679,625.1538494807284,775.2997485124179,624.7337450134689,168.94977940043964,775.2997485124179,-2.795694965010103
Control4B,1124,4,1237654880740769908;1237651823249391627;1237651823249326170;1237651823249522870,False,,0.02893715625,123517.18442108495,1078.663879778144,1224.9484824045999,497.11871786147964,218.04189329968386,899.0720909076796,1100.812455770902,988.8679853429119,218.04189329968386,1224.9484824045999,-2.995138316810577
Control4B,1131,4,1237671931209318418;1237658492809445563;1237671931209318493;1237658492809511086,False,,0.0354561455,150159.51173679225,805.8578196027962,162.02965406011984,592.2451164296034,964.7940699272804,409.25117060153923,748.7049718245468,670.4750441270751,162.02965406011984,964.7940699272804,-2.826382617534963
Control4B,1133,4,1237665429171798247;1237665429171798149;1237665429171732700;1237665442061025295,False,,0.0380076125,160472.7139402731,252.48141418298493,331.78337883389986,946.2958400388763,216.77802191057432,1152.3457399400259,1054.1945031227033,639.0396094363881,216.77802191057432,1152.3457399400259,-2.805527777761726
Control4B,1134,4,1237663916268257306;1237663786883940513;1237663916268126422;1237663916268257450,False,,0.02953748975,125988.3691372011,545.9878527040189,729.3502078978416,145.87074208589078,912.7359930141405,613.3769934428705,595.1250977342913,604.2510455885808,145.87074208589078,912.7359930141405,-2.7812174105781704
Control4B,1142,4,1237665548363956317;1237665548363956318;1237665567691833444;1237665548363956244,False,,0.034358753,145704.0942456555,10.593679537631582,565.0417744131827,129.1592544747538,573.2320588504604,137.09351306045554,563.472783663094,350.28314836177475,10.593679537631582,573.2320588504604,-2.54441924451286
Control4B,1143,4,1237657608573943931;1237657608573812810;1237657595152433227;1237657595152498732,False,,0.025698147499999997,110121.78647025774,529.8361956250973,212.06271655777323,558.9639234615854,504.0949693935323,933.0760462456238,440.73618410217483,516.9655825093148,212.06271655777323,933.0760462456238,-2.7134616304752948
Control4B,1145,4,1237651274036871335;1237651274036871311;1237651274036871310;1237651274036871286,False,,0.041849262250000005,175881.0350106467,129.03234699590664,125.45303054837412,200.84839474684884,20.36006509811152,102.29250709516239,88.97521258364992,113.87276882176826,20.36006509811152,200.84839474684884,-2.056419880669203
Control4B,1259,4,1237658917459918871;1237658917459918989;1237658802041716762;1237658802041651318,False,,0.03349328325,142181.89832059795,264.3264239909178,837.6161603124526,694.0342978426834,581.7841515438804,467.85385277042934,223.16485982999833,524.8190021571548,223.16485982999833,837.6161603124526,-2.7200095511819993
Control4B,1264,4,1237661951320588304;1237661068181831776;1237661068181766380;1237661068181831920,False,,0.03500440775,148326.89255007636,642.3802344907502,248.06775457165293,604.1209529667556,395.01842553757325,98.64016617138269,364.77825671332727,379.89834112545026,98.64016617138269,642.3802344907502,-2.579667397156626
Control4B,1265,4,1237665441523630104;1237665441523499143;1237665428634402842;1237665442060501049,False,,0.0371966325,157201.59781978975,589.9699397968512,844.1272046583774,890.7641458653139,650.4868180249118,958.7753272694156,416.0800161081051,747.3070113416446,416.0800161081051,958.7753272694156,-2.873499056888449
Control4B,1266,4,1237664131016360006;1237664130479554590;1237661068714508526;1237661068714508360,False,,0.0338464285,143619.9853935308,711.9723680329929,420.249442369601,329.84980018395794,326.1994767156809,451.04541282652167,124.9088544208391,375.0496212767795,124.9088544208391,711.9723680329929,-2.5740887312504257
Control4B,1270,4,1237661137421271080;1237661137421205549;1237661137421336722;1237661137421205581,False,,0.0428272965,179780.94108334897,433.3040346025418,642.8857091452909,749.6062614139425,914.9605899646216,482.6606438144139,1352.480592938265,696.2459852796167,433.3040346025418,1352.480592938265,-2.8427627039434573
Control4B,1272,4,1237667914345676902;1237667914345742360;1237668297129328675;1237668297129263206,False,,0.0265604355,113698.23345827595,298.872026461653,388.52029388134343,670.1555194606002,565.9996490915614,896.5172491628385,338.9763213925134,477.2599714864524,298.872026461653,896.5172491628385,-2.6787550109605243
Control4B,1274,4,1237668496310665265;1237668496310730776;1237668496310665412;1237668496310665312,False,,0.034453012,146087.2524469596,277.823662231609,284.5936947912002,168.60358578579783,135.9538830342864,114.06709579095785,137.1364995317595,152.8700426587787,114.06709579095785,284.5936947912002,-2.1843223867681663
Control4B,1275,4,1237662224066347141;1237664667907457165;1237664667370651768;1237662224066347142,False,,0.03787853075,159952.48874862198,805.7247408707202,658.1017281365403,51.93030079417542,835.3893402702514,811.2832510250754,707.9402467329862,756.8324938018532,51.93030079417542,835.3893402702514,-2.8789997697678076
Control4B,1278,4,1237665128011464753;1237665128011399223;1237665024909312194;1237665128011399283,False,,0.0344269605,145981.36315188988,457.5573595209033,1110.4248043991097,288.56455361132834,663.3103465835836,218.6523317025522,877.2578585131004,560.4338530522434,218.6523317025522,1110.4248043991097,-2.7485243609994123
Control4B,1282,4,1237660636533030975;1237661358610186319;1237660635996094498;1237660635996160045,False,,0.0256070285,109743.41989348654,363.8497239365401,893.2609575181667,649.4348079822887,1235.2145451170015,1004.778071031162,266.8018555198535,771.3478827502277,266.8018555198535,1235.2145451170015,-2.887250291778366
Control4B,1283,4,1237667431717666856;1237667209987948561;1237667431717732380;1237667209987883063,False,,0.024239138,104053.21965994498,380.0272855505227,325.95495437152704,167.90398046021605,593.4235584386912,361.0883793956924,493.46053455278184,370.55783247310757,167.90398046021605,593.4235584386912,-2.5688559973731273
Control4B,1286,4,1237664289399373970;1237664289399439413;1237662528451051627;1237664289399439496,False,,0.04446210275,186279.13703378444,436.47410390359494,483.7457306476172,219.75388541496875,383.3531902340012,229.5001120858867,430.68531123289785,407.01925073344955,219.75388541496875,483.7457306476172,-2.6096149504772943
Control4B,1295,4,1237661356464865320;1237661356464799823;1237661356464865319;1237660634924646525,False,,0.022144122750000002,95301.4216245426,300.2112504153648,46.956678960298376,327.66202507174444,254.25558476017324,248.77290206512714,304.88212836000986,277.23341758776905,46.956678960298376,327.66202507174444,-2.442845578750851
Control4B,1296,4,1237661139030900754;1237661384383201308;1237661139030900979;1237661139030835274,False,,0.023133485250000002,99439.996401309,370.0469015185945,197.17582325657017,157.49376968951879,565.8383453494547,295.88020579338473,309.4941831579741,302.6871944756794,157.49376968951879,565.8383453494547,-2.480994048025656
Control4B,1297,4,1237659325492559961;1237659329778483267;1237659325492560003;1237659325492560241,False,,0.03360681775,142644.3709818095,430.1522810607029,100.58864453766004,165.0933666394713,525.1876947936029,591.8186836261303,66.6523122044246,297.6228238500871,66.6523122044246,591.8186836261303,-2.4736662329627754
Control4B,1298,4,1237662698108878945;1237664853651685435;1237662698108878900;1237664853651619889,False,,0.033300668500000005,141397.0074394132,547.8493661295022,244.02626144397257,853.1862604490515,333.33507897083337,435.5942322138939,610.2832496249946,491.7217991716981,244.02626144397257,853.1862604490515,-2.6917194620020237
Control4B,1300,4,1237648705115848765;1237648705115848766;1237648722307842148;1237648705652654263,False,,0.024428597000000003,104842.47050659097,24.5660280907614,164.1457951830324,489.14523562393924,187.46972455360861,511.2307006690193,393.75727036935143,290.61349746148005,24.5660280907614,511.2307006690193,-2.4633157811144866
Control4B,1301,4,1237661849862340733;1237661849862340734;1237661849862406185;1237661849862340736,False,,0.0380875345,160794.7338975282,36.57293704117786,345.47020562478247,73.20591513622807,364.41710025738365,89.73560542880982,401.8893272312811,217.60290552679615,36.57293704117786,401.8893272312811,-2.337664689949994
Control4B,1302,4,1237659132751642708;1237659132751577262;1237659132751577102;1237659132751577202,False,,0.019556664,84430.53184157673,381.2532237333112,384.73634456205804,252.51932371444246,73.74413521558559,171.5237561017295,142.96987482267122,212.02153990808597,73.74413521558559,384.73634456205804,-2.3263799844571578
Control4B,1404,4,1237668336860856428;1237665566618616242;1237665530650165636;1237665566618616105,False,,0.040932888249999994,172218.605527257,500.8981381162486,1198.8170749079904,278.3001031911899,707.372832780584,304.9147943854754,951.0326412609767,604.1354854484163,278.3001031911899,1198.8170749079904,-2.7811343458798055
Control4B,1436,4,1237662224596926539;1237664668438102203;1237662225133666453;1237662224596926575,False,,0.04263347475,179008.81167874503,402.1839848946338,1252.1294457365314,282.2445045022693,943.122182919783,684.0451277649455,1504.0549609882703,813.5836553423642,282.2445045022693,1504.0549609882703,-2.9104022151532307
Control4B,1437,4,1237662263778672703;1237662263778934813;1237662263778803812;1237662263778672812,False,,0.02462870625,105675.692525977,1016.7083392498666,391.5194325003878,196.95444590689956,642.814431512684,989.1464612621288,438.33671126646715,540.5755713895755,196.95444590689956,1016.7083392498666,-2.7328564160382163
Control4B,1443,4,1237661386013147354;1237659120414621821;1237659120414687490;1237661386013213023,False,,0.037803781,159651.15786485758,388.29010205375334,341.9206945620213,245.40068379897517,140.74783311288846,617.7939922606171,539.1303188687288,365.1053983078873,140.74783311288846,617.7939922606171,-2.562418254308245
Control4B,1447,4,1237665548350128144;1237665548350193740;1237665530635682059;1237665531172683959,False,,0.030719872,130844.92909475623,561.4194564204453,1062.81957934006,613.8331305040156,1607.6241123442585,554.1512126327267,1371.5707495191148,838.3263549220378,554.1512126327267,1607.6241123442585,-2.9234131195254065
Control4B,1451,4,1237662195056640025;1237661967423373381;1237661967423111358;1237662195056640151,False,,0.02612880175,111908.9178917239,288.5668530789537,1157.0381364862735,59.983379379544644,1179.2705895332438,303.3040089633286,1098.2592480715969,700.7816285174628,59.983379379544644,1179.2705895332438,-2.845582707974419
Control4B,1455,4,1237664817674059896;1237664817674190926;1237664817673994368;1237664817674256453,False,,0.03984178125,167847.20915882307,807.8142734288917,632.1387426792604,961.2243298086863,1371.8548845183054,182.1081493671737,1543.8934486668854,884.5193016187891,182.1081493671737,1543.8934486668854,-2.946707314345878
Control4B,1459,4,1237658800968761369;1237658800968761371;1237658916923768882;1237658801505501410,False,,0.029971539749999998,127772.82499948419,12.232224749868683,490.286360746334,958.7898879444914,502.41542359979155,970.4153199302153,485.6272926329255,496.3508921730628,12.232224749868683,970.4153199302153,-2.6957888068451097
Control4B,1460,4,1237659161201803392;1237661386004824207;1237659161201803476;1237659161201803332,False,,0.0388168615,163730.4400672532,756.6982072486752,179.7874794911441,87.67619780033685,644.5419299465336,673.0179851465533,159.0930342636035,412.16470471883883,87.67619780033685,756.6982072486752,-2.6150707986946533
Control4B,1464,4,1237651272425734156;1237651272425734249;1237651272425668786;1237651272425734160,False,,0.03155298675,134258.5168618513,192.53432515427986,86.95125287345527,29.337784017958718,277.2920926963208,167.82192231262064,109.4735250414904,138.64772367705552,29.337784017958718,277.2920926963208,-2.1419127437111456
Control4B,1466,4,1237655742946672691;1237655742946672910;1237655742946672782;1237655742946672967,False,,0.04220612725,177305.10269511738,282.5125793995501,379.0659482662955,159.00381116239677,651.7428393965199,440.54682711657557,249.90233046357963,330.78926383292276,159.00381116239677,651.7428393965199,-2.5195514055546817
Control4B,1472,4,1237667911124582472;1237667911124713496;1237667911124582565;1237667549810720966,False,,0.0244217425,104813.92229433176,526.507207484126,111.85818719914623,395.35665567453435,503.0730668734713,912.7843937706249,414.3559786214098,458.7145227474406,111.85818719914623,912.7843937706249,-2.6615424899668056
Control4B,1475,4,1237655469135692130;1237655469135692013;1237655469135626467;1237655469135626444,False,,0.03915950375,165107.8609675485,370.43413247400935,511.4784320972894,590.9679154097623,388.29979498772735,405.1139612214657,101.14987333816096,396.7068781045965,101.14987333816096,590.9679154097623,-2.598469730337969
Control4B,1480,4,1237665127453753361;1237665127453753414;1237665097389441200;1237665127453753512,False,,0.04422950875,185356.16676420442,110.95596672086002,354.2053981419107,91.48662385130379,296.4638876103324,140.55500748751078,426.6052289300454,218.50944754892157,91.48662385130379,426.6052289300454,-2.3394702190165693
Control4B,1482,4,1237667448340480021;1237667912203894836;1237667912740896940;1237667912203829259,False,,0.02384204425,102397.81779650986,414.85890661547546,746.6518647400871,370.2277260877238,796.8263123296517,339.34098648140093,1031.8853836842125,580.7553856777813,339.34098648140093,1031.8853836842125,-2.7639932459527663
Control4B,1483,4,1237661874014584882;1237661874014650453;1237661852006678622;1237661874014650484,False,,0.024594523,105533.38787906076,189.5575904446098,164.99600091119618,245.56121004429036,294.4485203776458,86.41444355089472,306.5501945057451,217.55940024445007,86.41444355089472,306.5501945057451,-2.337577852906119
Control4B,1484,4,1237658205595107386;1237661212581625874;1237658205595041863;1237658205595107573,False,,0.03646704425,154253.27302181328,614.7141549824973,552.4480421816362,140.78762777992566,590.8254261993734,727.2571099810041,542.8321015593131,571.6367341905047,140.78762777992566,727.2571099810041,-2.7571201293974954
Control4B,1485,4,1237662306190229574;1237662306190295143;1237662194000461972;1237662306190295162,False,,0.0324638035,137982.57553745963,317.0149711506284,92.95066766888256,279.6617938136019,406.69941195864305,162.02309174952305,348.75896465276617,298.33838248211515,92.95066766888256,406.69941195864305,-2.4747091307601545
Control4B,1486,4,1237674602676289621;1237654879122882595;1237674602676289706;1237654879122882724,False,,0.024447631749999997,104921.74557172829,497.6545192155736,131.19446461899508,678.2135515504444,512.6023622602961,237.0976728140553,654.0325082292635,505.12844073793485,131.19446461899508,678.2135515504444,-2.7034018217054125
Control4B,1488,4,1237654670812774584;1237648721757929562;1237651801774358588;1237648722294669392,False,,0.029903888500000003,127494.82277173545,217.8043993467017,313.60982673013825,749.1898539085158,506.81039060215477,936.7288800188859,435.66894991305264,471.23967025760373,217.8043993467017,936.7288800188859,-2.6732418434275558
Control4B,1490,4,1237657606426722319;1237657606426722476;1237657606426788079;1237657606426787999,False,,0.030800650750000005,131176.21320391275,175.43006924740357,562.4442308530854,359.0698242428607,399.3286602128708,195.78857388278618,204.29971802856966,281.6847711357152,175.43006924740357,562.4442308530854,-2.4497633681412427
Control4B,1492,4,1237665372258828375;1237665372258762788;1237665372258762795;1237665372258828633,False,,0.03745347725,158238.2865405438,581.221297425611,598.319249007173,73.55493687813531,21.62350039238446,564.6091078315607,579.952723005588,572.2809154185743,21.62350039238446,598.319249007173,-2.757609263178
Control4B,1494,4,1237655123940606085;1237654879118229640;1237655123940606025;1237654879118229530,False,,0.04164771725,175076.22677873317,262.4864715785246,274.3124351567965,249.1787011968724,450.28239347539534,193.1372292279391,300.0599205565377,268.3994533676605,193.1372292279391,450.28239347539534,-2.4287816269975115
Control4B,1496,4,1237663916801786001;1237663916801654936;1237663916801851543;1237663787417469125,False,,0.023933277,102778.29013786957,487.42379245022164,317.22995373917746,279.77655149828706,776.7250393693454,575.1567407652457,511.71283116469476,499.5683118074582,279.77655149828706,776.7250393693454,-2.6985948827773116
Control4B,1497,4,1237660671429967884;1237660671429902353;1237661068178030615;1237661950780047489,False,,0.0337051605,143044.85830979614,388.8709597672535,379.78655993131986,405.314976020509,377.84834191867486,682.7286603360441,784.9020547970271,397.0929678938812,377.84834191867486,784.9020547970271,-2.598892196225492
Control4B,1498,4,1237665129087565860;1237665128550760684;1237665129087565862;1237665128550695053,False,,0.02465765375,105796.19150681741,618.6551650753653,43.90394274639592,674.5979801876775,651.2373867679098,363.32036700922214,686.7641415516459,634.9462759216376,43.90394274639592,686.7641415516459,-2.802736980319004
Control4B,1499,4,1237667730193711133;1237667782270583070;1237667730730647698;1237667730730582135,False,,0.03511679725,148783.02449793502,446.26975028381986,766.5106804095975,660.1287948810574,556.5628788190335,244.847817454205,420.03705306385945,501.4163145514267,244.847817454205,766.5106804095975,-2.7001984604646205
Control4B,1599,4,1237654391639376175;1237653589017493521;1237653589017362552;1237654391639507212,False,,0.041550692,174688.64602380418,978.1601328092016,526.0694345063984,585.7532520424609,723.7348741360483,750.8188980114796,829.9516226582645,737.276886073764,526.0694345063984,978.1601328092016,-2.8676306188102334
Control4B,1600,4,1237661381704024168;1237661381703893047;1237661381704024169;1237661381703827579,False,,0.03734196725,157788.28404734796,1046.1076350378833,55.46601144793254,1255.4612606690494,1096.555897080457,221.24166212933238,1304.3579901410124,1071.3317660591701,55.46601144793254,1304.3579901410124,-3.029923982369438
Control4B,1616,4,1237654383585394819;1237654391644618779;1237654383585329365;1237654383585394820,False,,0.0433102235,181703.20608911253,758.7154114393483,133.4486226541772,26.495284556444975,727.1219147744108,772.6183759381431,117.95487235468903,430.28526871429403,26.495284556444975,772.6183759381431,-2.6337564777915756
Control4B,1619,4,1237659326026547328;1237659330849276115;1237659326026416253;1237659326026547606,False,,0.04489013024999999,187976.26167538186,1061.9730209556856,1425.748266989469,108.31955544607641,836.3395073805335,987.7528302210651,1411.3899898021573,1024.8629255883752,108.31955544607641,1425.748266989469,-3.0106657828147143
Control4B,1659,4,1237668624622223408;1237668624622092360;1237668624622157845;1237668624621961294,False,,0.02449169775,105105.25553767895,680.4399688678434,464.00402842249815,1125.7886883457186,240.06071385518175,504.0404062883538,737.9233074704995,592.2401875780986,240.06071385518175,1125.7886883457186,-2.7724978739266923
Control4B,1664,4,1237655370904764519;1237655370904764628;1237655465385394461;1237655465922199634,False,,0.0362336855,153309.14910891463,137.310192690232,127.64128790028991,922.4452329825358,216.30777927894235,806.4799150931773,1022.7573499161193,511.3938471860598,127.64128790028991,1022.7573499161193,-2.708755498525637
Control4B,1670,4,1237662223543828509;1237662698640441555;1237662698640506996;1237664854183313713,False,,0.02959850575,126239.33049537239,434.34536894876493,441.4473031973954,848.4223552677016,230.3746304982065,612.6443730364939,430.5269203306849,437.8963360730802,230.3746304982065,848.4223552677016,-2.641371311417519
Control4B,1678,4,1237668367999565875;1237665566082400802;1237668336861511907;1237668336324706372,False,,0.03173919050000001,135020.51932599032,471.3863718273028,527.8411391521679,428.91946432465363,80.9709002022052,900.2329123664798,954.3787618680425,499.61375548973535,80.9709002022052,954.3787618680425,-2.698634386970011
Control4B,1698,4,1237663786885906494;1237663786885906495;1237663786885775559;1237663786885906868,False,,0.039221228250000004,165355.8716658354,33.86827650216031,829.9985200850963,316.0679861481486,862.6513317616276,284.2181727540257,1105.0455147410016,573.0332531166224,33.86827650216031,1105.0455147410016,-2.758179824805126
Control4B,1701,4,1237661949719478406;1237661949719412849;1237661817095651459;1237661817095651547,False,,0.045533989250000004,190525.84776497516,457.53658126890554,602.9916366150171,669.2033128087502,631.9345108985424,909.8779784850949,382.7682526873769,617.4630737567797,382.7682526873769,909.8779784850949,-2.7906109905257344
Control4B,1714,4,1237661070324858896;1237661070324858895;1237661070324858902;1237661070324858899,False,,0.0329965165,140156.86222400243,35.69339046236144,80.30885517966091,92.87604436745141,52.49250754072337,61.83408817533336,15.800526025985397,57.16329785802837,15.800526025985397,92.87604436745141,-1.7571172761061382
Control4B,1716,4,1237667430641696902;1237667430641696794;1237667323786952837;1237667323250213040,False,,0.0387096265,163299.12047525737,146.44390425053254,789.5051557968729,717.3888032209766,880.8026316530536,788.6808821245418,1314.1954833454972,789.0930189607074,146.44390425053254,1314.1954833454972,-2.897128201232489
Control4B,1718,4,1237661950254448667;1237661813348434037;1237661812811563096;1237661950254448669,False,,0.0252898715,108425.78773161226,133.68885227078508,455.41460372518475,38.06837492454965,462.5107244593986,125.58085198817692,418.7719983344221,276.2304253026036,38.06837492454965,462.5107244593986,-2.4412715120894766
Control4B,1719,4,1237648704600735996;1237648704600670761;1237648704600670569;1237648721792729473,False,,0.03233807375,137468.99442237418,405.020777859085,688.6249405378538,454.0647261693931,317.0671841333715,406.00195745052116,694.1057152121916,430.03334180995716,317.0671841333715,694.1057152121916,-2.633502129074286
Control4B,1722,4,1237665530649641061;1237665567154831489;1237665530649641205;1237665567154897244,False,,0.03568761575,151097.76654646927,752.2200625274737,379.3585972932378,517.4393375814478,751.5364880513351,408.3018827664314,722.5927784226925,620.0160580020702,379.3585972932378,752.2200625274737,-2.792402937581123
Control4B,1729,4,1237662239091916881;1237662264855625834;1237662239091916865;1237662239091917063,False,,0.030954053000000002,131805.15655446146,270.49132809565896,184.05838875942746,154.9606333607646,450.6497202255649,421.1661253957145,98.14187686128491,227.27485842754322,98.14187686128491,450.6497202255649,-2.356551395909336
Control4B,1731,4,1237667783903346738;1237667783903346812;1237667783903281233;1237667783903346858,False,,0.0330924505,140548.12116986368,151.93051008416538,220.4872314069786,202.08812768442178,371.46529054235623,199.7111696654401,368.5979544176853,211.2876795457002,151.93051008416538,371.46529054235623,-2.3248741735250196
Control4B,1732,4,1237667736128847901;1237667736128716897;1237667736128913415;1237667736128782492,False,,0.0266978345,114267.41928917018,503.6863187113784,212.32095030875647,387.54447213332867,704.2358097120568,228.76332982263838,551.4931932274106,445.6153954223536,212.32095030875647,704.2358097120568,-2.6489601867246373
Control4B,1733,4,1237661418750279689;1237661418750279810;1237661418750214292;1237661418750279849,False,,0.043588111250000006,182808.30505737133,204.91220489812952,317.0316359025271,257.5196455292412,292.2283434869326,139.65729068328773,430.9337379872906,274.87399450808687,139.65729068328773,430.9337379872906,-2.4391336537180486
Control4B,1737,4,1237661949711220906;1237661812805206097;1237661949711286485;1237661812805271608,False,,0.04072520825,171387.4496225232,406.9445426851797,324.57861230216804,156.41912270899056,723.6314086888879,266.89921959859,480.7321536915482,365.7615774936739,156.41912270899056,723.6314086888879,-2.5631980817885704
Control4B,1739,4,1237655473429741692;1237655348358021297;1237655473429741825;1237665355086757968,False,,0.03220882675,136940.8824059045,461.9786182771853,150.24921013785152,383.1785995623142,504.0691518888078,819.1152132542308,318.59480091416515,422.57860891974974,150.24921013785152,819.1152132542308,-2.6259075091307693
Control4B,1740,4,1237667430105022514;1237667430105022483;1237667430105022513;1237667322713407696,False,,0.04000201175,168489.8788607011,200.2043921757541,44.45728194373216,405.1053992867238,239.17246216105002,270.8655282964291,423.80778019008255,255.01899522873956,44.45728194373216,423.80778019008255,-2.4065725302997643
Control4B,1743,4,1237654652561653883;1237654652561588590;1237654652561653831;1237654627326820628,False,,0.03400391725,144260.9173945118,244.5055786540505,304.2804023728812,258.14973418539796,297.5949707050117,392.91725316970906,559.0584502176766,300.9376865389464,244.5055786540505,559.0584502176766,-2.478476578006074
Control4B,1744,4,1237659326567612655;1237655471822209115;1237655471822209218;1237659330853470514,False,,0.03072464575,130864.5086709943,92.05454375154491,279.25726151426556,647.7361795545534,217.4602406879546,569.2471902977551,609.8316032091067,424.2522259060103,92.05454375154491,647.7361795545534,-2.6276241295899765
Control4B,1746,4,1237668349214785653;1237668349214785655;1237668331493851180;1237662638516994206,False,,0.02279258025,98015.09403583255,29.20829023291438,462.4636717510115,494.6966307722617,451.47156225490147,511.91516704926255,468.97489880878396,465.7192852798977,29.20829023291438,511.91516704926255,-2.6681242222943933
Control4B,1747,4,1237655743482757156;1237655743482691702;1237655743482691805;1237655743482757360,False,,0.03793887775,160195.7194674127,405.6765967817696,154.07336823914346,142.69291617993503,283.0747769430889,545.0124586948931,274.6651485905248,278.86996276680685,142.69291617993503,545.0124586948931,-2.4454017386936426
Control4B,1749,4,1237662531137568810;1237662531137568906;1237662531137568924;1237664291549085756,False,,0.0412189065,173362.59440677424,468.6377203022084,123.37621866925603,562.0364496076057,563.0377883597417,101.93952823240856,649.2912097097848,515.337084954907,101.93952823240856,649.2912097097848,-2.7120913965106714
Control4B,1750,4,1237662303514525759;1237662303514591245;1237662303514656781;1237662303514394754,False,,0.019266705749999998,83208.02250797252,204.3329134322705,371.5694748936557,409.05192086211247,249.37751127182898,461.3962938181418,709.1874425370245,390.3106978778841,204.3329134322705,709.1874425370245,-2.5914104548571184
Control4B,1751,4,1237661851473477744;1237661873481318536;1237661873481318442;1237661851473412195,False,,0.036359379750000004,153817.74993204515,355.69447704728884,214.09060148762177,595.3802665838555,234.58027313417995,845.3821217068228,610.8092066503135,475.53737181557216,214.09060148762177,845.3821217068228,-2.6771846532092978
Control4B,1753,4,1237658802572099605;1237657591394467915;1237658802572361742;1237657590857531471,False,,0.0198561155,85692.15768183395,432.32864266578287,894.5554182726754,281.6718614989434,544.4418037493163,475.96914946276496,763.1773520323703,510.20547660604063,281.6718614989434,894.5554182726754,-2.70774511606722
Control4B,1754,4,1237655503498313767;1237655129844416636;1237655503498183177;1237655503498183074,False,,0.031081802250000002,132328.74455096098,85.84863224742692,696.4685641442035,637.5091239121659,779.0587807132738,694.1679780403738,402.48479210208995,665.8385509762699,85.84863224742692,779.0587807132738,-2.8233689364973915
Control4B,1756,4,1237667782850052124;1237667782850052121;1237667782850052432;1237667782850052122,False,,0.040481447250000004,170411.3602220489,4.2579173561726815,309.8551025213026,22.831200489131263,309.04573115664465,25.630747807521193,295.23528714491056,160.43301747621587,4.2579173561726815,309.8551025213026,-2.2052937519287856
Control4B,1757,4,1237667293188718632;1237667293188653149;1237667293188653097;1237667293188718744,False,,0.028961722000000002,123618.37658682834,248.35235240037105,302.84015834157844,87.51364838662019,168.321372211428,289.7348601058187,294.0059787536012,269.0436062530949,87.51364838662019,302.84015834157844,-2.4298226756168786
Control4B,1758,4,1237663915730272527;1237663915730272391;1237663915730272594;1237663915730272677,False,,0.042195004249999994,177260.7350114485,337.14856729373867,271.7908197915739,429.9562646620178,137.07968366195294,93.1926238381943,213.5683660361427,242.6795929138583,93.1926238381943,429.9562646620178,-2.3850332577595115
