idcg,ra_deg,dec_deg,r_obs,zcmb,iline,g_obs,objid,specObjID,z,SFR,sSFR,lgm,h_alpha_eqw,h_beta_eqw,oiii_5007_eqw,nii_6584_eqw,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,p_E,p_S,log_NII_Ha,log_OIII_Hb,is_AGN,morphology,sSFR_status,sSFR_raw
241,209.02184918,24.66802132,17.3672357,0.0647886,514033,18.2504256,1237665548350456029,458398247904372736,0.02157538,-0.7010232,-9.494802,8.737297,-12.87166,-5.059301,-3.417172,-2.189603,50.98601,21.28077,16.56108,8.522332,0.0599999986588955,0.721000015735626,-0.7768925780423308,-0.10889868286319579,False,Spiral,Passive,-9.494802
241,209.03899011,24.60148511,15.4270713,0.0634193,514035,16.2921285,1237665548350456053,460512884498130944,0.04325977,-0.269906,-9.619663,9.281477,-8.694357,-2.153542,-3.143023,-1.393955,30.77586,9.950468,11.89812,2.412302,0.112000003457069,0.559000015258789,-1.105778520786681,0.07763483736049175,False,Spiral,Passive,-9.619663
242,208.6509538,21.79025336,15.9785861,0.02837236,515164,16.4579865,1237667783918092392,460607442498119680,0.02510422,-1.744038,-11.01853,9.250994,-2.003501,-0.7077862,0.8002357,-0.7043968,18.00124,7.382464,-0.3734926,8.277883,0.699000000953674,0.165999993681908,-0.3373831383683117,,False,Elliptical,Starforming,-11.01853
242,208.68985964,21.82989553,14.1783681,0.02866718,512740,14.9790728,1237667783918092311,462748740487243776,0.03802203,-1.775869,-11.71011,9.877996,-0.2158974,0.06700979,-0.5553246,-0.5159234,5.73215,-1.964383,11.31074,2.341733,0.782999992370605,0.18299999833107,-0.3887801704576146,,False,Elliptical,Starforming,-11.71011
242,208.74472492,21.80341071,15.1352232,0.02856964,512742,15.737713,1237667783918092359,462786398760495104,0.0287962,0.02028733,-9.871048,9.843806,-39.97197,-7.786705,-2.122168,-13.09515,1286.044,297.6214,86.66691,427.9555,0.034000001847744,0.792999982833862,-0.4778572153382547,-0.5358108426454552,False,Spiral,Passive,-9.871048
243,158.22451779,12.07953953,15.2114642,0.03344015,515854,15.9985664,1237660671429967979,462912017963968512,0.02981095,-0.6419839,-9.344664,8.637711,-19.9372,-4.00627,-8.3989,-1.888875,74.20765,20.86581,44.539,6.886855,0.356000006198883,0.321000009775162,-1.032427739431483,0.3293052134635107,False,Uncertain,Passive,-9.344664
243,158.28587506,12.02512736,15.8815667,0.03365148,529127,16.4699686,1237661950780047494,465107192995932160,0.03736025,-0.9898058,-9.987799,8.941919,-36.92581,-9.02409,-13.12819,-6.720484,144.0231,37.89303,55.62448,21.65552,0.128000006079674,0.528999984264374,-0.8228635379573639,0.166706630357963,False,Spiral,Passive,-9.987799
243,158.25681971,12.10343607,15.1191439,0.0336104,515855,15.9784595,1237660671429968008,466180866905761792,0.02165032,-0.7091683,-9.39794,8.620039,-28.44733,-4.773911,-9.646624,-3.433537,214.8606,51.60402,96.90749,17.5257,0.0370000004768372,0.904999971389771,-1.0884814108780563,0.2736738101791899,False,Spiral,Passive,-9.39794
245,206.10407248,20.37301606,13.7741005,0.02779308,518205,14.6825924,1237667781769625728,474163320518109184,0.03982658,-1.374239,-12.34815,10.92838,-0.3971001,0.1882954,-0.088815,-0.06295884,25.48005,-1.541337,11.84624,16.81912,0.972000002861023,0.0,-0.18039700673013148,,False,Elliptical,Starforming,-12.34815
245,206.10218698,20.40955599,14.2614582,0.02783607,518204,15.2199463,1237667781769625658,475292243914156032,0.03843012,-2.038079,-11.665,9.612431,-0.1469033,0.03116831,-0.2480686,-0.1971065,3.226269,2.650254,2.041676,-1.06945,0.356000006198883,0.565999984741211,,-0.11330067499980055,False,Spiral,Starforming,-11.665
245,206.04687682,20.38499502,15.8695997,0.02778451,518206,16.3193674,1237667781769625839,476275482355066880,0.0364438,-1.701009,-12.12287,10.37316,-0.08540473,-0.3811994,-0.398023,-0.06039115,9.410593,13.39493,11.39175,0.6685203,0.754000008106232,0.116999998688698,-1.148502391565472,-0.07035000289072992,False,Elliptical,Starforming,-12.12287
245,206.08356917,20.31387009,15.8954545,0.02732722,518207,16.5776921,1237667781769625875,476371689622497280,0.04212916,-0.227136,-9.820641,9.536408,-121.5099,-28.4649,-18.06297,-31.84441,829.3691,209.7571,124.7573,215.1212,0.0209999997168779,0.935000002384186,-0.5860646388920289,-0.22565070286561667,False,Spiral,Passive,-9.820641
247,206.67437814,22.69266033,13.7544166,0.0283682,525665,14.6141819,1237667910601932863,480831859865970688,0.01508307,-1.290149,-9.808807,8.463837,-19.98241,-4.438327,-5.046772,-1.298488,78.37194,16.2685,27.06528,5.224381,0.00600000005215406,0.973999977111816,-1.176125755975407,0.2210650127330879,False,Spiral,Passive,-9.808807
247,206.62751755,22.70601969,14.9537963,0.02739507,525667,15.6851966,1237667910601932987,481886291231795200,0.04034144,-0.6354038,-9.864758,9.162439,-23.02347,-6.935557,-9.554745,-1.865231,75.29341,22.22729,33.81662,11.58197,0.0199999995529652,0.875999987125397,-0.8129745308859218,0.18224368153734735,False,Spiral,Passive,-9.864758
248,144.3869975,17.11244264,14.3021783,0.02868551,528441,15.1863205,1237667782281068626,483012464959580160,0.0160721,-1.323008,-10.55277,9.169858,-11.90776,-2.650372,-0.8751522,-3.802291,160.6452,32.28222,8.931769,54.47538,0.523000001907349,0.28099998831749,-0.46966748516898593,-0.5580259103588249,False,Elliptical,Passive,-10.55277
248,144.48057645,17.09278283,15.5142543,0.02757543,528443,16.3158598,1237667782281068677,483024834465392640,0.01754348,-1.247762,-9.957236,8.664436,-45.75258,-10.91414,-7.160781,-8.713813,413.4303,109.8913,71.36219,80.13042,0.620999991893768,0.316000014543533,-0.7126048834960714,-0.1874951416351759,False,Elliptical,Passive,-9.957236
248,144.45630119,17.03710849,17.1850898,0.02930255,518496,17.9019125,1237667782281068655,486530903242205184,0.01955896,-0.322303,-9.849432,9.458707,-15.79787,-3.934683,-4.719169,-2.983425,197.4143,56.23376,62.49989,38.37508,0.0,1.0,-0.7113293143893175,0.04588212994773269,False,Spiral,Passive,-9.849432
248,144.47979572,17.05449728,15.2548775,0.02806431,528442,16.0544362,1237667782281068666,487594680557529088,0.02650457,-0.6937281,-10.60598,9.858495,-13.14417,-3.34605,-1.791498,-4.207486,114.2807,25.24224,19.03507,35.87888,0.0109999999403954,0.973999977111816,-0.5031340143012607,-0.12257341339909675,False,Spiral,Passive,-10.60598
250,216.30848509,27.86516601,14.1884211,0.03836993,543457,14.9931478,1237665329327440086,495461136699779072,0.03873006,-0.4651714,-9.947139,9.43287,-18.0421,-4.724076,-2.29141,-5.974023,135.7308,40.67116,19.06941,43.58411,0.30799999833107,0.351999998092651,-0.4933502268460938,-0.32894930293027236,False,Uncertain,Passive,-9.947139
250,216.22079152,27.88348769,14.4244044,0.03847057,477080,15.1397656,1237665329327439950,496553226338854912,0.04318342,-0.3839599,-9.813539,9.367846,-41.75706,-9.986577,-12.78038,-8.594593,278.4751,71.88545,98.91591,51.58454,0.0549999997019768,0.912000000476837,-0.7322668064552429,0.13862515499357364,False,Spiral,Passive,-9.813539
250,216.26237415,27.75744149,14.8726883,0.03724251,477081,15.3818663,1237665329327440040,496583462908618752,0.02262215,-0.3259307,-10.12872,9.735881,-23.26493,-6.011846,-2.64317,-7.791101,383.5089,102.9792,42.87178,127.4861,0.0610000006854534,0.939000010490417,-0.47831261139606396,-0.38057799823789645,False,Spiral,Passive,-10.12872
252,224.88781648,16.6685769,14.6024326,0.03415641,469440,15.4408697,1237667733988573355,503428747576240128,0.04087342,-0.07746045,-9.470213,9.347312,-74.11369,-16.47043,-17.74158,-16.29848,1129.727,324.0287,346.35,246.7904,0.526000022888184,0.293000012636185,-0.6606452464425974,0.028931713557541774,False,Elliptical,Passive,-9.470213
253,166.18945275,4.29869273,14.3563046,0.02644185,134812,15.0158612,1237654604791545888,448213471176189952,0.04426393,-0.841343,-12.013,11.10135,-1.609007,-0.9635165,-0.5147014,-1.105127,146.9156,63.59396,36.06733,44.51661,1.0,0.0,-0.5185458282993254,-0.24630187590736266,False,Elliptical,Starforming,-12.013
253,166.20650622,4.27669131,15.8072355,0.02610672,549159,16.5756035,1237654604791546018,448220618001770496,0.03549653,-0.2850991,-9.925625,9.585238,-13.55801,-2.797013,-2.141616,-3.053582,90.53557,25.43918,16.35144,22.16081,0.0529999993741512,0.885999977588654,-0.6112336099478316,-0.19194710316386684,False,Spiral,Passive,-9.925625
253,166.24636423,4.29114749,14.2640119,0.02663462,144561,14.9426611,1237654604791545959,448243707745953792,0.04375002,-1.273102,-10.75031,9.427089,0.1335056,0.06527901,0.006002728,0.193643,-0.9357488,5.202341,-0.8545514,-1.013263,0.586000025272369,0.204999998211861,,,False,Elliptical,Starforming,-10.75031
254,206.2028961,37.16319975,14.0538433,0.0272512,549294,14.7326782,1237664293687066715,452670891382302720,0.03937053,-0.4693945,-10.1331,9.619604,-31.97099,-8.414183,-4.461732,-9.405851,191.6593,46.98959,29.91333,54.06802,0.0280000008642673,0.972000002861023,-0.5495894318660873,-0.19613689359120706,False,Spiral,Passive,-10.1331
256,143.44203835,10.15250539,11.972354,0.01185199,555434,12.888854,1237661066024255557,459491162479159296,0.02800843,-0.150462,-9.507888,9.303451,-27.46887,-6.553064,-3.055951,-7.065394,477.7729,135.212,73.88665,123.1986,0.572000026702881,0.377999991178513,-0.5886157396381655,-0.26244926052749934,False,Elliptical,Passive,-9.507888
256,143.50055022,10.02953362,13.9011794,0.01154026,25511,14.5640264,1237660670886674606,460651972719044608,0.03522976,-1.684649,-10.96453,9.230362,-9.025542,-2.911219,-1.84033,-2.1934,28.33148,9.30648,6.208669,7.444404,0.0219999998807907,0.709999978542328,-0.5804393282925446,-0.17578694125131047,False,Spiral,Starforming,-10.96453
259,162.94165375,25.06479827,14.6534431,0.04573386,561586,15.4628894,1237667322174570552,470662750306068480,0.0336047,-0.8343305,-10.48782,9.595906,-6.307413,-1.640606,-0.4402697,-2.157152,34.21712,10.85701,3.503597,14.03948,0.229000002145767,0.486999988555908,-0.38689243035965126,-0.49119609204065434,False,Uncertain,Passive,-10.48782
259,162.93198185,25.07980478,16.3532946,0.04437064,561585,17.1456776,1237667322174570549,470672096154904576,0.03884552,0.02618394,-10.57299,10.53948,-16.38125,-4.02561,-0.6817434,-6.214355,299.1604,68.34776,18.70504,116.3246,0.282999992370605,0.699999988079071,-0.4102325374166319,-0.5627656445000238,False,Spiral,Passive,-10.57299
259,162.95878912,25.04468199,16.1374715,0.04660862,53688,16.9079354,1237667322174570580,475243590524626944,0.03830944,-0.5192428,-9.492166,8.918048,-28.42956,-7.254347,-13.77421,-6.275794,91.55003,30.14724,55.54591,14.85388,0.200000002980232,0.481000006198883,-0.7898185798914585,0.26540452779673646,False,Uncertain,Passive,-9.492166
260,208.86827408,25.07358507,15.9307623,0.03031946,544679,16.7235348,1237665548887261199,480838731813644288,0.01537145,-0.6973108,-9.600612,8.844011,-13.47015,-3.294364,-7.742006,-1.035938,68.4413,22.02823,54.74555,5.336104,0.105999998748302,0.458000004291534,-1.1080939647653005,0.3953692208909667,False,Uncertain,Passive,-9.600612
260,208.88563508,25.07441397,14.7492983,0.02928352,565262,15.5291432,1237665548887261197,482012735068989440,0.04131521,0.04842124,-9.996657,9.985728,-32.72463,-8.765438,-2.479755,-10.64633,292.6186,84.03983,22.55984,95.03809,0.145999997854233,0.741999983787537,-0.4884042285287494,-0.5711491500243826,False,Spiral,Passive,-9.996657
260,208.89329571,25.04977736,14.5332819,0.02978204,515261,15.2290278,1237665548887261258,483027583244462080,0.01781302,-2.119481,-11.85637,9.716373,-0.2774123,-0.1660995,-0.1308246,-0.1385827,11.98107,3.296564,2.22331,0.9673633,0.882000029087067,0.0590000003576279,-1.0929059985371021,-0.17106149026155024,False,Elliptical,Starforming,-11.85637
263,246.29304983,40.89285914,12.4092882,0.02908277,563788,13.2408361,1237659326565580922,490951489724901376,0.03065067,-0.9686955,-10.02549,9.003407,-48.10009,-11.58418,-5.836023,-12.79745,444.4964,130.3842,62.04586,119.342,0.583000004291534,0.202000007033348,-0.5710749362274012,-0.32251215806478084,False,Elliptical,Passive,-10.02549
263,246.2743395,40.92875195,15.2242644,0.02903184,318250,15.8649729,1237659326565581157,490999318480709632,0.02259375,-0.6291289,-9.572314,8.881701,-59.55097,-14.64894,-28.58046,-8.058558,716.941,206.6724,411.179,92.75606,0.462999999523163,0.505999982357025,-0.8881411244463786,0.2987484432037855,False,Spiral,Passive,-9.572314
263,246.25984495,40.94662831,13.8160424,0.02876107,318248,14.5311076,1237659326565580841,493253042456520704,0.02206062,-0.7860672,-9.689767,8.828945,-35.88768,-8.981065,-13.63068,-5.021452,336.78,94.38406,159.7355,47.82267,0.115000002086163,0.0520000010728836,-0.8477124729378206,0.22850279060449147,False,Uncertain,Passive,-9.689767
266,245.7629912499999,37.92237682,12.2893626,0.0311432,563824,13.123907,1237661387616747576,425751828999727104,0.01568335,-0.7549261,-8.969231,8.143561,-38.50103,-8.645005,-21.4227,-1.130294,404.6316,126.5284,317.287,14.4605,0.150000005960464,0.805999994277954,-1.446876486506472,0.3992642621365494,False,Spiral,Passive,-8.969231
266,245.73535469,37.9828538,14.9811932,0.0322842,375518,15.7877897,1237661387616747734,438021823121090560,0.03818544,-0.7517509,-10.39157,9.58277,-20.10263,-4.824706,-3.070042,-7.192875,148.3721,34.4159,9.270887,53.16348,0.108999997377396,0.828999996185303,-0.44573884210995685,-0.5696378435181743,False,Spiral,Passive,-10.39157
266,245.7000153100001,38.03430141,14.944015,0.03062413,375517,15.7013899,1237661387616682319,438057557248993280,0.03922889,-0.1385605,-9.809636,9.621445,-21.12172,-5.495794,-2.326547,-4.561321,230.7765,63.72029,35.31372,58.14847,0.0659999996423721,0.934000015258789,-0.5986532903961637,-0.25633427446666524,False,Spiral,Passive,-9.809636
267,230.09553285,3.53485197,14.3625044,0.03701261,46370,15.149183,1237651822715535637,442591118551443456,0.04305041,-0.2351724,-10.31153,10.02849,-7.081478,-1.677904,-0.2676511,-3.207423,77.17448,21.70493,4.757095,35.77215,0.333999991416931,0.418999999761581,-0.3339286687266629,-0.659216565103729,False,Uncertain,Passive,-10.31153
267,230.12320266,3.43009031,14.3551703,0.03825642,49325,15.1027475,1237654880206782779,446001529111996416,0.03460514,-0.4268006,-9.846176,9.375257,-36.16068,-7.691248,-3.47307,-10.27036,362.9528,79.71677,37.58242,104.0721,0.563000023365021,0.259999990463257,-0.5425158331351706,-0.3265649517733568,False,Elliptical,Passive,-9.846176
268,214.81250805,7.02116422,14.0126682,0.02590834,168614,14.7548424,1237655744551256149,446029566658504704,0.04417422,-0.3163932,-9.951827,9.583643,-35.41813,-7.812081,-2.308803,-10.93923,410.9606,95.00008,30.72367,128.1328,0.123000003397465,0.856000006198883,-0.5061398701883315,-0.49025087926189204,False,Spiral,Passive,-9.951827
268,214.75241838,7.08025908,16.7167517,0.0270466,164339,17.1038878,1237655744551256229,446985316771850240,0.02901418,-0.7873722,-9.467989,8.61621,-11.54754,-2.689883,-2.324899,-1.445356,61.04953,18.48516,20.87806,11.61041,0.0469999983906746,0.924000024795532,-0.7208347684952459,0.05286692733873713,False,Spiral,Passive,-9.467989
268,214.78965316,7.10765388,15.6785494,0.02609427,164340,16.3006236,1237655744551256257,447135125231134720,0.04332738,-2.385159,-12.03235,9.647935,-0.1188058,-0.1722585,0.9806733,0.0417778,3.289059,0.4876018,-0.6637375,-0.7436957,0.377000004053116,0.515999972820282,,,False,Spiral,Starforming,-12.03235
269,131.88381904,53.90523855,14.314407,0.04698316,108039,15.1814135,1237651252560396632,449263230372571136,0.02082078,-0.8860161,-9.609831,8.669014,-38.17123,-8.657041,-24.17328,-4.437331,433.4172,135.2125,353.9642,47.55573,0.578999996185303,0.294999986886978,-0.9597032894798954,0.417942496912697,False,Elliptical,Passive,-9.609831
269,131.79317433,53.83060862,16.0605427,0.04560559,44535,16.8754318,1237651252560396535,449295116209776640,0.01728673,-0.9661258,-10.61819,9.606083,-29.79949,-6.695586,-0.5224342,-6.703578,524.6829,124.6623,13.77993,120.6357,0.83899998664856,0.0,-0.6384210616991108,-0.9564881238697064,False,Elliptical,Passive,-10.61819
271,218.49638913,3.77800067,13.0861465,0.02964204,563921,14.1777439,1237651822173618250,454903175183362048,0.04259722,-1.322404,-11.04388,9.661795,0.2215906,-0.6008516,-0.07052244,-0.7268748,1.17709,2.732394,-1.302006,6.413638,0.264999985694885,0.549000024795532,0.7362947735793945,,False,Spiral,Starforming,-11.04388
271,218.48052884,3.83413495,14.9589161,0.02988514,233461,15.7724909,1237651822173618380,457130236069308416,0.04124377,-0.3992229,-9.935142,9.477279,-12.78286,-3.441665,-1.630694,-3.951265,97.51624,24.49691,15.97236,28.68052,0.0659999996423721,0.894999980926514,-0.5314899263835389,-0.1857422164583215,False,Spiral,Passive,-9.935142
272,207.62833495,24.96291081,14.0839536,0.0304966,464829,14.9092318,1237665548349866072,459391381798938624,0.03812353,-1.230906,-10.55222,9.272812,-13.35476,-2.981505,-1.941558,-4.569728,81.7103,24.42749,16.8648,21.58892,0.0199999995529652,0.40200001001358,-0.57804588800832,-0.16089764891854735,False,Uncertain,Passive,-10.55222
272,207.65346564,24.96058265,16.3676224,0.03063101,465700,17.0765753,1237665548349931572,459424642025678848,0.03923361,-0.311893,-10.0521,9.696567,-12.52369,-3.11454,-0.6331875,-4.719277,66.67163,16.28911,8.981521,21.43512,0.195999994874001,0.531000018119812,-0.49281515380540325,-0.25854746642112036,False,Spiral,Passive,-10.0521
273,135.36742394,55.04455331,13.777252,0.04649035,563952,14.5606405,1237651191896604803,459541190258223104,0.02821868,-0.4797255,-9.670994,9.126456,-22.73898,-4.561793,-6.212831,-4.008302,103.7799,31.58057,42.69159,18.37991,0.101000003516674,0.791000008583069,-0.7517698674157205,0.13092236555646034,False,Spiral,Passive,-9.670994
273,135.38851108,55.04148589,15.6011603,0.04697692,102923,16.442444,1237651191896604806,460503813527201792,0.0433125,0.01820659,-9.820869,9.783342,-19.36728,-4.465474,-0.5895021,-6.494213,191.8953,50.99184,11.88343,60.11123,0.0350000001490116,0.944000005722046,-0.5041087232760466,-0.632558871137129,False,Spiral,Passive,-9.820869
273,135.47840607,55.06511928,15.8330026,0.04527661,102930,16.7076478,1237651191896605036,460643176626022400,0.04137651,-0.504624,-9.529304,8.951126,-17.32101,-4.775692,-7.8136,-1.591601,61.78044,19.3746,41.11371,3.446866,0.0839999988675117,0.824999988079071,-1.2534265968701503,0.3267539232076257,False,Spiral,Passive,-9.529304
274,164.54578129,1.60458032,13.4899735,0.03971233,563973,14.3698008,1237651752929788165,462834227516303360,0.04220703,-0.286436,-9.716286,9.37525,-31.30668,-7.497669,-2.978707,-11.87565,251.0156,74.89236,29.64071,92.64837,0.377999991178513,0.488000005483627,-0.43286292964511086,-0.40254891392005865,False,Uncertain,Passive,-9.716286
275,171.54418801,52.12505015,13.2514387,0.03423028,563977,14.0559738,1237657857144520754,468434589891717120,0.03662873,-0.5104464,-10.46253,9.905416,-17.88828,-3.809419,-1.992395,-6.259068,253.9159,55.37182,28.04848,90.14755,0.0930000022053719,0.907000005245209,-0.4497359687717898,-0.295379467450323,False,Spiral,Passive,-10.46253
275,171.58391956,52.10632436,16.1311849,0.03409936,206903,16.9432597,1237657857144520755,469546196315170816,0.03797318,-0.4740491,-9.45269,8.928644,-31.4706,-8.726817,-9.955124,-5.445037,217.7225,79.48795,97.16164,37.70342,0.449000000953674,0.277999997138977,-0.7615225665073768,0.08719354004836682,False,Uncertain,Passive,-9.45269
275,171.54088713,52.17556432,15.2298631,0.03436268,197710,16.0083197,1237657630062477425,469564888012843008,0.03812014,-1.678509,-12.27967,10.57112,0.02693992,0.02370884,-0.5014796,0.06667788,-9.032858,7.046048,32.79942,3.245547,0.897000014781952,0.0520000010728836,,0.6679205666338617,False,Elliptical,Starforming,-12.27967
275,171.65402676,52.1793472,15.5577161,0.03488298,197711,16.188315,1237657630062542921,470766929032800256,0.03809677,0.2539642,-9.539294,9.740857,-41.12247,-8.841601,-7.649232,-9.631548,561.8053,179.7874,152.9484,131.1936,0.13400000333786,0.851999998092651,-0.6316731825377504,-0.07021431373039193,False,Spiral,Passive,-9.539294
276,186.62325065,9.01924119,13.0114101,0.0263525,563986,13.9320476,1237662236393406481,472947811252463616,0.03922009,0.5051745,-9.756717,10.22486,-36.69341,-6.928399,-0.7300455,-12.51012,1491.416,296.1769,39.60244,507.6606,0.735000014305115,0.178000003099442,-0.4680253391932494,-0.8738292385130924,False,Elliptical,Passive,-9.756717
276,186.61790981,9.01989158,13.1711768,0.02620642,342518,14.0496066,1237662236393406482,474073160564631552,0.03858368,-0.667612,-10.16932,9.447907,-14.09588,-3.454556,-2.708584,-3.557257,77.12251,19.76703,13.68391,19.08647,0.00700000021606684,0.992999970912933,-0.606455541482586,-0.15973121224888764,False,Spiral,Passive,-10.16932
276,186.64792437,9.03548365,13.6352475,0.02601952,20957,14.5313735,1237662236393406478,479654832366446592,0.04519149,-0.06806336,-10.02456,9.911914,-17.8843,-3.289027,-3.717953,-4.983348,152.7981,37.0528,31.59635,46.83448,0.0370000004768372,0.962999999523163,-0.513552251296307,-0.06918411629091788,False,Spiral,Passive,-10.02456
276,186.63188018,9.12310965,14.4021891,0.02526027,20959,15.2276381,1237662236393406568,479753238657132544,0.02355934,-0.4931428,-9.819312,9.275011,-31.71597,-7.009968,-10.70322,-4.794838,191.4858,52.60189,77.61765,27.84257,0.017000000923872,0.982999980449677,-0.8374272533415968,0.16895914088341266,False,Spiral,Passive,-9.819312
277,196.20351709,55.6701044,15.9447431,0.02870419,225256,16.5241509,1237658919069548778,500064791851722752,0.03039156,-0.5044311,-10.37459,9.816109,-6.24946,-0.7828196,0.2153783,-2.326619,64.56675,20.04391,6.090718,25.17739,0.25900000333786,0.74099999666214,-0.40899821931215713,-0.517313951881224,False,Spiral,Passive,-10.37459
277,196.00882683,55.66766121,15.847718,0.03012797,223371,16.5814559,1237658919069548714,501032087038486528,0.01122018,-0.9439085,-9.644193,8.63855,-16.50973,-4.418443,-7.555683,-2.398058,224.5525,73.22334,136.7762,33.21364,0.261000007390976,0.53600001335144,-0.8300014204650606,0.2713609988799459,False,Spiral,Passive,-9.644193
277,196.02869789,55.7029278,15.5410345,0.0284117,225222,16.2665113,1237658919069548563,501076342381504512,0.01081499,-1.050264,-11.10565,10.00023,-4.156001,-0.8653549,-0.7762688,-1.77279,134.5776,33.27399,19.34193,56.30436,0.028999999165535,0.971000015735626,-0.37843075271038473,-0.2356050745452509,False,Spiral,Starforming,-11.10565
279,230.37669196,21.19060395,13.7784856,0.04228497,564014,14.6287457,1237665440993378311,504416659159672832,0.03719829,-1.294837,-11.76075,10.43038,-0.3182548,0.04918033,-0.1201841,-0.2653596,12.44171,-2.765485,4.235726,7.406732,0.917999982833862,0.0410000011324883,-0.22525344355912427,,False,Elliptical,Starforming,-11.76075
279,230.3921005300001,21.17903357,15.1616674,0.04299757,461476,16.0011611,1237665440993378314,504521937398032384,0.04443022,0.05705305,-9.66824,9.66118,-33.4674,-7.15105,-3.068326,-10.4698,350.8288,95.19571,40.57328,105.2152,0.105999998748302,0.727999985218048,-0.5230167529076531,-0.37037725923096954,False,Spiral,Passive,-9.66824
279,230.41163249,21.17696569,14.8048985,0.04122624,461477,15.6624048,1237665440993378315,504542278363146240,0.04065502,-0.3650316,-9.567484,9.13934,-17.40797,-3.14368,-4.131332,-1.66509,62.27717,19.15765,18.70686,10.12988,0.0430000014603138,0.735000014305115,-0.7887245684522443,-0.010341338622706267,False,Spiral,Passive,-9.567484
281,174.93706843,19.89937126,15.7845072,0.03836284,472489,16.1765558,1237668293912297532,519099812482672640,0.03383945,-0.2355357,-10.19242,9.910705,-6.43301,-0.9477737,-0.3725963,-2.423652,54.94685,13.8841,-1.435481,21.68988,0.423000007867813,0.577000021934509,-0.40368565091206265,,False,Spiral,Passive,-10.19242
281,175.00257753,19.90757073,15.9686449,0.03765608,498115,16.3302268,1237668293912297596,519156162453596160,0.04302334,-0.1381456,-9.577209,9.376686,-28.89998,-5.780148,-3.335993,-8.678712,218.9909,52.33126,33.65438,61.24925,0.115000002086163,0.483000010251999,-0.5533252933263659,-0.19171959739369182,False,Uncertain,Passive,-9.577209
282,146.70882604,22.01396916,12.7750027,0.02584075,564034,13.5991594,1237667430096371774,519212512424519680,0.0103717,-2.192228,-10.21871,7.964724,-34.73912,-5.750563,-6.297275,-4.073678,75.61276,23.5247,19.71874,6.409422,0.177000001072884,0.40200001001358,-1.0717762241494637,-0.07664493309116246,False,Uncertain,Starforming,-10.21871
282,146.69986342,22.01210887,13.9220385,0.0265365,493274,14.748062,1237667430096371778,520188328977393664,0.03338844,-0.5765842,-9.711979,9.07754,-12.01556,-2.747162,-2.27518,-1.053339,44.18798,13.72065,12.84204,5.409769,0.172999992966652,0.483999997377396,-0.9121254278714789,-0.028740667749279983,False,Uncertain,Passive,-9.711979
282,146.67250347,22.04619654,15.7305019,0.02690514,493279,16.4983376,1237667430096371968,521302134239553536,0.01625724,-1.367059,-9.600153,8.168827,-31.45257,-8.647061,-10.36444,-1.307253,133.8394,42.68227,58.27092,9.202171,0.372000008821487,0.381000012159348,-1.1626936817111302,0.13520436618156262,False,Uncertain,Passive,-9.600153
282,146.62921001,22.05264768,15.6887394,0.02603756,493276,16.454064,1237667430096371947,523609184546088960,0.0376408,0.1675826,-9.826791,9.942752,-21.57764,-4.366031,-3.60761,-6.411561,183.6392,46.74624,35.04134,55.66414,0.0,1.0,-0.5183898884592809,-0.12516597897880555,False,Spiral,Passive,-9.826791
284,120.75249093,39.86907229,16.2763591,0.04068399,125305,16.9662048,1237653587944472893,546081827811518464,0.04077138,-0.4715999,-10.27201,9.7426,-8.02913,-2.519495,-0.7477684,-2.555918,54.10877,13.86621,10.04673,19.50195,0.0689999982714653,0.819999992847443,-0.44318962302773796,-0.1399330421791744,False,Spiral,Passive,-10.27201
285,235.89630574,22.74197184,15.45895,0.03351369,48576,16.2422423,1237665101146423418,546189579951040512,0.03881606,-1.733091,-11.9424,10.18232,-1.108026,-0.443679,-0.4097381,-0.1396578,25.79972,11.23901,12.65539,5.108874,0.879999995231628,0.0989999994635582,-0.703289800841115,0.051547475681706846,False,Elliptical,Starforming,-11.9424
285,235.89605429,22.76566412,15.7715122,0.03468563,412631,16.5897087,1237665101146423460,546212119939409920,0.01354721,-0.7303385,-9.56743,8.807271,-90.53279,-19.6049,-51.6184,-7.310954,934.9924,289.588,751.1313,68.52388,0.287999987602234,0.199000000953674,-1.1349661348931261,0.4139352980911943,False,Uncertain,Passive,-9.56743
285,235.80834774,22.75671088,16.4761951,0.0347231,412632,17.2454245,1237665101146423503,549445508842678272,0.03505926,-0.01599693,-9.967182,9.901938,-20.36855,-3.962574,-1.144822,-7.52697,503.2089,95.99679,28.88644,189.0022,0.456000000238419,0.512000024318695,-0.42528145422735486,-0.5215626889131743,False,Spiral,Passive,-9.967182
286,227.0518633,10.27880969,13.6507748,0.03600503,564193,14.49505,1237662635832967297,549483991749650432,0.04084618,-1.23276,-10.72289,9.427064,-0.1020813,-0.798802,-0.4038574,-2.050864,5598.141,7.429543,3.747271,9.51138,0.13400000333786,0.86599999666214,-2.769800299797989,-0.2972469985129065,False,Spiral,Starforming,-10.72289
286,227.04191636,10.27887253,16.5044158,0.03518011,260643,17.3362889,1237662635832967298,549551061958944768,0.03947807,-0.1475525,-9.971429,9.7603,-19.81995,-4.295366,-1.183361,-6.358039,139.4272,36.8744,7.467997,48.27346,0.238999992609024,0.73199999332428,-0.46063907789334524,-0.6935208276274025,False,Spiral,Passive,-9.971429
