sample,group_uid,objid,specObjID,rank_M,z,M_r,lgm,morphology,sSFR_status,sigma,sigma_err,SN,usable,valid_core,valid_core_sub,spec_choice,loss_reason,Mgb,Mgb_err,Fe5270,Fe5335,MgFe,MgFe_err,D4000n,HdA_sub,Hb_sub
Control4C,Lim:713,1237662642270896262,1586476029248038912,4,0.04250284,-20.208844,10.29155,Elliptical,Quenched,139.009,7.303348,20.81814,1,1,1,csv_specobjid_with_mpa,ok,4.173494,0.460188,3.264574,1.881005,3.465237547980213,0.2999243372376087,1.947338,-2.99062,0.7919424
Control4C,Lim:714,1237654030863826964,573251317691082752,2,0.03114252,-21.411585,10.67941,Elliptical,Quenched,165.2656,4.835056,36.86267,1,1,1,csv_specobjid_with_mpa,ok,4.250141,0.2522419,2.708646,2.334041,3.326609787708892,0.1648045226882923,1.946774,-2.00699,1.713406
Control4C,Lim:714,1237654030863892655,574302176046770176,3,0.031374736,-20.990408,10.53474,Elliptical,Quenched,142.8477,3.50475,39.80511,1,1,1,csv_specobjid_with_mpa,ok,4.230871,0.2298121,3.211334,2.841761,3.626144991482106,0.1481478344740283,1.858756,-1.847727,2.224558
Control4C,Lim:714,1237654030863892624,574301076535142400,4,0.030923366,-20.914228,10.49689,Elliptical,Quenched,163.3176,4.426422,37.43414,1,1,1,csv_specobjid_with_mpa,ok,4.057505,0.2454052,2.813184,2.698581,3.3592123358275225,0.1591289540360501,1.876869,-1.636135,1.594052
Control4C,Lim:7144,1237667735599579274,3129010607458641920,2,0.038724677,-21.498041,10.66242,Spiral,Starforming,128.524,5.42046,35.24776,1,1,1,csv_specobjid_with_mpa,ok,2.420461,0.2726814,2.065617,1.984694,2.223713452559965,0.1746382735801457,1.354365,3.261222,3.60514
Control4C,Lim:7144,1237667735599579345,3129013356237711360,3,0.038783132,-21.163595,10.75663,Spiral,Starforming,93.75043,10.81736,13.45879,1,1,1,csv_specobjid_with_mpa,ok,3.513219,0.7027573,2.578136,2.877718,3.058145776223272,0.4466749457539808,1.492158,0.05797353,1.610306
Control4C,Lim:7144,1237667735599579276,3129010057702828032,4,0.038036813,-19.100796,9.623108,Elliptical,Quenched,66.66285,6.765328,18.27612,1,1,1,csv_specobjid_with_mpa,ok,2.699131,0.5277076,3.138032,2.716529,2.855066679134125,0.3403821757360039,1.603446,-0.3985051,2.817909
Control4C,Lim:7146,1237662306739290404,1771112900476299264,2,0.038672987,-20.434954,9.89341,Spiral,Starforming,46.793,19.21169,8.708827,1,1,1,csv_specobjid_with_mpa,ok,0.5390074,1.190779,2.552879,1.005058,1.0688406428927972,1.200525196799414,1.308847,3.919115,2.920565
Control4C,Lim:7146,1237662665888759972,1772209667519309824,3,0.03876828,-19.581758,9.965748,Elliptical,Starforming,67.57386,5.696214,21.77273,1,1,1,csv_specobjid_with_mpa,ok,3.397444,0.4468791,3.684561,2.783777,3.4148481616577215,0.2817953607177323,1.54839,0.2270282,2.092904
Control4C,Lim:7146,1237662665888760313,1771148359726295040,4,0.039760447,-19.341948,9.705305,Spiral,Starforming,89.64834,18.36867,7.550933,0,0,0,csv_specobjid_with_mpa,core_index_missing_or_zeroed,1.03664,1.315256,1.376715,,,,1.373798,2.867592,4.850017
Control4C,Lim:715,1237667211048583184,2578350706494826496,2,0.035991741,-20.705379,10.12806,Uncertain,Starforming,133.6212,4.125524,40.02009,1,1,1,csv_specobjid_with_mpa,ok,3.804894,0.247514,2.374713,3.121041,3.135386251422137,0.1596634813176965,1.671059,-1.039891,2.241164
Control4C,Lim:715,1237667211048583252,2578355104541337600,3,0.035566706,-20.293858,9.942387,Spiral,Starforming,52.7985,8.878003,19.97137,1,1,1,csv_specobjid_with_mpa,ok,1.624996,0.5184579,1.75997,1.814147,1.6984094572398494,0.334053537769786,1.319477,2.593674,3.17668
Control4C,Lim:715,1237667211048583275,2578354554785523712,4,0.035514053,-19.632954,9.365183,Spiral,Starforming,16.76847,27.70381,13.34083,1,1,1,csv_specobjid_with_mpa,ok,1.189139,0.7465015,0.7154294,1.88146,1.1130971613249006,0.4795737724880091,1.156391,6.056507,4.869298
Control4C,Lim:7158,1237660669818241082,6013589831627855872,2,0.046602329,-21.697299,,NoGZ,NosSFR,193.4571,4.202324,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:7158,1237660669818241070,1799249949548898304,3,0.046012765,-21.524623,10.71118,Elliptical,Quenched,159.4367,4.067943,38.21004,1,1,1,csv_specobjid_with_mpa,ok,4.07877,0.2415374,2.323701,2.454225,3.102725832700079,0.1629786381491485,1.777585,-0.4113377,1.921203
Control4C,Lim:7158,1237660669818306648,1799252423450060800,4,0.046068906,-18.949165,9.497333,Spiral,Starforming,60.37098,16.01041,11.19184,1,1,1,csv_specobjid_with_mpa,ok,2.504931,0.839773,2.190135,1.743447,2.2743875488792935,0.5429607479991603,1.319421,5.387724,4.817484
Control4C,Lim:716,1237663917339771108,2105496929105373184,2,0.041049314,-20.10429,10.09639,Elliptical,Quenched,83.76226,6.026355,21.06989,1,1,1,csv_specobjid_with_mpa,ok,3.706782,0.4540027,3.214955,3.863105,3.5482180789424427,0.2924337659582341,1.745163,-1.393855,2.169683
Control4C,Lim:716,1237663917339836570,2105485384233281536,3,0.041422297,-20.024983,10.15898,Elliptical,Quenched,129.0084,5.854838,24.37124,1,1,1,csv_specobjid_with_mpa,ok,3.673987,0.3946389,2.411468,4.05438,3.2480444170848894,0.2539181573421945,1.785014,-0.9351125,2.182816
Control4C,Lim:716,1237663917339836556,2105497753739094016,4,0.040848617,-19.552827,9.735994,Spiral,Starforming,55.2327,14.51326,11.80197,1,1,1,csv_specobjid_with_mpa,ok,1.83694,0.8419762,2.836925,0.7102167,2.0291385011899608,0.5590201079251441,1.313268,2.936687,3.738374
Control4C,Lim:7162,1237662300841377866,1603441495141017600,2,0.035844355,-21.256178,10.71367,Spiral,Quenched,169.366,4.557984,35.1874,1,1,1,csv_specobjid_with_mpa,ok,4.276443,0.2591537,3.126946,2.379615,3.5323291429962698,0.1680106512854403,1.897274,-1.789457,2.049138
Control4C,Lim:7162,1237662300841378074,1603442869530552320,3,0.036125304,-19.840334,10.06835,Elliptical,Quenched,67.05322,5.598008,19.75741,1,1,1,csv_specobjid_with_mpa,ok,3.396517,0.4785808,3.482495,3.327066,3.4176800087914843,0.3031567226706452,1.878162,-1.953203,2.416717
Control4C,Lim:7162,1237662300841443759,1603442319774738432,4,0.035260137,-19.51734,9.997707,Spiral,Quenched,78.10319,7.145136,15.77875,1,1,1,csv_specobjid_with_mpa,ok,3.088734,0.5957358,3.141437,2.667022,3.0484041043449603,0.3763668724293864,1.755297,-1.33379,2.559832
Control4C,Lim:7163,1237648704594575483,347965501953042432,2,0.044524326,-21.264112,10.89773,NoGZ,Quenched,195.8827,3.534483,48.89918,1,1,1,csv_specobjid_with_mpa,ok,5.220089,0.1863312,2.825603,2.458388,3.7700356157030135,0.1313435919079738,1.994588,-2.153851,2.021836
Control4C,Lim:7163,1237648721249763542,347956980737927168,3,0.043779899,-20.242279,9.71757,NoGZ,Starforming,75.02664,7.988873,22.8844,1,1,1,csv_specobjid_with_mpa,ok,1.357861,0.4134564,1.63239,-0.9850816,1.1051665886194135,0.2968840024906892,1.200572,5.159711,4.056113
Control4C,Lim:7163,1237648704594575487,347965776830949376,4,0.04546036,-19.094315,9.70014,NoGZ,Quenched,84.23634,9.158608,15.52256,1,1,1,csv_specobjid_with_mpa,ok,2.604774,0.6197465,1.355208,-4.486901,,,1.557501,0.5978966,2.340217
Control4C,Lim:717,1237667486455300339,2741693605855913984,2,0.030304173,-20.848329,10.55407,Elliptical,Quenched,160.2863,3.041306,49.69008,1,1,1,csv_specobjid_with_mpa,ok,4.458927,0.1861865,3.153546,2.548061,3.6476682482176743,0.1208885782068124,1.928943,-1.624852,1.865223
Control4C,Lim:717,1237667486455300163,5964126101727107072,3,0.027769019,-20.784807,,NoGZ,NosSFR,108.2683,3.192074,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:717,1237667486455300164,2741695530001262592,4,0.028708968,-19.688825,9.986221,Elliptical,Quenched,105.0464,3.537956,36.93346,1,1,1,csv_specobjid_with_mpa,ok,3.782222,0.2597438,2.664803,2.686184,3.1782887667845663,0.1645560331745437,1.7968,-1.698524,2.230422
Control4C,Lim:718,1237651496830501270,488739822119184384,2,0.031905573,-21.21944,10.56013,Spiral,Starforming,87.64908,3.297695,47.28717,1,1,1,csv_specobjid_with_mpa,ok,2.292249,0.2071885,2.583466,2.226959,2.386028199130505,0.1334644858985121,1.439274,3.360325,3.240987
Control4C,Lim:718,1237651496830501214,488729101880813568,3,0.031909327,-19.752486,10.08997,Elliptical,Quenched,104.9313,3.294847,38.58429,1,1,1,csv_specobjid_with_mpa,ok,3.914875,0.2459133,3.214081,2.301845,3.4033460270643947,0.1549636453833792,1.82682,-1.520179,1.745978
Control4C,Lim:718,1237651496830501304,1954567512163117056,4,0.03134966,-19.455879,9.959594,Elliptical,Quenched,90.47346,5.455138,23.02278,1,1,1,csv_specobjid_with_mpa,ok,3.109916,0.4355463,2.607224,2.623974,2.850058444878631,0.270586849559452,1.809981,-1.630801,2.111088
Control4C,Lim:7183,1237661386530881736,1490719016258398208,2,0.041884801,-19.662672,9.668012,Spiral,Starforming,82.39004,115.096,8.413703,1,1,1,csv_specobjid_with_mpa,ok,1.789617,1.088703,1.08076,8.319234,2.358239467010982,0.8156836557782733,1.201181,4.909898,3.602071
Control4C,Lim:7183,1237661386530750680,1490729736496769024,3,0.041401299,-19.617465,9.787773,Spiral,Quenched,51.38699,12.776,10.82529,1,1,1,csv_specobjid_with_mpa,ok,2.689863,0.8661318,1.104111,7.475118,2.7871679905173425,0.5800777459563927,1.609532,-1.46383,1.608062
Control4C,Lim:7183,1237661386530816154,1490717092113049600,4,0.042020185,-19.614784,9.867658,Elliptical,Quenched,81.22825,4.602864,24.23827,1,1,1,csv_specobjid_with_mpa,ok,3.092105,0.3983637,2.340209,1.072501,2.477620592675521,0.2702625079644989,1.687421,0.2825118,2.237662
Control4C,Lim:7184,1237651737374949472,590141184861562880,2,0.039379105,-20.487354,10.28072,Elliptical,Starforming,179.788,8.24102,33.89217,1,1,1,csv_specobjid_with_mpa,ok,2.138181,0.2781134,0.9468082,1.242139,1.4836640796895852,0.198276401513101,1.167145,5.7744,3.332266
Control4C,Lim:7184,1237651737374949690,590132663646447616,3,0.039263631,-19.127758,8.978126,Uncertain,Starforming,,,6.681673,0,1,1,csv_specobjid_with_mpa,sigma_invalid,0.4552965,1.459625,5.140154,2.73178,1.4259268336248954,2.291832165942696,1.137625,5.939115,5.298179
Control4C,Lim:7184,1237651737375015062,591189023939127296,4,0.038855181,-19.098954,9.091445,NoGZ,Starforming,55.07531,15.47574,15.45014,1,1,1,csv_specobjid_with_mpa,ok,1.403523,0.6018699,0.9135991,1.699414,1.2613770053712157,0.3921267436943744,1.170209,6.472157,4.217541
Control4C,Lim:7185,1237655742946672748,2063827657199478784,2,0.039218896,-21.1152,10.87846,Uncertain,Quenched,186.9158,4.921936,37.91864,1,1,1,csv_specobjid_with_mpa,ok,3.778255,0.2620452,2.744402,2.519534,3.1829483435668258,0.1670380356057814,1.899278,-2.516828,1.835202
Control4C,Lim:7185,1237655742946672960,2063827932077385728,3,0.039048177,-19.553445,9.63916,Spiral,Starforming,49.43786,20.91235,8.835752,1,1,1,csv_specobjid_with_mpa,ok,1.020292,1.022207,3.804437,2.777474,1.894268206540225,0.9732753134134176,1.175863,5.720474,3.44094
Control4C,Lim:7185,1237655742946673034,2063824633542502400,4,0.039579232,-19.077707,9.529585,Spiral,Starforming,23.38755,23.41638,10.20443,1,1,1,csv_specobjid_with_mpa,ok,0.9822532,0.9509845,2.314802,3.469059,1.6097136418601516,0.8106819440284818,1.366743,6.302355,3.735462
Control4C,Lim:7186,1237657630053433424,979646482535704576,2,0.026144675,-21.383715,10.55064,Spiral,Starforming,116.4368,6.700781,29.40995,1,1,1,csv_specobjid_with_mpa,ok,2.712718,0.334767,2.357745,2.405211,2.5361290632053093,0.2132126677696473,1.384209,2.826147,2.519337
Control4C,Lim:7186,1237657776082780208,979634113029892096,3,0.026271748,-20.438138,10.27822,Elliptical,Quenched,131.857,3.29879,37.917,1,1,1,csv_specobjid_with_mpa,ok,3.583935,0.2517371,3.445441,3.613108,3.537865278191865,0.1599800795323881,1.848917,-1.584715,2.124611
Control4C,Lim:7186,1237657630590369984,979643184000821248,4,0.025765468,-19.895076,10.09987,Elliptical,Quenched,98.09868,5.646937,25.79627,1,1,1,csv_specobjid_with_mpa,ok,3.295649,0.3884437,2.477396,2.469903,2.8561710814613397,0.2455855189443599,1.792202,-1.033809,1.697646
Control4C,Lim:7197,1237657628439347343,1348855895844481024,2,0.030188956,-19.643415,9.988159,Elliptical,Quenched,61.32144,5.170789,24.6165,1,1,1,csv_specobjid_with_mpa,ok,3.19383,0.3959294,3.334479,2.939674,3.208846498305583,0.251720262071884,1.736849,-0.6761557,2.178553
Control4C,Lim:7197,1237657628439347487,1348829507565414400,3,0.029561628,-19.291375,9.662024,Spiral,Quenched,58.80009,11.29783,14.64395,1,1,1,csv_specobjid_with_mpa,ok,1.453283,0.6961582,2.320702,1.623696,1.7575584237431654,0.4769417052156756,1.33913,4.557982,3.594911
Control4C,Lim:7197,1237657628439412747,1348857819989829632,4,0.029437707,-19.262717,9.700765,Spiral,Quenched,101.7677,4.445156,26.88554,1,1,1,csv_specobjid_with_mpa,ok,3.61653,0.3634695,3.210392,3.454441,3.4434880467560216,0.2282826064812282,1.874447,-2.818231,2.077432
Control4C,Lim:7213,1237662697037103254,2082960246032066560,2,0.032332446,-20.908777,10.44366,Spiral,Starforming,95.26659,6.26868,28.11763,1,1,1,csv_specobjid_with_mpa,ok,1.727332,0.3680266,2.48632,2.042779,2.0199455885514936,0.2462419562421976,1.393929,3.152488,2.98613
Control4C,Lim:7213,1237662697037103314,2082979212607645696,3,0.032648648,-19.555063,9.497869,Spiral,Starforming,95.57662,19.95717,8.739224,1,1,1,csv_specobjid_with_mpa,ok,1.907316,1.138545,3.336211,2.327864,2.413442031003322,0.7979184522786561,1.517396,1.665454,3.471157
Control4C,Lim:7213,1237664853116715184,2082962994811136000,4,0.032691526,-19.054676,9.08326,Uncertain,Starforming,67.71849,6.681313,26.41777,1,1,1,csv_specobjid_with_mpa,ok,2.491481,0.349155,2.063936,2.557629,2.342363083176739,0.2245737667179588,1.207558,4.353014,3.801531
Control4C,Lim:7219,1237659327099896083,1316350760123918336,2,0.042994393,-20.588379,9.935945,Spiral,Starforming,86.89356,9.969863,18.12843,1,1,1,csv_specobjid_with_mpa,ok,2.751919,0.58498,1.549363,2.049273,2.156135614760398,0.3601387581727239,1.237153,4.864216,3.893311
Control4C,Lim:7219,1237659327099896158,1316351584757639168,3,0.043671062,-20.267636,10.38403,Spiral,Starforming,64.24808,12.0759,14.30227,1,1,1,csv_specobjid_with_mpa,ok,2.534913,0.6826118,1.376708,-0.6894264,1.422442666794688,0.5417121342846517,1.419528,4.865156,3.801496
Control4C,Lim:7219,1237655463784284387,915392123006642176,4,0.043032223,-19.447433,9.9679,Elliptical,Quenched,82.50334,7.256068,14.02203,1,1,1,csv_specobjid_with_mpa,ok,3.808454,0.6823025,3.334047,0.7435119,3.1519998698432854,0.4444723293916216,1.842571,0.577229,1.472449
Control4C,Lim:722,1237663918414758193,2106651966087129088,2,0.034173692,-22.02986,11.11803,Elliptical,Quenched,232.052,4.770167,44.69095,1,1,1,csv_specobjid_with_mpa,ok,4.08187,0.2086103,2.581665,2.317178,3.199333130412774,0.1367051804146758,1.831847,-1.230965,2.301883
Control4C,Lim:722,1237663918414823576,2106651691209222144,3,0.034585688,-20.483083,10.38448,Elliptical,Quenched,132.1271,4.799619,31.7958,1,1,1,csv_specobjid_with_mpa,ok,3.932487,0.2896678,2.178268,1.885728,2.8712185328465685,0.1944075175938634,1.857204,-0.9720262,1.701022
Control4C,Lim:722,1237663918414758364,2106651416331315200,4,0.033397387,-19.396331,9.460462,Spiral,Quenched,,,7.204229,0,1,1,csv_specobjid_with_mpa,sigma_invalid,1.961065,1.272423,0.431818,-0.7593066,0.4390658177702744,2.3580871576067017,1.383787,3.313471,4.582295
Control4C,Lim:7220,1237667550342217757,2665055995041966080,2,0.04408003,-19.849308,10.0337,Elliptical,Quenched,79.19672,6.208573,19.38221,1,1,1,csv_specobjid_with_mpa,ok,3.471203,0.4891949,2.013406,3.616038,2.9234565208295606,0.3190662530349253,1.81853,-0.7291012,2.186297
Control4C,Lim:7220,1237667550342152307,2665069464059406336,3,0.043841418,-19.486247,9.238325,Spiral,Starforming,40.43018,21.67363,10.53273,1,1,1,csv_specobjid_with_mpa,ok,1.322312,0.8819882,3.077432,2.648001,1.977455326608376,0.7073159877126348,1.19004,6.592916,4.517976
Control4C,Lim:7220,1237667550342217758,2665054895530338304,4,0.044513254,-19.034205,9.513812,Elliptical,Quenched,60.0385,10.05415,15.16576,1,1,1,csv_specobjid_with_mpa,ok,1.974498,0.6452536,2.489134,2.438666,2.210630768471768,0.4279491897008253,1.653517,2.78882,4.221274
Control4C,Lim:7224,1237657629513810033,1351157998298359808,2,0.041942095,-21.6073,11.15879,Spiral,Starforming,151.296,6.755988,26.37995,1,1,1,csv_specobjid_with_mpa,ok,3.743848,0.4154659,2.750748,1.909939,3.0687100371744216,0.2643628839866975,1.942395,-0.2706874,2.143323
Control4C,Lim:7224,1237657629513810174,1351158822932080640,3,0.041671914,-20.250503,10.20837,NoGZ,Quenched,65.70696,6.053672,23.06653,1,1,1,csv_specobjid_with_mpa,ok,2.990923,0.4467974,2.374889,2.308759,2.6547559220971335,0.2864371877236975,1.654405,2.511895,1.387778
Control4C,Lim:7224,1237657775006351385,1351161846589057024,4,0.042136775,-19.781424,9.402662,NoGZ,Starforming,56.16228,16.81976,18.57767,1,1,1,csv_specobjid_with_mpa,ok,1.859638,0.4894928,1.696149,0.6196629,1.6104962855632718,0.3206349850507135,1.168649,5.842812,3.773276
Control4C,Lim:7233,1237665180057993364,2393834514536228864,2,0.035510888,-20.669304,9.914527,Spiral,Starforming,26.79621,15.57606,16.87946,1,1,1,csv_specobjid_with_mpa,ok,1.134344,0.5802176,3.1141,2.461148,1.8234781158608293,0.4864021730966056,1.41015,3.800847,3.675925
Control4C,Lim:7233,1237665330937266334,2393831216001345536,3,0.035498085,-20.348659,9.716331,Spiral,Starforming,65.05492,15.56961,15.1299,1,1,1,csv_specobjid_with_mpa,ok,2.738616,0.6001878,2.181881,0.4061727,2.1479522646968707,0.4060237431153388,1.233722,4.708128,4.962758
Control4C,Lim:7233,1237665180058058906,2398255377373227008,4,0.03521735,-19.40869,9.507473,Spiral,Starforming,19.15087,20.54493,10.43194,1,1,1,csv_specobjid_with_mpa,ok,2.606192,0.877754,1.052357,1.28434,1.7064378750455815,0.6362918389720615,1.436406,0.978359,2.74984
Control4C,Lim:724,1237665225693921343,2256361750125373440,2,0.022875801,-20.333488,10.1086,Elliptical,Quenched,100.6647,2.760847,46.11117,1,1,1,csv_specobjid_with_mpa,ok,3.404361,0.2067772,2.815377,2.735625,3.083591797162011,0.1315994049004719,1.787394,-0.2299449,2.005061
Control4C,Lim:724,1237665328777592916,2256369721584674816,3,0.024312722,-19.576581,9.547343,Elliptical,Starforming,55.96498,6.275125,29.2498,1,1,1,csv_specobjid_with_mpa,ok,2.320725,0.3279083,1.73836,1.776745,2.014745194597818,0.2103752933952829,1.360827,3.44671,3.503792
Control4C,Lim:724,1237665329314398323,2358760912875186176,4,0.023518679,-19.300962,9.341688,Spiral,Starforming,15.3247,28.5646,9.996857,1,1,1,csv_specobjid_with_mpa,ok,1.886799,0.9659425,2.085298,0.1524895,1.7068767560970477,0.6159977875022727,1.379587,1.199302,1.451319
Control4C,Lim:7240,1237664818753896585,2239483422592493568,2,0.041578387,-20.238285,9.936934,Spiral,Starforming,68.87995,9.988594,14.96946,1,1,1,csv_specobjid_with_mpa,ok,2.226352,0.6275467,2.457257,4.991169,2.655241128445912,0.4337602882416537,1.416881,3.320324,2.973124
Control4C,Lim:7240,1237664818753896557,2239482048202958848,3,0.041196938,-19.94665,10.12844,Spiral,Quenched,94.28968,6.248201,21.19089,1,1,1,csv_specobjid_with_mpa,ok,3.291712,0.4575849,2.061094,2.121994,2.615465183471575,0.2991483370200454,1.67156,-0.07761976,2.479629
Control4C,Lim:7240,1237664818753896597,2276735427220105216,4,0.041759499,-19.466385,9.801664,Spiral,Quenched,49.89526,9.258498,13.20601,1,1,1,csv_specobjid_with_mpa,ok,2.947564,0.7107358,2.310622,0.7484657,2.349772464852098,0.4747994899857906,1.541772,1.900017,2.938521
Control4C,Lim:7241,1237668332571787353,2832796397483354112,2,0.03434886,-21.742249,10.76546,Spiral,Quenched,142.2997,2.975195,51.13993,1,1,1,csv_specobjid_with_mpa,ok,4.076058,0.1797294,2.931257,2.634628,3.407261654544752,0.1173148364225987,1.826682,-1.372659,2.250291
Control4C,Lim:7241,1237668332571787671,2832783478221727744,3,0.03469859,-19.792782,9.489694,Spiral,Starforming,,,18.46905,0,1,1,csv_specobjid_with_mpa,sigma_invalid,2.122191,0.5744876,0.6399317,0.7979525,1.2049711132782743,0.4166527828315328,1.147608,7.277258,5.263405
Control4C,Lim:7241,1237668332571656316,2832907173279852544,4,0.034508576,-19.259387,9.44793,Spiral,Starforming,,,11.95558,0,1,1,csv_specobjid_with_mpa,sigma_invalid,0.7460852,0.7998602,0.4260589,1.324042,0.7109629890726475,0.5190202807453137,1.20381,5.243878,3.823469
Control4C,Lim:725,1237664814988263512,960565283691456512,2,0.024283252,-20.91633,10.19089,Spiral,Starforming,81.53705,4.362204,29.1911,1,1,1,csv_specobjid_with_mpa,ok,3.406595,0.3326484,3.181312,2.549928,3.1992496106033363,0.2090801483508421,1.703323,-0.1744656,2.496313
Control4C,Lim:725,1237664814988263474,960564733935642624,3,0.024433053,-20.897427,10.39352,Spiral,Starforming,96.0041,3.333355,36.24134,1,1,1,csv_specobjid_with_mpa,ok,3.844087,0.2601536,2.96549,2.456396,3.2941829187250913,0.1667873460148632,1.747414,-0.2089923,2.187587
Control4C,Lim:725,1237664814988263447,961627686785017856,4,0.024433037,-19.328731,9.408957,Spiral,Starforming,26.49099,18.15429,22.28913,1,1,1,csv_specobjid_with_mpa,ok,1.223201,0.4293672,1.73315,1.594653,1.439637491127138,0.2926387646448325,1.20949,6.032803,4.180174
Control4C,Lim:7256,1237665330933989474,2278909431150307328,2,0.044014033,-21.302063,10.71691,Elliptical,Quenched,144.187,4.982894,30.34174,1,1,1,csv_specobjid_with_mpa,ok,4.325046,0.3039629,2.963658,2.574271,3.5137450826665613,0.1979191719043709,1.868358,-2.414516,1.786634
Control4C,Lim:7256,1237665227313315992,2278904208470075392,3,0.043854954,-20.841449,10.44737,Spiral,Starforming,104.3476,7.200672,24.85482,1,1,1,csv_specobjid_with_mpa,ok,2.830884,0.3743132,2.293602,2.788474,2.6239627031810953,0.2437785535118151,1.300859,3.47544,3.114236
Control4C,Lim:7256,1237665330933989419,2278909156272400384,4,0.043363635,-20.159598,9.573429,Uncertain,Starforming,80.42443,11.30368,23.34902,1,1,1,csv_specobjid_with_mpa,ok,1.802558,0.3948572,1.244692,0.7643317,1.414632064416302,0.2715475656015402,1.102974,6.305371,4.208118
Control4C,Lim:726,1237654601571041343,654169875635267584,2,0.031436357,-20.836915,10.60392,NoGZ,Quenched,191.0096,3.207215,58.26863,1,1,1,csv_specobjid_with_mpa,ok,4.413709,0.1653552,2.724012,2.380158,3.4055907361354976,0.1085257299520756,1.897106,-3.009035,1.832368
Control4C,Lim:726,1237654601571106889,654168226367825920,3,0.033035622,-20.65516,10.17957,NoGZ,Starforming,69.08754,7.768363,24.17141,1,1,1,csv_specobjid_with_mpa,ok,2.423349,0.4272144,1.627113,1.90654,2.032895575508846,0.2697368750297165,1.235734,4.034553,3.424432
Control4C,Lim:726,1237654601571041490,5370743865723869184,4,0.032504392,-20.376814,,NoGZ,NosSFR,122.0066,3.164618,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:7264,1237660961866776723,1434460028361795584,2,0.02597673,-19.891691,9.664832,Spiral,Starforming,38.69231,10.08997,21.37134,1,1,1,csv_specobjid_with_mpa,ok,1.362023,0.4572701,2.096581,2.024989,1.681751693083887,0.3186126812164461,1.222378,5.398775,4.307129
Control4C,Lim:7264,1237660961866580160,1433439131781851136,3,0.026229677,-19.519577,9.313786,Spiral,Starforming,,,16.4531,0,1,1,csv_specobjid_with_mpa,sigma_invalid,1.300975,0.5688616,0.7880143,0.4314747,0.9462077754022632,0.3847187022781972,1.165136,5.881434,4.311063
Control4C,Lim:7264,1237660764842164280,1434470198844352512,4,0.025353501,-19.245395,9.443384,Uncertain,Starforming,48.77418,11.48045,23.69522,1,1,1,csv_specobjid_with_mpa,ok,1.949351,0.4111857,1.503096,1.839384,1.7645435184320732,0.2638532618984338,1.139023,4.730666,3.205362
Control4C,Lim:7269,1237657629511712801,973983172985382912,2,0.043202816,-21.400159,10.58615,Spiral,Starforming,122.1597,6.275475,32.56051,1,1,1,csv_specobjid_with_mpa,ok,2.554966,0.2954588,2.03594,1.816647,2.246080442350487,0.1925663612561772,1.33408,3.695852,3.555637
Control4C,Lim:7269,1237657629511713101,973981523717941248,3,0.041904856,-20.850502,10.56518,Elliptical,Quenched,224.3499,6.048641,34.62626,1,1,1,csv_specobjid_with_mpa,ok,4.655347,0.276415,2.425734,4.205422,3.689505624522624,0.1813444623469554,2.044893,-2.432089,1.910729
Control4C,Lim:7269,1237657775541190877,972932589574711296,4,0.042176889,-19.809528,9.550306,Spiral,Starforming,45.85252,14.44287,19.31388,1,1,1,csv_specobjid_with_mpa,ok,1.816553,0.4809785,1.485395,1.604947,1.6610560062281703,0.3194841067522821,1.154567,5.858012,3.730083
Control4C,Lim:727,1237662264319279213,2041394860174370816,2,0.035840243,-21.678947,10.82206,Spiral,Quenched,139.0238,3.7642,41.94405,1,1,1,csv_specobjid_with_mpa,ok,3.933866,0.2208369,2.789621,2.884967,3.328515758310914,0.1426731900415686,1.770051,-1.365749,2.025781
Control4C,Lim:727,1237662264319279400,2041395409930184704,3,0.035826434,-20.405564,9.951917,Spiral,Starforming,76.54644,8.402597,26.91077,1,1,1,csv_specobjid_with_mpa,ok,1.67601,0.3578886,1.192332,0.5706201,1.306369646805482,0.2343500929751238,1.147062,5.830553,4.004565
Control4C,Lim:727,1237662264319279389,2041395684808091648,4,0.033577901,-19.62816,9.781559,Spiral,Starforming,27.02059,29.98522,14.52984,1,1,1,csv_specobjid_with_mpa,ok,2.229673,0.6549422,1.455406,1.829951,1.8651839230750944,0.4207051144194927,1.260107,4.972425,4.209891
Control4C,Lim:7271,1237665367967989859,7261125968202586112,2,0.032533253,-20.072143,,NoGZ,NosSFR,53.46333,10.57044,,0,0,0,other_no_mpa,no_MPA_result(BOSS/not-run),,,,,,,,,
Control4C,Lim:7271,1237665367967989860,2230469895961733120,3,0.032677269,-19.905955,9.837792,Spiral,Starforming,50.68095,8.981645,20.36994,1,1,1,csv_specobjid_with_mpa,ok,1.969278,0.4681624,1.847308,2.341995,1.977531882650715,0.3027917775732806,1.412218,3.856286,4.223159
Control4C,Lim:7271,1237665367968055323,2230472369862895616,4,0.032349087,-19.284161,9.495412,Spiral,Starforming,96.1203,12.46903,12.14388,1,1,1,csv_specobjid_with_mpa,ok,2.45976,0.7579769,1.734059,2.264483,2.151903662468931,0.4877907483535453,1.523483,3.731266,1.920332
