Id,objid,specobjid,Group,RA,Dec,M_r,z,zobs,Yang_z_CMB_group,BGG_ID,Yang_logM,logM_180,rmag,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm,sfr_tot_p50,sSFR,SFRexcess,SFRcategory,rank_dist,is_CG_member,host_lim_group,cg4_group,cg4_class,specobjid_csv,p_E,p_S,morphology,specObjID,bestObjID,plate,mjd,fiberID,run2d,sciencePrimary,legacyPrimary,spec_z,spec_zErr,zWarning,velDisp,velDispErr,snMedian,snMedian_r,spec_class,instrument,survey,mpa_plateid,mpa_mjd,mpa_fiberid,mpa_z,v_disp,v_disp_err,sn_median,reliable,spectrotype,mpa_subclass,primtarget,targettype,lick_hd_a,lick_hd_a_err,lick_hd_a_sub,lick_hd_a_sub_err,lick_hd_a_model,lick_hg_a,lick_hg_a_err,lick_hg_a_sub,lick_hg_a_sub_err,lick_hg_a_model,lick_hb,lick_hb_err,lick_hb_sub,lick_hb_sub_err,lick_hb_model,lick_mgb,lick_mgb_err,lick_mgb_sub,lick_mgb_sub_err,lick_mgb_model,lick_mg2,lick_mg2_err,lick_mg2_sub,lick_mg2_sub_err,lick_mg2_model,lick_fe5270,lick_fe5270_err,lick_fe5270_sub,lick_fe5270_sub_err,lick_fe5270_model,lick_fe5335,lick_fe5335_err,lick_fe5335_sub,lick_fe5335_sub_err,lick_fe5335_model,lick_fe5015,lick_fe5015_err,lick_fe5015_sub,lick_fe5015_sub_err,lick_fe5015_model,lick_fe5406,lick_fe5406_err,lick_fe5406_sub,lick_fe5406_sub_err,lick_fe5406_model,lick_hd_f,lick_hd_f_err,lick_hd_f_sub,lick_hd_f_sub_err,lick_hd_f_model,lick_hg_f,lick_hg_f_err,lick_hg_f_sub,lick_hg_f_sub_err,lick_hg_f_model,d4000_n,d4000_n_err,d4000_n_sub,d4000_n_sub_err,d4000_n_model,d4000,d4000_err,d4000_sub,d4000_sub_err,d4000_model,from_pass2,specObjID_u,has_mpa,is_csv_spec,n_spectra_for_objid,spec_choice,is_bgg,is_sat,size_specObjID,dr7objid,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r,simard_z,simard_Sp,simard_Scale,simard_Rhlr,simard_Rchl_r,simard_e,simard_ng,simard_e_ng,simard_rg2d,simard_PpS,simard_z_mismatch,Rchl_r_arcsec,kpc_per_arcsec_Planck15_DA,Rchl_r_kpc,petroR50_kpc
456389,1237665535468634468,3340616019008841728,721,241.509006259,18.670034342,-21.746924,0.038880907,0.038612433,0.03858,408001,10.958,13.453770306132936,14.467577,37219419903.80321,3,241.791169072,18.641280218,-22.289157,16.894186647803018,10.53943,-9999.0,-10009.53943,-9998.527601000002,Q,14,0,721,,,3340616019008841728,0.0260000005364418,0.949000000953674,Spiral,3340616019008841728,1237665535468634468,2967,54584,258,26,1,1,0.03861243,1.059905e-05,0,176.4304,4.254078,40.34632,50.28316,GALAXY,SDSS,sdss,2967.0,54584.0,258.0,0.03861243,176.4304,4.254078,40.42358,1.0,GALAXY,,96.0,GALAXY,-1.295981,0.5245756,-1.295981,0.5245756,-1.477369,-4.859934,0.4717649,-4.859934,0.4717649,-4.780599,2.22491,0.2422849,2.554457,0.2406828,2.156799,4.402756,0.2427288,4.402756,0.2427288,3.272171,0.2500791,0.008083293,0.2500791,0.008083293,0.1938437,3.093922,0.2560703,3.093922,0.2560703,3.069351,2.672801,0.2579966,2.672801,0.2579966,2.825673,6.550922,0.377412,7.14837,0.3757527,5.511556,1.837941,0.2205222,1.837941,0.2205222,1.834712,0.7318152,0.3681023,0.7318152,0.3681023,0.8327937,-0.9746032,0.3187314,-0.9746032,0.3187314,-0.7779157,1.866098,0.02028029,1.866098,0.02028029,1.886572,2.15285,0.01730222,2.15285,0.01730222,2.176958,0,3340616019008841728,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7957197123386173,,
456390,1237665535468765536,3340583308537915392,721,241.815800589,18.694657082,-20.253655,0.03872658,0.038464177,0.03858,408001,10.452,13.453770306132936,15.994899,9407235147.896338,9,241.791169072,18.641280218,-22.289157,3.660267714500298,10.02802,-9999.0,-10009.02802,-9998.169614,Q,5,1,721,369.0,Predom,3340583308537915392,0.717999994754791,0.225999996066093,Elliptical,3340583308537915392,1237665535468765536,2967,54584,139,26,1,1,0.03846418,1.553737e-05,0,180.514,6.292097,29.96976,36.67553,GALAXY,SDSS,sdss,2967.0,54584.0,139.0,0.03846418,180.514,6.292097,29.95327,1.0,GALAXY,,96.0,GALAXY,-2.031601,0.8416659,-2.031601,0.8416659,-2.213401,-5.215911,0.7505836,-5.215911,0.7505836,-5.576162,1.243972,0.3386342,2.01497,0.3334237,1.976633,4.362707,0.3298263,4.362707,0.3298263,3.320519,0.2587069,0.01092303,0.2587069,0.01092303,0.1964977,2.732501,0.3413983,2.732501,0.3413983,3.111124,2.642333,0.3370058,2.642333,0.3370058,2.83522,4.382374,0.524339,5.652369,0.5194897,5.615808,1.755647,0.2867706,1.755647,0.2867706,1.878842,0.6397344,0.5734513,0.6397344,0.5734513,0.3681087,-1.568844,0.5120567,-1.568844,0.5120567,-1.221375,1.962993,0.03704211,1.962993,0.03704211,1.935418,2.138801,0.02938806,2.138801,0.02938806,2.198325,0,3340583308537915392,1,1,1,csv_specobjid_with_mpa,0,1,3340583308537915392,587739814243860811,2.0265,0.01606973,5.587367,0.1244586,4.524801,1.269259,0.0384999997913837,2.0,0.7620000243186951,2.069999933242798,1.6399999856948853,0.4199999868869781,2.619999885559082,0.0399999991059303,15.93000030517578,0.3400000035762787,0,2.1522308836685546,0.7927081060363037,1.7060908675457402,1.6064229768825695
456392,1237665535468831055,3341779577205712896,721,241.942259194,18.525609542,-19.831608,0.038862488,0.038601823,0.03858,408001,10.06,13.453770306132936,16.343282,6377393282.77469,11,241.791169072,18.641280218,-22.289157,11.566775158777697,9.897346,-9999.0,-10008.897346,-9998.0781422,Q,8,0,721,,,3341779577205712896,0.75900000333786,0.172000005841255,Elliptical,3341779577205712896,1237665535468831055,2968,54585,395,26,1,1,0.03860182,1.250917e-05,0,68.94019,4.534767,25.24285,31.77625,GALAXY,SDSS,sdss,2968.0,54585.0,395.0,0.03860182,68.94019,4.534767,25.24777,1.0,GALAXY,,64.0,GALAXY,0.5787588,0.6094714,0.5787588,0.6094714,-0.6169119,-2.776324,0.5949187,-2.776324,0.5949187,-3.522353,2.107751,0.3581282,2.107751,0.3581282,2.15759,2.88273,0.3819021,2.88273,0.3819021,2.758265,0.1838154,0.01196372,0.1838154,0.01196372,0.1672502,3.19088,0.3832217,3.19088,0.3832217,2.740869,2.584995,0.3956237,2.584995,0.3956237,2.642495,4.654188,0.5845754,4.654188,0.5845754,5.198547,1.75511,0.3336589,1.75511,0.3336589,1.599681,1.167477,0.4468727,1.167477,0.4468727,1.091344,-0.2130007,0.4121289,-0.2130007,0.4121289,-0.2841887,1.70981,0.0206309,1.70981,0.0206309,1.700521,1.887461,0.01686135,1.887461,0.01686135,1.861511,0,3341779577205712896,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7953603349715888,,
456640,1237667209985982667,2491641296473581568,126,168.064219352,27.642423926,-19.163205,0.03406529,0.033052467,0.03563,479190,9.778,13.998770306132936,16.873785,3445735997.677582,33,168.013928628,27.589778419,-22.88358,4.333692840396522,9.606793,-1.278058,-10.884851,-0.1528130999999994,G,10,0,126,,,2491641296473581568,0.671000003814697,0.328999996185303,Elliptical,2491641296473581568,1237667209985982667,2213,53792,90,26,1,1,0.03305247,2.147853e-05,0,56.32943,9.693721,15.40825,19.82069,GALAXY,SDSS,sdss,2213.0,53792.0,90.0,0.03305247,56.32943,9.693721,15.47429,1.0,GALAXY,,64.0,GALAXY,-0.7984328,1.28112,-0.7984328,1.28112,-0.232242,-4.541956,1.152683,-4.541956,1.152683,-3.030566,3.420573,0.5616791,3.420573,0.5616791,2.165843,2.262929,0.6278988,2.262929,0.6278988,2.706623,0.1374875,0.01963737,0.1374875,0.01963737,0.1626136,2.015866,0.6520932,2.015866,0.6520932,2.672762,2.82825,0.6397469,2.82825,0.6397469,2.621004,4.311126,0.9318639,4.311126,0.9318639,5.030244,1.542603,0.5525221,1.542603,0.5525221,1.599503,2.358538,0.8462538,2.358538,0.8462538,1.257059,-1.357537,0.7935347,-1.357537,0.7935347,-0.04982331,1.64039,0.04525211,1.64039,0.04525211,1.62219,1.783817,0.03533208,1.783817,0.03533208,1.786248,0,2491641296473581568,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7012118294895159,,
458203,1237667252935524419,2491653940857300992,126,167.909618024,28.00990277,-19.263061,0.035792053,0.0347837,0.03563,479190,9.567,13.998770306132936,16.807736,3777673329.2288976,29,168.013928628,27.589778419,-22.88358,27.02634538798587,9.348511,-0.5870252,-9.9355362,0.7190171000000003,M,38,0,126,,,2491653940857300992,0.314999997615814,0.598999977111816,Spiral,2491653940857300992,1237667252935524419,2213,53792,136,26,1,1,0.0347837,1.118531e-05,0,0.0,57.98091,8.114996,9.794023,GALAXY,SDSS,sdss,2213.0,53792.0,136.0,0.0347837,0.0,57.98091,8.229803,1.0,GALAXY,STARFORMING,64.0,GALAXY,5.768795,1.54826,5.768795,1.54826,3.72717,-3.710086,1.736241,-1.160049,1.684989,1.647313,-1.61455,1.168337,2.970253,1.045449,3.08316,0.831172,1.172097,0.831172,1.172097,1.909693,0.07658151,0.03461634,0.07658151,0.03461634,0.1062731,1.715338,1.250656,1.715338,1.250656,1.615998,1.707026,1.187513,1.707026,1.187513,1.550337,4.131683,1.594849,5.455156,1.578182,2.794028,1.344955,1.068053,1.344955,1.068053,0.9663293,2.461161,1.258397,2.461161,1.258397,3.461463,-0.06009469,1.160636,2.382815,1.079732,2.451977,1.320593,0.0437065,1.320593,0.0437065,1.274704,1.453965,0.03677874,1.453965,0.03677874,1.399689,0,2491653940857300992,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.735227233876181,,
458204,1237667252935721183,2492864228315129856,126,168.498135683,28.008409941,-18.7794,0.035497799,0.03448959,0.03563,479190,9.271,13.998770306132936,17.323339,2419691506.252061,37,168.013928628,27.589778419,-22.88358,37.631611714452575,9.028958,-0.5959739,-9.6249319,0.9337555000000002,M,45,0,126,,,2492864228315129856,0.485000014305115,0.224999994039536,Uncertain,2492864228315129856,1237667252935721183,2214,53794,443,26,1,1,0.03448959,1.388596e-05,0,0.0,138.7376,4.713641,5.821145,GALAXY,SDSS,sdss,2214.0,53794.0,443.0,0.03448959,0.0,138.7376,4.775129,1.0,GALAXY,STARFORMING,64.0,GALAXY,3.227602,2.795643,5.875982,2.681894,4.914834,2.19633,2.6962,5.996788,2.547749,3.414194,-0.9793935,1.972611,3.23238,1.787034,4.185065,1.087979,2.111363,1.087979,2.111363,1.85133,0.1318052,0.0613821,0.1318052,0.0613821,0.108189,2.551525,2.025861,2.551525,2.025861,1.968666,1.391968,2.064341,1.391968,2.064341,2.034762,-0.04066082,3.064275,2.614996,2.99877,3.401201,0.0514544,2.007189,0.0514544,2.007189,1.215091,2.155794,2.090871,4.82405,1.923078,4.421864,0.2040081,2.116448,4.113104,1.850111,3.701645,1.241091,0.0662675,1.239234,0.06620241,1.256889,1.396197,0.05640282,1.377527,0.05584623,1.404607,0,2492864228315129856,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7294408239483796,,
460240,1237667733988638844,3112152620219787264,1877,224.945279012,16.674564543,-20.308307,0.034613348,0.034028787,0.03376,481192,10.301,14.101770306132936,15.63685,9892881340.66652,6,224.865162541,16.645098413,-23.030818,5.1657372227250535,10.19986,-1.417322,-11.617182,-0.7072240000000001,Q,5,1,1877,316.0,Embedded,3112152620219787264,0.893999993801117,0.105999998748302,Elliptical,3112152620219787264,1237667733988638844,2764,54535,601,26,1,1,0.03402879,1.03502e-05,0,90.69237,3.829195,31.97671,38.2149,GALAXY,SDSS,sdss,2764.0,54535.0,601.0,0.03402879,90.69237,3.829195,32.05062,1.0,GALAXY,,64.0,GALAXY,-0.6973308,0.5280507,-0.6973308,0.5280507,-1.28264,-4.472838,0.5053273,-4.472838,0.5053273,-4.281193,2.122787,0.2873107,2.122787,0.2873107,1.97495,3.680051,0.2934482,3.680051,0.2934482,2.877057,0.2012587,0.009526735,0.2012587,0.009526735,0.1717091,3.002649,0.3063309,3.002649,0.3063309,2.767089,3.07834,0.3085792,3.07834,0.3085792,2.684009,6.073936,0.4505989,6.073936,0.4505989,5.234033,2.138192,0.2932666,2.138192,0.2932666,1.651247,0.8981404,0.3738242,0.8981404,0.3738242,0.6927224,-0.7793627,0.342622,-0.7793627,0.342622,-0.7005299,1.779861,0.01853162,1.779861,0.01853162,1.801568,1.967,0.01492723,1.967,0.01492723,1.993723,0,3112152620219787264,1,1,1,csv_specobjid_with_mpa,0,1,3112152620219787264,587742012763734167,2.993513,0.01906578,8.829438,0.1066592,7.706681,1.025965,0.0340999998152256,2.0,0.6790000200271606,3.0199999809265137,2.549999952316284,0.3100000023841858,4.559999942779541,0.0599999986588954,15.510000228881836,0.0,0,3.7555226466919422,0.7120234570283771,2.6740202178459573,2.1314514749193885
460692,1237665549969588382,2427602727912630272,30,229.865771272,20.908852931,-19.499197,0.039073675,0.038599994,0.04082,554397,9.952,14.501770306132936,16.849121,4695467079.48408,59,229.853077991,20.896319496,-23.254116,1.084094669042657,9.885483,-1.143591,-11.029074,-0.2134291000000026,G,4,0,30,,,2427602727912630272,0.699999988079071,0.214000001549721,Elliptical,2427602727912630272,1237665549969588382,2156,54525,591,26,1,1,0.03859999,1.683633e-05,0,90.2942,6.664902,20.6815,27.3212,GALAXY,SDSS,sdss,2156.0,54525.0,591.0,0.03859999,90.2942,6.664902,20.82303,1.0,GALAXY,,64.0,GALAXY,-1.200576,1.054577,-1.200576,1.054577,-1.280831,-4.623963,0.981281,-4.623963,0.981281,-4.27583,2.322958,0.4540463,2.322958,0.4540463,2.002719,3.559396,0.4688946,3.559396,0.4688946,2.850928,0.2308306,0.0148623,0.2308306,0.0148623,0.1714699,2.542566,0.4765968,2.542566,0.4765968,2.775519,2.42088,0.4593531,2.42088,0.4593531,2.657221,5.654678,0.7176616,5.654678,0.7176616,5.258657,1.796596,0.3971933,1.796596,0.3971933,1.633481,0.8333148,0.7424712,0.8333148,0.7424712,0.6983015,-1.092009,0.6718259,-1.092009,0.6718259,-0.6986731,1.867564,0.04312687,1.867564,0.04312687,1.809822,2.041022,0.03366258,2.041022,0.03366258,2.01173,0,2427602727912630272,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7994798899217239,,
460791,1237667783918092394,3117778821084899328,3157,208.646760521,21.764803985,-18.319046,0.029760635,0.028963422,0.02858,512220,8.94,12.909770306132936,17.265266,1583501211.5850313,7,208.61171533,21.829993055,-21.816989,4.5778674356855875,8.529615,-0.6307181,-9.1603331,1.2485514000000002,M,4,0,3157,,,3117778821084899328,0.0450000017881393,0.486000001430511,Uncertain,3117778821084899328,1237667783918092394,2769,54527,589,26,1,1,0.02896342,1.2418e-05,0,57.95923,35.24794,6.43606,7.333564,GALAXY,SDSS,sdss,2769.0,54527.0,589.0,0.02896342,57.95923,35.24794,6.546886,1.0,GALAXY,STARFORMING,64.0,GALAXY,5.846125,1.522135,5.846125,1.522135,6.249128,2.134795,1.665841,3.865728,1.634999,5.636843,-0.6795722,1.417082,3.146543,1.300641,5.073673,-0.9068963,1.436861,-0.9068963,1.436861,0.8690041,0.01806447,0.0423514,0.01679602,0.04238275,0.05355078,3.235685,1.361329,3.235685,1.361329,1.204759,4.021256,1.49497,4.021256,1.49497,1.241908,1.674242,1.987104,4.849213,1.947323,2.193692,-5.89033,2.129478,-5.89033,2.129478,0.7126441,3.644332,1.126076,3.644332,1.126076,5.019414,1.819399,1.177207,3.538057,1.125653,4.964897,1.164129,0.03211297,1.164129,0.03211297,1.165745,1.282585,0.02657479,1.282585,0.02657479,1.295309,0,3117778821084899328,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.6157903146176,,
460929,1237665549969588524,2427603552546351104,30,229.771125948,20.918678169,-20.149083,0.041467484,0.04099219,0.04082,554397,10.29,14.501770306132936,16.198513,8543448385.046208,41,229.853077991,20.896319496,-23.254116,5.011112020928095,10.2645,-2.006378,-12.270878,-1.3415280000000005,Q,13,0,30,,,2427603552546351104,0.46900001168251,0.515999972820282,Spiral,2427603552546351104,1237665549969588524,2156,54525,594,26,1,1,0.04099219,1.137902e-05,0,112.9121,4.212598,31.6859,40.53809,GALAXY,SDSS,sdss,2156.0,54525.0,594.0,0.04099219,112.9121,4.212598,31.69134,1.0,GALAXY,,64.0,GALAXY,-1.583455,0.6181872,-1.583455,0.6181872,-1.761689,-4.602234,0.5799159,-4.186783,0.5774297,-4.868882,1.42295,0.3009669,1.42295,0.3009669,2.109901,3.8587,0.3005306,3.8587,0.3005306,3.363426,0.22825,0.009712402,0.22825,0.009712402,0.192614,2.989577,0.3158447,2.989577,0.3158447,3.093852,2.065531,0.3186993,2.065531,0.3186993,3.001275,4.70918,0.466662,4.70918,0.466662,5.618765,1.748155,0.2647448,1.748155,0.2647448,1.875806,0.2206699,0.4394867,0.2206699,0.4394867,0.6449516,-1.237241,0.3997514,-0.8372849,0.3959451,-0.9980389,1.887135,0.02435853,1.887135,0.02435853,1.832821,2.102107,0.01949891,2.102107,0.01949891,2.050736,0,2427603552546351104,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.846027908909185,,
460930,1237665549969653990,2430927372892006400,30,229.892387056,20.739757483,-19.164624,0.0414308,0.040956587,0.04082,554397,9.788,14.501770306132936,17.180923,3450242337.16472,70,229.853077991,20.896319496,-23.254116,10.104348689317929,9.645868,-1.235898,-10.881766,-0.1380056000000014,G,26,0,30,,,2430927372892006400,0.388999998569489,0.611000001430511,Spiral,2430927372892006400,1237665549969653990,2159,54328,398,26,1,1,0.04095659,1.968997e-05,0,65.93831,13.35177,8.122831,10.87611,GALAXY,SDSS,sdss,2159.0,54328.0,398.0,0.04095659,65.93831,13.35177,8.178793,1.0,GALAXY,,64.0,GALAXY,4.909451,2.237879,4.909451,2.237879,1.117188,-3.243776,2.340943,-3.243776,2.340943,-1.429375,1.286925,1.194839,3.758917,1.129854,2.508903,2.419492,1.210086,2.419492,1.210086,2.505291,0.151889,0.03838771,0.151889,0.03838771,0.1510116,3.588431,1.263389,3.588431,1.263389,2.508471,5.073081,1.088693,5.073081,1.088693,2.473008,-1.35435,2.02335,-1.35435,2.02335,4.686707,3.055654,0.9333129,3.055654,0.9333129,1.498264,1.96806,1.766766,1.96806,1.766766,2.035778,-0.5222669,1.635938,-0.5222669,1.635938,0.8458623,1.615529,0.09154391,1.615529,0.09154391,1.506185,1.606686,0.0629548,1.606686,0.0629548,1.678888,0,2430927372892006400,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.8453166189158149,,
460931,1237665549969719324,2430922974845495296,30,229.996358893,20.713172667,-21.558793,0.04142674,0.04095421,0.04082,554397,10.864,14.501770306132936,14.791995,31298044233.34502,11,229.853077991,20.896319496,-23.254116,14.256358683783986,10.81136,-1.254632,-12.065992,-0.9725840000000012,Q,38,0,30,,,2430922974845495296,0.962999999523163,0.0370000004768372,Elliptical,2430922974845495296,1237665549969719324,2159,54328,382,26,1,1,0.04095421,1.043756e-05,0,191.0068,4.495531,39.75634,46.54241,GALAXY,SDSS,sdss,2159.0,54328.0,382.0,0.04095421,191.0068,4.495531,39.72298,1.0,GALAXY,,96.0,GALAXY,-1.521847,0.4376723,-1.521847,0.4376723,-2.357051,-5.762977,0.4118308,-5.762977,0.4118308,-5.761665,2.14879,0.2306546,2.14879,0.2306546,1.934808,3.995022,0.2358764,3.995022,0.2358764,3.369968,0.2558706,0.007779447,0.2558706,0.007779447,0.1987595,3.094075,0.2528571,3.094075,0.2528571,3.05885,2.89904,0.2598614,2.89904,0.2598614,2.830081,5.590811,0.3733362,5.590811,0.3733362,5.522703,1.905923,0.2161603,1.905923,0.2161603,1.851619,0.5885799,0.3083018,0.5885799,0.3083018,0.2801993,-1.458887,0.2781732,-1.458887,0.2781732,-1.287182,1.904279,0.01645857,1.904279,0.01645857,1.929062,2.135634,0.01358126,2.135634,0.01358126,2.162127,0,2430922974845495296,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.845237893041183,,
461794,1237667733971271751,2976892618463537152,800,183.282557309,21.493673025,-19.894429,0.024297731,0.023259388,0.02545,434985,10.14,13.225770306132937,15.339167,6757275097.798668,6,183.326072262,21.634290799,-22.152063,9.193894749535874,10.12976,0.03446545,-10.095294549999998,0.7936334500000015,M,8,0,800,,,2976892618463537152,0.551999986171722,0.379000008106232,Elliptical,2976892618463537152,1237667733971271751,2644,54210,48,26,1,1,0.02325939,8.632372e-06,0,107.9765,4.310688,39.66671,47.73544,GALAXY,SDSS,sdss,2644.0,54210.0,48.0,0.02325939,107.9765,4.310688,39.66671,1.0,GALAXY,STARFORMING,96.0,GALAXY,1.913678,0.4095229,3.085558,0.4031945,2.823829,-1.266218,0.3899615,0.6572273,0.381547,0.6032746,-0.7002574,0.2639428,3.193412,0.242481,3.04588,2.343639,0.2490289,2.343639,0.2490289,2.196165,0.1291616,0.007829798,0.1284136,0.007833074,0.1327498,2.503385,0.2581756,2.503385,0.2581756,2.243501,2.225191,0.2649521,2.225191,0.2649521,2.161793,3.198111,0.3919036,4.004978,0.3915737,4.131901,1.403937,0.226147,1.403937,0.226147,1.357069,1.654335,0.2998992,2.840173,0.2903555,3.048459,0.3769033,0.2685419,2.246918,0.2549538,2.024358,1.435711,0.01120947,1.432944,0.01119492,1.430799,1.574583,0.009334775,1.565624,0.009294342,1.647752,0,2976892618463537152,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.5060874438895775,,
462255,1237667252935589947,2492854882466293760,126,168.10500684,27.964661532,-19.844042,0.035214212,0.034205344,0.03563,479190,9.807,13.998770306132936,16.243654,6450847868.940993,20,168.013928628,27.589778419,-22.88358,24.092629310975624,9.696945,-0.2995796,-9.9965246,0.7625589000000002,M,34,0,126,,,2492854882466293760,0.0130000002682209,0.986999988555908,Spiral,2492854882466293760,1237667252935589947,2214,53794,409,26,1,1,0.03420534,1.100742e-05,0,40.17292,13.83364,12.20263,15.7836,GALAXY,SDSS,sdss,2214.0,53794.0,409.0,0.03420534,40.17292,13.83364,12.25768,1.0,GALAXY,STARFORMING,64.0,GALAXY,3.3465,1.221411,4.428508,1.204643,4.145797,0.703187,1.23435,3.211997,1.19399,2.278253,-1.536289,0.8672361,3.486058,0.7594343,3.60119,1.82782,0.7995802,1.82782,0.7995802,1.960626,0.1117433,0.02434741,0.1117433,0.02434741,0.1193065,2.536405,0.8075937,2.536405,0.8075937,2.070947,1.925168,0.8069228,1.925168,0.8069228,2.086768,2.805883,1.21553,4.036781,1.204024,3.797831,1.040768,0.7291921,1.040768,0.7291921,1.256348,2.086291,0.9324891,3.195432,0.9066214,3.924867,0.03356896,0.9250388,2.56657,0.8559523,3.019739,1.303311,0.03183492,1.302402,0.03182022,1.353812,1.546255,0.02838126,1.537938,0.02826557,1.553002,0,2492854882466293760,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7238602616854557,,
462256,1237667252935590043,7245429889707995136,126,168.210064624,28.070624477,-20.846128,0.035199816,0.03419228,0.03563,479190,10.199,13.998770306132936,15.196718,16234959142.43264,8,168.013928628,27.589778419,-22.88358,32.11792486980385,,,,,X,44,0,126,,,7245429889707995136,,,NoGZ,7245429889708611584,1237667252935590043,6435,56341,960,v5_13_2,1,0,0.03419498,9.845797e-06,0,47.81951,9.427722,24.76415,26.00579,GALAXY,BOSS,boss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7245429889708611584,0,0,1,other_no_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7235768676730415,,
462504,1237667210522853507,2491653116223580160,126,167.914567324,28.086875457,-18.97782,0.035707459,0.034700055,0.03563,479190,9.719,13.998770306132936,17.079327,2904878685.7947574,34,168.013928628,27.589778419,-22.88358,31.71764916255824,9.696113,-1.055332,-10.751445,0.0073888999999986,G,43,0,126,,,2491653116223580160,0.637000024318695,0.202000007033348,Elliptical,2491653116223580160,1237667210522853507,2213,53792,133,26,1,1,0.03470005,1.35604e-05,0,62.49752,8.83183,17.23372,21.46053,GALAXY,SDSS,sdss,2213.0,53792.0,133.0,0.03470005,62.49752,8.83183,17.30227,1.0,GALAXY,,64.0,GALAXY,1.808278,1.045256,1.808278,1.045256,0.3980421,-3.991181,1.024485,-2.8069,1.011673,-2.247163,0.923387,0.544255,2.302454,0.5300884,2.373453,3.04365,0.5421417,3.04365,0.5421417,2.607588,0.1496986,0.0173931,0.1452184,0.01743648,0.1560852,3.342792,0.5752259,3.342792,0.5752259,2.596511,0.5510955,0.6001334,0.5510955,0.6001334,2.562122,-0.7337071,0.8789022,4.575703,0.8526081,4.925106,1.647873,0.5081636,1.647873,0.5081636,1.557599,2.298967,0.7521551,2.298967,0.7521551,1.625349,-1.316822,0.7188971,-0.1654665,0.6988344,0.4183768,1.541252,0.03559653,1.568565,0.0367026,1.599914,1.715794,0.02924736,1.731296,0.02972832,1.787429,0,2491653116223580160,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7335641437587552,,
463326,1237667209985786014,2492831792722110464,126,167.518616703,27.684085274,-18.628625,0.036698917,0.035686526,0.03563,479190,9.413,13.998770306132936,17.479465,2105959427.494518,41,168.013928628,27.589778419,-22.88358,28.20010727567323,9.340132,-0.75,-10.090132,0.5619075999999996,M,39,0,126,,,2492831792722110464,0.0320000015199184,0.967999994754791,Spiral,2492831792722110464,1237667209985786014,2214,53794,325,26,1,1,0.03568653,1.177872e-05,0,44.48166,30.343,7.409411,9.516118,GALAXY,SDSS,sdss,2214.0,53794.0,325.0,0.03568653,44.48166,30.343,7.502293,1.0,GALAXY,STARFORMING,64.0,GALAXY,5.219943,1.945141,5.219943,1.945141,4.078743,0.6906589,2.032926,2.540134,1.989528,2.032443,0.05520967,1.308394,3.416878,1.20243,3.219428,2.490219,1.283217,2.490219,1.283217,1.900095,0.191126,0.03990141,0.191126,0.03990141,0.1044855,3.030262,1.288005,3.030262,1.288005,1.590433,1.541707,1.303354,1.541707,1.303354,1.561055,5.525857,1.800886,7.309872,1.772883,2.79227,1.344579,1.312056,1.344579,1.312056,0.9541103,3.078204,1.526582,3.078204,1.526582,3.69483,2.993063,1.326402,4.796792,1.251405,2.707532,1.268625,0.05028573,1.268625,0.05028573,1.326069,1.550038,0.04793284,1.550038,0.04793284,1.505761,0,2492831792722110464,1,1,1,csv_specobjid_with_mpa,0,1,,,,,,,,,,,,,,,,,,,0,,0.7530344312698112,,
