Group,n_shipped,n_parent,bgg_matches,n_eligible_sat,max_dmag_shipped,n_dmag_gt3,expected_objids,shipped_objids,quartet_set_changed,not_3_nearest_eligible,n_ineligible_closer,dist2bgg_recompute_max_err
3602,4,7,True,3,3.858433999999999,1,1237667782826000453;1237667782289260577;1237667781752324107,1237667782289260577;1237667782826000453;1237667734500147350,True,True,1,1.4207327758432342
3607,4,7,True,3,3.9091089999999973,1,1237665103295611145;1237664852044415211;1237662696501543051,1237664852044415211;1237665103295611145;1237662695964672162,True,True,2,0.7424137376474427
3623,4,7,True,5,2.7673950000000005,0,1237667209986113724;1237667209986179154;1237667252935655564,1237667209986113724;1237667209986179154;1237667252935655564,False,False,0,0.5492043037553476
3649,4,7,True,3,4.894270000000002,2,1237662529524596965;1237664290472919102;1237664290472919101,1237662529524596965;1237664289936113828;1237662529524531403,True,True,2,0.4858929470289617
3664,4,7,True,4,3.1428019999999997,2,1237655465930588299;1237655465930522935;1237655465930522846,1237655465930588299;1237655465930588359;1237655465930522972,True,True,2,0.6276676116626572
3684,4,7,True,4,3.2296709999999997,1,1237659161735856432;1237661386002268342;1237659161736052817,1237659161735856432;1237661386002268342;1237661386539008177,True,True,2,0.7290445895555067
3688,4,7,True,5,3.5287390000000016,1,1237667252936114226;1237667210523508947;1237667210523443238,1237667252936114226;1237667210523508947;1237667252936114322,True,True,1,0.36106202823349154
3718,4,7,True,5,2.989605000000001,0,1237665226239574107;1237665226239508661;1237665329860313106,1237665226239574107;1237665226239508661;1237665329860313106,False,False,0,0.8819236105466466
3730,4,7,True,3,3.9933109999999985,1,1237667211050221621;1237667253462892551;1237667253462892711,1237667211050221621;1237667253462892551;1237667253999763471,True,True,3,1.1128078953901017
3739,4,7,True,6,2.909519000000003,0,1237667781755535478;1237667733966487717;1237667781755601077,1237667781755535478;1237667733966487717;1237667781755601077,False,False,0,0.41908479158075274
3743,4,7,True,3,3.2060790000000026,2,1237661950802133206;1237661950802198690;1237661950802198689,1237661950802133206;1237661950802198667;1237661950802133284,True,True,2,0.2627211803170484
3745,4,7,True,4,3.6265539999999987,1,1237651539782271165;1237651539782336736;1237651539782205662,1237651539782336736;1237651539782271165;1237651274044276901,True,True,2,0.40870290278884625
3754,4,7,True,3,3.1444539999999996,1,1237662238020468888;1237662238020469063;1237662263784112396,1237662238020468888;1237662238020469063;1237662238020469019,True,True,1,0.27797422460898424
3762,4,7,True,4,3.815856,1,1237655465383428182;1237655370902732815;1237655370902732937,1237655370902732815;1237655465383428182;1237655465383362756,True,True,1,0.7111113087990351
3770,4,7,True,4,4.060609000000003,1,1237648705129349141;1237648722321342726;1237648705129480247,1237648705129349141;1237648722321342726;1237648705129349143,True,True,2,0.11027345800733279
3772,4,7,True,3,3.3879790000000014,1,1237654954275373373;1237651715870359850;1237654954275438624,1237654954275373373;1237651715870359850;1237651715870425315,True,True,2,0.16562143625619896
3776,4,7,True,3,3.802517999999999,2,1237654653635920245;1237653586333794636;1237654653635919928,1237654653635920245;1237654653635985783;1237654389492744356,True,True,2,0.4481501965888821
3777,4,7,True,3,3.7117980000000017,1,1237655370364354632;1237655370364223569;1237655370364223561,1237655370364223569;1237655370364354632;1237655370364354568,True,True,1,0.5485775964156208
3779,4,7,True,3,3.291281999999999,2,1237658491749400635;1237662236397535434;1237662236397469828,1237658491749400635;1237662236397469867;1237658491749400804,True,True,3,0.9145409686425339
3789,4,7,True,3,4.526599000000001,1,1237674649388056846;1237674649387991118;1237648720153149538,1237674649387991118;1237674649388056846;1237674649388122399,True,True,2,0.3977385412972314
3826,4,7,True,3,3.378159,1,1237662662135578692;1237662224617439529;1237662224080633907,1237662662135578692;1237662224617439529;1237662662135578875,True,True,1,0.258894054444359
3829,4,7,True,3,3.7344469999999994,1,1237659327103631521;1237655373573980487;1237655472358228205,1237659327103631521;1237655373573980487;1237659327103697164,True,True,1,0.2709373976484022
3849,4,7,True,3,3.5865340000000003,1,1237665128011923585;1237665128011923659;1237665128011989012,1237665128011923659;1237665128011923585;1237665128011858073,True,True,1,0.2922145209551932
3853,4,7,True,3,3.202451,2,1237667253472067776;1237667253472133218;1237667253472198798,1237667253472067776;1237667254008938698;1237667254008938677,True,True,3,0.47045005525614414
3857,4,7,True,6,2.681320000000003,0,1237665128012185846;1237665128012251184;1237665024910164061,1237665128012251184;1237665128012185846;1237665024910164061,False,False,0,0.5562106355791947
3867,4,7,True,6,2.809777999999998,0,1237668332029935842;1237668332029935885;1237668332029935785,1237668332029935885;1237668332029935842;1237668332029935785,False,False,0,0.24482071706184705
3868,4,7,True,4,2.0946619999999996,0,1237667254532046894;1237667254532112625;1237667211582570791,1237667254532046894;1237667211582570791;1237667254532112625,False,False,0,0.6432550002281427
3873,4,7,True,4,3.355657000000001,1,1237664289399636221;1237662528988053660;1237662528988053670,1237664289399636221;1237662528988053660;1237662528988053621,True,True,1,0.2405718476466392
3879,4,7,True,5,1.9986549999999994,0,1237655692479037882;1237655692479037791;1237655692479102982,1237655692479037882;1237655692479102982;1237655692479037791,False,False,0,0.33281900266994935
3895,4,7,True,3,3.8363650000000007,1,1237668311094788500;1237668311094853830;1237668272453582997,1237668311094788500;1237668311094853830;1237668311094788598,True,True,3,0.34695184488573716
3899,4,7,True,3,3.9464989999999993,1,1237665129616900136;1237665025978073097;1237665129617031224,1237665129616900136;1237665025978073097;1237665129616834686,True,True,1,0.8196574945879753
3901,4,7,True,6,2.5306669999999976,0,1237661951327666295;1237661951327666292;1237661951327666286,1237661951327666292;1237661951327666295;1237661951327666286,False,False,0,0.05703915247058755
3906,4,7,True,4,3.420974000000001,1,1237667141792497802;1237667141792497724;1237667141792432266,1237667141792497724;1237667141792497802;1237667141792497831,True,True,2,0.28216384819661666
3917,4,7,True,5,2.4661870000000015,0,1237668367461319004;1237668367461449908;1237668367461384250,1237668367461384250;1237668367461319004;1237668367461449908,False,False,0,0.49137176066147603
3935,4,7,True,4,4.261448999999999,1,1237660634921041978;1237660634921107512;1237661356998262822,1237660634921041978;1237660634921107512;1237661356998131847,True,True,1,0.3865289714852036
3939,4,7,True,3,3.054115999999997,1,1237668297142370419;1237668297142304960;1237668297142304954,1237668297142304960;1237668297142370419;1237668297142370503,True,True,1,0.4206153272788047
3943,4,7,True,3,4.336099000000001,2,1237668590266876172;1237668624629891243;1237668624629891241,1237668590266876172;1237668590266941575;1237668624093085900,True,True,3,0.49955619921891525
3951,4,7,True,5,3.473205,1,1237668310558441523;1237668310558441504;1237668310558376403,1237668310558441504;1237668310558441523;1237668310558376456,True,True,1,0.12842243245252716
3959,4,7,True,5,2.176062999999999,0,1237654601026175095;1237654601026175068;1237654601026175190,1237654601026175068;1237654601026175190;1237654601026175095,False,False,0,0.12471285993597325
3964,4,7,True,4,3.6011999999999986,2,1237663530260299843;1237663546903363732;1237663546903363801,1237663530260299843;1237663530260299984;1237663530260300129,True,True,2,0.22987548319313422
3966,4,7,True,3,3.7194889999999994,1,1237657628446097434;1237657851234025624;1237657851234156610,1237657628446097434;1237657851234025624;1237657628446097527,True,True,1,0.7902474241014268
3977,4,7,True,3,4.059335999999998,2,1237664853105377484;1237664853105377330;1237664853105508500,1237664853105377484;1237664853105377493;1237664853105377520,True,True,2,0.27486754339730624
3978,4,7,True,4,3.396723999999999,2,1237665102756249888;1237665128563343628;1237665102756446380,1237665102756249888;1237665128563277867;1237665128563212507,True,True,2,0.49629471278588966
3980,4,7,True,3,3.953790999999999,3,1237667783382991002;1237667783383187598;1237667783383253177,1237667735594074481;1237667735594074508;1237667735594139717,True,True,3,0.373439480870819
3993,4,7,True,5,3.0714900000000007,1,1237671129130205403;1237671129130270882;1237674598925664381,1237671129130270882;1237671129130205403;1237671129130270869,True,True,1,0.44185989735193054
3994,4,7,True,4,3.5772010000000023,2,1237664854189474090;1237664854189539553;1237662661605064715,1237664854189474090;1237664854189539556;1237664854189539377,True,True,2,0.22071497006183627
3995,4,7,True,5,3.290648000000001,1,1237665025446904003;1237665128548990982;1237665025446903972,1237665128548990982;1237665025446904003;1237665128548925553,True,True,1,0.36977557702567054
3997,4,7,True,3,3.48255,1,1237658203961884821;1237657873793417354;1237658203961884806,1237657873793417354;1237658203961884821;1237658203961884800,True,True,1,0.20836054882337596
4000,4,7,True,6,2.9812410000000007,0,1237648721250615590;1237648704595493353;1237648673987232019,1237648704595493353;1237648673987232019;1237648721250615590,False,False,0,0.3820231603431594
4005,4,7,True,4,4.013116999999998,2,1237671955902693480;1237671955902693479;1237661950260347049,1237671955902693480;1237671955902759138;1237671955902693741,True,True,2,0.5471672951249076
4007,4,7,True,6,2.949413,0,1237654879667552298;1237654879667486952;1237654879667617934,1237654879667617934;1237654879667486952;1237654879667552298,False,False,0,0.31557089998259524
4008,4,7,True,5,2.8988879999999995,0,1237655691940266355;1237655691940331751;1237655691940266337,1237655691940266355;1237655691940331751;1237655691940266337,False,False,0,0.23279260605725494
4010,4,7,True,5,2.6706129999999995,0,1237651250945589513;1237651191354556696;1237651250945589502,1237651250945589502;1237651191354556696;1237651250945589513,False,False,0,0.27740053696116274
4011,4,7,True,5,3.7163249999999977,1,1237658802577080463;1237658802577145864;1237658802577145925,1237658802577080463;1237658802577145864;1237658802577080538,True,True,1,0.4935670671065129
4012,4,7,True,6,2.7870300000000015,0,1237655744020349122;1237655744020349114;1237662268074295517,1237655744020349122;1237662268074295517;1237655744020349114,False,False,0,0.11436790491885462
4013,4,7,True,4,2.024806999999999,0,1237667254526607541;1237667254526608010;1237667254526608028,1237667254526607541;1237667254526608028;1237667254526608010,False,False,0,0.22000661726428028
4016,4,7,True,3,4.197645999999999,1,1237657244046000150;1237657244045934827;1237657632188727350,1237657244046000150;1237657244045934827;1237657591386079510,True,True,2,0.5980560320857258
4023,4,7,True,4,3.445411,1,1237664853653127598;1237664853653127479;1237662697573515596,1237664853653127598;1237664853653127479;1237662697573450061,True,True,1,0.2674267511587711
4026,4,7,True,4,3.1979359999999986,1,1237658491211874420;1237658491211809011;1237662236396814569,1237658491211874420;1237658491211809011;1237658491211874463,True,True,2,0.27858296234135516
4032,4,7,True,4,3.3059860000000008,1,1237667783916847168;1237667783916912820;1237667783916912862,1237667783916912820;1237667783916847168;1237667783916847273,True,True,1,0.1665605034228368
4036,4,7,True,5,3.186236000000001,1,1237665566619271478;1237665566619337116;1237665566619206089,1237665566619337116;1237665566619271478;1237665566619271441,True,True,1,0.4229998849283714
4040,4,7,True,6,2.659762999999998,0,1237665548357075200;1237665548357075183;1237665531179761770,1237665531179761770;1237665548357075183;1237665548357075200,False,False,0,0.27903201780252207
4045,4,7,True,5,3.1127879999999983,1,1237659161197019182;1237659120938516594;1237659161197019293,1237659120938516594;1237659161197019182;1237659161197019306,True,True,1,0.18758486838478738
4047,4,7,True,4,3.223115,1,1237662336261161190;1237662336261226880;1237662336261226927,1237662336261226880;1237662336261161190;1237662336261226785,True,True,2,0.2752869820851789
4051,4,7,True,4,4.197851,1,1237654601570451465;1237654601570451467;1237654601570386085,1237654601570451465;1237654601570451467;1237654601570451607,True,True,1,0.09146628241627908
4060,4,7,True,3,3.8584110000000003,2,1237657595152302415;1237657595152367644;1237657595152367891,1237657595152302415;1237657595152236851;1237657608036941991,True,True,2,0.4257815728822152
4101,4,7,True,3,4.2745180000000005,2,1237667444048658523;1237667324334571534;1237667444048593040,1237667444048658523;1237667444048724303;1237667324334637213,True,True,3,0.8535672929873996
4437,4,6,True,3,3.0144219999999997,1,1237662263252615522;1237662263252615290;1237662263252681154,1237662263252615290;1237662263252615522;1237662263252484120,True,True,1,0.7784047963272549
4499,4,6,True,3,3.894655,1,1237661872403448003;1237661850395476104;1237661850395541514,1237661850395476104;1237661872403448003;1237661872403513469,True,True,1,0.9828370896256224
4653,4,6,True,5,2.7393569999999983,0,1237667253988295147;1237667253988295201;1237667253988229410,1237667253988295147;1237667253988229410;1237667253988295201,False,False,0,0.2794801100912876
4659,4,6,True,3,3.424575000000001,1,1237662268613656968;1237662262714564822;1237662262714695999,1237662262714564822;1237662268613656968;1237662268613656906,True,True,2,0.7147782843465009
4690,4,6,True,3,4.082113,1,1237662696504164651;1237662696504230022;1237665107578782173,1237662696504164651;1237662696504230022;1237662696504164886,True,True,1,0.30877050132685646
4742,4,6,True,4,3.0341389999999997,1,1237661383314768033;1237662195055198357;1237661383314702493,1237662195055198357;1237661383314768033;1237662195055263927,True,True,1,0.41649552505879583
4776,4,6,True,4,2.9790449999999993,0,1237650371552346120;1237650371552280809;1237650371552280661,1237650371552280661;1237650371552346120;1237650371552280809,False,False,0,0.22990048262510854
4779,4,6,True,5,2.0307840000000006,0,1237655124465483921;1237655124465483965;1237655124465484023,1237655124465483921;1237655124465484023;1237655124465483965,False,False,0,0.2857299063802037
4797,4,6,True,4,3.303013,1,1237654605863518421;1237654601568682162;1237654605863583845,1237654601568682162;1237654605863518421;1237654605863452837,True,True,1,0.58375373045995
4805,4,6,True,3,4.3165189999999996,2,1237654881812545849;1237662266459488385;1237655742405672966,1237654881812545849;1237662266459619815;1237655742942544127,True,True,2,0.5351967455099356
4816,4,6,True,5,2.9966440000000034,0,1237668336860200977;1237668336860201271;1237668336860201261,1237668336860201271;1237668336860200977;1237668336860201261,False,False,0,0.12702201270839808
4850,4,6,True,3,3.660349,1,1237671128591761530;1237671128591761639;1237671141483937928,1237671128591761639;1237671128591761530;1237671128591827108,True,True,1,0.16085518992764847
4855,4,6,True,3,2.9324049999999993,0,1237667783386464368;1237667783386398973;1237667783386398985,1237667783386398973;1237667783386398985;1237667783386464368,False,False,0,0.1915525752952174
4871,4,6,True,3,3.3964800000000004,1,1237665532798763625;1237665428110639527;1237665549976142073,1237665532798763625;1237665428110639527;1237665532798828682,True,True,1,0.5573438084437292
4905,4,6,True,4,4.142882,1,1237657242434732134;1237657590311616620;1237657400810471527,1237657590311616620;1237657242434732134;1237657242434601068,True,True,1,0.6978193947921607
4912,4,6,True,3,3.0902969999999996,2,1237664130481651900;1237664130481717277;1237661068716540080,1237664130481651900;1237664130481651942;1237664130481651887,True,True,2,0.23293924465453486
4953,4,6,True,3,3.085272,1,1237657770705289291;1237657770705289247;1237657608040349898,1237657770705289291;1237657770705289247;1237657770705289440,True,True,1,0.25998021754917744
4956,4,6,True,4,3.5806910000000016,1,1237667429548163637;1237667429548163563;1237667429548098253,1237667429548163637;1237667429548163563;1237667429548163168,True,True,1,0.4458701294305918
4961,4,6,True,3,3.988818000000002,2,1237654399152750749;1237654398615879748;1237654398615945288,1237654399152750749;1237654399152816446;1237654399152881878,True,True,2,0.7808798486680502
4967,4,6,True,4,3.3913800000000016,1,1237661136887939145;1237661382240305326;1237661382240370700,1237661136887939145;1237661382240305326;1237661136887939151,True,True,1,0.24714469485685253
4977,4,6,True,3,3.4684230000000014,2,1237662262178807908;1237662268077900134;1237662268614705491,1237662262178807908;1237662262178808436;1237662268077834745,True,True,2,0.25898082702851255
5025,4,6,True,3,3.4634530000000012,1,1237662267539128718;1237662267539128563;1237662267539193951,1237662267539128718;1237662267539128563;1237655744022053053,True,True,1,0.2554292616651379
5050,4,6,True,4,2.7002120000000005,0,1237665023836815486;1237665126938771573;1237665023836815661,1237665023836815486;1237665023836815661;1237665126938771573,False,False,0,0.37412383240882185
5055,4,6,True,3,3.09122,1,1237661388148244663;1237661388148178986;1237659163882029415,1237661388148178986;1237661388148244663;1237661388148178989,True,True,2,0.2472358803435304
5064,4,6,True,3,3.8233999999999995,2,1237667431181779025;1237667431181713603;1237667431181713523,1237667431181779025;1237667431181779054;1237667323790164092,True,True,2,0.302069099448512
5070,4,6,True,4,2.7572550000000007,0,1237661970110152878;1237661970110218384;1237661970110152833,1237661970110218384;1237661970110152878;1237661970110152833,False,False,0,0.2729327346022057
5074,4,6,True,4,2.713457000000002,0,1237661068724207750;1237661068724207699;1237661068724273255,1237661068724207699;1237661068724207750;1237661068724273255,False,False,0,0.37293043551137295
5098,4,6,True,3,3.3491999999999997,2,1237661959373455458;1237661959373390003;1237661959910195401,1237661959373455458;1237662302972870748;1237661959373455459,True,True,2,0.23330570573247567
5101,4,6,True,3,4.0766279999999995,2,1237651272424751161;1237651272961556647;1237651272424882309,1237651272424751161;1237651701377925457;1237651534409564204,True,True,2,0.6896145673500111
5117,4,6,True,5,1.4518900000000023,0,1237667446737862801;1237667911138148471;1237667911138279446,1237667911138279446;1237667911138148471;1237667446737862801,False,False,0,0.941899609772836
5118,4,6,True,5,2.5154549999999993,0,1237659325489217804;1237659329775140940;1237659325489217798,1237659329775140940;1237659325489217804;1237659325489217798,False,False,0,0.4824318105464318
5143,4,6,True,4,3.8647139999999993,1,1237657878077702252;1237657878077702256;1237657878077636811,1237657878077702252;1237657878077702256;1237657878077637082,True,True,1,0.24931531782769767
5146,4,6,True,3,3.4375590000000003,1,1237662266461585515;1237662266461585767;1237654881277509759,1237662266461585767;1237662266461585515;1237662266461585763,True,True,2,0.29806144888649655
5151,4,6,True,5,2.9801670000000016,0,1237661949178740908;1237661949178740942;1237661812272791651,1237661949178740908;1237661812272791651;1237661949178740942,False,False,0,0.14282796432715594
5153,4,6,True,4,3.298501999999999,1,1237662224092168567;1237662698115105077;1237662698115039245,1237662698115105077;1237662224092168567;1237662698115105086,True,True,1,0.39690265870580355
5161,4,6,True,3,3.257887,2,1237659324943237245;1237659324943237240;1237659144558477427,1237659324943237245;1237659324943237298;1237659324943237248,True,True,2,0.2222973865419684
5169,4,6,True,5,1.976814000000001,0,1237661068726697998;1237664289928773832;1237661068726698006,1237661068726698006;1237661068726697998;1237664289928773832,False,False,0,0.255437706781791
5170,4,6,True,3,4.022183000000002,1,1237664292076454119;1237664292076454111;1237664292076388510,1237664292076454119;1237664292076454111;1237664292076454264,True,True,2,0.31926199958701584
5174,4,6,True,4,3.265699999999999,1,1237661069243515028;1237661069243449619;1237661069243514969,1237661069243515028;1237661069243449619;1237661923404808424,True,True,1,0.23259907175882155
5191,4,6,True,3,4.010370000000002,1,1237661357547389137;1237661434848215231;1237661357547454497,1237661357547389137;1237661434848215231;1237661357547323628,True,True,1,0.4535504630072005
5195,4,6,True,5,1.6649759999999993,0,1237659133287923757;1237659133287923758;1237659133287923800,1237659133287923757;1237659133287923758;1237659133287923800,False,False,0,0.15423333819510798
5200,4,6,True,4,3.0578540000000025,1,1237648722284314732;1237650797288358106;1237650797288358041,1237648722284314732;1237650797288358106;1237648722284314871,True,True,1,0.3107386024364409
5206,4,6,True,5,2.805901000000002,0,1237662195072761907;1237662195072762046;1237662195072762009,1237662195072762046;1237662195072762009;1237662195072761907,False,False,0,0.1840491016562802
5208,4,6,True,4,3.6758580000000016,1,1237663916275269775;1237663787427823775;1237663916275269716,1237663787427823775;1237663916275269775;1237663787427889363,True,True,1,0.16874985550079424
5210,4,6,True,4,3.1483610000000013,1,1237648722284118374;1237648722284052878;1237648722284052811,1237648722284052878;1237648722284118374;1237650797288227141,True,True,1,0.40042846194022275
5217,4,6,True,5,1.409120999999999,0,1237654604253233184;1237654604253233354;1237654604253167748,1237654604253233184;1237654604253233354;1237654604253167748,False,False,0,0.1875702578641092
5222,4,6,True,4,2.857699,0,1237667783359856810;1237667736107680056;1237667736107680053,1237667736107680056;1237667736107680053;1237667783359856810,False,False,0,0.26924474124030784
5232,4,6,True,5,2.9166810000000005,0,1237648705131053204;1237648705131118796;1237648705131118799,1237648705131053204;1237648705131118796;1237648705131118799,False,False,0,0.1955764193586358
5238,4,6,True,4,1.9364989999999977,0,1237654874824245338;1237654874824179773;1237654874824245357,1237654874824179773;1237654874824245338;1237654874824245357,False,False,0,0.22258488688456257
5249,4,6,True,4,3.246351999999998,1,1237659153685479964;1237662303524880897;1237662501086888279,1237662303524880897;1237659153685479964;1237659153685479918,True,True,1,0.6598296272224413
5253,4,6,True,5,2.915474999999997,0,1237660561894801475;1237660561894801429;1237660561894801766,1237660561894801429;1237660561894801766;1237660561894801475,False,False,0,0.16536193037175329
5260,4,6,True,4,4.319216999999998,1,1237664296366047287;1237664296366047574;1237661965821477083,1237664296366047574;1237664296366047287;1237664296366047854,True,True,1,0.22717816762180032
5261,4,6,True,4,3.0487830000000002,1,1237654600497365012;1237654604792070364;1237654604792135835,1237654600497365012;1237654604792070364;1237654600497365220,True,True,1,0.5218042604207103
5265,4,6,True,5,2.8871269999999996,0,1237662193992007785;1237661966358741190;1237662193992007768,1237662193992007768;1237661966358741190;1237662193992007785,False,False,0,0.16153152886351796
5285,4,6,True,5,2.6202620000000003,0,1237667912199242042;1237667912199241833;1237667551422316593,1237667912199241833;1237667551422316593;1237667912199242042,False,False,0,0.644245582120309
5291,4,6,True,3,3.481498000000002,1,1237655125015855124;1237655125015789657;1237655125015855301,1237655125015855124;1237655125015789657;1237655125015789862,True,True,1,0.34125597169517174
5301,4,6,True,4,2.113222999999998,0,1237665372258894093;1237665372258959704;1237665372258828479,1237665372258828479;1237665372258959704;1237665372258894093,False,False,0,0.4307285975317612
5303,4,6,True,4,2.890704999999997,0,1237667781222662266;1237667781222596633;1237667917029441696,1237667781222596633;1237667917029441696;1237667781222662266,False,False,0,0.3763143583793722
5304,4,6,True,3,2.817995,0,1237664092898853172;1237664667887534208;1237664668424405146,1237664667887534208;1237664668424405146;1237664092898853172,False,False,0,0.5936665382082911
5305,4,6,True,4,3.2677039999999984,1,1237664105779495085;1237664105779560653;1237664105779626180,1237664105779560653;1237664105779495085;1237664105779560609,True,True,1,0.393464416665827
5307,4,6,True,4,3.139961000000003,1,1237667914343186661;1237667914343121026;1237668292302405647,1237667914343186661;1237667914343121026;1237667914343252136,True,True,1,0.5575361514653245
5308,4,6,True,5,1.734424999999998,0,1237663787420811490;1237663787420811660;1237663787420745954,1237663787420811490;1237663787420811660;1237663787420745954,False,False,0,0.43552258755339857
5309,4,6,True,3,4.067768999999998,2,1237665329854152782;1237665226233479315;1237665329854021699,1237665329854152782;1237665329854087341;1237665226233413806,True,True,2,0.2959189992450266
5310,4,6,True,4,2.8650209999999987,0,1237662268076523582;1237662268076523936;1237662268076523721,1237662268076523582;1237662268076523936;1237662268076523721,False,False,0,0.3680434507909158
5322,4,6,True,3,3.9656610000000008,2,1237665369043894382;1237665369043959893;1237665369043959951,1237665369043894382;1237665369043894558;1237665369043894454,True,True,2,0.33362022795228174
5323,4,6,True,5,2.4506239999999977,0,1237667912217133190;1237667912217133167;1237665567145263330,1237667912217133167;1237665567145263330;1237667912217133190,False,False,0,0.32513081202883676
5324,4,6,True,5,1.9709059999999994,0,1237663916810109132;1237663787425857577;1237663787425792289,1237663787425857577;1237663787425792289;1237663916810109132,False,False,0,0.5384343344453395
5326,4,6,True,3,3.4047599999999996,1,1237654398616076319;1237654398616076434;1237654398616010921,1237654398616076434;1237654398616076319;1237654398616076515,True,True,2,0.16006557853876258
5328,4,6,True,5,2.9426810000000003,0,1237655473968840815;1237655473968841043;1237655473968840945,1237655473968840815;1237655473968840945;1237655473968841043,False,False,0,0.19504070424893172
5329,4,6,True,5,1.611784,0,1237661388140642314;1237661388140576978;1237661388140511326,1237661388140511326;1237661388140576978;1237661388140642314,False,False,0,0.42071064336964525
5332,4,6,True,5,2.2256750000000025,0,1237665549964214368;1237665549964214388;1237665549964214335,1237665549964214368;1237665549964214388;1237665549964214335,False,False,0,0.16635902195889551
5334,4,6,True,5,0.961865999999997,0,1237654031400566969;1237654031400566818;1237654031400566817,1237654031400566817;1237654031400566969;1237654031400566818,False,False,0,0.2926276156837897
5336,4,6,True,5,2.3019560000000006,0,1237662238559764652;1237662238559633679;1237662197747875912,1237662197747875912;1237662238559633679;1237662238559764652,False,False,0,0.43690006078627697
5337,4,6,True,5,2.3168930000000003,0,1237662662133415970;1237662662133416006;1237662224615342283,1237662662133415970;1237662662133416006;1237662224615342283,False,False,0,0.3084479088192902
5341,4,6,True,4,2.309100000000001,0,1237667730195939631;1237667730195939677;1237667730196005305,1237667730195939677;1237667730195939631;1237667730196005305,False,False,0,0.32237404095719757
5343,4,6,True,4,2.210367999999999,0,1237668348675817506;1237668331491885233;1237668331491819640,1237668331491819640;1237668348675817506;1237668331491885233,False,False,0,0.36086452964601
5344,4,6,True,4,2.5905489999999993,0,1237654599953416329;1237654599953481746;1237653665796325491,1237654599953481746;1237654599953416329;1237653665796325491,False,False,0,0.8152317611447231
5352,4,6,True,5,2.8777730000000012,0,1237667212130320477;1237667212130254868;1237667255079797055,1237667212130254868;1237667212130320477;1237667255079797055,False,False,0,0.2147198326455113
5361,4,6,True,5,1.8338479999999997,0,1237667783923531928;1237667736134484127;1237667783923466450,1237667783923531928;1237667783923466450;1237667736134484127,False,False,0,0.3103991683923457
5374,4,6,True,4,2.5890790000000017,0,1237655691404902745;1237655691404968127;1237655691404902574,1237655691404968127;1237655691404902574;1237655691404902745,False,False,0,0.1630633647622357
5383,4,6,True,4,3.2388099999999973,1,1237665567686525218;1237665567686525302;1237665531181203620,1237665567686525302;1237665567686525218;1237665567686525238,True,True,1,0.21159628241769468
5413,4,6,True,5,2.4378819999999983,0,1237654605329006744;1237654601034170430;1237654601034170529,1237654605329006744;1237654601034170430;1237654601034170529,False,False,0,0.5483855513440421
5500,4,6,True,5,2.983404,0,1237667253998256261;1237667253998256264;1237667253998256266,1237667253998256261;1237667253998256264;1237667253998256266,False,False,0,0.0962966573907198
6134,4,5,True,3,2.818273999999999,0,1237659150459142313;1237659150459142296;1237659326019600545,1237659326019600545;1237659150459142296;1237659150459142313,False,False,0,0.3154561399782585
6411,4,5,True,4,2.4034520000000015,0,1237662262176317780;1237662268612280782;1237662268612215204,1237662268612280782;1237662268612215204;1237662262176317780,False,False,0,0.44336067705429016
6449,4,5,True,3,4.285626999999998,1,1237663530255056944;1237663547434991794;1237663530791796929,1237663530255056944;1237663547434991794;1237663546898120722,True,True,1,0.7476893073658992
6457,4,5,True,4,2.656441000000001,0,1237665535471518151;1237671690692591743;1237665534934450552,1237665534934450552;1237671690692591743;1237665535471518151,False,False,0,0.8966646707010391
6466,4,5,True,4,2.9780219999999993,0,1237658311329906902;1237658311329906723;1237658311329906831,1237658311329906902;1237658311329906723;1237658311329906831,False,False,0,0.20137110729859664
6488,4,5,True,3,3.261016999999999,1,1237665441518518400;1237665428629422165;1237665440981581946,1237665428629422165;1237665441518518400;1237665441518518392,True,True,1,0.563592656337315
6516,4,5,True,4,2.2118730000000006,0,1237662264322949365;1237662264322883777;1237662238022369493,1237662264322883777;1237662264322949365;1237662238022369493,False,False,0,0.5498220430941547
6618,4,5,True,3,2.8223260000000003,0,1237662662680707319;1237662662680838298;1237662662680838318,1237662662680838318;1237662662680838298;1237662662680707319,False,False,0,0.8359164926954215
6725,4,5,True,3,3.5821559999999977,1,1237662636901269762;1237662636901204084;1237662636901138665,1237662636901269762;1237662636901204084;1237662529529512145,True,True,1,0.5853913476136245
6726,4,5,True,3,2.821857999999999,0,1237667446728097923;1237667446728097995;1237667910591578195,1237667446728097995;1237667446728097923;1237667910591578195,False,False,0,0.6822676814657598
6728,4,5,True,3,3.155299000000003,1,1237661435920187631;1237661435920187571;1237661435920056391,1237661435920187631;1237661435920187571;1237661435920121986,True,True,1,0.3436369425260626
6736,4,5,True,3,3.5175710000000002,1,1237654381977731138;1237654381977796751;1237654381977796849,1237654381977796751;1237654381977731138;1237653612647088220,True,True,1,0.46358015215909276
6788,4,5,True,3,3.318245000000001,1,1237661948636954655;1237661948636954627;1237661948636889161,1237661948636954627;1237661948636954655;1237661948636954762,True,True,1,0.2087611776563678
6816,4,5,True,3,3.018027,1,1237659327090458728;1237659146705698902;1237659146705698884,1237659146705698902;1237659327090458728;1237659327090458741,True,True,1,0.5307925032317833
6852,4,5,True,3,2.8460970000000003,0,1237667143396753438;1237667143396688329;1237667143396688238,1237667143396688329;1237667143396688238;1237667143396753438,False,False,0,0.33449148178054067
