sample,group_id,n_satellites,mean_delta_u_minus_r,median_delta_u_minus_r,colour_scatter,satellite_blue_fraction,t_cr,Vdisp,Lum_group,M_virial,M_virial_over_L,is_dominated,Offset_Bary,Voffset,Class
Control4C,4010,3,-0.13350408225002056,-0.33233051014987725,0.37586978257803294,0.6666666666666666,,147.1412344543021,63562744070.104,,,True,0.3648432942669817,0.4829992944598664,
Control4C,4011,1,-0.3404479677800738,-0.3404479677800738,,1.0,,135.71274201666736,94000294844.11432,,,False,0.9173546521963925,0.8899099015960104,
Control4C,4012,2,0.1747028385414151,0.1747028385414151,0.35454943489193813,0.0,,65.9816493542033,75892656157.57167,,,False,0.1792981427793364,1.1423768674018957,
Control4C,4013,1,0.0963787265860443,0.0963787265860443,,0.0,,65.80487285397217,79197615056.60643,,,False,0.3940235792687211,0.0675146670897528,
Control4C,4016,3,0.23971416436141987,0.4102597275236204,0.34688546501135714,0.3333333333333333,,37.02834930720553,63073242307.60337,,,True,0.3670368900107966,0.9820401308990828,
Control4C,4020,1,0.6199447890199408,0.6199447890199408,,0.0,,187.6223125803248,85182161795.08118,,,False,0.3338619800342591,0.4032951654240765,
Control4C,4023,1,0.1325200979820802,0.1325200979820802,,0.0,,150.3632904885399,55386273286.72033,,,True,0.3568271779269243,0.2170539235753311,
Control4C,4026,3,0.10413068907683314,0.10907015570596945,0.07568129420632054,0.0,,156.4058516334762,57179056456.2901,,,True,0.2591868610437559,0.2131515317597155,
Control4C,4032,1,0.23092952244106701,0.23092952244106701,,0.0,,173.40755465895862,61749993589.933846,,,True,0.3864562262237562,0.083701256379277,
Control4C,4033,1,5.152787721784677,5.152787721784677,,0.0,,110.56786726157893,50160394726.37614,,,True,0.7171787765266381,0.6592876625497656,
Control4C,4036,3,0.13109235042045345,0.15282956134365788,0.05818327480785467,0.0,,138.7136043159938,54859330059.43195,,,True,0.3491547346243486,1.3480141699778134,
Control4C,4037,1,-0.5570373185577968,-0.5570373185577968,,1.0,,131.18387566727415,59312553977.402374,,,True,0.9915011284850908,0.3278667820244094,
Control4C,4039,3,-0.35186559895674474,-0.23365058847776154,0.25372518849514425,1.0,,127.26374843364027,77483448500.90497,,,False,0.1526494751331285,0.076659595187175,
