objid,sample,group_uid,role,lgm,ff_miles_lw_logz,resid_deg1,resid_deg2,sf_state,morphology4,control
1237661418211508275,Control4C,Lim:5329,BGG,11.03359,0.3003078152646575,0.1273283933525846,0.1329065053285669,Quenched,Elliptical,Control4C
1237665549964214340,Control4C,Lim:5332,BGG,10.87861,0.09524713375865783,-0.05948305559232485,-0.048374822692547434,Quenched,Elliptical,Control4C
1237651755078582359,Control4C,Lim:5334,BGG,10.70034,0.09986115685840526,-0.03387735170366567,-0.019145872639330402,Starforming,Spiral,Control4C
1237662264860213600,Control4C,Lim:5336,BGG,10.82013,-0.055778624700305444,-0.2036226666763201,-0.19100300735866516,Quenched,Spiral,Control4C
1237662224615342095,Control4C,Lim:5337,BGG,10.85575,-0.09708903351335806,-0.2491274080730998,-0.23739082726385813,Starforming,Spiral,Control4C
1237667730195939406,Control4C,Lim:5341,BGG,10.92308,-0.062396561398671085,-0.22236319010951755,-0.21261528505944904,Quenched,Elliptical,Control4C
1237653665796390983,Control4C,Lim:5344,BGG,10.89073,0.26097149630715105,0.10481415055766274,0.11556970490998336,Quenched,Elliptical,Control4C
1237667212130255022,Control4C,Lim:5352,BGG,10.98391,0.1617793388380763,-0.005350154866260309,0.0022417711557742304,Quenched,Spiral,Control4C
1237667783923531789,Control4C,Lim:5361,BGG,11.10154,0.1943547474969782,0.013374065083382042,0.01582940832672519,Quenched,Elliptical,Control4C
1237655691404902756,Control4C,Lim:5374,BGG,10.37702,0.024904982184311565,-0.07076189215623593,-0.05693313167503023,Starforming,Spiral,Control4C
1237665567686525012,Control4C,Lim:5383,BGG,10.9385,0.12003830018504674,-0.041744067112017225,-0.032510417618994814,Quenched,Spiral,Control4C
1237654601034235941,Control4C,Lim:5413,BGG,10.71093,0.17741355266189243,0.04242804853380058,0.0570261284786224,Starforming,NoGZ,Control4C
1237667253998256248,Control4C,Lim:5500,BGG,10.61254,0.0383308008134032,-0.08506906651196786,-0.06962972118678945,Starforming,Uncertain,Control4C
1237659150459142239,Control4C,Lim:6134,BGG,11.30054,0.210659559924703,0.006246194070295447,-0.0028921321732666705,Quenched,Elliptical,Control4C
1237662262176317568,Control4C,Lim:6411,BGG,11.25699,0.17741355266189243,-0.021871705836498362,-0.028160826110117332,Quenched,Elliptical,Control4C
1237663530255056942,Control4C,Lim:6449,BGG,11.1562,0.27037041250145794,0.08295339603321478,0.08258787201502948,Starforming,Spiral,Control4C
1237671690155786376,Control4C,Lim:6457,BGG,11.32325,0.3003078152646575,0.09322029744572319,0.08252684768062218,Quenched,Spiral,Control4C
1237658311329906861,Control4C,Lim:6466,BGG,11.45236,0.0383308008134032,-0.18395970071931592,-0.20439764075630376,Starforming,Spiral,Control4C
1237665441518518285,Control4C,Lim:6488,BGG,11.19488,0.24319337424724807,0.05122170353030858,0.0486936102835705,Quenched,Elliptical,Control4C
1237662264322949370,Control4C,Lim:6516,BGG,11.26517,0.09524713375865783,-0.10500133755654616,-0.11181229037363154,Starforming,Spiral,Control4C
1237662662680707125,Control4C,Lim:6618,BGG,10.795,0.18878060169439917,0.04389567195390015,0.05706798759005269,NosSFR,NoGZ,Control4C
1237667910591447150,Control4C,Lim:6726,BGG,11.22666,0.16966679416987027,-0.026047040766913526,-0.03045512721654231,Quenched,Elliptical,Control4C
1237661435920187583,Control4C,Lim:6728,BGG,11.23103,0.3003078152646575,0.10407940330960064,0.09940552247166642,Quenched,Elliptical,Control4C
1237654381977731176,Control4C,Lim:6736,BGG,11.14239,0.09524713375865783,-0.09054372513009996,-0.09017055008756684,Quenched,Elliptical,Control4C
1237659146705764387,Control4C,Lim:6816,BGG,11.13365,0.24319337424724807,0.058431669395036634,0.05926326536011711,Quenched,Elliptical,Control4C
1237667143396753437,Control4C,Lim:6852,BGG,11.10485,0.17741355266189243,-0.003956889461196711,-0.0016645338734052328,Quenched,Elliptical,Control4C
1237661137425334280,Control4C,Lim:6858,BGG,10.85643,0.20167700383058246,0.0495585577897365,0.06127714267968509,Starforming,Spiral,Control4C
1237662267537228017,Control4C,Lim:6888,BGG,11.36348,0.21243398995807833,0.0006093020144011807,-0.012955691147992277,Quenched,Spiral,Control4C
1237659120399613971,Control4C,Lim:6945,BGG,11.10378,0.09986115685840526,-0.0813832904341227,-0.07903813653387128,Quenched,Elliptical,Control4C
1237660613973049348,Control4C,Lim:6950,BGG,10.85039,0.1287135660717291,-0.022693656813426027,-0.010816717838761036,Starforming,Uncertain,Control4C
1237673705041756259,Control4C,Lim:6954,BGG,11.09286,0.18313426568763896,0.0031756721799033327,0.006053630793629444,Quenched,Elliptical,Control4C
1237671936578093073,Control4C,Lim:6978,BGG,11.04916,0.2529806317285678,0.07816780840356302,0.08306795817553636,Quenched,NoGZ,Control4C
1237661125612077126,Control4C,Lim:6989,BGG,10.89954,0.005382592656735859,-0.15181214978176533,-0.1413214546878629,Quenched,Spiral,Control4C
1237662696501870746,Control4C,Lim:7000,BGG,11.08435,0.12003830018504674,-0.05891822228710453,-0.05563266717956386,Quenched,Spiral,Control4C
1237667323793899533,Control4C,Lim:7007,BGG,10.80971,0.12003830018504674,-0.026578764095222918,-0.013722885181059546,Quenched,Spiral,Control4C
1237661970116378721,Control4C,Lim:7009,BGG,11.04158,0.09756027280667182,-0.07635998900837632,-0.07112699322860358,Quenched,Elliptical,Control4C
1237667916489425042,Control4C,Lim:7010,BGG,11.05686,0.24319337424724807,0.06747385915091547,0.07203047123495646,Quenched,Elliptical,Control4C
1237655743484330087,Control4C,Lim:7021,BGG,11.14465,0.28108475193178795,0.09502777312053656,0.09528126340470197,Quenched,Spiral,Control4C
1237662264860082397,Control4C,Lim:7023,BGG,11.12346,0.210659559924703,0.027097749767274776,0.028454930540519507,Quenched,Elliptical,Control4C
1237668272988749955,Control4C,Lim:7035,BGG,11.04726,0.1496728826525962,-0.024916211534028843,-0.019932133339463254,Quenched,Elliptical,Control4C
1237661435921891397,Control4C,Lim:7044,BGG,11.17706,0.17548977917257252,-0.014383547730722618,-0.015898206897327044,Quenched,Spiral,Control4C
1237661387620876410,Control4C,Lim:7051,BGG,11.02716,0.1617793388380763,-0.010442936568848787,-0.004591363447803254,Quenched,Elliptical,Control4C
1237661387069194275,Control4C,Lim:7052,BGG,11.06168,0.12003830018504674,-0.05624878040970155,-0.051909995148048726,Starforming,Spiral,Control4C
1237671991878221902,Control4C,Lim:7058,BGG,11.08065,0.21946008747208545,0.04093924805888399,0.044399936984661076,Starforming,Spiral,Control4C
1237665531723710540,Control4C,Lim:7059,BGG,11.18272,0.03567863566659506,-0.154861168564715,-0.15669454339432004,Quenched,Elliptical,Control4C
1237657772321472671,Control4C,Lim:7067,BGG,11.06514,0.2625521760248259,0.08585767289387067,0.09003877252100823,Quenched,Elliptical,Control4C
1237651192433344532,Control4C,Lim:7069,BGG,11.10474,0.24319337424724807,0.06183588486374947,0.06413367318217039,Quenched,Elliptical,Control4C
1237665227312857217,Control4C,Lim:7090,BGG,11.06338,0.21243398995807833,0.03594673066056936,0.04020817821217923,Quenched,Spiral,Control4C
1237661357538148407,Control4C,Lim:7114,BGG,11.05428,0.24319337424724807,0.06777765977039935,0.07244998807142775,Quenched,Elliptical,Control4C
1237662695960608987,Control4C,Lim:7121,BGG,11.06373,0.1496728826525962,-0.026855589907245736,-0.022610097892395736,Quenched,Elliptical,Control4C
