sample,group_uid,objid,role,lgm,z,SN,sf_state,morphology4,sSFR,D4000n,sigma,p_E,p_S,core_size_kpc,group_Vdisp,parent_NbGal,group_is_RG4,ff_miles_lw_usable,ff_miles_lw_logz,ff_miles_lw_logz_unc,ff_miles_mw_logz,ff_elodie_lw_logz,ff_elodie_mw_logz,gallazzi_usable,gallazzi_logz_solar,ff_miles_lw_logage,ff_miles_lw_logage_unc,ff_miles_mw_logage,ff_elodie_lw_logage,gal_logage,gal_logage_unc
Control4C,Lim:51,1237665534931894336,BGG,11.29295,0.037169654,51.54607,Quenched,Elliptical,-11.9797614,1.779088,273.068,0.971000015735626,0.0,168.5417219200085,489.9428589078758,71.0,False,True,0.13721892725478624,0.04839452808885934,0.03567863566659506,0.17548977917257252,0.20887785021412927,False,,9.811488473457837,0.056140578389740625,9.909983374348327,9.88516212276403,,
Control4C,Lim:51,1237665534931894707,Satellite,10.71151,0.039089759,27.53587,Starforming,Uncertain,-10.72690016,1.584111,133.7374,0.0729999989271164,0.446999996900558,168.5417219200085,489.9428589078758,71.0,False,True,0.05898447772959352,0.06947931667197693,0.1455612218657134,-0.059074962477950764,-0.062396561398671085,False,,9.726662589674536,0.14342449362503817,9.953161509116486,9.87946862756803,,
Control4C,Lim:51,1237665534931894706,Satellite,10.07825,0.039790449,40.34744,Quenched,Uncertain,-11.450652,1.583063,124.9364,0.144999995827675,0.254999995231628,168.5417219200085,489.9428589078758,71.0,False,True,0.19985798101343002,0.054847023368123374,0.04619148126786086,-0.08287775240623109,-0.04603702487435677,False,,9.583182671890375,0.2400572919857984,9.955572500296421,9.683681797391642,,
Control4C,Lim:51,1237665534931894614,Satellite,10.03511,0.036601573,31.38183,Quenched,Elliptical,-11.061702,1.789136,110.0705,0.787999987602234,0.211999997496605,168.5417219200085,489.9428589078758,71.0,False,True,-0.1983087080057814,0.0,-0.14677660869441173,-0.17608941330805536,-0.16328380351680608,False,,10.175367701099507,0.008875543203550329,10.175367701099507,10.036462809836,,
Control4C,Lim:61,1237665428645740684,BGG,11.32563,0.035367166,47.33543,Quenched,Elliptical,-12.396385,1.993493,273.2157,0.685999989509583,0.028999999165535,66.5397694212777,472.4690665486914,64.0,False,True,0.3003078152646575,0.009611531666434775,0.3003078152646575,0.24319337424724807,0.24483997769530416,False,,9.594371995493683,0.040220102008752256,9.594371995493683,9.887981122679902,,
Control4C,Lim:61,1237665428645740687,Satellite,11.13935,0.035892438,41.99495,Quenched,Elliptical,-12.0976559,2.008223,211.7701,0.947000026702881,0.0,66.5397694212777,472.4690665486914,64.0,False,True,0.210659559924703,0.09013475753980538,0.22979059425991835,0.10442667462051756,0.18313426568763896,False,,10.020236114866432,0.08821108335121419,10.081933173997069,9.994582840245728,,
Control4C,Lim:61,1237665428645806454,Satellite,10.25857,0.032712162,38.23933,Quenched,Elliptical,-11.9032,1.857314,116.0089,0.535000026226044,0.44200000166893,66.5397694212777,472.4690665486914,64.0,False,True,0.005382592656735859,0.02970527928660051,-0.10806121448408725,-0.00036000557862243517,-0.055778624700305444,False,,10.009751653173806,0.06167302061298674,10.07285219667012,9.864899517795521,,
Control4C,Lim:61,1237665428645740683,Satellite,10.13674,0.033870438,34.1498,Quenched,Uncertain,-11.837205,2.085996,248.8389,0.264999985694885,0.0,66.5397694212777,472.4690665486914,64.0,False,True,0.24319337424724807,0.062409018046042486,0.2625521760248259,0.17548977917257252,0.19619691789081167,False,,10.067311195902008,0.0764305331734727,10.127936938558703,10.078298006897336,,
Control4C,Lim:70,1237661418212294705,BGG,11.56045,0.042431399,45.7987,Quenched,Elliptical,-12.697151,2.032498,355.6801,1.0,0.0,145.62750436476983,340.03294944459765,61.0,False,True,0.3003078152646575,0.001451271291679962,0.3003078152646575,0.29740527268129757,0.3003078152646575,False,,9.96272628603807,0.015011063143878012,10.026407002525806,9.996775583455982,,
Control4C,Lim:70,1237661418212294942,Satellite,10.82749,0.039913484,36.39659,Quenched,Uncertain,-12.204006,1.860091,172.7678,0.425999999046326,0.367000013589859,145.62750436476983,340.03294944459765,61.0,False,True,0.15778123442292644,0.04561016444386368,0.12003830018504674,0.09756027280667182,0.10442667462051756,False,,9.901897243716073,0.06491438293868956,9.969764047134227,9.912561067241239,,
Control4C,Lim:70,1237661418212294689,Satellite,10.32451,0.04194942,31.8095,Quenched,Elliptical,-12.15401,1.952455,186.0643,0.71399998664856,0.214000001549721,145.62750436476983,340.03294944459765,61.0,False,True,0.210659559924703,0.061577537031100665,0.16376467280347848,0.06648321213101471,0.07385466443403327,True,0.14067000433601873,9.68836659986871,0.120389862085168,9.769301170145804,9.996775583455982,9.92,0.07554999999999978
Control4C,Lim:70,1237661418212294806,Satellite,10.35795,0.042394712,29.95336,Quenched,Elliptical,-12.37909,1.933105,161.7283,0.853999972343445,0.061999998986721,145.62750436476983,340.03294944459765,61.0,False,True,0.18502454598632273,0.09151800243402057,0.20348843952013962,-0.00036000557862243517,-0.00036000557862243517,True,0.10717000433601864,10.003337723152717,0.06611541018192657,10.10298291574095,10.172458142249724,9.8629,0.10285000000000011
Control4C,Lim:71,1237667537465704593,BGG,11.4221,0.029603502,41.71649,Quenched,Elliptical,-12.466835,2.016923,206.6235,0.971000015735626,0.0,120.11712122110852,487.8447790915156,61.0,False,True,0.25779277210434204,0.044824127669977246,0.24154050402585764,0.17548977917257252,0.13721892725478624,False,,9.621145734629541,0.10613953814955046,9.660821098046966,10.016027451728274,,
Control4C,Lim:71,1237667537465704588,Satellite,11.26259,0.030400616,44.95012,Quenched,Spiral,-12.0232322,1.912448,225.4375,0.0,0.971000015735626,120.11712122110852,487.8447790915156,61.0,False,True,0.09524713375865783,0.05421544953511052,0.06895429106965624,0.19985798101343002,0.24483997769530416,False,,9.626307922414606,0.09564296054507349,9.697173439008626,9.864899517795521,,
Control4C,Lim:71,1237667537465704789,Satellite,10.2658,0.032822667,21.12718,Starforming,Spiral,-10.1488986,1.318785,91.05083,0.0,0.921000003814697,120.11712122110852,487.8447790915156,61.0,False,True,0.12439759440607599,0.11731107807923674,0.027623555056661857,-0.059074962477950764,-0.21694068641837377,False,,9.588813368429173,0.14954381410536666,9.705805232475619,9.38516460572894,,
Control4C,Lim:71,1237667537465704591,Satellite,10.35007,0.032104315,36.28517,Quenched,Spiral,-12.122023,1.862557,134.6846,0.120999999344349,0.606000006198883,120.11712122110852,487.8447790915156,61.0,False,True,0.0383308008134032,0.02970527928660051,0.10214991508360624,-0.1231358190374761,-0.1117810674162761,False,,10.020236114866432,0.05229245493196899,10.081933173997069,10.157612082991678,,
Control4C,Lim:78,1237667430630096945,BGG,11.31101,0.028624486,42.83551,Quenched,Elliptical,-12.3011047,2.032545,238.4435,0.948000013828278,0.0,228.6585292127664,387.0450644858352,58.0,False,True,0.3003078152646575,0.0007244232286150731,0.3003078152646575,0.17548977917257252,0.13510815202267923,False,,9.660821098046966,0.03283737283057242,9.692792386789916,9.899077628629223,,
Control4C,Lim:78,1237667293189570761,Satellite,10.29916,0.031441978,22.52148,Starforming,Spiral,-9.7909479,1.220233,74.17214,0.0,0.978999972343445,228.6585292127664,387.0450644858352,58.0,False,True,-0.1231358190374761,0.039850665894233375,-0.8107436001579645,-0.03966200463502764,-0.5411848439657864,False,,9.68836659986871,0.11343128496705646,9.943381376855962,9.669974798444192,,
Control4C,Lim:78,1237667293189505241,Satellite,10.38578,0.029892251,28.95906,Quenched,Spiral,-12.117454,1.830784,112.5505,0.407999992370605,0.592000007629395,228.6585292127664,387.0450644858352,58.0,False,True,0.09756027280667182,0.038964753182950354,0.0882328635448647,-0.00036000557862243517,-0.00036000557862243517,False,,9.945847122932802,0.08328382976496851,9.999008329814611,10.055979657413848,,
Control4C,Lim:78,1237667293189505124,Satellite,10.13903,0.029343312,31.53391,Quenched,Spiral,-11.339787,1.850652,92.52296,0.416999995708466,0.541999995708466,228.6585292127664,387.0450644858352,58.0,False,True,0.05135398835050857,0.12158705961126143,-0.08287775240623109,-0.055778624700305444,-0.07594282963262874,False,,9.885258798149561,0.08193144183854617,9.978973806505607,9.65099873491045,,
Control4C,Lim:79,1237662197748006965,BGG,11.36224,0.044723463,35.74991,Quenched,Elliptical,-12.3104458,2.020627,259.664,0.967999994754791,0.0,159.13852177212306,455.6291425484859,58.0,False,True,0.27037041250145794,0.01496870138159978,0.23148870508405484,0.21946008747208545,0.24154050402585764,False,,9.697173439008626,0.05699538355912548,9.790906879091818,9.915208239010328,,
Control4C,Lim:79,1237662197748006964,Satellite,,0.04789751,,NosSFR,NoGZ,,,194.7827,,,159.13852177212306,455.6291425484859,58.0,False,False,,,,,,False,,,,,,,
Control4C,Lim:79,1237662197748006963,Satellite,,0.047880723,,NosSFR,NoGZ,,,220.8933,,,159.13852177212306,455.6291425484859,58.0,False,True,-0.17177874325082548,0.21351419366522834,-0.6686395231550413,-1.8248971609968063,-2.080092935206725,False,,9.742656094199416,0.08268462686777056,9.859041215921442,10.036462809836,,
Control4C,Lim:79,1237662264323539208,Satellite,10.80895,0.046631916,35.16409,Quenched,NoGZ,-12.120239,1.937894,233.2971,,,159.13852177212306,455.6291425484859,58.0,False,True,0.17548977917257252,0.034371150754676214,0.1496728826525962,0.09524713375865783,0.11341619989012074,False,,9.77297764137008,0.1137185875807587,9.801319587331148,10.083702879440105,,
Control4C,Lim:85,1237662303519899658,BGG,11.23959,0.029953325,40.08044,Quenched,Elliptical,-12.337002,1.882232,235.7515,0.839999973773956,0.0399999991059303,146.35229917234136,480.13437064455735,57.0,False,True,0.23148870508405484,0.04931540571703752,0.2177141908488538,0.1393198083248698,0.17161647695175766,True,0.23737000433601874,9.870889317948683,0.08262234555885595,9.976689623118247,9.940828646388141,9.9173,0.08455000000000013
Control4C,Lim:85,1237662303519834305,Satellite,,0.032992967,,NosSFR,NoGZ,,,152.5657,,,146.35229917234136,480.13437064455735,57.0,False,False,,,,,,False,,,,,,,
Control4C,Lim:85,1237662501081776441,Satellite,,0.029325851,,NosSFR,NoGZ,,,116.9071,,,146.35229917234136,480.13437064455735,57.0,False,False,,,,,,False,,,,,,,
Control4C,Lim:85,1237662303519834621,Satellite,10.16176,0.029780845,31.21578,Quenched,Elliptical,-11.827573,1.890166,128.6443,0.892000019550323,0.061999998986721,146.35229917234136,480.13437064455735,57.0,False,True,-0.1983087080057814,0.031864329212810114,-0.14677660869441173,-0.07939644884409477,-0.15909778063256153,True,-0.039929995663981144,10.175367701099507,0.0073709640111019326,10.175367701099507,10.067282183597696,9.9543,0.08439999999999959
Control4C,Lim:94,1237662262169174083,BGG,11.45737,0.025410456,48.38985,Quenched,Elliptical,-12.612412,1.970369,299.0843,0.888999998569489,0.0,199.62335490348855,246.52062380453387,53.0,False,True,0.3003078152646575,0.0,0.3003078152646575,0.2545906102675482,0.28709083068258145,False,,9.738712555958946,0.016453661741663517,9.76559338476646,9.843645068629495,,
Control4C,Lim:94,1237662262169108543,Satellite,10.90813,0.026592412,43.90966,Quenched,Elliptical,-12.12469,1.95902,175.7759,0.730000019073486,0.216000005602837,199.62335490348855,246.52062380453387,53.0,False,True,0.27037041250145794,0.044824127669977246,0.25779277210434204,0.20708880084982487,0.19250472977107758,False,,9.776623178275386,0.08688133207923077,9.915291696672057,9.82456056186108,,
Control4C,Lim:94,1237662262169174037,Satellite,10.66302,0.024694434,45.45921,Quenched,Elliptical,-12.400388,2.064427,207.5748,0.767000019550323,0.133000001311302,199.62335490348855,246.52062380453387,53.0,False,True,0.24319337424724807,0.0367632900386889,0.21243398995807833,0.1393198083248698,0.20167700383058246,False,,9.843761584967739,0.059482350535165374,9.930838075884171,9.873699499405154,,
Control4C,Lim:94,1237662236405530754,Satellite,10.29197,0.025395071,32.34612,Quenched,Elliptical,-11.932633999999998,1.893274,128.0407,0.846000015735626,0.153999999165535,199.62335490348855,246.52062380453387,53.0,False,True,0.0714113894018661,0.034342155917269086,0.10442667462051756,-0.059074962477950764,-0.01805859406732937,False,,9.933375865380134,0.0618345954033499,10.026407002525806,9.994582840245728,,
Control4C,Lim:95,1237664289935261729,BGG,11.34219,0.023918224,50.3718,Quenched,Elliptical,-12.44687,1.98336,261.5385,0.837999999523163,0.0270000007003546,351.53492569485866,361.72829541391457,53.0,False,True,0.18878060169439917,0.013500631428161436,0.24319337424724807,0.18878060169439917,0.15778123442292644,False,,9.631409572049932,0.03324223218765532,9.660821098046966,10.020192173249642,,
Control4C,Lim:95,1237664289935261842,Satellite,10.58066,0.023723414,34.92567,Starforming,Spiral,-10.6845837,1.628144,106.664,0.090999998152256,0.879000008106232,351.53492569485866,361.72829541391457,53.0,False,True,0.15374598130109055,0.013870335004648113,0.09756027280667182,0.01941624484406951,0.005382592656735859,False,,9.705805232475619,0.10210435264348039,9.769301170145804,9.818008031715404,,
Control4C,Lim:95,1237662529523744971,Satellite,10.1766,0.025260747,22.77451,Starforming,Spiral,-10.4023069,1.552436,68.23779,0.24099999666214,0.75900000333786,351.53492569485866,361.72829541391457,53.0,False,True,0.2497426581440827,0.07143119622364968,0.24154050402585764,-0.17608941330805536,-0.26734992123701173,False,,9.262622874988754,0.2481418412214822,9.509218253456217,9.750268425219755,,
Control4C,Lim:95,1237664289935196255,Satellite,9.749861,0.022537718,17.02258,Starforming,Spiral,-9.9257475,1.266589,20.0528,0.0,1.0,351.53492569485866,361.72829541391457,53.0,False,True,-0.059074962477950764,0.06936705183984879,-0.0899253200661028,-0.19377293476141427,-0.44277223195708,False,,9.615921343106203,0.14930308809582904,9.920535866645091,9.834207637293574,,
Control4C,Lim:96,1237661465457590279,BGG,11.47355,0.036095416,46.74497,Quenched,Elliptical,-12.655709,1.951655,264.2079,0.879999995231628,0.0399999991059303,384.5359184586581,411.07816596154055,53.0,False,True,0.210659559924703,0.04409970444136217,0.22808581767465552,0.12439759440607599,0.10214991508360624,True,0.11077000433601869,10.007624468644831,0.06607980828676663,10.067311195902008,10.067282183597696,10.0024,0.10920000000000041
Control4C,Lim:96,1237662337335033958,Satellite,11.07628,0.033769466,33.90465,Quenched,Uncertain,-11.8464442,1.870651,199.1442,0.43299999833107,0.400000005960464,384.5359184586581,411.07816596154055,53.0,False,True,0.0383308008134032,0.09828476846618517,0.08586937063632526,-0.003260164289578826,-0.00036000557862243517,True,0.004070004336018673,10.104691918900205,0.07430038114768678,10.118126775165456,10.018114804734891,9.8132,0.12489999999999934
Control4C,Lim:96,1237661465457524828,Satellite,10.74545,0.036827836,39.79214,Quenched,Elliptical,-11.992528,1.919773,178.2926,0.971000015735626,0.028999999165535,384.5359184586581,411.07816596154055,53.0,False,True,0.0383308008134032,0.02970527928660051,-0.08287775240623109,0.09756027280667182,-0.009119148331831268,True,0.028170004336018684,9.967430775774439,0.03353730287497303,10.044411177649925,9.92820734393433,9.9099,0.06679999999999975
Control4C,Lim:96,1237661465457590733,Satellite,10.37836,0.035656689,28.21845,Quenched,Elliptical,-12.207254,1.944505,158.8554,0.934000015258789,0.0390000008046627,384.5359184586581,411.07816596154055,53.0,False,True,0.1393198083248698,0.0945703036365108,0.16966679416987027,-0.021079757759797816,-0.024122131359567863,True,0.0022700043360186495,9.999008329814611,0.08337816981176172,10.071012917377079,10.007576244737301,9.9548,0.06864999999999988
Control4C,Lim:99,1237665016314593291,BGG,11.51515,0.043584674,41.70592,Quenched,Elliptical,-12.586793,2.010843,270.3276,0.884999990463257,0.0,127.9008844951893,589.5060124994758,51.0,False,True,0.17548977917257252,0.05279748637960771,0.18123572190473197,0.22119899355214404,0.26412712347939393,False,,9.738712555958946,0.0883814017959228,9.738712555958946,9.801180673756512,,
Control4C,Lim:99,1237665016314593292,Satellite,11.14927,0.044570684,29.20197,Quenched,NoGZ,-11.9437273,1.851808,203.3809,,,127.9008844951893,589.5060124994758,51.0,False,True,0.09756027280667182,0.08792489237559747,0.05135398835050857,0.06895429106965624,0.11341619989012074,False,,9.95797022853257,0.07383268327620396,10.013975859188596,10.003288158826075,,
Control4C,Lim:99,1237665016314593480,Satellite,10.52246,0.046144938,34.68306,Quenched,NoGZ,-11.85845,1.957811,232.3965,,,127.9008844951893,589.5060124994758,51.0,False,True,0.15778123442292644,0.05080897692985836,0.10894469627808792,0.09524713375865783,0.12222341690406424,False,,9.899168078620676,0.057104321782415646,9.98350649011086,9.950668073009096,,
Control4C,Lim:99,1237665016314593453,Satellite,10.21694,0.04184055,27.17079,Quenched,NoGZ,-12.035926,1.844099,87.89417,,,127.9008844951893,589.5060124994758,51.0,False,True,0.0383308008134032,0.09121743079185891,-0.07594282963262874,-0.1117810674162761,-0.07251640661352583,False,,9.811488473457837,0.12374678358164815,9.87956789663408,10.06541873827594,,
Control4C,Lim:100,1237661949737435267,BGG,,0.034642624,,NosSFR,NoGZ,,,212.0797,,,96.65858665102996,373.0953738310107,51.0,False,True,-0.4674778587037005,0.12910006490300704,-0.41187625867480615,-0.7261497308821511,-1.381261348793491,False,,9.899168078620676,0.10759230832005695,9.901897243716073,10.003288158826075,,
Control4C,Lim:100,1237661949737435262,Satellite,10.64009,0.037498264,39.19255,Quenched,Elliptical,-12.033548,1.955044,209.8189,0.819999992847443,0.0160000007599592,96.65858665102996,373.0953738310107,51.0,False,True,0.09756027280667182,0.09602038299198899,0.10442667462051756,0.06648321213101471,0.1156348048624115,False,,10.07285219667012,0.08660989297426447,10.121421294295631,9.938333559074376,,
Control4C,Lim:100,1237661949737435261,Satellite,10.84218,0.03562865,39.89926,Quenched,Elliptical,-12.371871,1.882903,195.9712,0.966000020503998,0.0,96.65858665102996,373.0953738310107,51.0,False,True,0.1617793388380763,0.026759572960403447,0.18313426568763896,0.06648321213101471,0.13510815202267923,False,,10.007624468644831,0.026627416092026124,10.085513199680147,10.063547262925006,,
Control4C,Lim:100,1237661949737435263,Satellite,,0.035468161,,NosSFR,NoGZ,,,174.371,,,96.65858665102996,373.0953738310107,51.0,False,True,-0.07594282963262874,0.06118293918657633,-0.3761119394752729,-1.6652260747183694,-1.2110108527592345,False,,9.541580367120513,0.06448173458405737,9.674812199511187,9.998957311148207,,
Control4C,Lim:102,1237654654171938965,BGG,11.61971,0.041382305,43.10469,Quenched,Elliptical,-12.3946261,1.808032,263.2178,0.952000021934509,0.0,613.3744350213638,308.49985517001437,50.0,False,True,0.17548977917257252,0.01955385952090148,0.13298706779264383,0.210659559924703,0.24319337424724807,True,0.17817000433601882,9.870889317948683,0.048242082866486236,9.985755191860926,9.804598709778968,9.8649,0.08054999999999968
Control4C,Lim:102,1237653587406684481,Satellite,10.4023,0.04353087,28.3891,Starforming,Elliptical,-10.2395032,1.426772,85.4246,0.736000001430511,0.178000003099442,613.3744350213638,308.49985517001437,50.0,False,True,-0.00036000557862243517,0.02252229864588175,0.21420119955862366,-0.07939644884409477,-0.11553311404874676,True,0.1448700043360187,9.870889317948683,0.09443261045310347,9.95797022853257,9.599579614657953,9.5131,0.16300000000000026
Control4C,Lim:102,1237653587406684570,Satellite,10.42575,0.041128143,28.90313,Quenched,Spiral,-12.013424,1.894084,130.1466,0.458000004291534,0.541999995708466,613.3744350213638,308.49985517001437,50.0,False,True,0.10442667462051756,0.08937497173107567,0.06648321213101471,0.0383308008134032,0.07870072299485384,True,-0.08592999566398118,9.945847122932802,0.09463560615592392,10.001178378004736,9.978915592094445,9.9558,0.08535000000000004
Control4C,Lim:102,1237654654172070143,Satellite,10.45582,0.041332051,14.30759,Starforming,Spiral,-10.41165587,1.785601,77.47868,0.0099999997764825,0.990000009536743,613.3744350213638,308.49985517001437,50.0,False,True,-0.059074962477950764,0.06138790672942683,-0.24141432925928877,-0.22656522730891981,-0.27817389220561206,False,-0.3873299956639813,9.68836659986871,0.11077655685179444,9.834328938945372,9.776470176666228,9.8222,0.1482000000000001
Control4C,Lim:106,1237674371291414552,BGG,11.09763,0.015831291,62.15511,Quenched,Elliptical,-12.453373,2.109102,272.0123,0.949000000953674,0.0,139.9678422368326,327.76485008007865,50.0,False,True,0.3003078152646575,0.001451271291679962,0.3003078152646575,0.2672599868533754,0.29885896880742735,False,,10.07285219667012,0.01577377240127742,10.148461362739084,9.948229036379542,,
Control4C,Lim:106,1237664836462248240,Satellite,10.9556,0.017675331,63.05768,Quenched,Uncertain,-12.082156,2.060169,192.2948,0.470999985933304,0.441000014543533,139.9678422368326,327.76485008007865,50.0,False,True,0.3003078152646575,0.0,0.3003078152646575,0.18878060169439917,0.1943547474969782,False,,9.665535120344686,0.03283737283057242,9.692792386789916,9.912561067241239,,
Control4C,Lim:106,1237664836462182453,Satellite,10.77991,0.01707702,58.46413,Quenched,Spiral,-11.992869,2.020988,220.9621,0.375999987125397,0.624000012874603,139.9678422368326,327.76485008007865,50.0,False,True,0.210659559924703,0.06938334981336525,0.16376467280347848,0.11118620289364924,0.19064651758353332,False,,9.811488473457837,0.09012686908317136,9.89087609082986,9.96970239628343,,
Control4C,Lim:106,1237664836462248406,Satellite,10.2449,0.018141573,40.0093,Quenched,Uncertain,-11.657127,1.845821,91.80428,0.5,0.5,139.9678422368326,327.76485008007865,50.0,False,True,0.09986115685840526,0.03235778674636129,-0.009119148331831268,0.011050416782760416,0.008226176896798528,False,,9.808125253781435,0.06685199618570081,9.909983374348327,9.599579614657953,,
Control4C,Lim:112,1237661139033784336,BGG,11.46054,0.023917658,50.63402,Quenched,Elliptical,-12.4557666,2.032768,299.4969,0.773999989032745,0.0,151.56144898484118,382.980355495084,49.0,False,True,0.3003078152646575,0.0007244232286150731,0.3003078152646575,0.27499467645034026,0.2959466943109733,True,0.14577000433601883,10.11480673954017,0.010854209852867669,10.16361452283417,9.904521340320535,10.0141,0.03134999999999977
Control4C,Lim:112,1237661139033784476,Satellite,10.8829,0.023716402,29.41786,Quenched,Spiral,-12.094167,1.864049,155.2375,0.0,0.968999981880188,151.56144898484118,382.980355495084,49.0,False,True,0.15171420698334523,0.08589099242269099,0.11341619989012074,0.09756027280667182,0.06399799257900651,True,0.2306700043360188,9.790906879091818,0.07788005383033436,9.840640098853877,9.776470176666228,9.7486,0.12150000000000016
Control4C,Lim:112,1237661139033718922,Satellite,10.25096,0.021506168,29.15876,Starforming,Spiral,-9.8799798,1.264489,211.186,0.0930000022053719,0.866999983787537,151.56144898484118,382.980355495084,49.0,False,True,-0.14274598525968069,0.07681613064673133,-0.5215525549238152,-0.1117810674162761,-0.21220723669545014,True,-0.7319299956639811,9.746564067947784,0.09349699096284514,9.909983374348327,9.224709127239219,9.4813,0.12985000000000024
Control4C,Lim:112,1237661139033718842,Satellite,10.23854,0.022104655,43.91081,Quenched,Elliptical,-12.171095,1.940703,177.6795,0.940999984741211,0.0,151.56144898484118,382.980355495084,49.0,False,True,0.17548977917257252,0.034371150754676214,0.07870072299485384,0.09524713375865783,0.0714113894018661,True,0.07227000433601871,9.794405571674003,0.03665746452829133,9.909983374348327,10.001128133445063,9.9935,0.05555000000000021
Control4C,Lim:120,1237667734492086324,BGG,11.51206,0.029075583,42.29975,Quenched,Elliptical,-12.703336,2.091916,267.7457,0.940999984741211,0.028999999165535,383.1605566080525,276.49361493908043,46.0,False,True,0.21946008747208545,0.03171901230368192,0.234865136540417,0.2734587195397252,0.2900628952615916,False,,10.096079195211622,0.03588039339973648,10.094335892813818,9.787232994840819,,
Control4C,Lim:120,1237667734492151849,Satellite,,0.030937653,,NosSFR,NoGZ,,,153.2728,,,383.1605566080525,276.49361493908043,46.0,False,True,-0.41187625867480615,0.1654951762934993,-1.1664309155516364,-0.062396561398671085,-0.16328380351680608,False,,9.53529804513551,0.08093769693655783,9.692792386789916,7.447313108823568,,
Control4C,Lim:120,1237667782281068583,Satellite,,0.030724032,,NosSFR,NoGZ,,,96.36845,,,383.1605566080525,276.49361493908043,46.0,False,True,-0.07594282963262874,0.1225218521888558,-0.1892840439319302,-0.7261497308821511,-0.849806819998878,False,,9.840640098853877,0.08960457058367499,9.915291696672057,10.011822405071431,,
Control4C,Lim:120,1237667782281134188,Satellite,10.30175,0.029877846,27.41019,Quenched,Spiral,-11.913956,1.893886,114.9748,0.333000004291534,0.666999995708466,383.1605566080525,276.49361493908043,46.0,False,True,-0.05250706908668513,0.10080730216510464,-0.11931785883562805,-0.021079757759797816,-0.021079757759797816,False,,9.925717518805296,0.07118034208643742,9.960354744045745,9.912561067241239,,
Control4C,Lim:125,1237661386003382291,BGG,11.33993,0.033755466,39.51089,Quenched,Elliptical,-12.379312,1.987213,239.3158,1.0,0.0,161.05893468875394,609.759227506445,45.0,False,True,0.24319337424724807,0.0367632900386889,0.19619691789081167,0.12439759440607599,0.1455612218657134,True,0.19017000433601883,9.718439488128904,0.07359426746809561,9.814825914566171,9.950668073009096,9.9025,0.08040000000000003
Control4C,Lim:125,1237661386003382586,Satellite,10.58334,0.033272194,29.20974,Quenched,Elliptical,-12.084411,1.797529,166.0762,0.795000016689301,0.204999998211861,161.05893468875394,609.759227506445,45.0,False,True,0.27037041250145794,0.058586774788509266,0.26412712347939393,0.1617793388380763,0.14141026178025823,True,0.2842700043360187,9.885258798149561,0.09918771000702087,9.95797022853257,9.750268425219755,9.81,0.10185000000000066
Control4C,Lim:125,1237661386003317042,Satellite,10.20257,0.029891264,20.095,Starforming,Spiral,-10.394583,1.426417,87.52871,0.28099998831749,0.718999981880188,161.05893468875394,609.759227506445,45.0,False,True,0.03301017461500066,0.08677176543633439,-0.11931785883562805,-0.1983087080057814,-0.23145875648195138,True,-0.2956299956639812,9.697173439008626,0.10784123352101549,9.79787637292719,9.67459203352539,9.5803,0.15435
Control4C,Lim:125,1237661386003382392,Satellite,9.722244,0.030655297,24.00463,Starforming,Spiral,-9.6031747,1.117524,31.53938,0.0379999987781048,0.547999978065491,161.05893468875394,609.759227506445,45.0,False,True,-0.17608941330805536,0.06172414009819937,-0.9663093158790176,-0.062396561398671085,-0.03966200463502764,True,-0.9488299956639814,9.577477897595585,0.0919054415326066,9.912645672375033,8.443982303007413,8.907,0.3005500000000003
Control4C,Lim:129,1237658300056666239,BGG,11.35128,0.031963093,37.73907,Quenched,Elliptical,-12.579617,1.95517,222.5554,0.938000023365021,0.0309999994933605,130.67942697540565,580.5132449344824,44.0,False,True,0.05898447772959352,0.09269227578247258,0.12003830018504674,0.0383308008134032,0.04358703111597816,True,0.20627000433601883,10.11313715525522,0.07395408241239565,10.131158145100612,10.143802377052655,9.8539,0.1036999999999999
Control4C,Lim:129,1237658300056666563,Satellite,10.33882,0.031723619,29.19718,Quenched,Elliptical,-11.502999,1.7046,119.3562,0.720000028610229,0.280000001192093,130.67942697540565,580.5132449344824,44.0,False,True,-0.059074962477950764,0.047679537238349126,-0.25678909191546573,-0.00036000557862243517,-0.00036000557862243517,True,0.049970004336018725,10.059810974699683,0.04354850240459651,10.16212271896684,9.750268425219755,9.7675,0.1247499999999997
Control4C,Lim:129,1237658300056601430,Satellite,10.0274,0.02756159,20.25024,Starforming,Spiral,-10.12011174,1.243349,75.97175,0.0,1.0,130.67942697540565,580.5132449344824,44.0,False,True,-0.055778624700305444,0.027709309560841503,-0.31236537628874045,-0.1231358190374761,-0.30647653141567716,True,-0.4094299956639813,9.594371995493683,0.13229995336420686,9.873801489577902,9.73053519031489,9.4282,0.13694999999999968
Control4C,Lim:129,1237658300056666431,Satellite,10.24264,0.031416249,30.91969,Quenched,Elliptical,-11.83985,1.833488,110.588,0.65200001001358,0.209999993443489,130.67942697540565,580.5132449344824,44.0,False,True,0.09756027280667182,0.03992663992761031,0.12656094167438622,-0.009119148331831268,-0.009119148331831268,True,0.06037000433601869,10.018159373540911,0.05737832496362305,10.087292206268614,9.88516212276403,9.8561,0.10834999999999972
