sample,objid,specobjid,sfr,lgm,sSFR_status,specObjID,bestObjID,instrument,survey,programname,plate,mjd,fiberID,class,zWarning,snMedian_r,snMedian,run2d,sciencePrimary,extra_specObjID,sfr_tot_p50,lgm_tot_p50,specsfr_tot_p50,info_specObjID,info_sn_median,reliable,missing_type
Control4C,1237661381704548428,2259775454439303168,-0.042424,10.55274,Starforming,2.2597754544393032e+18,1.2376613817045484e+18,SDSS,sdss,legacy,2007.0,53474.0,343.0,GALAXY,0.0,31.46227,23.89012,26,1.0,2.2597754544393032e+18,-0.042424,10.55274,-10.65551,2.2597754544393032e+18,23.9342,1.0,valid
Control4C,1237661381704548426,1613426162296449024,-1.556945,10.44333,Quenched,1.613426162296449e+18,1.2376613817045484e+18,SDSS,sdss,legacy,1433.0,53035.0,42.0,GALAXY,0.0,37.87499,29.06634,26,1.0,1.613426162296449e+18,-1.556945,10.44333,-12.04554,1.613426162296449e+18,29.01213,1.0,valid
Control4C,1237661381704548427,1613427811563890688,-0.6050202,10.25158,Starforming,1.6134278115638907e+18,1.2376613817045484e+18,SDSS,sdss,legacy,1433.0,53035.0,48.0,GALAXY,0.0,29.16951,21.82183,26,1.0,1.6134278115638907e+18,-0.6050202,10.25158,-10.9028,1.6134278115638907e+18,21.88783,1.0,valid
Control4C,1237661463842521123,1583051601155745792,-1.039241,11.46346,Quenched,1.5830516011557458e+18,1.237661463842521e+18,SDSS,sdss,legacy,1406.0,52876.0,132.0,GALAXY,0.0,48.66722,42.1745,26,1.0,1.5830516011557458e+18,-1.039241,11.46346,-12.56106,1.5830516011557458e+18,42.32162,1.0,valid
Control4C,1237661463842455568,1583052425789466624,-0.9526307,10.74369,Quenched,1.5830524257894666e+18,1.2376614638424556e+18,SDSS,sdss,legacy,1406.0,52876.0,135.0,GALAXY,0.0,35.21951,27.36496,26,1.0,1.5830524257894666e+18,-0.9526307,10.74369,-11.73875,1.5830524257894666e+18,27.37232,1.0,valid
Control4C,1237662336256835778,1584236050224539648,-1.717169,10.48937,Quenched,1.5842360502245396e+18,1.2376623362568358e+18,SDSS,sdss,legacy,1407.0,52886.0,345.0,GALAXY,0.0,40.99012,31.1861,26,1.0,1.5842360502245396e+18,-1.717169,10.48937,-12.27447,1.5842360502245396e+18,31.21876,1.0,valid
Control4C,1237661463842390293,1583071392365045760,-0.9184291,10.54508,Quenched,1.5830713923650458e+18,1.2376614638423903e+18,SDSS,sdss,legacy,1406.0,52876.0,204.0,GALAXY,0.0,29.7592,23.81014,26,1.0,1.5830713923650458e+18,-0.9184291,10.54508,-11.52863,1.5830713923650458e+18,23.69885,1.0,valid
Control4C,1237667782827638815,2805863584226109440,-1.16413,11.36214,Quenched,2.8058635842261094e+18,1.2376677828276388e+18,SDSS,sdss,legacy,2492.0,54178.0,440.0,GALAXY,0.0,50.50751,45.35717,26,1.0,2.8058635842261094e+18,-1.16413,11.36214,-12.55208,2.8058635842261094e+18,45.39705,1.0,valid
Control4C,1237667782827638813,2805861110324946944,-1.771079,10.71754,Quenched,2.805861110324947e+18,1.2376677828276388e+18,SDSS,sdss,legacy,2492.0,54178.0,431.0,GALAXY,0.0,50.74028,45.79491,26,1.0,2.805861110324947e+18,-1.771079,10.71754,-12.5444,2.805861110324947e+18,45.83533,1.0,valid
Control4C,1237667735575462006,2805862484714481664,-1.362607,10.7998,Quenched,2.8058624847144817e+18,1.237667735575462e+18,SDSS,sdss,legacy,2492.0,54178.0,436.0,GALAXY,0.0,50.48412,45.32807,26,1.0,2.8058624847144817e+18,-1.362607,10.7998,-12.22548,2.8058624847144817e+18,45.36927,1.0,valid
Control4C,1237667782827638816,7237290753843195904,,,NosSFR,7.237290753843196e+18,1.2376677828276388e+18,BOSS,boss,boss,6428.0,56279.0,22.0,GALAXY,0.0,57.00225,52.08528,v5_7_0,1.0,,,,,,,,no-galSpecExtra
Control4C,1237658800967188670,1171020611179276288,-1.111729,11.22635,Quenched,1.1710206111792763e+18,1.2376588009671887e+18,SDSS,sdss,legacy,1040.0,52722.0,308.0,GALAXY,0.0,49.60502,43.66902,26,1.0,1.1710206111792763e+18,-1.111729,11.22635,-12.40144,1.1710206111792763e+18,43.66163,1.0,valid
Control4C,1237658800967188592,1169822967887063040,-1.019191,11.0379,Quenched,1.169822967887063e+18,1.2376588009671885e+18,SDSS,sdss,legacy,1039.0,52707.0,47.0,GALAXY,0.0,48.80608,41.92872,26,1.0,1.169822967887063e+18,-1.019191,11.0379,-12.1,1.169822967887063e+18,41.89386,1.0,valid
Control4C,1237658800967254132,1171020336301369344,0.8271127,10.68996,Starforming,1.1710203363013693e+18,1.237658800967254e+18,SDSS,sdss,legacy,1040.0,52722.0,307.0,GALAXY,0.0,34.16241,26.5543,26,1.0,1.1710203363013693e+18,0.8271127,10.68996,-9.908875,1.1710203363013693e+18,26.5533,1.0,valid
Control4C,1237658800967254171,1169823517642876928,-1.046575,10.40467,Quenched,1.169823517642877e+18,1.2376588009672543e+18,SDSS,sdss,legacy,1039.0,52707.0,49.0,GALAXY,0.0,41.57145,33.1767,26,1.0,1.169823517642877e+18,-1.046575,10.40467,-11.50435,1.169823517642877e+18,33.12358,1.0,valid
Control4C,1237665023836815551,2356517914925885440,-1.495973,11.20931,Quenched,2.3565179149258854e+18,1.2376650238368156e+18,SDSS,sdss,legacy,2093.0,53818.0,34.0,GALAXY,0.0,42.70219,35.82205,26,1.0,2.3565179149258854e+18,-1.495973,11.20931,-12.78385,2.3565179149258854e+18,35.83656,1.0,valid
Control4C,1237665023836881029,2356519564193327104,-1.48052,10.67207,Quenched,2.356519564193327e+18,1.2376650238368812e+18,SDSS,sdss,legacy,2093.0,53818.0,40.0,GALAXY,0.0,40.41663,33.16661,26,1.0,2.356519564193327e+18,-1.48052,10.67207,-12.21338,2.356519564193327e+18,33.17967,1.0,valid
Control4C,1237665023836881158,2378005391024875520,-1.877521,10.51043,Quenched,2.3780053910248755e+18,1.2376650238368812e+18,SDSS,sdss,legacy,2112.0,53534.0,381.0,GALAXY,0.0,45.66406,38.12443,26,1.0,2.3780053910248755e+18,-1.877521,10.51043,-12.42742,2.3780053910248755e+18,38.16964,1.0,valid
Control4C,1237665023836880982,2356518739559606272,-1.772843,10.533,Quenched,2.3565187395596063e+18,1.237665023836881e+18,SDSS,sdss,legacy,2093.0,53818.0,37.0,GALAXY,0.0,40.30783,33.03933,26,1.0,2.3565187395596063e+18,-1.772843,10.533,-12.35663,2.3565187395596063e+18,33.05853,1.0,valid
Control4C,1237665427567673462,2430976850915256320,-1.273259,11.20673,Quenched,2.4309768509152563e+18,1.2376654275676733e+18,SDSS,sdss,legacy,2159.0,54328.0,578.0,GALAXY,0.0,47.45033,41.19032,26,1.0,2.4309768509152563e+18,-1.273259,11.20673,-12.54286,2.4309768509152563e+18,41.14304,1.0,valid
Control4C,1237665427567673463,4447559814021312512,,,NosSFR,4.4475598140213125e+18,1.2376654275676733e+18,BOSS,boss,boss,3950.0,55680.0,928.0,GALAXY,0.0,45.66408,41.35506,v5_7_0,1.0,,,,,,,,no-galSpecExtra
Control4C,1237665427567673643,2430976301159442432,-1.660801,10.14837,Quenched,2.4309763011594424e+18,1.2376654275676736e+18,SDSS,sdss,legacy,2159.0,54328.0,576.0,GALAXY,0.0,32.8917,26.47159,26,1.0,2.4309763011594424e+18,-1.660801,10.14837,-11.874,2.4309763011594424e+18,26.46636,1.0,valid
Control4C,1237665427567673685,2430977125793163264,-1.065341,9.867218,Quenched,2.4309771257931633e+18,1.2376654275676736e+18,SDSS,sdss,legacy,2159.0,54328.0,579.0,GALAXY,0.0,24.46391,19.68859,26,1.0,2.4309771257931633e+18,-1.065341,9.867218,-10.98118,2.4309771257931633e+18,19.70811,1.0,valid
Control4C,1237668298739351591,2937578485163517952,-1.313603,11.20034,Quenched,2.937578485163518e+18,1.2376682987393516e+18,SDSS,sdss,legacy,2609.0,54476.0,384.0,GALAXY,0.0,67.08265,62.03248,26,1.0,2.937578485163518e+18,-1.313603,11.20034,-12.54854,2.937578485163518e+18,62.02115,1.0,valid
Control4C,1237668298739482674,2937588930523981824,-1.479543,10.94277,Quenched,2.937588930523982e+18,1.2376682987394826e+18,SDSS,sdss,legacy,2609.0,54476.0,422.0,GALAXY,0.0,64.84299,58.64756,26,1.0,2.937588930523982e+18,-1.479543,10.94277,-12.47835,2.937588930523982e+18,58.64756,1.0,valid
Control4C,1237668298739482675,2936509484949858304,-0.9417334,10.84823,Quenched,2.9365094849498583e+18,1.2376682987394826e+18,SDSS,sdss,legacy,2608.0,54474.0,591.0,GALAXY,0.0,53.85372,45.23148,26,1.0,2.9365094849498583e+18,-0.9417334,10.84823,-11.82421,2.9365094849498583e+18,45.20483,1.0,valid
Control4C,1237668298739548227,2936510859339393024,-1.517407,10.82279,Quenched,2.936510859339393e+18,1.2376682987395482e+18,SDSS,sdss,legacy,2608.0,54474.0,596.0,GALAXY,0.0,61.93039,53.61634,26,1.0,2.936510859339393e+18,-1.517407,10.82279,-12.42414,2.936510859339393e+18,53.61818,1.0,valid
Control4C,1237655348895416343,917629629504710656,-1.260226,11.28859,Quenched,9.176296295047107e+17,1.2376553488954163e+18,SDSS,sdss,legacy,815.0,52374.0,77.0,GALAXY,0.0,44.48153,38.12457,26,1.0,9.176296295047107e+17,-1.260226,11.28859,-12.615,9.176296295047107e+17,38.10688,1.0,valid
Control4C,1237655348895416475,918850087495428096,-1.102909,10.82224,Quenched,9.188500874954281e+17,1.2376553488954166e+18,SDSS,sdss,legacy,816.0,52379.0,421.0,GALAXY,0.0,49.99562,44.77052,26,1.0,9.188500874954281e+17,-1.102909,10.82224,-11.96323,9.188500874954281e+17,44.7706,1.0,valid
Control4C,1237655348895416498,918852011640776704,-1.229461,10.20067,Quenched,9.188520116407767e+17,1.2376553488954166e+18,SDSS,sdss,legacy,816.0,52379.0,428.0,GALAXY,0.0,41.31252,33.64568,26,1.0,9.188520116407767e+17,-1.229461,10.20067,-11.46378,9.188520116407767e+17,33.65846,1.0,valid
Control4C,1237655348895351215,918842940669847552,-1.705129,10.19991,Quenched,9.188429406698476e+17,1.2376553488953513e+18,SDSS,sdss,legacy,816.0,52379.0,395.0,GALAXY,0.0,37.13029,29.32412,26,1.0,9.188429406698476e+17,-1.705129,10.19991,-11.96651,9.188429406698476e+17,29.34218,1.0,valid
Control4C,1237667322179616791,2500683130344597504,-1.225189,11.381,Quenched,2.5006831303445975e+18,1.2376673221796168e+18,SDSS,sdss,legacy,2221.0,53792.0,216.0,GALAXY,0.0,51.4407,46.86848,26,1.0,2.5006831303445975e+18,-1.225189,11.381,-12.66289,2.5006831303445975e+18,46.86893,1.0,valid
Control4C,1237667322179682330,2500669661327157248,-1.075202,11.00679,Quenched,2.500669661327157e+18,1.2376673221796823e+18,SDSS,sdss,legacy,2221.0,53792.0,167.0,GALAXY,0.0,47.44907,41.83289,26,1.0,2.500669661327157e+18,-1.075202,11.00679,-12.13474,2.500669661327157e+18,41.82737,1.0,valid
Control4C,1237667322179616901,2500675158885296128,-1.266451,10.96804,Quenched,2.500675158885296e+18,1.237667322179617e+18,SDSS,sdss,legacy,2221.0,53792.0,187.0,GALAXY,0.0,47.04064,41.16938,26,1.0,2.500675158885296e+18,-1.266451,10.96804,-12.25947,2.500675158885296e+18,41.1685,1.0,valid
Control4C,1237667429571231828,2500668012059715584,-1.494336,10.73344,Quenched,2.5006680120597156e+18,1.2376674295712317e+18,SDSS,sdss,legacy,2221.0,53792.0,161.0,GALAXY,0.0,47.30566,41.60417,26,1.0,2.5006680120597156e+18,-1.494336,10.73344,-12.30111,2.5006680120597156e+18,41.60208,1.0,valid
Control4C,1237661850399539298,1548187465318164480,-1.295869,11.38594,Quenched,1.5481874653181645e+18,1.2376618503995392e+18,SDSS,sdss,legacy,1375.0,53084.0,273.0,GALAXY,0.0,43.81458,35.34555,26,1.0,1.5481874653181645e+18,-1.295869,11.38594,-12.76147,1.5481874653181645e+18,35.36267,1.0,valid
Control4C,1237661850399473791,1546993120795715584,-1.390058,10.90483,Quenched,1.5469931207957156e+18,1.2376618503994737e+18,SDSS,sdss,legacy,1374.0,53083.0,24.0,GALAXY,0.0,42.40211,33.28164,26,1.0,1.5469931207957156e+18,-1.390058,10.90483,-12.29691,1.5469931207957156e+18,33.25554,1.0,valid
Control4C,1237661871870509192,1548185541172815872,-1.721247,10.41802,Quenched,1.548185541172816e+18,1.2376618718705093e+18,SDSS,sdss,legacy,1375.0,53084.0,266.0,GALAXY,0.0,37.87262,29.74919,26,1.0,1.548185541172816e+18,-1.721247,10.41802,-12.21716,1.548185541172816e+18,29.77055,1.0,valid
Control4C,1237661850399473802,1546994220307343360,-2.353791,9.836607,Quenched,1.5469942203073434e+18,1.237661850399474e+18,SDSS,sdss,legacy,1374.0,53083.0,28.0,GALAXY,0.0,27.37098,20.85665,26,1.0,1.5469942203073434e+18,-2.353791,9.836607,-12.24634,1.5469942203073434e+18,20.84055,1.0,valid
Control4C,1237661064956280853,1799340109502375936,-1.324047,11.18863,Quenched,1.799340109502376e+18,1.2376610649562808e+18,SDSS,sdss,legacy,1598.0,53033.0,553.0,GALAXY,0.0,57.53269,51.44883,26,1.0,1.799340109502376e+18,-1.324047,11.18863,-12.55398,1.799340109502376e+18,51.36207,1.0,valid
Control4C,1237661064956280854,1799338735112841216,-1.78224,10.42155,Quenched,1.7993387351128412e+18,1.2376610649562808e+18,SDSS,sdss,legacy,1598.0,53033.0,548.0,GALAXY,0.0,48.86597,41.10516,26,1.0,1.7993387351128412e+18,-1.78224,10.42155,-12.25233,1.7993387351128412e+18,41.01375,1.0,valid
Control4C,1237661064956215526,1799340659258189824,-1.767362,10.11074,Quenched,1.7993406592581898e+18,1.2376610649562156e+18,SDSS,sdss,legacy,1598.0,53033.0,555.0,GALAXY,0.0,30.66052,24.08641,26,1.0,1.7993406592581898e+18,-1.767362,10.11074,-11.9126,1.7993406592581898e+18,24.08722,1.0,valid
Control4C,1237661064956280858,1799339834624468992,-1.445765,9.848163,Quenched,1.799339834624469e+18,1.2376610649562808e+18,SDSS,sdss,legacy,1598.0,53033.0,552.0,GALAXY,0.0,22.21741,17.70056,26,1.0,1.799339834624469e+18,-1.445765,9.848163,-11.36789,1.799339834624469e+18,17.75779,1.0,valid
Control4C,1237651752929853498,5327812330007490560,,,NosSFR,5.327812330007491e+18,1.2376517529298534e+18,BOSS,boss,boss,4732.0,55648.0,196.0,GALAXY,0.0,56.28997,51.63269,v5_7_0,1.0,,,,,,,,no-galSpecExtra
Control4C,1237651752929853497,572028385748871168,-1.36785,10.9757,Quenched,5.720283857488712e+17,1.2376517529298534e+18,SDSS,sdss,legacy,508.0,52366.0,259.0,GALAXY,0.0,46.25425,39.41724,26,1.0,5.720283857488712e+17,-1.36785,10.9757,-12.40505,5.720283857488712e+17,39.39017,1.0,valid
Control4C,1237651752929788028,572040755254683648,0.1053612,9.852804,Starforming,5.7204075525468365e+17,1.237651752929788e+18,SDSS,sdss,legacy,508.0,52366.0,304.0,GALAXY,0.0,15.14082,12.92322,26,1.0,5.7204075525468365e+17,0.1053612,9.852804,-9.794312,5.7204075525468365e+17,13.02313,1.0,valid
Control4C,1237651752929853592,572023987702360064,-1.654509,10.04733,Quenched,5.7202398770236006e+17,1.2376517529298537e+18,SDSS,sdss,legacy,508.0,52366.0,243.0,GALAXY,0.0,25.32183,19.38439,26,1.0,5.7202398770236006e+17,-1.654509,10.04733,-11.76722,5.7202398770236006e+17,19.414,1.0,valid
Control4C,1237671991875600387,2027862899938060288,-0.5660187,11.25106,Quenched,2.0278628999380603e+18,1.2376719918756004e+18,SDSS,sdss,legacy,1801.0,54156.0,426.0,GALAXY,0.0,67.25601,61.85827,26,1.0,2.0278628999380603e+18,-0.5660187,11.25106,-11.86261,2.0278628999380603e+18,61.8547,1.0,valid
Control4C,1237661971730333720,2027865373839222784,-0.7964349,11.11341,Quenched,2.0278653738392228e+18,1.2376619717303337e+18,SDSS,sdss,legacy,1801.0,54156.0,435.0,GALAXY,0.0,64.47694,57.68353,26,1.0,2.0278653738392228e+18,-0.7964349,11.11341,-11.9345,2.0278653738392228e+18,57.65814,1.0,valid
Control4C,1237671991875600389,2027864274327595008,-1.014734,10.54213,Quenched,2.027864274327595e+18,1.2376719918756004e+18,SDSS,sdss,legacy,1801.0,54156.0,431.0,GALAXY,0.0,49.98835,41.04562,26,1.0,2.027864274327595e+18,-1.014734,10.54213,-11.60727,2.027864274327595e+18,41.05657,1.0,valid
Control4C,1237661971730333900,2027861800426432512,-1.708004,10.11683,Quenched,2.0278618004264325e+18,1.237661971730334e+18,SDSS,sdss,legacy,1801.0,54156.0,422.0,GALAXY,0.0,56.58294,47.87445,26,1.0,2.0278618004264325e+18,-1.708004,10.11683,-11.89583,2.0278618004264325e+18,47.75099,1.0,valid
Control4C,1237665440998031492,2475879518452082688,-1.264944,11.2686,Quenched,2.4758795184520827e+18,1.2376654409980316e+18,SDSS,sdss,legacy,2199.0,53556.0,93.0,GALAXY,0.0,58.63894,53.39138,26,1.0,2.4758795184520827e+18,-1.264944,11.2686,-12.61905,2.4758795184520827e+18,53.39752,1.0,valid
Control4C,1237665428108935458,2472622764641511424,-1.623701,10.91553,Quenched,2.4726227646415114e+18,1.2376654281089354e+18,SDSS,sdss,legacy,2196.0,53534.0,533.0,GALAXY,0.0,48.11186,41.87321,26,1.0,2.4726227646415114e+18,-1.623701,10.91553,-12.58444,2.4726227646415114e+18,41.82854,1.0,valid
Control4C,1237665428108935403,2473691215418124288,-1.63812,10.41888,Quenched,2.4736912154181243e+18,1.2376654281089354e+18,SDSS,sdss,legacy,2197.0,53555.0,324.0,GALAXY,0.0,40.88149,33.17154,26,1.0,2.4736912154181243e+18,-1.63812,10.41888,-12.08779,2.4736912154181243e+18,33.16788,1.0,valid
Control4C,1237665440998031805,2472601049286862848,-2.054186,10.26012,Quenched,2.472601049286863e+18,1.237665440998032e+18,SDSS,sdss,legacy,2196.0,53534.0,454.0,GALAXY,0.0,35.23585,27.5722,26,1.0,2.472601049286863e+18,-2.054186,10.26012,-12.36179,2.472601049286863e+18,27.5722,1.0,valid
Control4C,1237667447802429573,2990527391878637568,-1.447555,11.02581,Quenched,2.9905273918786376e+18,1.2376674478024297e+18,SDSS,sdss,legacy,2656.0,54484.0,499.0,GALAXY,0.0,68.82021,64.75377,26,1.0,2.9905273918786376e+18,-1.447555,11.02581,-12.51869,2.9905273918786376e+18,64.70112,1.0,valid
Control4C,1237667447802429720,2990521894320498688,-1.967452,10.30935,Quenched,2.9905218943204987e+18,1.2376674478024297e+18,SDSS,sdss,legacy,2656.0,54484.0,479.0,GALAXY,0.0,60.72388,53.30122,26,1.0,2.9905218943204987e+18,-1.967452,10.30935,-12.30677,2.9905218943204987e+18,53.1363,1.0,valid
Control4C,1237667447802429774,2990524368221661184,-1.370417,10.08111,Quenched,2.990524368221661e+18,1.2376674478024297e+18,SDSS,sdss,legacy,2656.0,54484.0,488.0,GALAXY,0.0,51.05189,42.51879,26,1.0,2.990524368221661e+18,-1.370417,10.08111,-11.51359,2.990524368221661e+18,42.3399,1.0,valid
Control4C,1237667447802364057,2989440244723509248,-1.629821,9.72243,Quenched,2.989440244723509e+18,1.2376674478023642e+18,SDSS,sdss,legacy,2655.0,54184.0,640.0,GALAXY,0.0,29.59285,27.97583,26,1.0,2.989440244723509e+18,-1.629821,9.72243,-11.41729,2.989440244723509e+18,27.97578,1.0,valid
Control4C,1237660342862872626,5147787366610169856,,,NosSFR,5.14778736661017e+18,1.2376603428628726e+18,BOSS,boss,boss,4572.0,55622.0,629.0,GALAXY,0.0,55.88818,51.04145,v5_7_0,1.0,,,,,,,,no-galSpecExtra
Control4C,1237660342862872624,1367983001060796416,-1.607511,10.84296,Quenched,1.3679830010607964e+18,1.2376603428628726e+18,SDSS,sdss,legacy,1215.0,52725.0,53.0,GALAXY,0.0,46.52675,39.77792,26,1.0,1.3679830010607964e+18,-1.607511,10.84296,-12.49667,1.3679830010607964e+18,39.80447,1.0,valid
Control4C,1237660342862938375,1367980527159633920,-0.189861,10.39114,Starforming,1.367980527159634e+18,1.2376603428629384e+18,SDSS,sdss,legacy,1215.0,52725.0,44.0,GALAXY,0.0,20.67453,15.50607,26,1.0,1.367980527159634e+18,-0.189861,10.39114,-10.62292,1.367980527159634e+18,15.61994,1.0,valid
Control4C,1237660342862938125,1367980802037540864,-1.120025,9.850019,Quenched,1.3679808020375409e+18,1.237660342862938e+18,SDSS,sdss,legacy,1215.0,52725.0,45.0,GALAXY,0.0,21.96908,16.77651,26,1.0,1.3679808020375409e+18,-1.120025,9.850019,-11.02396,1.3679808020375409e+18,16.91299,1.0,valid
Control4C,1237664671645171756,2244061239086966784,-1.20362,11.23639,Quenched,2.2440612390869668e+18,1.2376646716451717e+18,SDSS,sdss,legacy,1993.0,53762.0,519.0,GALAXY,0.0,48.62508,43.14706,26,1.0,2.2440612390869668e+18,-1.20362,11.23639,-12.45896,2.2440612390869668e+18,43.14531,1.0,valid
Control4C,1237664671645171895,2244053542505572352,-0.9768497,10.62962,Quenched,2.2440535425055724e+18,1.237664671645172e+18,SDSS,sdss,legacy,1993.0,53762.0,491.0,GALAXY,0.0,19.079,14.33868,26,1.0,2.2440535425055724e+18,-0.9768497,10.62962,-11.66402,2.2440535425055724e+18,14.37586,1.0,valid
Control4C,1237664671645171915,2244052168116037632,-1.642782,10.42706,Quenched,2.2440521681160376e+18,1.237664671645172e+18,SDSS,sdss,legacy,1993.0,53762.0,486.0,GALAXY,0.0,38.14712,31.35108,26,1.0,2.2440521681160376e+18,-1.642782,10.42706,-12.10682,2.2440521681160376e+18,31.34226,1.0,valid
Control4C,1237664671645237313,2244058215429990400,-1.621309,9.91104,Quenched,2.2440582154299904e+18,1.2376646716452372e+18,SDSS,sdss,legacy,1993.0,53762.0,508.0,GALAXY,0.0,31.10505,25.14346,26,1.0,2.2440582154299904e+18,-1.621309,9.91104,-11.58504,2.2440582154299904e+18,25.15825,1.0,valid
Control4C,1237651822716584014,667759833818097664,-0.7582561,11.43347,Quenched,6.677598338180977e+17,1.237651822716584e+18,SDSS,sdss,legacy,593.0,52026.0,368.0,GALAXY,0.0,51.48961,42.80752,26,1.0,6.677598338180977e+17,-0.7582561,11.43347,-12.2125,6.677598338180977e+17,42.72551,1.0,valid
Control4C,1237651822716518782,667762857475074048,-1.186072,11.3475,Quenched,6.67762857475074e+17,1.2376518227165187e+18,SDSS,sdss,legacy,593.0,52026.0,379.0,GALAXY,0.0,54.07246,46.42551,26,1.0,6.67762857475074e+17,-1.186072,11.3475,-12.56492,6.67762857475074e+17,46.31562,1.0,valid
Control4C,1237651822716518783,667759009184376832,-1.573806,10.6023,Quenched,6.677590091843768e+17,1.2376518227165187e+18,SDSS,sdss,legacy,593.0,52026.0,365.0,GALAXY,0.0,46.71656,37.9852,26,1.0,6.677590091843768e+17,-1.573806,10.6023,-12.22684,6.677590091843768e+17,37.92326,1.0,valid
Control4C,1237654880207765798,667762582597167104,-1.396599,10.69266,Quenched,6.677625825971671e+17,1.2376548802077658e+18,SDSS,sdss,legacy,593.0,52026.0,378.0,GALAXY,0.0,44.49762,35.35651,26,1.0,6.677625825971671e+17,-1.396599,10.69266,-12.12897,6.677625825971671e+17,35.26717,1.0,valid
Control4C,1237662198821683357,1937724656798689280,-0.8320587,11.40974,Quenched,1.9377246567986893e+18,1.2376621988216835e+18,SDSS,sdss,legacy,1721.0,53857.0,185.0,GALAXY,0.0,49.18115,43.99417,26,1.0,1.9377246567986893e+18,-0.8320587,11.40974,-12.28465,1.9377246567986893e+18,43.95572,1.0,valid
Control4C,1237662198821748956,1937726306066130944,-1.331331,10.6406,Quenched,1.937726306066131e+18,1.237662198821749e+18,SDSS,sdss,legacy,1721.0,53857.0,191.0,GALAXY,0.0,39.00158,32.30805,26,1.0,1.937726306066131e+18,-1.331331,10.6406,-11.99,1.937726306066131e+18,32.26919,1.0,valid
Control4C,1237661949200433494,1937737576060315648,-1.530173,10.6462,Quenched,1.9377375760603156e+18,1.2376619492004334e+18,SDSS,sdss,legacy,1721.0,53857.0,232.0,GALAXY,0.0,45.16121,38.28291,26,1.0,1.9377375760603156e+18,-1.530173,10.6462,-12.20585,1.9377375760603156e+18,38.24794,1.0,valid
Control4C,1237662198821683697,1937723832164968448,-1.766697,10.45095,Quenched,1.9377238321649684e+18,1.2376621988216837e+18,SDSS,sdss,legacy,1721.0,53857.0,182.0,GALAXY,0.0,40.3163,33.65136,26,1.0,1.9377238321649684e+18,-1.766697,10.45095,-12.21934,1.9377238321649684e+18,33.58184,1.0,valid
Control4C,1237663916267536477,5799642746596290560,,,NosSFR,5.799642746596291e+18,1.2376639162675364e+18,BOSS,boss,boss,5151.0,56567.0,481.0,GALAXY,0.0,57.23888,50.65794,v5_7_0,1.0,,,,,,,,no-galSpecExtra
Control4C,1237663786883350690,2106722884587120640,-1.720388,10.49636,Quenched,2.1067228845871206e+18,1.2376637868833508e+18,SDSS,sdss,legacy,1871.0,53384.0,597.0,GALAXY,0.0,41.1382,32.43011,26,1.0,2.1067228845871206e+18,-1.720388,10.49636,-12.25309,2.1067228845871206e+18,32.44044,1.0,valid
Control4C,1237663916267536476,2107740207754274816,-1.608086,10.26113,Quenched,2.1077402077542748e+18,1.2376639162675364e+18,SDSS,sdss,legacy,1872.0,53386.0,202.0,GALAXY,0.0,40.50821,32.28381,26,1.0,2.1077402077542748e+18,-1.608086,10.26113,-11.93775,2.1077402077542748e+18,32.27863,1.0,valid
Control4C,1237663916267536572,2107741582143809536,-1.880028,10.15468,Quenched,2.1077415821438095e+18,1.2376639162675366e+18,SDSS,sdss,legacy,1872.0,53386.0,207.0,GALAXY,0.0,34.55002,27.08591,26,1.0,2.1077415821438095e+18,-1.880028,10.15468,-12.09381,2.1077415821438095e+18,27.06202,1.0,valid
Control4C,1237662266463486279,2062661345173596160,-1.241175,11.26915,Quenched,2.0626613451735962e+18,1.2376622664634862e+18,SDSS,sdss,legacy,1832.0,54259.0,46.0,GALAXY,0.0,44.87669,37.19122,26,1.0,2.0626613451735962e+18,-1.241175,11.26915,-12.5555,2.0626613451735962e+18,37.27452,1.0,valid
Control4C,1237662266463486072,664404674606032896,-1.751821,10.87034,Quenched,6.644046746060329e+17,1.237662266463486e+18,SDSS,sdss,legacy,590.0,52057.0,450.0,GALAXY,0.0,46.69472,39.49455,26,1.0,6.644046746060329e+17,-1.751821,10.87034,-12.68684,6.644046746060329e+17,39.48095,1.0,valid
Control4C,1237662266463486059,5377331035254747136,,,NosSFR,5.377331035254747e+18,1.237662266463486e+18,BOSS,boss,boss,4776.0,55652.0,120.0,GALAXY,0.0,62.29875,57.48558,v5_7_0,1.0,,,,,,,,no-galSpecExtra
Control4C,1237662266463551701,664427214594402304,-0.4445363,9.941469,Starforming,6.644272145944023e+17,1.2376622664635517e+18,SDSS,sdss,legacy,590.0,52057.0,532.0,GALAXY,0.0,16.87255,12.67921,26,1.0,6.644272145944023e+17,-0.4445363,9.941469,-10.44054,6.644272145944023e+17,12.74924,1.0,valid
Control4C,1237668331491819553,3095126952609081344,-1.322551,11.07018,Quenched,3.0951269526090813e+18,1.2376683314918195e+18,SDSS,sdss,legacy,2749.0,54241.0,102.0,GALAXY,0.0,55.74261,48.89512,26,1.0,3.0951269526090813e+18,-1.322551,11.07018,-12.43793,3.0951269526090813e+18,48.8703,1.0,valid
Control4C,1237668331491819552,3096299581776881664,-1.582762,10.97164,Quenched,3.0962995817768817e+18,1.2376683314918195e+18,SDSS,sdss,legacy,2750.0,54242.0,272.0,GALAXY,0.0,48.42641,41.91088,26,1.0,3.0962995817768817e+18,-1.582762,10.97164,-12.58021,3.0962995817768817e+18,41.94485,1.0,valid
