specObjID,bestObjID,instrument,survey,programname,plate,mjd,fiberID,class,zWarning,snMedian_r,snMedian,run2d,sciencePrimary,extra_specObjID,sfr_tot_p50,lgm_tot_p50,specsfr_tot_p50,info_specObjID,info_sn_median,reliable
2045848156272355328,1237662236947775658,SDSS,sdss,legacy,1817,53851,320,GALAXY,0,34.6895,27.62255,26,1,2045848156272355328,0.02652941,10.40479,-10.45643,2045848156272355328,27.56848,1
2045866023336306688,1237662264322228473,SDSS,sdss,legacy,1817,53851,385,GALAXY,0,51.21629,40.94565,26,1,2045866023336306688,-1.404458,10.72705,-12.20545,2045866023336306688,40.95817,1
2045879492353746944,1237662238021714231,SDSS,sdss,legacy,1817,53851,434,GALAXY,0,36.05342,27.97556,26,1,2045879492353746944,0.1355882,10.77066,-10.68006,2045879492353746944,27.92507,1
2045914401847928832,1237662264322949370,SDSS,sdss,legacy,1817,53851,561,GALAXY,0,51.25146,41.43328,26,1,2045914401847928832,0.1840237,11.26517,-11.15,2045914401847928832,41.40211,1
2045917425504905216,1237662264322949365,SDSS,sdss,legacy,1817,53851,572,GALAXY,0,42.3382,33.53955,26,1,2045917425504905216,0.3767507,10.45769,-10.13375,2045917425504905216,33.53476,1
2045917700382812160,1237662264322883777,SDSS,sdss,legacy,1817,53851,573,GALAXY,0,54.25244,44.42196,26,1,2045917700382812160,-1.356915,10.69613,-12.11146,2045917700382812160,44.37292,1
2046938333594019840,1237662263249272909,SDSS,sdss,legacy,1818,54539,190,GALAXY,0,46.11736,40.51487,26,1,2046938333594019840,-1.496653,11.20534,-12.75872,2046938333594019840,40.46209,1
2046938608471926784,1237662263249272990,SDSS,sdss,legacy,1818,54539,191,GALAXY,0,43.94986,37.84389,26,1,2046938608471926784,-1.236264,11.02347,-12.30714,2046938608471926784,37.79668,1
2046991385030060032,1237662238022369493,SDSS,sdss,legacy,1818,54539,383,GALAXY,0,20.26983,16.21887,26,1,2046991385030060032,0.1521349,9.994009,-9.899176,2046991385030060032,16.29025,1
2047003204780058624,1237662263786209634,SDSS,sdss,legacy,1818,54539,426,GALAXY,0,43.34053,36.54752,26,1,2047003204780058624,-1.054617,11.00515,-12.11436,2047003204780058624,36.55359,1
2047008702338197504,1237662197747876094,SDSS,sdss,legacy,1818,54539,446,GALAXY,0,27.68359,22.16443,26,1,2047008702338197504,-1.588639,10.10159,-11.72158,2047008702338197504,22.19312,1
2047011725995173888,1237662264860213600,SDSS,sdss,legacy,1818,54539,457,GALAXY,0,27.58,22.0127,26,1,2047011725995173888,-0.7005541,10.82013,-11.56638,2047011725995173888,22.0562,1
2047012000873080832,1237662238559633679,SDSS,sdss,legacy,1818,54539,458,GALAXY,0,24.92758,20.33711,26,1,2047012000873080832,-0.9855908,9.973391,-10.99857,2047012000873080832,20.35653,1
2047012275750987776,1237662238559764652,SDSS,sdss,legacy,1818,54539,459,GALAXY,0,24.5486,19.71252,26,1,2047012275750987776,-1.678266,9.939192,-11.66483,2047012275750987776,19.74203,1
2047012550628894720,1237662197747875912,SDSS,sdss,legacy,1818,54539,460,GALAXY,0,32.36169,26.02474,26,1,2047012550628894720,-1.411114,10.55696,-12.01215,2047012550628894720,26.02497,1
2047036190128891904,1237662264323473751,SDSS,sdss,legacy,1818,54539,546,GALAXY,0,41.80836,34.88209,26,1,2047036190128891904,-1.137318,11.07678,-12.2599,2047036190128891904,34.88481,1
2047044986221914112,1237662264323539208,SDSS,sdss,legacy,1818,54539,578,GALAXY,0,42.2872,35.15705,26,1,2047044986221914112,-1.311289,10.80895,-12.18894,2047044986221914112,35.16409,1
2047045261099821056,1237662197748006965,SDSS,sdss,legacy,1818,54539,579,GALAXY,0,42.91031,35.73057,26,1,2047045261099821056,-0.9482058,11.36224,-12.34885,2047045261099821056,35.74991,1
2047053232559122432,1237662197748072534,SDSS,sdss,legacy,1818,54539,608,GALAXY,0,47.20654,40.74773,26,1,2047053232559122432,-1.568192,11.0249,-12.62478,2047053232559122432,40.74969,1
2048090621796706304,1237662262176317780,SDSS,sdss,legacy,1819,54540,286,GALAXY,0,20.21426,16.04426,26,1,2048090621796706304,-1.88813,10.16816,-12.0843,2048090621796706304,16.08479,1
2048093920331589632,1237662236412674066,SDSS,sdss,legacy,1819,54540,298,GALAXY,0,36.93771,29.94625,26,1,2048093920331589632,-1.649964,10.46245,-12.13864,2048093920331589632,29.93163,1
2048157142250186752,1237662238560682220,SDSS,sdss,legacy,1819,54540,528,GALAXY,0,38.09775,30.97682,26,1,2048157142250186752,-1.491896,10.46116,-12.0,2048157142250186752,30.9792,1
2048169786633906176,1237662238560682390,SDSS,sdss,legacy,1819,54540,574,GALAXY,0,33.10948,26.41048,26,1,2048169786633906176,-1.568464,10.38773,-12.01298,2048169786633906176,26.42168,1
2048170061511813120,1237662238560682244,SDSS,sdss,legacy,1819,54540,575,GALAXY,0,43.40619,35.99231,26,1,2048170061511813120,-0.9558443,11.57429,-12.60506,2048170061511813120,35.98222,1
2049151095191660544,1237662268613591175,SDSS,sdss,legacy,1820,54208,48,GALAXY,0,67.26343,59.736,26,1,2049151095191660544,0.8349986,11.004,-10.2271,2049151095191660544,59.72856,1
2049153569092823040,1237662262714564822,SDSS,sdss,legacy,1820,54208,57,GALAXY,0,33.30376,26.73989,26,1,2049153569092823040,0.2093844,10.34784,-10.19271,2049153569092823040,26.69718,1
2049172810546309120,1237662268076458141,SDSS,sdss,legacy,1820,54208,127,GALAXY,0,65.2516,56.58046,26,1,2049172810546309120,-1.537463,10.96078,-12.55571,2049172810546309120,56.5375,1
2049173360302123008,1237662268076523936,SDSS,sdss,legacy,1820,54208,129,GALAXY,0,14.46124,12.32664,26,1,2049173360302123008,-0.632622,9.235365,-9.915384,2049173360302123008,12.33176,1
2050282200313653248,1237662268614705491,SDSS,sdss,legacy,1821,53167,67,GALAXY,0,19.96976,15.05178,26,1,2050282200313653248,0.1967292,10.26183,-10.11613,2050282200313653248,15.14012,1
2050284124459001856,1237662262178807906,SDSS,sdss,legacy,1821,53167,74,GALAXY,0,39.15067,30.58785,26,1,2050284124459001856,-0.5193873,11.18784,-11.74265,2050284124459001856,30.63379,1
2050286323482257408,1237662263252615522,SDSS,sdss,legacy,1821,53167,82,GALAXY,0,37.44054,29.8546,26,1,2050286323482257408,-1.182681,10.65463,-11.93976,2050286323482257408,29.87441,1
2050287422993885184,1237662263252549810,SDSS,sdss,legacy,1821,53167,86,GALAXY,0,47.11123,41.05032,26,1,2050287422993885184,-0.2888102,11.25471,-11.60658,2050287422993885184,41.03204,1
2050288247627606016,1237662263252615290,SDSS,sdss,legacy,1821,53167,89,GALAXY,0,47.45136,41.34363,26,1,2050288247627606016,0.4734555,10.99106,-10.56193,2050288247627606016,41.34145,1
2055992519522543616,1237662262169108543,SDSS,sdss,legacy,1826,53499,361,GALAXY,0,49.62751,43.90966,26,1,2055992519522543616,-1.21656,10.90813,-12.21436,2055992519522543616,43.90966,1
2055994993423706112,1237662262169174083,SDSS,sdss,legacy,1826,53499,370,GALAXY,0,52.35729,48.38157,26,1,2055994993423706112,-1.155042,11.45737,-12.65208,2055994993423706112,48.38985,1
2056004889028356096,1237655745088061490,SDSS,sdss,legacy,1826,53499,406,GALAXY,0,52.88215,49.30436,26,1,2056004889028356096,-1.077932,11.42719,-12.56146,2056004889028356096,49.30822,1
2057101652413933568,1237655742404559043,SDSS,sdss,legacy,1827,53531,300,GALAXY,0,45.04097,37.34941,26,1,2057101652413933568,-1.224638,10.95997,-12.22685,2057101652413933568,37.37116,1
2058168727995705344,1237654881812545849,SDSS,sdss,legacy,1828,53504,86,GALAXY,0,31.17855,23.25799,26,1,2058168727995705344,-1.6678,9.877316,-11.60846,2058168727995705344,23.29112,1
2058180547745703936,1237662266459619414,SDSS,sdss,legacy,1828,53504,129,GALAXY,0,51.26922,46.10822,26,1,2058180547745703936,-1.36901,11.17095,-12.60426,2058180547745703936,46.11362,1
2058204187245701120,1237662266459488385,SDSS,sdss,legacy,1828,53504,215,GALAXY,0,36.40634,28.42301,26,1,2058204187245701120,-1.423955,10.66701,-12.19375,2058204187245701120,28.40906,1
2061525279783806976,1237655743482691702,SDSS,sdss,legacy,1831,54557,9,GALAXY,0,33.76287,27.17601,26,1,2061525279783806976,-1.222079,10.32815,-11.60323,2061525279783806976,27.17202,1
2061525554661713920,1237655743482757156,SDSS,sdss,legacy,1831,54557,10,GALAXY,0,44.4112,37.28255,26,1,2061525554661713920,-0.7924722,11.03875,-11.87813,2061525554661713920,37.26725,1
2061526104417527808,1237655743482757360,SDSS,sdss,legacy,1831,54557,12,GALAXY,0,26.1444,19.91183,26,1,2061526104417527808,-1.815254,10.31273,-12.16955,2061526104417527808,19.9218,1
2061565686836127744,1237662267536179306,SDSS,sdss,legacy,1831,54557,156,GALAXY,0,51.47718,47.60883,26,1,2061565686836127744,-0.5085471,11.41121,-11.98009,2061565686836127744,47.59212,1
2061565961714034688,1237662267536244747,SDSS,sdss,legacy,1831,54557,157,GALAXY,0,36.76802,30.4907,26,1,2061565961714034688,-1.223575,10.62236,-11.90955,2061565961714034688,30.50812,1
2061566236591941632,1237662267536179598,SDSS,sdss,legacy,1831,54557,158,GALAXY,0,25.59646,21.01059,26,1,2061566236591941632,0.03676485,10.00722,-10.02278,2061566236591941632,21.05276,1
2061668766051231744,1237662268073312371,SDSS,sdss,legacy,1831,54557,531,GALAXY,0,48.34491,42.3299,26,1,2061668766051231744,-1.350398,10.99331,-12.42126,2061668766051231744,42.36146,1
2062658321516619776,1237655744020349114,SDSS,sdss,legacy,1832,54259,35,GALAXY,0,13.21643,8.93615,26,1,2062658321516619776,-1.610726,9.708745,-11.37284,2062658321516619776,9.006416,1
2062661345173596160,1237662266463486279,SDSS,sdss,legacy,1832,54259,46,GALAXY,0,44.87669,37.19122,26,1,2062661345173596160,-1.241175,11.26915,-12.5555,2062661345173596160,37.27452,1
2062677013214291968,1237655743483281567,SDSS,sdss,legacy,1832,54259,103,GALAXY,0,32.63765,27.24862,26,1,2062677013214291968,0.2974028,10.12941,-9.877703,2062677013214291968,27.25263,1
2062680861504989184,1237655743483281580,SDSS,sdss,legacy,1832,54259,117,GALAXY,0,39.99427,32.54623,26,1,2062680861504989184,0.4138632,10.69239,-10.32756,2062680861504989184,32.61107,1
2062709723685218304,1237655743482757400,SDSS,sdss,legacy,1832,54259,222,GALAXY,0,10.63057,8.454865,26,1,2062709723685218304,-0.3234985,9.202137,-9.584528,2062709723685218304,8.593357,1
2062722917824751616,1237655743482691805,SDSS,sdss,legacy,1832,54259,270,GALAXY,0,26.08459,19.05427,26,1,2062722917824751616,0.4822384,10.60319,-10.17392,2062722917824751616,19.18281,1
2062745182935214080,1237655744019234975,SDSS,sdss,legacy,1832,54259,351,GALAXY,0,42.99095,34.84672,26,1,2062745182935214080,-1.271748,10.79248,-12.09522,2062745182935214080,34.85207,1
2062753154394515456,1237662269147316282,SDSS,sdss,legacy,1832,54259,380,GALAXY,0,38.25425,31.91024,26,1,2062753154394515456,0.1081692,9.926474,-9.865102,2062753154394515456,31.85199,1
2062758651952654336,1237662268073378023,SDSS,sdss,legacy,1832,54259,400,GALAXY,0,35.43249,27.89006,26,1,2062758651952654336,0.4424531,10.42887,-10.03689,2062758651952654336,27.87095,1
2062810328999159808,1237662268074230050,SDSS,sdss,legacy,1832,54259,588,GALAXY,0,32.83629,25.7662,26,1,2062810328999159808,0.2557029,10.26432,-10.06495,2062810328999159808,25.76826,1
2062819949725902848,1237662268074295517,SDSS,sdss,legacy,1832,54259,623,GALAXY,0,25.61777,19.54585,26,1,2062819949725902848,-0.1016561,9.931292,-10.08016,2062819949725902848,19.60988,1
2063803467943667712,1237655742946738374,SDSS,sdss,legacy,1833,54561,105,GALAXY,0,30.82032,25.62415,26,1,2063803467943667712,-1.1189,10.04961,-11.21955,2063803467943667712,25.55692,1
2063822159641339904,1237662267537228017,SDSS,sdss,legacy,1833,54561,173,GALAXY,0,41.00989,34.10138,26,1,2063822159641339904,-0.7895226,11.36348,-12.1491,2063822159641339904,34.12262,1
2063824633542502400,1237655742946673034,SDSS,sdss,legacy,1833,54561,182,GALAXY,0,12.15245,10.20268,26,1,2063824633542502400,-0.553084,9.529585,-10.13482,2063824633542502400,10.20443,1
2063827657199478784,1237655742946672748,SDSS,sdss,legacy,1833,54561,193,GALAXY,0,45.80086,37.86001,26,1,2063827657199478784,-0.5216111,10.87846,-11.45963,2063827657199478784,37.91864,1
2063827932077385728,1237655742946672960,SDSS,sdss,legacy,1833,54561,194,GALAXY,0,10.68079,8.834629,26,1,2063827932077385728,-0.18814,9.63916,-9.888658,2063827932077385728,8.835752,1
2063828206955292672,1237655742946672691,SDSS,sdss,legacy,1833,54561,195,GALAXY,0,42.52769,35.43135,26,1,2063828206955292672,-0.3563345,11.16993,-11.57435,2063828206955292672,35.43135,1
2063828481833199616,1237655742946672782,SDSS,sdss,legacy,1833,54561,196,GALAXY,0,47.32955,39.32138,26,1,2063828481833199616,-1.419601,10.73368,-12.21895,2063828481833199616,39.36698,1
2063829031589013504,1237655742946672910,SDSS,sdss,legacy,1833,54561,198,GALAXY,0,46.3735,38.91332,26,1,2063829031589013504,-1.199572,10.83863,-12.07753,2063829031589013504,38.94448,1
2063907646670399488,1237655744020349122,SDSS,sdss,legacy,1833,54561,484,GALAXY,0,28.75922,22.69022,26,1,2063907646670399488,0.4036093,10.72031,-10.37129,2063907646670399488,22.70228,1
2063910945205282816,1237662268074230114,SDSS,sdss,legacy,1833,54561,496,GALAXY,0,29.66943,23.93358,26,1,2063910945205282816,-0.2531681,10.48305,-10.7785,2063910945205282816,23.90342,1
2063917817152956416,1237655744020545738,SDSS,sdss,legacy,1833,54561,521,GALAXY,0,17.30075,14.7899,26,1,2063917817152956416,-0.3226759,9.36869,-9.765186,2063917817152956416,14.78526,1
2063920291054118912,1237655744020545540,SDSS,sdss,legacy,1833,54561,530,GALAXY,0,55.65306,48.94197,26,1,2063920291054118912,-1.201308,10.99319,-12.21789,2063920291054118912,48.90916,1
2063929087147141120,1237662267537948677,SDSS,sdss,legacy,1833,54561,562,GALAXY,0,47.57893,40.2789,26,1,2063929087147141120,0.7503464,10.91405,-10.20828,2063929087147141120,40.22203,1
2063941731530860544,1237662267538080034,SDSS,sdss,legacy,1833,54561,608,GALAXY,0,31.6464,25.03782,26,1,2063941731530860544,0.4110044,10.51919,-10.1738,2063941731530860544,25.04341,1
2063942556164581376,1237662267537949046,SDSS,sdss,legacy,1833,54561,611,GALAXY,0,46.47623,38.46138,26,1,2063942556164581376,-1.148239,10.73447,-11.92849,2063942556164581376,38.38684,1
2063944205432023040,1237662267538014312,SDSS,sdss,legacy,1833,54561,617,GALAXY,0,56.03383,49.13527,26,1,2063944205432023040,-1.237477,11.04586,-12.35765,2063944205432023040,49.16126,1
2064940637861472256,1237655743484330046,SDSS,sdss,legacy,1834,54562,146,GALAXY,0,47.72443,38.52564,26,1,2064940637861472256,-0.9702781,10.7235,-11.78877,2064940637861472256,38.49229,1
2064941462495193088,1237655743484330087,SDSS,sdss,legacy,1834,54562,149,GALAXY,0,48.38379,39.40403,26,1,2064941462495193088,-1.383625,11.14465,-12.52688,2064941462495193088,39.35437,1
2064943936396355584,1237655743484330109,SDSS,sdss,legacy,1834,54562,158,GALAXY,0,49.21709,40.39135,26,1,2064943936396355584,-1.241404,10.93824,-12.22204,2064943936396355584,40.34008,1
2064944211274262528,1237662267538276481,SDSS,sdss,legacy,1834,54562,159,GALAXY,0,23.70808,18.67969,26,1,2064944211274262528,-1.586565,9.639691,-11.27617,2064944211274262528,18.71788,1
2064961528582400000,1237662267001143373,SDSS,sdss,legacy,1834,54562,222,GALAXY,0,28.36198,22.35724,26,1,2064961528582400000,0.4764233,10.83142,-10.40279,2064961528582400000,22.3536,1
2064970324675422208,1237655742947262470,SDSS,sdss,legacy,1834,54562,254,GALAXY,0,53.67298,45.58012,26,1,2064970324675422208,-1.164871,11.50922,-12.70591,2064970324675422208,45.5593,1
2064995888320768000,1237662268074426602,SDSS,sdss,legacy,1834,54562,347,GALAXY,0,11.64977,9.215755,26,1,2064995888320768000,-0.746811,9.358059,-10.16289,2064995888320768000,9.270372,1
2064999186855651328,1237662268074492193,SDSS,sdss,legacy,1834,54562,359,GALAXY,0,21.0362,16.5617,26,1,2064999186855651328,-1.51164,9.719339,-11.27364,2064999186855651328,16.57128,1
2065020902210299904,1237662267537949098,SDSS,sdss,legacy,1834,54562,438,GALAXY,0,43.25334,35.50853,26,1,2065020902210299904,-1.32407,10.4528,-11.81862,2065020902210299904,35.50853,1
2065063233407969280,1237662262176317568,SDSS,sdss,legacy,1834,54562,592,GALAXY,0,54.11984,46.5711,26,1,2065063233407969280,-1.04048,11.25699,-12.32697,2065063233407969280,46.5711,1
2065069830477735936,1237662268612215204,SDSS,sdss,legacy,1834,54562,616,GALAXY,0,38.23092,30.99359,26,1,2065069830477735936,-1.368369,10.40012,-11.80843,2065069830477735936,31.00669,1
2065070929989363712,1237662268612280782,SDSS,sdss,legacy,1834,54562,620,GALAXY,0,27.91649,22.08051,26,1,2065070929989363712,-0.8638646,10.57995,-11.49048,2065070929989363712,22.11224,1
2066038775116490752,1237655743485575194,SDSS,sdss,legacy,1835,54563,45,GALAXY,0,43.41584,36.52892,26,1,2066038775116490752,-1.523235,10.6796,-12.25721,2066038775116490752,36.55165,1
2066040149506025472,1237655743485575197,SDSS,sdss,legacy,1835,54563,50,GALAXY,0,41.01269,34.07519,26,1,2066040149506025472,-1.100045,11.4026,-12.56429,2066040149506025472,34.10927,1
2066040424383932416,1237655743485575567,SDSS,sdss,legacy,1835,54563,51,GALAXY,0,38.59645,30.77569,26,1,2066040424383932416,-1.522044,10.70261,-12.28945,2066040424383932416,30.79419,1
2066051694378117120,1237655743485509736,SDSS,sdss,legacy,1835,54563,92,GALAXY,0,39.67797,33.13274,26,1,2066051694378117120,-1.304675,10.98404,-12.32664,2066051694378117120,33.16222,1
2066072859976951808,1237655743485051105,SDSS,sdss,legacy,1835,54563,169,GALAXY,0,36.13462,30.25227,26,1,2066072859976951808,0.1117709,10.6687,-10.60952,2066072859976951808,30.29206,1
2066074234366486528,1237655743485051017,SDSS,sdss,legacy,1835,54563,174,GALAXY,0,43.53411,41.42449,26,1,2066074234366486528,-1.225628,10.98935,-12.26348,2066074234366486528,41.44261,1
2066084129971136512,1237655743485050967,SDSS,sdss,legacy,1835,54563,210,GALAXY,0,48.61769,42.05425,26,1,2066084129971136512,-1.304783,11.00798,-12.36495,2066084129971136512,42.10485,1
2066085504360671232,1237655743485051204,SDSS,sdss,legacy,1835,54563,215,GALAXY,0,16.33448,12.757,26,1,2066085504360671232,-9999.0,9.665943,-9999.0,2066085504360671232,12.93357,1
2066086603872299008,1237662267538931835,SDSS,sdss,legacy,1835,54563,219,GALAXY,0,38.02824,30.72337,26,1,2066086603872299008,0.7001595,10.68959,-10.03736,2066086603872299008,30.78451,1
2066156147982755840,1237662267539128563,SDSS,sdss,legacy,1835,54563,472,GALAXY,0,14.57455,11.24127,26,1,2066156147982755840,-0.7156817,10.0448,-10.80869,2066156147982755840,11.3379,1
2066156422860662784,1237662267539128718,SDSS,sdss,legacy,1835,54563,473,GALAXY,0,40.4173,33.12452,26,1,2066156422860662784,-1.093355,11.0139,-12.15506,2066156422860662784,33.07922,1
2066157797250197504,1237662267539193951,SDSS,sdss,legacy,1835,54563,478,GALAXY,0,29.45533,24.39589,26,1,2066157797250197504,0.3327945,9.918068,-9.642174,2066157797250197504,24.41283,1
2066158072128104448,1237662267539128450,SDSS,sdss,legacy,1835,54563,479,GALAXY,0,50.53241,45.51492,26,1,2066158072128104448,-1.258295,11.07921,-12.36127,2066158072128104448,45.51492,1
2066171541145544704,1237655744022446248,SDSS,sdss,legacy,1835,54563,528,GALAXY,0,46.61394,39.68183,26,1,2066171541145544704,-1.393456,11.05476,-12.49722,2066171541145544704,39.68183,1
2066180612116473856,1237662268076523582,SDSS,sdss,legacy,1835,54563,561,GALAXY,0,46.40733,39.65972,26,1,2066180612116473856,-1.351485,10.91404,-12.29725,2066180612116473856,39.64674,1
2066183086017636352,1237655744022511821,SDSS,sdss,legacy,1835,54563,570,GALAXY,0,16.38819,13.52388,26,1,2066183086017636352,-0.1920453,9.67911,-9.919811,2066183086017636352,13.62165,1
2066196005279262720,1237662268076523721,SDSS,sdss,legacy,1835,54563,617,GALAXY,0,17.37521,13.86684,26,1,2066196005279262720,-1.093776,9.216413,-10.36382,2066196005279262720,14.0405,1
2067213328479971328,1237662267539980622,SDSS,sdss,legacy,1836,54567,222,GALAXY,0,26.89929,21.19751,26,1,2067213328479971328,-0.1873788,10.31967,-10.56385,2067213328479971328,21.23252,1
2067217176770668544,1237662267539980658,SDSS,sdss,legacy,1836,54567,236,GALAXY,0,39.90561,32.38026,26,1,2067217176770668544,-1.096202,10.44177,-11.6017,2067217176770668544,32.36866,1
2067225972863690752,1237655743485968661,SDSS,sdss,legacy,1836,54567,268,GALAXY,0,42.73386,35.62592,26,1,2067225972863690752,-1.139942,10.69556,-11.9151,2067225972863690752,35.60813,1
2067226247741597696,1237662267539980522,SDSS,sdss,legacy,1836,54567,269,GALAXY,0,13.88145,11.7186,26,1,2067226247741597696,-0.6769968,9.576892,-10.30958,2067226247741597696,11.84029,1
2067228171886946304,1237655743486034203,SDSS,sdss,legacy,1836,54567,276,GALAXY,0,45.73823,37.19761,26,1,2067228171886946304,-1.521357,10.60106,-12.15389,2067228171886946304,37.17139,1
2067241915782293504,1237662262714695999,SDSS,sdss,legacy,1836,54567,326,GALAXY,0,46.792,38.3387,26,1,2067241915782293504,-1.364797,10.64335,-12.06304,2067241915782293504,38.42421,1
2067245764072990720,1237662268613656968,SDSS,sdss,legacy,1836,54567,340,GALAXY,0,18.3379,14.75104,26,1,2067245764072990720,-0.2857747,9.855787,-10.19941,2067245764072990720,14.80854,1
2067249062607874048,1237662267539783693,SDSS,sdss,legacy,1836,54567,352,GALAXY,0,53.99984,46.29697,26,1,2067249062607874048,-0.9012229,10.87247,-11.81319,2067249062607874048,46.36257,1
2067272152352057344,1237655744022970674,SDSS,sdss,legacy,1836,54567,436,GALAXY,0,47.7872,39.7422,26,1,2067272152352057344,0.544333,10.47769,-9.983543,2067272152352057344,39.74828,1
2067301289410193408,1237655744023626322,SDSS,sdss,legacy,1836,54567,542,GALAXY,0,13.57633,10.85594,26,1,2067301289410193408,-0.7198148,9.735352,-10.51396,2067301289410193408,11.00103,1
2067313109160192000,1237662267540766902,SDSS,sdss,legacy,1836,54567,585,GALAXY,0,29.95313,23.28814,26,1,2067313109160192000,0.6519325,10.49431,-9.897446,2067313109160192000,23.43467,1
2067313384038098944,1237655744023691333,SDSS,sdss,legacy,1836,54567,586,GALAXY,0,41.66819,33.33155,26,1,2067313384038098944,0.5661265,11.12093,-10.61943,2067313384038098944,33.49353,1
2067313933793912832,1237655744023691585,SDSS,sdss,legacy,1836,54567,588,GALAXY,0,29.54326,23.50879,26,1,2067313933793912832,-0.1052884,10.08682,-10.23,2067313933793912832,23.58292,1
2067316132817168384,1237662267540766897,SDSS,sdss,legacy,1836,54567,596,GALAXY,0,38.7877,29.92934,26,1,2067316132817168384,-0.003685585,10.37203,-10.42159,2067316132817168384,29.88491,1
2069421129373607936,1237664853105508500,SDSS,sdss,legacy,1838,53467,62,GALAXY,0,12.72147,10.34825,26,1,2069421129373607936,-1.33792,9.724587,-11.12269,2069421129373607936,10.44094,1
2069433224001513472,1237664853105377484,SDSS,sdss,legacy,1838,53467,106,GALAXY,0,32.52248,26.52501,26,1,2069433224001513472,-1.589044,9.83156,-11.46613,2069433224001513472,26.44617,1
2069436797414303744,1237664853105442825,SDSS,sdss,legacy,1838,53467,119,GALAXY,0,50.74519,45.55698,26,1,2069436797414303744,-1.39881,11.02127,-12.45549,2069436797414303744,45.55698,1
2069443119606163456,1237664853105377330,SDSS,sdss,legacy,1838,53467,142,GALAXY,0,39.13453,32.42634,26,1,2069443119606163456,-0.0523498,10.30356,-10.40382,2069443119606163456,32.35814,1
2074057770478364672,1237662698640441555,SDSS,sdss,legacy,1842,53501,546,GALAXY,0,37.99868,29.70245,26,1,2074057770478364672,-0.8374404,10.597,-11.48811,2074057770478364672,29.66391,1
2074067940960921600,1237662223543828509,SDSS,sdss,legacy,1842,53501,583,GALAXY,0,53.47808,50.30591,26,1,2074067940960921600,-1.130619,11.24444,-12.40889,2074067940960921600,50.36907,1
2074069040472549376,1237662698640506996,SDSS,sdss,legacy,1842,53501,587,GALAXY,0,42.77367,35.23159,26,1,2074069040472549376,-1.488446,10.5691,-12.11225,2074069040472549376,35.18395,1
2074072064129525760,1237664854183313713,SDSS,sdss,legacy,1842,53501,598,GALAXY,0,22.72495,17.45983,26,1,2074072064129525760,-0.5992627,9.959099,-10.62482,2074072064129525760,17.47326,1
2080669969921632256,1237662698108878945,SDSS,sdss,legacy,1848,54180,25,GALAXY,0,48.77023,42.76186,26,1,2080669969921632256,-1.351453,11.08843,-12.50644,2080669969921632256,42.77516,1
2080681789671630848,1237664853651685435,SDSS,sdss,legacy,1848,54180,68,GALAXY,0,46.2097,39.24504,26,1,2080681789671630848,-1.578927,10.60908,-12.23222,2080681789671630848,39.25871,1
2080682614305351680,1237662698108879110,SDSS,sdss,legacy,1848,54180,71,GALAXY,0,19.53459,14.66725,26,1,2080682614305351680,-1.137362,10.09068,-11.27782,2080682614305351680,14.73283,1
2080684263572793344,1237662698108878900,SDSS,sdss,legacy,1848,54180,77,GALAXY,0,42.72599,35.09843,26,1,2080684263572793344,-1.447762,10.59469,-12.10109,2080684263572793344,35.10172,1
2080684813328607232,1237662698108813692,SDSS,sdss,legacy,1848,54180,79,GALAXY,0,33.04853,26.11886,26,1,2080684813328607232,-1.015779,10.4352,-11.50089,2080684813328607232,26.15371,1
2080694434055350272,1237664853651619889,SDSS,sdss,legacy,1848,54180,114,GALAXY,0,39.47815,32.99005,26,1,2080694434055350272,-1.456524,10.6045,-12.11124,2080694434055350272,32.95041,1
2081800537149302784,1237662697036251506,SDSS,sdss,legacy,1849,53846,42,GALAXY,0,36.99047,28.65373,26,1,2081800537149302784,-1.54784,10.0752,-11.66082,2081800537149302784,28.57203,1
2081814830800463872,1237662697036251443,SDSS,sdss,legacy,1849,53846,94,GALAXY,0,21.91069,15.76963,26,1,2081814830800463872,-1.552818,9.942271,-11.53206,2081814830800463872,15.78131,1
2081815655434184704,1237662697036251250,SDSS,sdss,legacy,1849,53846,97,GALAXY,0,52.13068,47.58328,26,1,2081815655434184704,-1.429223,11.38314,-12.8405,2081815655434184704,47.56876,1
2081816205189998592,1237662697036251461,SDSS,sdss,legacy,1849,53846,99,GALAXY,0,28.84143,25.01554,26,1,2081816205189998592,-0.8781909,10.38694,-11.33816,2081816205189998592,25.00072,1
2081823901771393024,1237662696499380384,SDSS,sdss,legacy,1849,53846,127,GALAXY,0,22.02115,16.10164,26,1,2081823901771393024,-0.1117431,9.996214,-10.15219,2081823901771393024,16.11912,1
2081824726405113856,1237662696499380362,SDSS,sdss,legacy,1849,53846,130,GALAXY,0,32.66126,25.46189,26,1,2081824726405113856,0.06006578,10.4252,-10.40065,2081824726405113856,25.45753,1
2081844792492320768,1237662696499314794,SDSS,sdss,legacy,1849,53846,203,GALAXY,0,50.40639,45.4767,26,1,2081844792492320768,-0.643979,11.18717,-11.85176,2081844792492320768,45.41577,1
2081858261509761024,1237662696499183930,SDSS,sdss,legacy,1849,53846,252,GALAXY,0,34.57424,27.14883,26,1,2081858261509761024,-0.4026702,10.74732,-11.2159,2081858261509761024,27.05519,1
