objid,in_CG4,CG4_group,CG4_rank_M,CG4_rank_dist,in_Control4B,Control4B_group,Control4B_rank_M,Control4B_rank_dist,in_Control4C,Control4C_group,Control4C_rank_M,Control4C_rank_dist,in_RG4,RG4_group,RG4_rank_M,RG4_rank_dist,in_PC,PC_group,PC_rank_M,PC_rank_dist,CG4_class,CG4_host_lim_group,lim_group,physical_group
1237657220414308394,False,,,,False,,,,True,1939.0,4.0,4.0,False,,,,True,1939.0,10.0,4.0,,,1939.0,Lim:1939
1237662306740601137,False,,,,False,,,,True,1948.0,3.0,4.0,False,,,,True,1948.0,9.0,4.0,,,1948.0,Lim:1948
1237662306740601151,False,,,,False,,,,True,1948.0,4.0,3.0,False,,,,True,1948.0,10.0,3.0,,,1948.0,Lim:1948
1237660635995242604,False,,,,False,,,,True,1949.0,2.0,4.0,False,,,,True,1949.0,5.0,4.0,,,1949.0,Lim:1949
1237661357535461544,False,,,,False,,,,True,1949.0,3.0,2.0,False,,,,True,1949.0,6.0,2.0,,,1949.0,Lim:1949
1237660635995242518,False,,,,False,,,,True,1949.0,4.0,3.0,False,,,,True,1949.0,8.0,3.0,,,1949.0,Lim:1949
1237667536398975190,False,,,,False,,,,True,1953.0,3.0,3.0,False,,,,True,1953.0,6.0,3.0,,,1953.0,Lim:1953
1237667536398909593,False,,,,False,,,,True,1953.0,4.0,4.0,False,,,,True,1953.0,7.0,4.0,,,1953.0,Lim:1953
1237667734497722516,False,,,,False,,,,True,1954.0,4.0,4.0,False,,,,True,1954.0,9.0,4.0,,,1954.0,Lim:1954
1237673705043198072,False,,,,False,,,,True,1977.0,2.0,2.0,False,,,,True,1977.0,5.0,2.0,,,1977.0,Lim:1977
1237673705043263631,False,,,,False,,,,True,1977.0,3.0,3.0,False,,,,True,1977.0,6.0,3.0,,,1977.0,Lim:1977
1237654392177885470,False,,,,False,,,,True,1977.0,4.0,4.0,False,,,,True,1977.0,7.0,4.0,,,1977.0,Lim:1977
1237655464844198086,False,,,,False,,,,True,1996.0,3.0,4.0,False,,,,True,1996.0,5.0,4.0,,,1996.0,Lim:1996
1237655464844198145,False,,,,False,,,,True,1996.0,4.0,3.0,False,,,,True,1996.0,10.0,3.0,,,1996.0,Lim:1996
1237662225140088946,False,,,,False,,,,True,2009.0,3.0,3.0,False,,,,True,2009.0,5.0,3.0,,,2009.0,Lim:2009
1237662225140088947,False,,,,False,,,,True,2009.0,4.0,4.0,False,,,,True,2009.0,9.0,4.0,,,2009.0,Lim:2009
1237654391103553879,False,,,,False,,,,True,2018.0,4.0,2.0,False,,,,True,2018.0,5.0,2.0,,,2018.0,Lim:2018
1237661874027102311,False,,,,False,,,,True,2021.0,2.0,2.0,False,,,,True,2021.0,6.0,2.0,,,2021.0,Lim:2021
1237661852019196066,False,,,,False,,,,True,2021.0,3.0,4.0,False,,,,True,2021.0,7.0,4.0,,,2021.0,Lim:2021
1237661874027102515,False,,,,False,,,,True,2021.0,4.0,3.0,False,,,,True,2021.0,8.0,3.0,,,2021.0,Lim:2021
1237671260671443213,False,,,,False,,,,True,2025.0,3.0,4.0,False,,,,True,2025.0,6.0,4.0,,,2025.0,Lim:2025
1237671260671443273,False,,,,False,,,,True,2025.0,4.0,2.0,False,,,,True,2025.0,7.0,2.0,,,2025.0,Lim:2025
1237659326018355471,False,,,,False,,,,True,2038.0,3.0,2.0,False,,,,True,2038.0,5.0,2.0,,,2038.0,Lim:2038
1237659149921091774,False,,,,False,,,,True,2038.0,4.0,4.0,False,,,,True,2038.0,6.0,4.0,,,2038.0,Lim:2038
1237662267539980622,False,,,,False,,,,True,2039.0,2.0,3.0,False,,,,True,2039.0,5.0,3.0,,,2039.0,Lim:2039
1237662267539980658,False,,,,False,,,,True,2039.0,3.0,2.0,False,,,,True,2039.0,6.0,2.0,,,2039.0,Lim:2039
1237662267539980686,False,,,,False,,,,True,2039.0,4.0,4.0,False,,,,True,2039.0,10.0,4.0,,,2039.0,Lim:2039
1237655374647918701,False,,,,False,,,,True,2051.0,3.0,4.0,False,,,,True,2051.0,5.0,4.0,,,2051.0,Lim:2051
1237655374647918862,False,,,,False,,,,True,2051.0,4.0,3.0,False,,,,True,2051.0,6.0,3.0,,,2051.0,Lim:2051
1237667142330548478,False,,,,False,,,,True,2052.0,4.0,4.0,False,,,,True,2052.0,10.0,4.0,,,2052.0,Lim:2052
1237651272962212132,False,,,,False,,,,True,2055.0,3.0,3.0,False,,,,True,2055.0,5.0,3.0,,,2055.0,Lim:2055
1237651272962277451,False,,,,False,,,,True,2055.0,4.0,4.0,False,,,,True,2055.0,7.0,4.0,,,2055.0,Lim:2055
1237657242433028261,False,,,,False,,,,True,2057.0,2.0,2.0,False,,,,True,2057.0,5.0,2.0,,,2057.0,Lim:2057
1237657242433093724,False,,,,False,,,,True,2057.0,3.0,3.0,False,,,,True,2057.0,7.0,3.0,,,2057.0,Lim:2057
1237657242432962648,False,,,,False,,,,True,2057.0,4.0,4.0,False,,,,True,2057.0,10.0,4.0,,,2057.0,Lim:2057
1237662264862376025,False,,,,False,,,,True,2064.0,2.0,2.0,False,,,,True,2064.0,5.0,2.0,,,2064.0,Lim:2064
1237662238561927408,False,,,,False,,,,True,2064.0,3.0,4.0,False,,,,True,2064.0,8.0,4.0,,,2064.0,Lim:2064
1237662264862376472,False,,,,False,,,,True,2064.0,4.0,3.0,False,,,,True,2064.0,9.0,3.0,,,2064.0,Lim:2064
1237658491204665407,False,,,,False,,,,True,2065.0,2.0,2.0,False,,,,True,2065.0,6.0,2.0,,,2065.0,Lim:2065
1237658491204730988,False,,,,False,,,,True,2065.0,3.0,3.0,False,,,,True,2065.0,7.0,3.0,,,2065.0,Lim:2065
1237658491204665589,False,,,,False,,,,True,2065.0,4.0,4.0,False,,,,True,2065.0,8.0,4.0,,,2065.0,Lim:2065
1237659161195315318,False,,,,False,,,,True,2067.0,4.0,3.0,False,,,,True,2067.0,10.0,3.0,,,2067.0,Lim:2067
1237660343935041749,False,,,,False,,,,True,2068.0,3.0,3.0,False,,,,True,2068.0,7.0,3.0,,,2068.0,Lim:2068
1237660635452932250,False,,,,False,,,,True,2068.0,4.0,4.0,False,,,,True,2068.0,10.0,4.0,,,2068.0,Lim:2068
1237667141792170057,False,,,,False,,,,True,2070.0,3.0,4.0,False,,,,True,2070.0,6.0,4.0,,,2070.0,Lim:2070
1237667112257650998,False,,,,False,,,,True,2070.0,4.0,3.0,False,,,,True,2070.0,9.0,3.0,,,2070.0,Lim:2070
1237665026510881018,False,,,,False,,,,True,2071.0,3.0,4.0,False,,,,True,2071.0,5.0,4.0,,,2071.0,Lim:2071
1237665026510880997,False,,,,False,,,,True,2071.0,4.0,3.0,False,,,,True,2071.0,8.0,3.0,,,2071.0,Lim:2071
1237658800431104162,False,,,,False,,,,True,2072.0,3.0,3.0,False,,,,True,2072.0,5.0,3.0,,,2072.0,Lim:2072
1237658800431104018,False,,,,False,,,,True,2072.0,4.0,2.0,False,,,,True,2072.0,9.0,2.0,,,2072.0,Lim:2072
1237668293906530412,False,,,,False,,,,True,2073.0,2.0,2.0,False,,,,True,2073.0,6.0,2.0,,,2073.0,Lim:2073
1237668293906464929,False,,,,False,,,,True,2073.0,3.0,4.0,False,,,,True,2073.0,7.0,4.0,,,2073.0,Lim:2073
1237668293906464988,False,,,,False,,,,True,2073.0,4.0,3.0,False,,,,True,2073.0,8.0,3.0,,,2073.0,Lim:2073
1237655128762810629,False,,,,False,,,,True,2074.0,3.0,4.0,False,,,,True,2074.0,6.0,4.0,,,2074.0,Lim:2074
1237651250439979264,False,,,,False,,,,True,2074.0,4.0,3.0,False,,,,True,2074.0,8.0,3.0,,,2074.0,Lim:2074
1237665442070593666,False,,,,False,,,,True,2077.0,2.0,3.0,False,,,,True,2077.0,5.0,3.0,,,2077.0,Lim:2077
1237665442070528252,False,,,,False,,,,True,2077.0,3.0,2.0,False,,,,True,2077.0,9.0,2.0,,,2077.0,Lim:2077
1237665429181366769,False,,,,False,,,,True,2077.0,4.0,4.0,False,,,,True,2077.0,10.0,4.0,,,2077.0,Lim:2077
1237667429568086156,False,,,,False,,,,True,2078.0,3.0,3.0,False,,,,True,2078.0,5.0,3.0,,,2078.0,Lim:2078
1237667429568086039,False,,,,False,,,,True,2078.0,4.0,2.0,False,,,,True,2078.0,10.0,2.0,,,2078.0,Lim:2078
1237651752919105866,False,,,,False,,,,True,2079.0,4.0,4.0,False,,,,True,2079.0,10.0,4.0,,,2079.0,Lim:2079
1237661958300238148,False,,,,False,,,,True,2080.0,4.0,4.0,False,,,,True,2080.0,10.0,4.0,,,2080.0,Lim:2080
1237665024374866361,False,,,,False,,,,True,2081.0,4.0,2.0,False,,,,True,2081.0,10.0,2.0,,,2081.0,Lim:2081
1237664131554541772,False,,,,False,,,,True,2083.0,2.0,3.0,False,,,,True,2083.0,8.0,3.0,,,2083.0,Lim:2083
1237661069789495637,False,,,,False,,,,True,2083.0,3.0,4.0,False,,,,True,2083.0,9.0,4.0,,,2083.0,Lim:2083
1237664131554541838,False,,,,False,,,,True,2083.0,4.0,2.0,False,,,,True,2083.0,10.0,2.0,,,2083.0,Lim:2083
1237654604776472790,False,,,,False,,,,True,2084.0,3.0,4.0,False,,,,True,2084.0,6.0,4.0,,,2084.0,Lim:2084
1237654604776472776,False,,,,False,,,,True,2084.0,4.0,2.0,False,,,,True,2084.0,9.0,2.0,,,2084.0,Lim:2084
1237651495755841844,False,,,,False,,,,True,2086.0,3.0,3.0,False,,,,True,2086.0,7.0,3.0,,,2086.0,Lim:2086
1237651495755776364,False,,,,False,,,,True,2086.0,4.0,4.0,False,,,,True,2086.0,10.0,4.0,,,2086.0,Lim:2086
1237657117875372196,False,,,,False,,,,True,2088.0,3.0,2.0,False,,,,True,2088.0,9.0,2.0,,,2088.0,Lim:2088
1237657400806342819,False,,,,False,,,,True,2088.0,4.0,3.0,False,,,,True,2088.0,10.0,3.0,,,2088.0,Lim:2088
1237660635461779634,False,,,,False,,,,True,2089.0,3.0,2.0,False,,,,True,2089.0,7.0,2.0,,,2089.0,Lim:2089
1237661357538869377,False,,,,False,,,,True,2089.0,4.0,4.0,False,,,,True,2089.0,9.0,4.0,,,2089.0,Lim:2089
1237665328771563541,False,,,,False,,,,True,2090.0,3.0,3.0,False,,,,True,2090.0,6.0,3.0,,,2090.0,Lim:2090
1237667255619420399,False,,,,False,,,,True,2090.0,4.0,2.0,False,,,,True,2090.0,10.0,2.0,,,2090.0,Lim:2090
1237654879669453071,False,,,,False,,,,True,2091.0,2.0,4.0,False,,,,True,2091.0,6.0,4.0,,,2091.0,Lim:2091
1237654879669452848,False,,,,False,,,,True,2091.0,3.0,2.0,False,,,,True,2091.0,7.0,2.0,,,2091.0,Lim:2091
1237654879669453281,False,,,,False,,,,True,2091.0,4.0,3.0,False,,,,True,2091.0,9.0,3.0,,,2091.0,Lim:2091
1237665549439795565,False,,,,False,,,,True,2093.0,3.0,4.0,False,,,,True,2093.0,6.0,4.0,,,2093.0,Lim:2093
1237665549439795426,False,,,,False,,,,True,2093.0,4.0,2.0,False,,,,True,2093.0,7.0,2.0,,,2093.0,Lim:2093
1237662237478682689,False,,,,False,,,,True,2095.0,2.0,3.0,False,,,,True,2095.0,5.0,3.0,,,2095.0,Lim:2095
1237662237478682633,False,,,,False,,,,True,2095.0,3.0,4.0,False,,,,True,2095.0,6.0,4.0,,,2095.0,Lim:2095
1237662263779197261,False,,,,False,,,,True,2095.0,4.0,2.0,False,,,,True,2095.0,10.0,2.0,,,2095.0,Lim:2095
1237651538179784880,False,,,,False,,,,True,2252.0,3.0,4.0,False,,,,True,2252.0,5.0,4.0,,,2252.0,Lim:2252
1237651538179784889,False,,,,False,,,,True,2252.0,4.0,2.0,False,,,,True,2252.0,7.0,2.0,,,2252.0,Lim:2252
1237659324953854326,False,,,,False,,,,True,2283.0,3.0,2.0,False,,,,True,2283.0,6.0,2.0,,,2283.0,Lim:2283
1237659324953854249,False,,,,False,,,,True,2283.0,4.0,3.0,False,,,,True,2283.0,7.0,3.0,,,2283.0,Lim:2283
1237668296601174268,False,,,,False,,,,True,2306.0,3.0,3.0,False,,,,True,2306.0,5.0,3.0,,,2306.0,Lim:2306
1237668296601174326,False,,,,False,,,,True,2306.0,4.0,4.0,False,,,,True,2306.0,9.0,4.0,,,2306.0,Lim:2306
1237651191895752956,False,,,,False,,,,True,2318.0,3.0,2.0,False,,,,True,2318.0,6.0,2.0,,,2318.0,Lim:2318
1237651191895621706,False,,,,False,,,,True,2318.0,4.0,4.0,False,,,,True,2318.0,8.0,4.0,,,2318.0,Lim:2318
1237661949178216581,False,,,,False,,,,True,2345.0,4.0,2.0,False,,,,True,2345.0,8.0,2.0,,,2345.0,Lim:2345
1237648705135772307,False,,,,False,,,,True,2355.0,4.0,4.0,False,,,,True,2355.0,9.0,4.0,,,2355.0,Lim:2355
1237659329773633620,False,,,,False,,,,True,2376.0,2.0,4.0,False,,,,True,2376.0,5.0,4.0,,,2376.0,Lim:2376
1237659329773633829,False,,,,False,,,,True,2376.0,3.0,3.0,False,,,,True,2376.0,6.0,3.0,,,2376.0,Lim:2376
1237659329773633702,False,,,,False,,,,True,2376.0,4.0,2.0,False,,,,True,2376.0,7.0,2.0,,,2376.0,Lim:2376
1237662696499380384,False,,,,False,,,,True,2417.0,3.0,3.0,False,,,,True,2417.0,5.0,3.0,,,2417.0,Lim:2417
1237662696499315071,False,,,,False,,,,True,2417.0,4.0,2.0,False,,,,True,2417.0,8.0,2.0,,,2417.0,Lim:2417
1237662267537949098,False,,,,False,,,,True,2423.0,4.0,2.0,False,,,,True,2423.0,7.0,2.0,,,2423.0,Lim:2423
1237673809192157411,False,,,,False,,,,True,2435.0,4.0,2.0,False,,,,True,2435.0,6.0,2.0,,,2435.0,Lim:2435
1237648704594313302,False,,,,False,,,,True,2454.0,3.0,4.0,False,,,,True,2454.0,6.0,4.0,,,2454.0,Lim:2454
1237648721249435833,False,,,,False,,,,True,2454.0,4.0,2.0,False,,,,True,2454.0,7.0,2.0,,,2454.0,Lim:2454
1237668349207511108,False,,,,False,,,,True,2456.0,3.0,2.0,False,,,,True,2456.0,5.0,2.0,,,2456.0,Lim:2456
1237668349207511247,False,,,,False,,,,True,2456.0,4.0,3.0,False,,,,True,2456.0,6.0,3.0,,,2456.0,Lim:2456
1237654609606148296,False,,,,False,,,,True,2457.0,2.0,3.0,False,,,,True,2457.0,6.0,3.0,,,2457.0,Lim:2457
1237654609606148159,False,,,,False,,,,True,2457.0,3.0,2.0,False,,,,True,2457.0,7.0,2.0,,,2457.0,Lim:2457
1237654609606148265,False,,,,False,,,,True,2457.0,4.0,4.0,False,,,,True,2457.0,9.0,4.0,,,2457.0,Lim:2457
1237665355622121537,False,,,,False,,,,True,2462.0,3.0,2.0,False,,,,True,2462.0,7.0,2.0,,,2462.0,Lim:2462
1237665355622187428,False,,,,False,,,,True,2462.0,4.0,3.0,False,,,,True,2462.0,9.0,3.0,,,2462.0,Lim:2462
1237655744023626322,False,,,,False,,,,True,2477.0,4.0,4.0,False,,,,True,2477.0,7.0,4.0,,,2477.0,Lim:2477
1237665129066135772,False,,,,False,,,,True,2482.0,4.0,3.0,False,,,,True,2482.0,8.0,3.0,,,2482.0,Lim:2482
1237667254005923869,False,,,,False,,,,True,2485.0,3.0,2.0,False,,,,True,2485.0,7.0,2.0,,,2485.0,Lim:2485
1237667254005924101,False,,,,False,,,,True,2485.0,4.0,4.0,False,,,,True,2485.0,9.0,4.0,,,2485.0,Lim:2485
1237657402416758934,False,,,,False,,,,True,2489.0,3.0,3.0,False,,,,True,2489.0,5.0,3.0,,,2489.0,Lim:2489
1237657606427181311,False,,,,False,,,,True,2489.0,4.0,4.0,False,,,,True,2489.0,7.0,4.0,,,2489.0,Lim:2489
1237665228385157138,False,,,,False,,,,True,2494.0,4.0,2.0,False,,,,True,2494.0,6.0,2.0,,,2494.0,Lim:2494
1237664294761529586,False,,,,False,,,,True,2497.0,2.0,3.0,False,,,,True,2497.0,6.0,3.0,,,2497.0,Lim:2497
1237664294761529674,False,,,,False,,,,True,2497.0,3.0,4.0,False,,,,True,2497.0,7.0,4.0,,,2497.0,Lim:2497
1237662224612458502,False,,,,False,,,,True,2497.0,4.0,2.0,False,,,,True,2497.0,8.0,2.0,,,2497.0,Lim:2497
1237658493883711660,False,,,,False,,,,True,2498.0,4.0,3.0,False,,,,True,2498.0,7.0,3.0,,,2498.0,Lim:2498
1237667253995503858,False,,,,False,,,,True,2499.0,3.0,3.0,False,,,,True,2499.0,5.0,3.0,,,2499.0,Lim:2499
1237667253995503820,False,,,,False,,,,True,2499.0,4.0,4.0,False,,,,True,2499.0,6.0,4.0,,,2499.0,Lim:2499
1237658493353656373,False,,,,False,,,,True,2500.0,4.0,3.0,False,,,,True,2500.0,5.0,3.0,,,2500.0,Lim:2500
1237665531709817003,False,,,,False,,,,True,2501.0,2.0,4.0,False,,,,True,2501.0,6.0,4.0,,,2501.0,Lim:2501
1237665548887261380,False,,,,False,,,,True,2501.0,3.0,2.0,False,,,,True,2501.0,8.0,2.0,,,2501.0,Lim:2501
1237665548887261579,False,,,,False,,,,True,2501.0,4.0,3.0,False,,,,True,2501.0,9.0,3.0,,,2501.0,Lim:2501
1237667292114911407,False,,,,False,,,,True,2503.0,2.0,2.0,False,,,,True,2503.0,6.0,2.0,,,2503.0,Lim:2503
1237667429555503396,False,,,,False,,,,True,2503.0,3.0,3.0,False,,,,True,2503.0,7.0,3.0,,,2503.0,Lim:2503
1237667292114911337,False,,,,False,,,,True,2503.0,4.0,4.0,False,,,,True,2503.0,8.0,4.0,,,2503.0,Lim:2503
1237662665889611792,False,,,,False,,,,True,2504.0,3.0,2.0,False,,,,True,2504.0,5.0,2.0,,,2504.0,Lim:2504
1237662665889546655,False,,,,False,,,,True,2504.0,4.0,4.0,False,,,,True,2504.0,9.0,4.0,,,2504.0,Lim:2504
1237665330395218003,False,,,,False,,,,True,2510.0,4.0,4.0,False,,,,True,2510.0,7.0,4.0,,,2510.0,Lim:2510
1237667538550456390,False,,,,False,,,,True,2513.0,3.0,2.0,False,,,,True,2513.0,5.0,2.0,,,2513.0,Lim:2513
1237667538550456457,False,,,,False,,,,True,2513.0,4.0,3.0,False,,,,True,2513.0,6.0,3.0,,,2513.0,Lim:2513
1237653613184286930,False,,,,False,,,,True,2514.0,2.0,3.0,False,,,,True,2514.0,6.0,3.0,,,2514.0,Lim:2514
1237654381978124522,False,,,,False,,,,True,2514.0,3.0,4.0,False,,,,True,2514.0,7.0,4.0,,,2514.0,Lim:2514
1237653613184286876,False,,,,False,,,,True,2514.0,4.0,2.0,False,,,,True,2514.0,9.0,2.0,,,2514.0,Lim:2514
1237662641734025672,False,,,,False,,,,True,2519.0,4.0,3.0,False,,,,True,2519.0,5.0,3.0,,,2519.0,Lim:2519
1237655743485051204,False,,,,False,,,,True,2524.0,4.0,4.0,False,,,,True,2524.0,8.0,4.0,,,2524.0,Lim:2524
1237667781749309646,False,,,,False,,,,True,2526.0,3.0,3.0,False,,,,True,2526.0,6.0,3.0,,,2526.0,Lim:2526
1237667781749244047,False,,,,False,,,,True,2526.0,4.0,4.0,False,,,,True,2526.0,8.0,4.0,,,2526.0,Lim:2526
1237657856065994763,False,,,,False,,,,True,2530.0,3.0,2.0,False,,,,True,2530.0,5.0,2.0,,,2530.0,Lim:2530
1237657856065994926,False,,,,False,,,,True,2530.0,4.0,4.0,False,,,,True,2530.0,9.0,4.0,,,2530.0,Lim:2530
1237667324328738997,False,,,,False,,,,True,2538.0,2.0,2.0,False,,,,True,2538.0,6.0,2.0,,,2538.0,Lim:2538
1237667324328739043,False,,,,False,,,,True,2538.0,3.0,4.0,False,,,,True,2538.0,7.0,4.0,,,2538.0,Lim:2538
1237667324328739025,False,,,,False,,,,True,2538.0,4.0,3.0,False,,,,True,2538.0,9.0,3.0,,,2538.0,Lim:2538
1237651250968199408,False,,,,False,,,,True,2539.0,3.0,4.0,False,,,,True,2539.0,6.0,4.0,,,2539.0,Lim:2539
1237651250968199390,False,,,,False,,,,True,2539.0,4.0,3.0,False,,,,True,2539.0,7.0,3.0,,,2539.0,Lim:2539
1237665441516421403,False,,,,False,,,,True,2540.0,3.0,2.0,False,,,,True,2540.0,6.0,2.0,,,2540.0,Lim:2540
1237665440979550278,False,,,,False,,,,True,2540.0,4.0,4.0,False,,,,True,2540.0,7.0,4.0,,,2540.0,Lim:2540
1237658204514811929,False,,,,False,,,,True,2543.0,4.0,4.0,False,,,,True,2543.0,5.0,4.0,,,2543.0,Lim:2543
1237671990803562762,False,,,,False,,,,True,2547.0,2.0,4.0,False,,,,True,2547.0,6.0,4.0,,,2547.0,Lim:2547
1237671956981219542,False,,,,False,,,,True,2547.0,3.0,3.0,False,,,,True,2547.0,7.0,3.0,,,2547.0,Lim:2547
1237671990803628152,False,,,,False,,,,True,2547.0,4.0,2.0,False,,,,True,2547.0,9.0,2.0,,,2547.0,Lim:2547
1237661416603910488,False,,,,False,,,,True,2548.0,4.0,2.0,False,,,,True,2548.0,8.0,2.0,,,2548.0,Lim:2548
1237667549272080722,False,,,,False,,,,True,2549.0,3.0,3.0,False,,,,True,2549.0,7.0,3.0,,,2549.0,Lim:2549
1237667910585876673,False,,,,False,,,,True,2549.0,4.0,4.0,False,,,,True,2549.0,9.0,4.0,,,2549.0,Lim:2549
1237667211585650986,False,,,,False,,,,True,2550.0,3.0,3.0,False,,,,True,2550.0,6.0,3.0,,,2550.0,Lim:2550
1237667211585650946,False,,,,False,,,,True,2550.0,4.0,2.0,False,,,,True,2550.0,8.0,2.0,,,2550.0,Lim:2550
1237671122692407496,False,,,,False,,,,True,2689.0,4.0,3.0,False,,,,True,2689.0,6.0,3.0,,,2689.0,Lim:2689
1237665530650952005,False,,,,False,,,,True,2832.0,4.0,4.0,False,,,,True,2832.0,5.0,4.0,,,2832.0,Lim:2832
1237662264320917765,False,,,,False,,,,True,2838.0,3.0,3.0,False,,,,True,2838.0,5.0,3.0,,,2838.0,Lim:2838
1237662264320786697,False,,,,False,,,,True,2838.0,4.0,4.0,False,,,,True,2838.0,7.0,4.0,,,2838.0,Lim:2838
1237665440988528754,False,,,,False,,,,True,2857.0,3.0,4.0,False,,,,True,2857.0,6.0,4.0,,,2857.0,Lim:2857
1237665427562496167,False,,,,False,,,,True,2857.0,4.0,3.0,False,,,,True,2857.0,7.0,3.0,,,2857.0,Lim:2857
1237651735235920310,False,,,,False,,,,True,2892.0,4.0,3.0,False,,,,True,2892.0,7.0,3.0,,,2892.0,Lim:2892
1237665372795502845,False,,,,False,,,,True,2904.0,3.0,2.0,False,,,,True,2904.0,6.0,2.0,,,2904.0,Lim:2904
1237665372795437520,False,,,,False,,,,True,2904.0,4.0,3.0,False,,,,True,2904.0,7.0,3.0,,,2904.0,Lim:2904
1237662302989451826,False,,,,False,,,,True,2917.0,4.0,3.0,False,,,,True,2917.0,6.0,3.0,,,2917.0,Lim:2917
1237662199895556516,False,,,,False,,,,True,2959.0,3.0,4.0,False,,,,True,2959.0,6.0,4.0,,,2959.0,Lim:2959
1237662199895556398,False,,,,False,,,,True,2959.0,4.0,3.0,False,,,,True,2959.0,8.0,3.0,,,2959.0,Lim:2959
1237651496830173526,False,,,,False,,,,True,2975.0,3.0,4.0,False,,,,True,2975.0,6.0,4.0,,,2975.0,Lim:2975
1237651496830239002,False,,,,False,,,,True,2975.0,4.0,3.0,False,,,,True,2975.0,8.0,3.0,,,2975.0,Lim:2975
1237661210974945541,False,,,,False,,,,True,2995.0,3.0,4.0,False,,,,True,2995.0,5.0,4.0,,,2995.0,Lim:2995
1237661210974945542,False,,,,False,,,,True,2995.0,4.0,3.0,False,,,,True,2995.0,6.0,3.0,,,2995.0,Lim:2995
1237661949715808373,False,,,,False,,,,True,2999.0,4.0,4.0,False,,,,True,2999.0,8.0,4.0,,,2999.0,Lim:2999
1237667324335948111,False,,,,False,,,,True,3000.0,4.0,3.0,False,,,,True,3000.0,8.0,3.0,,,3000.0,Lim:3000
1237667731267584194,False,,,,False,,,,True,3008.0,3.0,4.0,False,,,,True,3008.0,7.0,4.0,,,3008.0,Lim:3008
1237667536920707762,False,,,,False,,,,True,3008.0,4.0,2.0,False,,,,True,3008.0,8.0,2.0,,,3008.0,Lim:3008
1237654605856243957,False,,,,False,,,,True,3017.0,4.0,3.0,False,,,,True,3017.0,5.0,3.0,,,3017.0,Lim:3017
1237667735035248725,False,,,,False,,,,True,3018.0,2.0,2.0,False,,,,True,3018.0,6.0,2.0,,,3018.0,Lim:3018
1237667735035183229,False,,,,False,,,,True,3018.0,3.0,3.0,False,,,,True,3018.0,7.0,3.0,,,3018.0,Lim:3018
1237667782824231001,False,,,,False,,,,True,3018.0,4.0,4.0,False,,,,True,3018.0,8.0,4.0,,,3018.0,Lim:3018
1237648722834751654,False,,,,False,,,,True,3025.0,4.0,4.0,False,,,,True,3025.0,6.0,4.0,,,3025.0,Lim:3025
1237668365852148088,False,,,,False,,,,True,3026.0,3.0,3.0,False,,,,True,3026.0,6.0,3.0,,,3026.0,Lim:3026
1237668365852082666,False,,,,False,,,,True,3026.0,4.0,2.0,False,,,,True,3026.0,8.0,2.0,,,3026.0,Lim:3026
1237661358078165201,False,,,,False,,,,True,3027.0,3.0,4.0,False,,,,True,3027.0,6.0,4.0,,,3027.0,Lim:3027
1237660636001075212,False,,,,False,,,,True,3027.0,4.0,3.0,False,,,,True,3027.0,7.0,3.0,,,3027.0,Lim:3027
1237661950802657501,False,,,,False,,,,True,3030.0,3.0,2.0,False,,,,True,3030.0,5.0,2.0,,,3030.0,Lim:3030
1237661950802722870,False,,,,False,,,,True,3030.0,4.0,3.0,False,,,,True,3030.0,6.0,3.0,,,3030.0,Lim:3030
1237668315919941870,False,,,,False,,,,True,3034.0,3.0,2.0,False,,,,True,3034.0,7.0,2.0,,,3034.0,Lim:3034
1237668315919810825,False,,,,False,,,,True,3034.0,4.0,4.0,False,,,,True,3034.0,8.0,4.0,,,3034.0,Lim:3034
1237653587944735007,False,,,,False,,,,True,3035.0,4.0,4.0,False,,,,True,3035.0,7.0,4.0,,,3035.0,Lim:3035
1237671691763384702,False,,,,False,,,,True,3040.0,4.0,3.0,False,,,,True,3040.0,6.0,3.0,,,3040.0,Lim:3040
1237654953203531795,False,,,,False,,,,True,3043.0,4.0,2.0,False,,,,True,3043.0,5.0,2.0,,,3043.0,Lim:3043
1237665128006680670,False,,,,False,,,,True,3046.0,3.0,2.0,False,,,,True,3046.0,5.0,2.0,,,3046.0,Lim:3046
1237665128006680707,False,,,,False,,,,True,3046.0,4.0,3.0,False,,,,True,3046.0,7.0,3.0,,,3046.0,Lim:3046
1237668288546341027,False,,,,False,,,,True,3050.0,3.0,3.0,False,,,,True,3050.0,7.0,3.0,,,3050.0,Lim:3050
1237670964854718726,False,,,,False,,,,True,3050.0,4.0,2.0,False,,,,True,3050.0,8.0,2.0,,,3050.0,Lim:3050
1237655501889995363,False,,,,False,,,,True,3053.0,4.0,3.0,False,,,,True,3053.0,8.0,3.0,,,3053.0,Lim:3053
1237667538009850037,False,,,,False,,,,True,3059.0,3.0,4.0,False,,,,True,3059.0,6.0,4.0,,,3059.0,Lim:3059
1237667550878367898,False,,,,False,,,,True,3059.0,4.0,2.0,False,,,,True,3059.0,7.0,2.0,,,3059.0,Lim:3059
1237665330921078921,False,,,,False,,,,True,3062.0,2.0,4.0,False,,,,True,3062.0,5.0,4.0,,,3062.0,Lim:3062
1237665330921013326,False,,,,False,,,,True,3062.0,3.0,2.0,False,,,,True,3062.0,7.0,2.0,,,3062.0,Lim:3062
1237665330921013420,False,,,,False,,,,True,3062.0,4.0,3.0,False,,,,True,3062.0,8.0,3.0,,,3062.0,Lim:3062
