Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,Misfit_Bary,Vmisfit,lMass_200,r_200_kpc
3035,62946269961.249596,157586092875.84146,0.3994405141502147,0.04133544225,0.12481899999999868,4,121.129593303,40.206047035,121.09850815805565,40.15410414463598,9.222072278247985,0.3715969300152357,-152.44681916566256,-2.6645352591003757e-15,140.03673671585338,1.0886201916786329,505.65797513191103,-23.313794719847962,11104559517459.88,70.46662122785742,3.202864008835682,TRUE,0.0,0.25,0.0,0.0,1.0,0.75,BCentered,VMisfit,13.242426885766518,539.7631246368309
3040,75558616975.70995,117548576103.14165,0.6427863227319054,0.039437428499999996,1.6095749999999995,4,241.595094191,19.777952158,241.65042921200103,19.78822098187931,7.368298460132778,0.4321658146812547,-17.794669183836064,5.009326287108706e-13,99.10772912968207,0.17954875305993856,384.93241301164403,-22.99554343192348,3215000065858.7754,27.350395661431158,3.4450900382810894,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,13.236546185116277,537.659726236901
3043,77150296595.87505,101924782066.15306,0.7569336429466346,0.0307120775,2.249419999999997,4,248.788280166,46.213918289,248.68236583966117,46.192893645873575,18.35742519180885,0.2492469055223177,25.75401402277713,7.105427357601002e-15,159.8307584419709,0.16113302767143867,742.1016293554834,-22.84069947881016,37618504381343.98,369.0810381809611,4.118382166579656,FALSE,1.0,0.75,0.0,0.0,0.0,0.0,BCentered,VCentered,13.23470762665761,538.3992935807113
3046,58175054658.32729,138623622079.82968,0.41966191465424135,0.03307502925,0.29110199999999864,4,183.795533311,34.611924366,183.65942868411577,34.582536675373305,7.087236717455393,0.980578644915985,-139.38763716078222,5.027089855502709e-13,107.88440486830251,1.2920091400692908,309.0809551860587,-23.1745931057181,4347777784396.709,31.36390262471239,2.541190337794443,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BMisfit,VMisfit,13.227771113993777,535.1378734761445
3050,57785649629.05684,107720472667.13876,0.5364407359000101,0.02904276675,0.5931850000000018,4,154.168023654,16.971539198,154.34527123993286,16.93837528799231,14.720420981204738,0.704150343180532,-169.71939747289963,-2.4868995751603507e-13,165.78686041696938,1.0237204386767402,562.0401647458345,-22.900745625965833,22593588335827.906,209.74275155330164,3.007051492957324,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BMisfit,VMisfit,13.21106985504848,528.9998007913604
3053,69343474743.69923,140881955180.50903,0.49220976990879295,0.045041643,0.5325199999999981,4,258.74360722,29.160314192,258.71878460119416,29.21670031445759,9.33685616261328,0.38818450136742216,-15.23975110989188,0.0,112.15136089700897,0.13588556561419593,559.3475630922494,-23.19213842550946,6998396658157.683,49.6756071364199,4.423854374076143,TRUE,0.0,0.0,0.6666666666666666,0.75,0.3333333333333333,0.25,BCentered,VCentered,13.203915984670914,523.417599002237
3059,61797769478.89683,106079293230.95279,0.5825620401179757,0.041256192000000004,0.7772380000000005,4,155.828333536,22.390778426,155.92366946609383,22.34625454191492,6.31687840046956,0.9381278739828322,-114.93045965177346,-9.983125437429408e-13,105.93596452616917,1.0849050194221945,345.6786127635043,-22.88407654379711,6267223067790.861,59.08055075504739,2.8943610500236234,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BMisfit,VMisfit,13.190173025085484,518.5567747583005
3062,56188883171.18379,153330944141.81165,0.36645494805807893,0.04502841625,0.34071400000000196,4,171.297556151,32.258833053,171.33621901543407,32.27811408503347,4.356764738718962,0.5226893682201548,-3.7107989907676857,7.105427357601002e-15,221.2109542517539,0.016774933245595685,260.9236868492099,-23.2840745246747,20048910685100.258,130.75580273318843,1.0462380175434474,TRUE,0.3333333333333333,0.25,0.0,0.25,0.6666666666666666,0.5,BMisfit,VCentered,13.18517980564658,515.9466293198896
3067,49393067686.35079,102779924231.82224,0.4805711626615302,0.03085279625,0.3381020000000028,4,165.531780567,38.664252076,165.50894629987644,38.76189701385775,7.763992757089055,0.7670578254687347,109.32492619044496,-5.044853423896711e-13,161.4039172608471,0.6773375023715438,315.33121972646006,-22.849770732980943,13848914521307.998,134.74338130539468,1.7329120423102558,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,13.171615159145093,512.9254275427569
3072,55760466695.850204,167539258570.25876,0.3328203023679173,0.038559043749999994,0.038999999999997925,4,222.764492464,55.520646544,222.9279280820331,55.434246345983084,8.701408234848774,0.873414569511288,16.206996225992558,1.503686064552312e-12,39.49011940241292,0.41040636167336525,444.16834426915335,-23.38029147294982,1181635487729.0671,7.052887172910223,9.976604966726596,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BMisfit,VCentered,13.160644958293382,507.3753408665631
3075,76116007458.3258,114389842646.44508,0.6654087958979397,0.040391678,1.9215289999999996,4,186.950006646,50.387817379,186.98655903800042,50.38867807805035,4.071424844321867,0.3436787376863613,57.43244169711249,0.0,335.76439051267,0.17104982934438157,217.99543139967562,-22.965968656456198,20235531070301.188,176.89971943439903,0.5758858089634606,FALSE,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.25,BCentered,VCentered,13.149765884846015,502.8608265981396
3085,61533497409.85231,118596227391.64076,0.5188486915915969,0.028642757499999998,0.4224579999999989,4,138.553150619,16.742323238,138.52761588392124,16.79677781564342,7.700472429769146,0.46509811164365267,56.464929226518365,7.673861546209082e-13,139.49103596562918,0.404792529036996,289.8767259537399,-23.005177185280306,10356629753201.79,87.32680609646252,1.8432772696900914,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,13.11841230358557,492.74790157107975
3092,57418679436.17976,108096593734.69612,0.5311793596114944,0.02988117175,0.9577220000000004,4,226.727754394,56.509002859,226.7277200470224,56.40400440962345,12.575288573084421,0.5009751489124714,-31.89191904741526,-5.009326287108706e-13,95.05018369286607,0.3355271690001835,494.30240597595747,-22.904530022451898,9680401914572.365,89.5532558438538,4.612786814988361,FALSE,0.6666666666666666,0.5,0.0,0.25,0.0,0.0,BMisfit,VCentered,13.091762983771732,482.5818005812214
3094,60376954110.137375,104145598177.3741,0.5797360154128379,0.024290100250000002,0.7562789999999993,4,204.109164179,7.369588176,203.9912961496981,7.549964099589507,18.957882538229235,0.680228696521605,36.064052483930794,-5.069278330438465e-13,167.81290549654744,0.21490631115181588,603.2575334152777,-22.864102296902978,28057530550023.05,269.40678282184587,3.1886071607905047,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BMisfit,VCentered,13.085931590803852,481.27832475969274
3097,50951057228.9892,113336677458.99121,0.4495548870084435,0.04288278975,0.4089109999999998,4,142.514842525,34.223704022,142.41486339437958,34.21516112606183,10.630578931712751,0.46909174721117797,8.021211957764287,9.947598300641403e-13,140.5503547920926,0.05707002283721426,605.3844041650541,-22.955926192142364,22056790450191.05,194.61299682242665,3.8205237353453723,TRUE,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,BMisfit,VCentered,13.07577264178893,474.71809328698794
3103,55082494530.51142,104085337979.61475,0.5292051272514425,0.04208289875,0.7523799999999987,4,169.18440647,54.702352186,169.14728912158188,54.721636977303646,4.626922496604182,0.3739683356143334,-336.38489890789816,-5.115907697472721e-13,227.39117942234327,1.479322547877355,258.4272457674448,-22.863473891907574,17231021200489.322,165.5470552813504,1.0080644622101822,TRUE,1.0,0.75,0.0,0.0,0.0,0.25,BCentered,VMisfit,13.060994927632024,469.48485356801933
3110,52117310983.96321,109613274031.79419,0.4754653252018198,0.03560046675,1.0267860000000013,4,209.080178695,28.536360932,208.9054594636242,28.619279713754068,14.028048549010533,0.7459561853538911,-59.90165283118988,5.009326287108706e-13,99.7930094591333,0.6002590076784986,659.7046424749929,-22.919657874642986,12168940413559.842,111.01703257244324,5.863717519361408,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,13.039408011011504,462.7304387763781
3113,47222611422.19376,109453692953.57506,0.4314391789614929,0.044941541,0.21755800000000036,4,164.470491958,23.855789238,164.46222057097987,23.864872381814973,2.817725326041493,0.2517034219733425,-74.70586139811395,0.0,50.09812078469103,1.491190891554211,168.41555279002213,-22.918076047978303,554657912011.2988,5.067512087020744,2.9818402963010646,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BCentered,VMisfit,13.037278475538187,460.5921133229837
3116,51182700925.77833,95412971900.57576,0.5364333581298862,0.04536272374999999,0.9482590000000002,4,129.243787654,55.64575529,129.2057202669285,55.64061114029165,7.370703574298837,0.17982358368980866,-134.8502601753213,1.4921397450962104e-12,117.56807236212794,1.1469972881749988,444.8106958319566,-22.769018558402323,10071067011844.867,105.5523878067579,3.3559033441296813,FALSE,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VMisfit,13.028395092346996,457.4002540658519
3119,49260815818.17568,88066223476.5748,0.5593610566402774,0.0249591965,0.9496029999999998,4,161.445560357,37.211309717,161.34278184514898,37.168145387883676,15.359837355576374,0.3615599203218038,-32.95873998100638,-3.552713678800501e-15,203.5814331734094,0.16189462598454313,502.4770726984399,-22.68202343248259,40393999903596.31,458.6775531976902,2.1892819818390516,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VCentered,13.001117223336571,450.8509882195755
3125,50612477883.533226,97134402696.02277,0.5210561498166868,0.03762849225,0.597173999999999,4,135.613662945,22.653904632,135.6862908242555,22.586568452348228,8.544118259704941,0.667260398829218,-123.54318576570505,-7.105427357601002e-15,206.79816635445854,0.5974094835732158,425.32622197902884,-22.788432684833783,20737588714388.1,213.4937585325494,1.8243119150716047,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,12.98908384196237,444.90954556835504
3126,50920938578.10691,79343062172.04639,0.6417818670483206,0.024190207,1.6194639999999971,4,189.754670505,0.365546508,189.81513834715636,0.3184496248467978,15.754480417646855,0.29189517890618877,-13.640657994747887,7.638334409421077e-13,108.327984122296,0.1259199836982948,499.2236019771017,-22.56877239413784,8018745679517.758,101.06423246093051,4.087691085008846,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,12.98731413246983,446.20817215558554
3127,47235878843.51378,92732523159.20715,0.5093776944084354,0.03135334,0.5825220000000009,4,160.523501095,18.249389095,160.45726170247593,18.29635366294435,6.738274024781306,0.6989767762124761,-48.78344511523841,-5.080380560684716e-13,92.09916048779567,0.5296839282449521,278.21427970580817,-22.73808019165554,4418141641235.278,47.64392783371185,2.6794605378813725,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VCentered,12.968466126843015,438.80215374439194
3130,48570525246.250175,91866444032.49878,0.5287080147465794,0.0314164195,1.2099249999999984,4,226.858266396,7.116740929,226.88897946777905,6.980440102752872,11.20507773028586,0.7478795485446965,28.09601236081944,-7.105427357601002e-15,149.16448006680162,0.18835591655759445,463.59485189919735,-22.72789226506047,16655704031800.756,181.30345859374523,2.7567463343178815,FALSE,0.6666666666666666,0.5,0.0,0.0,0.0,0.25,BMisfit,VCentered,12.954662343969968,434.1689634309354
3131,44423543741.24914,76939257595.28703,0.5773846165103929,0.030938379499999998,1.161323999999997,4,148.151175843,9.882006198,148.14069579490788,9.925412260365428,5.397706951214495,0.49595404711035806,75.06818553897482,5.115907697472721e-13,273.284119368795,0.274689161274206,219.8474753848865,-22.535369978457478,21743953804669.62,282.61195239296876,0.7135603456095334,FALSE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,BMisfit,VCentered,12.952686303205228,433.57688967645936
3133,46801869359.10672,73723021846.05681,0.6348338441258562,0.028108941,1.6538070000000005,4,196.903186616,60.157197971,196.94347075829887,60.220327379679084,15.88566050940073,0.2501498612380213,6.040994397291199,2.5579538487363607e-13,138.15429723160784,0.04372643137667704,586.6242318353409,-22.48900782071413,19312681719913.234,261.9626981682955,3.766337378312844,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,12.932025731762874,427.1392272116356
3135,49639065852.05074,89159362612.17302,0.5567454095423678,0.0358646145,0.9600989999999996,4,207.928209723,29.33194567,207.89308488104857,29.387856682305475,9.726303210783698,0.39322252467767266,-54.661536503995656,-5.027089855502709e-13,76.4338456518281,0.7151483225505846,460.8867497249035,-22.6954173877718,4329189783060.021,48.5556385355872,5.348501616262872,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VMisfit,12.92203597627356,422.8315718334727
3136,47957352529.62769,66999943717.166504,0.7157819823263556,0.02414409,1.5943580000000033,4,173.315755823,24.446890264,173.35091825078896,24.579603668005078,9.208634061758586,0.8894818493210841,-4.515866756176393,-3.552713678800501e-15,102.22203522698874,0.04417703821048661,291.23437817284764,-22.385186094687356,6400387385981.91,95.52825018779865,2.527095971682559,TRUE,1.0,0.75,0.0,0.0,0.0,0.25,BMisfit,VCentered,12.915308795181517,422.2231745024216
3140,42503823552.04316,87550170946.48828,0.48547961805833606,0.027336770749999996,0.6770770000000006,4,118.032642316,27.483912545,118.06011308025197,27.40689946697279,13.378968304875164,0.3622683756626596,30.721498974421625,1.0125233984581428e-12,54.80165489403865,0.5605943658785844,480.2115564178281,-22.675642496009942,2622410244481.9146,29.95322814486294,7.772532624538467,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BCentered,VCentered,12.89552977323406,415.4420311032062
3142,47064819776.4877,107127592930.46309,0.4393342414315017,0.023428630750000002,0.6948519999999974,4,235.647922425,23.670053661,235.65856327687908,23.76088472649945,7.384393760570797,0.7422575629414266,-172.44196978391375,-5.080380560684716e-13,159.10605929223615,1.0838177411407224,226.49974167097173,-22.89475336694923,7885226290331.16,73.60593171779271,1.2627128831915921,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BMisfit,VMisfit,12.87686030276106,410.03790264993813
3143,43107536043.64283,79816036739.01065,0.5400861506641774,0.03673268425,1.125312000000001,4,164.59645663,6.714880937,164.61206076582292,6.733553427535072,7.416603127298863,0.19630654778214204,-126.33864238887155,-4.973799150320701e-13,205.46263633759705,0.6148983807512485,360.1742585532371,-22.575225397785918,26730931249308.723,334.90677239106503,1.5549034755486661,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.5,0.3333333333333333,0.25,BCentered,VMisfit,12.87664307637804,408.2403552680067
3147,42306548920.83396,85718771593.32753,0.49355057398101077,0.024939370750000002,0.6385120000000022,4,202.678156697,34.830651698,202.7034730082255,34.77339651376117,10.686486181347188,0.3419956303037151,-149.0576568585384,-5.009326287108706e-13,171.75241038033042,0.8678635515417977,349.31165254987224,-22.652689846718282,17514406702411.225,204.3240515100262,1.8039888647013735,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VMisfit,12.849212446328057,401.2368589158258
3150,43513979219.2289,113298633122.01585,0.3840644676830915,0.04529881575,0.6039619999999992,4,226.924210773,14.622058186,226.9160610679674,14.64219600891413,2.3812757047000748,0.5449171826525544,-139.02858725647624,4.973799150320701e-13,185.1820781268114,0.7507669676396596,143.49729786096236,-22.95556167600124,5268998424908.107,46.505401519131404,0.6873348894784068,FALSE,0.0,0.0,0.0,0.0,1.0,0.75,BMisfit,VMisfit,12.840981357934645,396.12669061166054
3156,40660882472.73405,119502534910.43246,0.34025121310781825,0.04159251775,0.0701570000000018,4,241.85615735,25.443638334,241.9288958130889,25.47981664346234,5.119036123811521,0.8788284935608909,15.051684101083016,-4.973799150320701e-13,117.7006321918402,0.12788108118697936,282.4814265922932,-23.013442794296928,5994269814517.227,50.16018964794304,2.128799316718833,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VCentered,12.803563672294477,385.371512417744
3172,43161924427.86567,103780342001.36537,0.4158969183903616,0.02944974975,0.3139359999999982,4,194.201306877,48.296957749,194.0077654279763,48.37589459000308,10.977089775594656,0.8250443748863998,-80.83368519592906,-3.552713678800501e-15,136.41050003528704,0.5925767090877813,425.1166335432438,-22.860287743876192,13574608470778.67,130.80134646887248,2.7642919999216593,FALSE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.25,BMisfit,VMisfit,12.690281469934646,354.65270053188755
3476,109398357102.86655,197840835943.4946,0.5529614580384803,0.0450021775,1.1331820000000015,4,160.658834893,23.95188926,160.58774582405277,23.985979296193786,13.996924016813663,0.3144714796210228,-103.27627840176189,4.973799150320701e-13,106.32716783738576,0.971306586099525,837.7620056262818,-23.56078984599026,11489897074191.404,58.076468487390734,6.988758509273788,TRUE,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,BCentered,VMisfit,13.810824799974611,833.9822051373908
3602,73335051279.52795,205536994456.63086,0.3567973321464616,0.03320208275,0.0028660000000009234,4,163.622820167,21.16365764,163.69000591419896,20.866902429483815,26.841193550630557,0.6780104290330842,-176.5115213053988,0.0,149.6299918058149,1.1796533514114595,1175.1751964632301,-23.60222500400213,29029728750296.86,141.23846087679485,6.966386796409462,FALSE,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,13.609124343475022,717.0770911211533
3607,91173200430.52199,119803839340.10098,0.761020689593245,0.03315192775,2.018094999999999,4,240.369551152,22.42760412,240.5070521419707,22.470250350306088,16.33470735528823,0.4923724713550238,-126.96585168536902,5.115907697472721e-13,188.5226720481366,0.6734778915766194,714.0681549749668,-23.01617684015623,40711316810065.12,339.8164619290138,3.3596938054276637,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BMisfit,VMisfit,13.600257802477296,712.2251016558703
3623,84454189813.05081,144232795781.8316,0.5855408220804186,0.032291514,1.3932269999999995,4,168.293340607,27.818225226,168.4194638001024,27.931441888479714,13.590154075556494,0.7015185186677697,-9.765479088021024,3.552713678800501e-15,154.3518427439359,0.06326765469344997,578.3071778164705,-23.217660054697436,16160097938366.479,112.04177143463579,3.3233063992257534,TRUE,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,BMisfit,VCentered,13.575650710468995,699.0913692010874
3649,84333941821.72556,120783671820.02594,0.6982230342143232,0.025504118750000002,1.8795110000000008,4,203.058274944,13.892377201,203.0266677358694,14.023809461603587,15.705706906553536,0.5155992327039423,270.3764113996195,-5.258016244624741e-13,348.0430660876296,0.7768475736032769,525.2210496443602,-23.02502057003074,32318446092233.324,267.57297244936814,1.3385443251935132,FALSE,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.25,BMisfit,VMisfit,13.528461642580462,675.6778356660471
3664,69209800918.8882,165592375173.09756,0.4179528244977559,0.043225759749999995,0.0733479999999993,4,240.50633533,48.663721332,240.34346534696238,48.8492123699527,11.88498027043818,1.0820053639371314,70.07569065529243,1.4992451724538114e-12,150.96435368556567,0.46418700139800734,682.4013085733642,-23.367600838723504,32740445743649.383,197.71710931391033,4.009489299475922,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VCentered,13.501582252799356,658.1492630495097
3684,73762767055.87769,120937133078.76544,0.6099265393354129,0.03660675925,0.9081989999999998,4,236.213481523,43.514058173,236.43746776649775,43.43759586935632,23.93398666066362,0.45030255586905715,73.28751347196487,-5.027089855502709e-13,79.42582573193934,0.9227164187037771,1158.221076565551,-23.026399172647064,8533846657574.919,70.56432081961864,12.934610190656421,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VMisfit,13.462286740205071,639.9528468911906
3688,62908075595.61439,158142231906.72278,0.3977942820025427,0.03718004975,0.4402690000000007,4,169.569507854,28.260438381,169.60537134661502,28.335208119041784,9.520758316919606,0.5114996279933604,-1000.060844551356,5.684341886080801e-13,1978.873639692076,0.5053687231424093,468.14232928468556,-23.31761965956862,2203397258332870.8,13933.009745508734,0.2098376762147027,FALSE,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.5,BMisfit,VCentered,13.458335686234564,637.8981252857897
3718,76472977515.21358,143151358601.5635,0.5342106303584766,0.035744188499999996,0.526129000000001,4,205.786812923,30.33773177,206.00441919238972,30.327499903752837,15.472864896237667,0.7293913299340621,-73.27466632342149,1.0018652574217413e-12,82.30769660576168,0.8902529088427088,730.664972425674,-23.20948868530135,4593939362276.004,32.091482799422266,7.874109679509665,FALSE,0.0,0.25,0.0,0.0,0.6666666666666666,0.5,BMisfit,VMisfit,13.41500050976968,617.3132923877813
3730,75320500983.21617,118956812471.45642,0.6331751786076922,0.0259898765,0.9867629999999998,4,144.313311822,23.590608738,144.39534720876821,23.297094349763224,14.036051425293433,1.2952801905430522,37.72615581072674,7.602807272633072e-13,70.49805948794705,0.535137507113596,478.4974300390075,-23.00847329613587,2509455818319.5645,21.09552001422118,6.020409973371868,TRUE,1.0,0.75,0.0,0.0,0.0,0.25,BMisfit,VCentered,13.396427015987715,610.4658785091018
3739,70162006414.03401,146748052928.96954,0.4781120090771802,0.04411939825,0.9756239999999998,4,171.578053849,21.09622529,171.6309109621804,21.05600335584369,11.83815181862493,0.3225635268073439,-60.24744537424144,9.805489753489383e-13,323.46395325813006,0.18625706131206488,694.2118194772036,-23.236430869214566,47304371215951.4,322.35092917279206,1.9036615291252788,FALSE,0.6666666666666666,0.5,0.0,0.0,0.0,0.25,BCentered,VCentered,13.377417196327324,598.1513785381231
3743,69994255744.11432,113142045117.08015,0.6186405387288499,0.0396868405,1.2515580000000028,4,210.018502316,12.111508476,210.06619326519228,12.084320376385627,6.927625676371351,0.4675094348062771,206.32409468658437,-5.027089855502709e-13,168.6945759983451,1.2230630028591372,364.2656137728183,-22.95406006158627,7630063124688.98,67.4379106086808,1.9153170604587755,FALSE,0.6666666666666666,0.5,0.0,0.0,0.0,0.25,BMisfit,VMisfit,13.374533940229046,597.6799561650399
3745,74778095491.68422,108269302746.7566,0.6906675631466032,0.042425658250000005,1.8481929999999984,4,163.04712032,66.788194787,162.9980595256885,66.73861297585499,10.252494954090224,0.31149097691027816,-14.606829532090561,-1.0018652574217413e-12,94.25918213130251,0.15496452655129478,577.4389957860619,-22.906263349839975,5757234353924.502,53.17513097309541,5.433830186949441,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.5,0.3333333333333333,0.25,BCentered,VCentered,13.368578023663316,594.4309697576024
3754,77395908053.28523,102024221178.3638,0.7586032724325126,0.037912719250000004,2.2071700000000014,4,224.672174962,7.984993099,224.66850184349028,7.989299864912853,5.75588273378372,0.05876424022846198,101.0266395039691,-9.947598300641403e-13,173.95468593019842,0.5807641166074039,288.7518112079459,-22.841758220467476,13775982806228.156,135.02659120665376,1.4723538786659685,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VMisfit,13.360757613970293,591.7298358399203
3762,63146022498.42445,98821621939.0905,0.6389899422754366,0.03120342175,0.9986320000000006,4,204.798477422,61.506039074,204.91446735036664,61.644420105306864,18.723411419022923,0.4774408142054606,57.17064195367347,-2.5002222514558525e-13,50.993521370690374,1.1211353994967246,769.2833676945411,-22.807129943996234,1136739137374.221,11.502939489040761,13.38119684233566,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VMisfit,13.349046053835451,587.6915363998903
3770,79156539532.24654,110499058348.37158,0.7163548786333441,0.03073962425,1.9185990000000004,4,218.52437548,0.620087707,218.69997374316551,0.6501028526506514,22.740741524238707,0.46999632368608996,123.92721859247722,-2.5579538487363607e-13,112.10669342161957,1.1054399591146833,920.1410130470828,-22.92839644265806,6682753112370.635,60.477919108612184,7.280252888230905,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VMisfit,13.336240954446763,582.0296653469828
3772,66611681986.23233,116247056111.49037,0.573018226993605,0.0429486985,0.8565020000000025,4,246.240991173,50.303569568,246.31112483930627,50.26417387470015,5.7378164541503915,0.623951053360325,7.09318550421231,-7.105427357601002e-15,124.14199348189608,0.057137680048989496,327.2718091138404,-22.983454908620597,8989678842059.234,77.33252903572372,2.3383714611148894,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BMisfit,VCentered,13.334071897999635,578.7970762619385
3776,78468472764.86519,134926444658.6965,0.5815648145428814,0.04240479625,0.867913999999999,4,121.67825354,39.090217005,121.66456279449869,38.97142849369542,9.453631703187845,0.7569385422763087,-88.72028511795062,-4.982680934517703e-13,74.31080581214088,1.1939082633854985,532.1757397432451,-23.145242691892992,4067478183526.965,30.145893148047172,6.3522374167975535,TRUE,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,BMisfit,VMisfit,13.328162636106846,576.2786702534562
3777,60215347917.35785,147150894336.36816,0.4092081681794828,0.027954472999999997,0.23744900000000158,4,197.309985145,62.174997401,197.13656877927602,62.225381314442245,12.628845826338887,0.4527176969074649,76.12499250926709,7.531752999057062e-13,68.83436800552472,1.1059154709338868,463.7412482846606,-23.23940726486871,2384243685265.777,16.20271284125328,5.975771974771084,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VMisfit,13.325439230953132,577.7348434344202
3779,66519105421.26991,122709605605.10257,0.5420855612179059,0.03630110575,0.8352199999999996,4,196.062678401,9.223459863,196.0928430032208,8.98411946165537,13.480303252454018,1.0735064745438008,-76.79653092453083,7.105427357601002e-15,110.43886627812742,0.6953759442905517,646.7522459472793,-23.042196400664498,17996387312107.727,146.65834205369976,5.194450662962418,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.5,0.3333333333333333,0.25,BMisfit,VMisfit,13.321369619327948,574.4047727136792
3789,69479582480.013,104747003694.32573,0.6633085437247385,0.02694418775,1.1584590000000006,4,171.396154703,-0.768241644,171.31568478157573,-0.8222239367678265,12.543261523965798,0.4634821985890597,-124.30904270904493,-2.5579538487363607e-13,135.38860828181768,0.9181647133139121,443.62133209712994,-22.870354021873112,13729375276637.893,131.0717709568396,2.906390179822826,TRUE,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,BCentered,VMisfit,13.307716756632022,570.1118978562674
3826,64464408187.79121,92185126696.83821,0.6992929390853918,0.0307131385,1.2997319999999988,4,221.639037641,33.408609856,221.67471182873882,33.38233356230043,7.5897149501971315,0.31398956450148563,73.58724667869458,-2.4868995751603507e-13,188.9721329342816,0.3894079276984512,306.826188380767,-22.73165214226131,13325818560570.969,144.5549736498656,1.4401849884839208,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VCentered,13.255412638036384,547.0235270049258
3829,74573821693.17949,98560887164.82571,0.7566269322278716,0.030151120499999996,2.1490290000000023,4,249.135694381,39.027892843,249.0470641905014,39.04325727398467,6.791191650056753,0.623197947415239,-35.83493069113805,1.0036416142611415e-12,80.93030646345522,0.4427875323482263,269.40943772441545,-22.804261510007816,3980976154197.8438,40.391034097941535,2.9527402243245398,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BMisfit,VCentered,13.249508912120165,544.6476957636393
