objid,specobjid,Group,RA,Dec,M_r,z,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm,sfr,sSFR,rank_dist,rank_M_parent
1237665330933989419,2278909156272400384,7256,206.203280365,31.284013723,-20.159598,0.043363635,8626590842.006432,4,206.168841495,31.211478661,-21.867791,4.918662474641217,9.573429,0.1812395,-9.3921895,3,4
1237660764842164279,1434469923966445568,7264,140.219666057,35.368292357,-21.825144,0.025747583,39999779751.161804,1,140.219666057,35.368292357,-21.825144,0.0,10.35304,-1.272933,-11.625973,1,1
1237660961866776723,1434460028361795584,7264,140.521653588,35.424972658,-19.891691,0.02597673,6740256129.124548,2,140.219666057,35.368292357,-21.825144,15.871931961924355,9.664832,-0.05902753,-9.72385953,4,2
1237660961866580160,1433439131781851136,7264,140.097392799,35.241489669,-19.519577,0.026229677,4784436556.041818,3,140.219666057,35.368292357,-21.825144,10.138364909718206,9.313786,-0.2562765,-9.5700625,3,3
1237660764842164280,1434470198844352512,7264,140.200306244,35.373357244,-19.245395,0.025353501,3716704213.4156737,4,140.219666057,35.368292357,-21.825144,1.0416915999665968,9.443384,-0.3403764,-9.7837604,2,4
1237657629511712956,972921319580526592,7269,130.739133081,37.54711776,-21.925878,0.042405144,43888546689.25765,1,130.739133081,37.54711776,-21.925878,0.0,10.67591,-0.2693782,-10.9452882,1,1
1237657629511712801,973983172985382912,7269,130.803219004,37.538224697,-21.400159,0.043202816,27043543726.97227,2,130.739133081,37.54711776,-21.925878,3.2412466367460904,10.58615,0.4629596,-10.1231904,2,2
1237657629511713101,973981523717941248,7269,130.831301643,37.574957921,-20.850502,0.041904856,16300495266.442698,3,130.739133081,37.54711776,-21.925878,4.9126278136576955,10.56518,-1.576524,-12.141704,3,3
1237657775541190877,972932589574711296,7269,130.847500397,37.729472824,-19.809528,0.042176889,6249009717.2698,4,130.739133081,37.54711776,-21.925878,12.662981659111368,9.550306,0.07938673,-9.47091927,4,4
1237665367967989858,7256530009765638144,7271,162.291916276,29.815895111,-21.883565,0.032337893,42211034899.33881,1,162.291916276,29.815895111,-21.883565,0.0,,,,1,1
1237665367967989859,7261125968201969664,7271,162.278287321,29.815717405,-20.072143,0.032533253,7958976089.708758,2,162.291916276,29.815895111,-21.883565,0.7430622204580093,,,,2,3
1237665367967989860,2230469895961733120,7271,162.279650694,29.80879907,-19.905955,0.032677269,6829391347.628936,3,162.291916276,29.815895111,-21.883565,0.8036905798953656,9.837792,-0.4102709,-10.2480629,3,4
1237665367968055323,2230472369862895616,7271,162.360711431,29.823922818,-19.284161,0.032349087,3851805952.689288,4,162.291916276,29.815895111,-21.883565,3.78396115840109,9.495412,-0.6989158,-10.1943278,4,5
1237664337175773190,2290219556888668160,7274,166.995899254,35.463252583,-21.924906,0.02963459,43849273265.87601,1,166.995899254,35.463252583,-21.924906,0.0,10.84178,-1.182959,-12.024739,1,1
1237664337175707794,2290213234696808448,7274,166.959012912,35.402983999,-20.980769,0.029311214,18378395786.26076,2,166.995899254,35.463252583,-21.924906,4.231522899910283,10.46791,-0.09923445,-10.56714445,2,2
1237664818208047228,2290201964702623744,7274,166.958205948,35.684814533,-20.592777,0.029362364,12856146123.71405,3,166.995899254,35.463252583,-21.924906,14.053792032054991,10.30449,-0.2426009,-10.5470909,4,3
1237664818207981738,5209747870559432704,7274,166.868889498,35.46365163,-20.003202,0.029192251,7469315427.780945,4,166.995899254,35.463252583,-21.924906,6.499854776681193,,,,3,4
1237668332027117606,3092877901440247808,7297,218.193175114,14.588226736,-21.815953,0.042187575,39662601819.02828,1,218.193175114,14.588226736,-21.815953,0.0,10.94688,-1.267559,-12.214439,1,1
1237668332027117605,3094070596695255040,7297,218.204187618,14.588814602,-21.105573,0.04208127,20617177028.81729,2,218.193175114,14.588226736,-21.815953,0.6706457177991025,10.36236,-1.135451,-11.497811,2,2
1237668349211050186,3092879550707689472,7297,218.124801626,14.57094122,-19.463482,0.041937418,4543523723.349041,3,218.193175114,14.588226736,-21.815953,4.297209373156606,9.331013,-0.3857724,-9.7167854,3,3
1237668332027183316,3092868830469318656,7297,218.349341053,14.658218828,-19.209694,0.042462975,3596479589.791064,4,218.193175114,14.588226736,-21.815953,10.46339733222568,9.452198,-0.5844546,-10.0366526,4,4
1237661949737828379,1937680951211485184,7300,231.622742335,8.590604033,-21.948693,0.035027769,44820551906.42448,1,231.622742335,8.590604033,-21.948693,0.0,10.9714,-1.192906,-12.164306,1,1
1237662199359013245,1940016589592094720,7300,231.583906913,8.727662641,-20.359791,0.034736319,10373287148.514885,2,231.622742335,8.590604033,-21.948693,8.943130502983472,10.19143,-1.150136,-11.341566,4,2
1237661949737828733,1937680401455671296,7300,231.72217531,8.535468216,-19.151464,0.035884503,3408675036.022545,3,231.622742335,8.590604033,-21.948693,7.082929945123716,9.693367,-1.718412,-11.411779,2,4
1237662199359078682,1940014665446746112,7300,231.652359483,8.711426317,-19.03056,0.034874972,3049467435.5257263,4,231.622742335,8.590604033,-21.948693,7.81122844102152,9.430074,-0.4499998,-9.8800738,3,5
1237648722289623054,299616121282127872,7327,146.020908347,0.733551682,-22.019332,0.037313006,47833570537.58385,1,146.020908347,0.733551682,-22.019332,0.0,11.10819,-1.555075,-12.663265,1,1
1237648722289623248,299617495671662592,7327,146.016869509,0.716795969,-20.003642,0.036304703,7472343018.459731,2,146.020908347,0.733551682,-22.019332,1.0829403310222057,10.17868,-1.935431,-12.114111,2,2
1237648722289557692,299602652264687616,7327,145.969659075,0.83092803,-19.980889,0.037491948,7317379847.797608,3,146.020908347,0.733551682,-22.019332,6.913831327130082,10.14206,-1.686863,-11.828923,4,3
1237648722289623239,299602927142594560,7327,146.012245135,0.765634264,-19.187829,0.038590117,3524776627.128833,4,146.020908347,0.733551682,-22.019332,2.0879947123767124,9.420765,-0.3197586,-9.7405236,3,4
1237668292832854092,2791140573707266048,7336,161.376791111,17.619643567,-21.836047,0.043144851,40403482509.6273,1,161.376791111,17.619643567,-21.836047,0.0,10.81296,-1.054226,-11.867186,1,1
1237668288549355656,6627096980689186816,7336,161.405688219,17.819265788,-21.113125,0.042907241,20761082775.35154,2,161.376791111,17.619643567,-21.836047,12.661315376896772,,,,4,2
1237668292832854039,2791142772730521600,7336,161.390300295,17.667821934,-20.713242,0.042538391,14364707925.435516,3,161.376791111,17.619643567,-21.836047,3.133342903601062,10.58033,0.03252485,-10.54780515,3,3
1237668292832854137,2791142222974707712,7336,161.374004065,17.665596184,-19.102607,0.042254855,3258688140.0042486,4,161.376791111,17.619643567,-21.836047,2.892106669284744,9.391256,-0.3003481,-9.6916041,2,4
1237661974405906489,2023277667461130240,7339,199.256677735,6.357083184,-21.8551,0.024625712,41118759113.7228,1,199.256677735,6.357083184,-21.8551,0.0,10.8122,-1.371756,-12.183956,1,1
1237661974406037572,5449406496994160640,7339,199.577441046,6.335380137,-21.359647,0.024236443,26053063620.14988,2,199.256677735,6.357083184,-21.8551,20.077013145967953,,,,4,2
1237661974405906560,2023276842827409408,7339,199.314559789,6.401699691,-20.760387,0.024551621,15002194787.021784,3,199.256677735,6.357083184,-21.8551,4.574056323836269,10.55726,-1.738262,-12.295522,2,3
1237661970654888086,2023297458670430208,7339,199.188235879,6.561431066,-20.245303,0.025129961,9335147835.12038,4,199.256677735,6.357083184,-21.8551,13.531924147549908,10.28277,-1.000078,-11.282848,3,4
1237667254546595932,2493997000152868864,7340,169.05643026,29.385244198,-21.842587,0.03028429,40647589875.83077,1,169.05643026,29.385244198,-21.842587,0.0,10.99931,-1.483851,-12.483161,1,1
1237667254546661638,2491785332496820224,7340,169.091491618,29.439725132,-20.151648,0.030125762,8563655734.430819,2,169.05643026,29.385244198,-21.842587,3.924349625722394,10.18538,0.1424461,-10.0429339,2,2
1237667212134055972,2494001123321473024,7340,169.275834781,29.531560536,-19.707667,0.030171249,5689404343.69462,3,169.05643026,29.385244198,-21.842587,15.119395965711576,10.17247,-0.8524759,-11.0249459,4,3
1237667254546661738,2494004421856356352,7340,169.218506245,29.430886206,-18.992278,0.030706725,2943819650.759556,4,169.05643026,29.385244198,-21.842587,9.323337827048968,9.64487,-1.037544,-10.682414,3,4
1237655744020545540,2063920291054118912,7359,228.794975106,5.577597737,-22.071937,0.033358291,50208217123.42441,1,228.794975106,5.577597737,-22.071937,0.0,10.99319,-1.201308,-12.194498,1,1
1237662268074492193,2064999186855651328,7359,228.874375318,5.632419745,-19.554815,0.032673103,4942264679.231201,2,228.794975106,5.577597737,-22.071937,6.0428779382659465,9.719339,-1.51164,-11.230979,3,2
1237655744020545738,2063917817152956416,7359,228.82972092,5.631058827,-19.506297,0.033924471,4726272958.293572,3,228.794975106,5.577597737,-22.071937,4.000492674136728,9.36869,-0.3226759,-9.6913659,2,3
1237662268074426602,2064995888320768000,7359,228.760986539,5.774320249,-19.191303,0.033536446,3536072819.492434,4,228.794975106,5.577597737,-22.071937,12.541790043606529,9.358059,-0.746811,-10.10487,4,4
1237662198823911469,1941100982163236864,7367,235.49283264,7.77663389,-21.890419,0.038015853,42478346189.033066,1,235.49283264,7.77663389,-21.890419,0.0,11.01036,-1.244363,-12.254723,1,1
1237662198823911677,1941098233384167424,7367,235.478585836,7.759702487,-20.12117,0.038575841,8326605710.266799,2,235.49283264,7.77663389,-21.890419,1.3850620705324113,9.966968,-0.1835089,-10.1504769,2,2
1237662198823846384,1941099882651609088,7367,235.469089353,7.789479884,-19.381314,0.037659451,4212361162.815074,3,235.49283264,7.77663389,-21.890419,1.684110026073122,9.713241,-1.261519,-10.97476,3,3
1237662198823911735,1941097408750446592,7367,235.513871372,7.644463003,-19.29102,0.038107451,3876216268.887152,4,235.49283264,7.77663389,-21.890419,8.407222096274351,9.667496,-0.2903071,-9.9578031,4,4
1237668298756456539,3110994009372256256,7372,222.270380472,16.735092819,-21.862527,0.040266046,41400997025.812515,1,222.270380472,16.735092819,-21.862527,0.0,10.91426,0.4748419,-10.4394181,1,1
1237668272980558058,3110986037912954880,7372,222.307531886,16.845170148,-21.197839,0.040167249,22445826416.31465,2,222.270380472,16.735092819,-21.862527,7.268446117650531,10.75337,-0.8364128,-11.5897828,3,2
1237668298756522275,3110995658639697920,7372,222.31322533,16.650856828,-21.064247,0.039756289,19847179613.50606,3,222.270380472,16.735092819,-21.862527,5.887423132649307,10.2074,0.3785875,-9.8288125,2,3
1237668272980426893,3126690913036822528,7372,222.13147425,16.891206257,-19.721119,0.04004017,5760333128.031347,4,222.270380472,16.735092819,-21.862527,12.884665510889825,9.303688,-0.1231132,-9.4268012,4,5
1237658918530056305,1147438010657171456,7386,185.422974205,55.787170825,-21.817179,0.034812276,39707413638.04313,1,185.422974205,55.787170825,-21.817179,0.0,10.97177,-0.8661852,-11.8379552,1,1
1237658918530056413,1147440209680427008,7386,185.446250785,55.821528155,-20.323612,0.035229863,10033323147.997026,2,185.422974205,55.787170825,-21.817179,2.3099254197249155,10.31571,-1.584907,-11.900617,3,3
1237658803111854218,1147436361389729792,7386,185.486776291,55.93922231,-20.221065,0.034315834,9129058708.248758,3,185.422974205,55.787170825,-21.817179,9.81496398285912,10.19962,-1.30121,-11.50083,4,4
1237658918530056399,1147439659924613120,7386,185.42677049,55.809084587,-19.123985,0.034664783,3323487119.78621,4,185.422974205,55.787170825,-21.817179,1.3833950742783927,9.779221,-2.404891,-12.184112,2,5
1237655473436360831,1098937998067656704,7407,256.864372058,31.247718405,-21.907421,0.031077292,43148767991.31861,1,256.864372058,31.247718405,-21.907421,0.0,10.80094,-0.294936,-11.095876,1,1
1237655128235049080,1097883016627251200,7407,256.945641362,31.139717189,-20.676383,0.031328493,13885233901.930395,2,256.864372058,31.247718405,-21.907421,8.07021690247726,10.41593,-1.05931,-11.47524,3,2
1237655473436295765,1098949817817655296,7407,256.671917895,31.289134175,-20.183938,0.031076734,8822165485.88185,3,256.864372058,31.247718405,-21.907421,10.658337053019212,9.871582,-0.3100344,-10.1816164,4,3
1237655473436361135,1097879168336553984,7407,256.84181537,31.252922498,-19.608279,0.030689742,5191724040.093635,4,256.864372058,31.247718405,-21.907421,1.254989717436293,9.895964,-1.419611,-11.315575,2,4
1237654399689556171,3245014306164598784,7422,166.994367083,63.92631973,-22.024808,0.044249893,48075432504.16391,1,166.994367083,63.92631973,-22.024808,0.0,10.95067,-0.9693002,-11.9199702,1,1
1237654399689621625,671155956129753088,7422,167.145989841,63.973755906,-19.59172,0.044976252,5113143719.68567,2,166.994367083,63.92631973,-22.024808,5.136810807613435,10.15608,-0.292284,-10.448364,3,2
1237654399689556113,3245019528844830720,7422,166.730535533,63.884073169,-19.440478,0.043971521,4448270613.794793,3,166.994367083,63.92631973,-22.024808,7.7596607754706115,9.82636,-0.5484263,-10.3747863,4,3
1237651250958696543,3245018154455296000,7422,166.986813513,63.87587095,-19.395887,0.044343138,4269281583.9943023,4,166.994367083,63.92631973,-22.024808,3.1766591879209467,9.881517,-0.6383621,-10.5198791,2,4
1237665228378865701,2250724550083897344,7425,184.161608369,33.560898792,-22.013625,0.023471373,47582800611.15216,1,184.161608369,33.560898792,-22.013625,0.0,10.84146,-1.395745,-12.237205,1,1
1237665331462668473,2250723725450176512,7425,184.142038542,33.449515501,-19.701227,0.023154807,5655757759.27826,2,184.161608369,33.560898792,-22.013625,7.073124079552235,9.62011,-0.5734424,-10.1935524,2,2
1237665331462602904,2250736369833895936,7425,184.047202997,33.442480374,-19.334109,0.022934143,4033142807.573895,3,184.161608369,33.560898792,-22.013625,9.5545563058543,9.538443,-0.5786493,-10.1170923,4,3
1237665228378931266,2250725374717618176,7425,184.190433804,33.699032581,-19.015189,0.023675014,3006599632.210426,4,184.161608369,33.560898792,-22.013625,8.809238588584916,9.307146,-0.5434538,-9.8505998,3,4
1237654953207332988,711730678957369344,7436,255.006962225,38.816027972,-21.854696,0.03552314,41103461762.16307,1,255.006962225,38.816027972,-21.854696,0.0,10.81054,-0.00492247,-10.81546247,1,1
1237654953207267630,712741405155420160,7436,254.956889687,38.984161833,-19.686872,0.034858313,5581472637.424973,2,255.006962225,38.816027972,-21.854696,10.8441918127702,9.376874,-0.2296331,-9.6065071,3,2
1237654953207333212,712739481010071552,7436,255.051281878,38.850238227,-19.589781,0.034507718,5104020382.064126,3,255.006962225,38.816027972,-21.854696,3.0538107833689274,9.998996,-1.596922,-11.595918,2,3
1237671935505138058,712744153934489600,7436,255.151909735,39.020735366,-18.952663,0.035468727,2838345113.0877585,4,255.006962225,38.816027972,-21.854696,14.684829719601344,9.145617,-0.5651457,-9.7107627,4,4
1237667783905837142,2830580875530364928,7455,178.421858453,23.382206389,-21.855958,0.022575968,41151265940.663734,1,178.421858453,23.382206389,-21.855958,0.0,10.69224,0.3077544,-10.3844856,1,1
1237667736653594755,2830580050896644096,7455,178.192893277,23.476014574,-21.299504,0.02300924,24649130266.631207,2,178.421858453,23.382206389,-21.855958,14.45634636679628,10.93775,-0.4532218,-11.3909718,2,2
1237667736653594738,7210375809562505216,7455,178.15483443,23.548246679,-19.517172,0.023057936,4773850342.516365,3,178.421858453,23.382206389,-21.855958,18.59288970716803,,,,3,3
1237667910053658868,2830583624309434368,7455,178.177474895,23.704383554,-19.119152,0.023018821,3308725968.418264,4,178.421858453,23.382206389,-21.855958,24.656370652291475,9.609139,-1.587361,-11.1965,4,4
1237654605329137794,940224042894387200,9394,167.919441761,4.668873548,-22.583292,0.042362321,80411247534.72842,1,167.919441761,4.668873548,-22.583292,0.0,11.23892,-1.063127,-12.302047,1,1
1237654605329137953,940224867528108032,9394,167.921682203,4.70055204,-20.04181,0.041227851,7739697732.465648,2,167.919441761,4.668873548,-22.583292,1.995356997607688,9.882125,-0.4367867,-10.3189117,3,2
1237654605329137931,940214147289737216,9394,167.897739604,4.652189861,-19.851943,0.041617887,6497962489.743914,3,167.919441761,4.668873548,-22.583292,1.716379065555165,10.06368,-1.598876,-11.662556,2,3
1237654605329072383,654157506129455104,9394,167.790730095,4.676488287,-19.680333,0.042574277,5547958451.568454,4,167.919441761,4.668873548,-22.583292,8.074500908924508,9.853103,-1.242357,-11.09546,4,4
1237665179521187863,7314995990196056064,9578,214.514332371,28.866402214,-22.377063,0.042970367,66500544304.20105,1,214.514332371,28.866402214,-22.377063,0.0,,,,1,1
1237665179521187909,2393838362826926080,9578,214.577141764,28.968318742,-22.197547,0.042812289,56366205543.89501,2,214.514332371,28.866402214,-22.377063,7.275912057281208,10.90285,-0.09882627,-11.00167627,3,2
1237665179521056969,2393827092832741376,9578,214.194706828,28.911999271,-19.943777,0.042971623,7071487857.813781,3,214.514332371,28.866402214,-22.377063,17.815353659802813,9.945629,-0.7197835,-10.6654125,4,3
1237665179521187864,2393673985838573568,9578,214.525794411,28.866258316,-19.900583,0.044154399,6795684376.658111,4,214.514332371,28.866402214,-22.377063,0.6307623292107698,10.08385,-1.350629,-11.434479,2,4
1237674603216633993,341183982752262144,9765,213.752623869,-0.796946989,-22.200554,0.039316906,56522530907.293846,1,213.752623869,-0.796946989,-22.200554,0.0,11.13641,-1.254345,-12.390755,1,1
1237648720171696336,342358810825877504,9765,213.554877832,-0.894392621,-22.173834,0.038624485,55148486738.33384,2,213.752623869,-0.796946989,-22.200554,13.850201235778414,10.93987,-0.8761289,-11.8159989,4,2
1237674603216699610,341175186659239936,9765,213.785750473,-0.782990081,-20.454945,0.038886365,11323430008.281662,3,213.752623869,-0.796946989,-22.200554,2.2584171484971054,10.21569,-0.5392457,-10.7549357,2,3
1237674603216634080,341182058606913536,9765,213.603414601,-0.829346301,-19.649675,0.040459039,5393491516.9815445,4,213.752623869,-0.796946989,-22.200554,9.592643478510992,9.557896,-0.1878108,-9.7457068,3,4
1237665355084005428,1505343065278146560,9774,245.837747666,37.258412755,-22.534811,0.033947347,76899656522.46783,1,245.837747666,37.258412755,-22.534811,0.0,11.19512,-1.010395,-12.205514999999998,1,1
1237665355083940130,1505340316499077120,9774,245.824173323,37.215540124,-20.881482,0.033167829,16772306879.409227,2,245.837747666,37.258412755,-22.534811,2.778031545716378,9.997058,0.1867449,-9.8103131,2,2
1237659162813858137,1505344439667681280,9774,245.986740782,37.324036355,-20.178258,0.033020233,8776133076.066204,3,245.837747666,37.258412755,-22.534811,8.51290112990962,10.2711,-0.2920633,-10.5631633,4,3
1237665355084005737,1505342790400239616,9774,245.812690489,37.311850393,-19.554955,0.033495846,4942901999.4785185,4,245.837747666,37.258412755,-22.534811,3.583639136980462,9.82069,-0.8864071,-10.7070971,3,4
1237661417673916574,1487486446636918784,9790,206.511630181,55.715391463,-22.222803,0.040394942,57692744598.210045,1,206.511630181,55.715391463,-22.222803,0.0,11.0988,0.1570131,-10.9417869,1,1
1237661417673851010,1488572489700239360,9790,206.446269968,55.757048135,-21.629263,0.040181579,33396826471.24964,2,206.511630181,55.715391463,-22.222803,3.49232853492093,10.82481,-1.352775,-12.177585,2,2
1237661387602919620,1487485622003197952,9790,206.52248753,55.876947774,-20.524709,0.040506853,12074901591.277405,3,206.511630181,55.715391463,-22.222803,10.158123477134078,10.36785,-1.215847,-11.583697,3,3
1237661387602985091,1489656058510075904,9790,206.788848742,55.98597693,-20.124351,0.040596135,8351036848.695752,4,206.511630181,55.715391463,-22.222803,19.612476916622647,9.704643,0.02012726,-9.68451574,4,4
1237658205578657826,1084350506282805248,9833,162.038804899,48.331531739,-22.450846,0.042081502,71176790348.24214,1,162.038804899,48.331531739,-22.450846,0.0,10.82147,0.7259301,-10.0955399,1,1
1237658205578723439,1084347207747921920,9833,162.052660756,48.504918592,-21.156843,0.042163588,21614102167.53667,2,162.038804899,48.331531739,-22.450846,10.90952892775826,10.46667,-0.2843881,-10.7510581,3,2
1237658205578657877,1084351056038619136,9833,161.907581252,48.480093595,-20.843491,0.041586285,16195576058.902782,3,162.038804899,48.331531739,-22.450846,10.82081514608288,10.44815,-1.438768,-11.886918,2,3
1237658614126346384,1084348307259549696,9833,161.78616893,48.538239028,-20.256473,0.0419995,9431683094.631742,4,162.038804899,48.331531739,-22.450846,16.721190014841753,9.713471,0.1049492,-9.6085218,4,4
1237665015240458268,2364476178326120448,9869,169.976403797,33.090220844,-22.48436,0.043695276,73408102788.60916,1,169.976403797,33.090220844,-22.48436,0.0,9.250072,-0.6760494,-9.9261214,1,1
1237665015240523906,2364461609797052416,9869,170.063057499,33.228256204,-20.344262,0.044000781,10225976727.150948,2,169.976403797,33.090220844,-22.48436,9.797773494856868,10.11195,-0.1786656,-10.2906156,2,2
1237665015240589399,2364462434430773248,9869,170.233044587,33.084305385,-20.059234,0.044578498,7864907152.177624,3,169.976403797,33.090220844,-22.48436,13.515461076428627,10.08337,-0.8200571,-10.9034271,3,3
1237665015240589418,2372445714706884608,9869,170.269403133,33.227869081,-19.68897,0.043897967,5592268308.190503,4,169.976403797,33.090220844,-22.48436,17.672641963908855,9.967389,-0.8894741,-10.8568631,4,4
1237651752415854747,343559202712610816,9995,216.834858851,1.025842952,-22.285289,0.026447369,61110466638.798386,1,216.834858851,1.025842952,-22.285289,0.0,11.08024,-1.314641,-12.394881,1,1
1237651752415920197,344614734277928960,9995,217.018896646,1.006277406,-21.19629,0.026457409,22413826198.485836,2,216.834858851,1.025842952,-22.285289,11.626791201801636,10.23991,0.3121536,-9.9277564,4,2
1237651752415789223,601233332537157632,9995,216.721118316,0.962873891,-19.937334,0.026964991,7029648342.13694,3,216.834858851,1.025842952,-22.285289,8.167685250344448,9.581052,-0.03600385,-9.61705585,3,3
1237651752415854874,343563051003308032,9995,216.873535781,1.055815727,-19.512559,0.026563053,4753610568.400456,4,216.834858851,1.025842952,-22.285289,3.074127329065062,9.421911,-0.2390186,-9.6609296,2,4
1237665329311514762,2260895032137508864,10027,174.379041427,31.362327965,-22.526331,0.043330574,76301381273.53088,1,174.379041427,31.362327965,-22.526331,0.0,10.65414,0.9112576,-9.7428824,1,1
1237665329311580293,2260881837997975552,10027,174.586320855,31.324275743,-20.386784,0.043735952,10634414894.157606,2,174.379041427,31.362327965,-22.526331,11.3771966498733,10.2354,0.4082662,-9.8271338,3,2
1237665329311514810,2260879364096813056,10027,174.409754219,31.353307428,-20.107254,0.043699824,8220563719.377908,3,174.379041427,31.362327965,-22.526331,1.742618496052748,9.588666,0.1400001,-9.4486659,2,3
1237665329311580311,2222527298286938112,10027,174.612357899,31.336233391,-19.557602,0.043848067,4954967382.931457,4,174.379041427,31.362327965,-22.526331,12.62646094049216,9.422273,-0.1759661,-9.5982391,4,4
1237667912733294683,2802457841573586944,10074,166.256515005,24.813000906,-22.103879,0.044210744,51707268947.86668,1,166.256515005,24.813000906,-22.103879,0.0,11.03912,-0.6492396,-11.6883596,1,1
1237667551956435111,2802455642550331392,10074,166.36722394,25.01655424,-22.014633,0.044444358,47626997106.02134,2,166.256515005,24.813000906,-22.103879,14.260931274460036,10.93884,-0.5436066,-11.4824466,4,2
1237667912733294659,2802453718404982784,10074,166.23018181,24.781169616,-21.135833,0.044980631,21199870107.68257,3,166.256515005,24.813000906,-22.103879,2.5012220761727435,10.35009,0.2795193,-10.0705707,3,3
1237667912733294684,2802458116451493888,10074,166.2763829,24.797183151,-20.843137,0.044693826,16190296416.064856,4,166.256515005,24.813000906,-22.103879,1.5072555065962845,10.44291,-1.260085,-11.702995,2,4
1237654880741228570,663252936142383104,10120,224.52660375,4.101014713,-22.285875,0.045057866,61143458445.66936,1,224.52660375,4.101014713,-22.285875,0.0,11.06011,-0.9482996,-12.0084096,1,1
1237654880741294238,662200153591015424,10120,224.716155609,4.212043703,-21.00429,0.044559608,18780882690.657032,2,224.52660375,4.101014713,-22.285875,13.77559858317223,10.80756,0.1702361,-10.6373239,2,2
1237654880741294303,662202627492177920,10120,224.749586807,4.120911265,-20.77767,0.044846471,15242914022.384134,3,224.52660375,4.101014713,-22.285875,14.03019756076553,10.60062,-0.4068835,-11.0075035,4,3
1237654880741294218,663260907601684480,10120,224.704628906,4.231691538,-20.024053,0.044570669,7614145998.534164,4,224.52660375,4.101014713,-22.285875,13.851835576722673,9.74244,-0.0368419,-9.7792819,3,4
1237648705667137705,345818974824458240,10121,220.598357453,0.907996398,-22.196804,0.033946782,56327645750.14541,1,220.598357453,0.907996398,-22.196804,0.0,11.05283,-1.097961,-12.150791,1,1
1237648705667137570,345818425068644352,10121,220.641818045,0.978873142,-21.229369,0.034187089,23107214721.40958,2,220.598357453,0.907996398,-22.196804,5.223675505872168,10.70381,-1.59418,-12.29799,2,2
1237651735237951685,603484857925920768,10121,220.782444017,1.100021396,-20.532858,0.034551293,12165870800.020948,3,220.598357453,0.907996398,-22.196804,16.71268550604267,10.29237,-0.1480391,-10.4404091,4,3
1237648705667072024,345819799458179072,10121,220.443234548,0.920499604,-19.673128,0.034102383,5511263808.971897,4,220.598357453,0.907996398,-22.196804,9.777031941180883,9.578831,-0.182327,-9.761158,3,4
1237657629512826964,1350035397513603072,10163,133.406529632,39.135817294,-22.332498,0.02961326,63826231046.68421,1,133.406529632,39.135817294,-22.332498,0.0,11.21109,-0.5935245,-11.8046145,1,1
1237657629512827188,1348892179728197632,10163,133.311678603,39.172879916,-20.466033,0.029625753,11439662188.611378,2,133.406529632,39.135817294,-22.332498,5.174971605247684,9.877542,-0.3503689,-10.2279109,3,2
1237657629512892647,1350035947269416960,10163,133.598841327,39.250844315,-20.357907,0.028623613,10355302736.935858,3,133.406529632,39.135817294,-22.332498,11.829355393555876,10.19333,-1.49453,-11.68786,4,3
1237657629512827171,1348891629972383744,10163,133.395223677,39.089345861,-20.055135,0.029281226,7835270601.470157,4,133.406529632,39.135817294,-22.332498,2.9714542626007368,10.07846,-1.285879,-11.364339,2,4
1237659326562304075,1316290836740204544,10218,239.183983286,46.344610795,-22.204892,0.040260102,56748815360.31582,1,239.183983286,46.344610795,-22.204892,0.0,11.15274,-0.972145,-12.124885,1,1
1237659330848292959,1316277092844857344,10218,239.046319991,46.181142392,-21.106002,0.041282321,20625324971.683456,2,239.183983286,46.344610795,-22.204892,11.885007852776733,10.70973,-0.9702072,-11.6799372,4,2
1237659326562304351,1316288362839042048,10218,239.243362507,46.364126417,-20.710185,0.040651323,14324319524.187551,3,239.183983286,46.344610795,-22.204892,2.8521029029524434,10.46145,-1.455618,-11.917068,3,3
1237659326562304335,1316289187472762880,10218,239.20866926,46.344943508,-19.911531,0.042589883,6864555173.629832,4,239.183983286,46.344610795,-22.204892,1.070931231850231,10.19507,-1.920381,-12.115451,2,4
1237659162816020815,1507592940946483200,10236,250.094534086,33.679750968,-22.096308,0.030907197,51347960683.76516,1,250.094534086,33.679750968,-22.096308,0.0,11.02857,-0.7882735,-11.8168435,1,1
1237661387619172464,1507597888748808192,10236,250.250316772,33.773055867,-22.094361,0.031222338,51255963297.29981,2,250.094534086,33.679750968,-22.096308,10.032001116920547,11.13752,-1.41749,-12.55501,2,2
1237661387619238463,1509936825177761792,10236,250.343901846,33.595330354,-19.570476,0.030650534,5014070083.982846,3,250.094534086,33.679750968,-22.096308,14.08191484796792,9.961979,-1.347092,-11.309071,3,3
1237661387619172794,1507597613870901248,10236,250.334658042,33.80546322,-19.504311,0.031686118,4717635686.5249195,4,250.094534086,33.679750968,-22.096308,14.82523073141859,9.542334,-0.2954066,-9.8377406,4,4
1237674648847450200,310816576037218304,10247,162.900580454,-1.087878301,-22.216008,0.039515349,57332806307.556206,1,162.900580454,-1.087878301,-22.216008,0.0,10.953,-1.061266,-12.014266,1,1
1237674648847450346,310817125793032192,10247,162.910024691,-1.126179847,-21.299873,0.039322997,24657508982.210537,2,162.900580454,-1.087878301,-22.216008,2.4786100839231273,10.62606,0.08761248,-10.53844752,2,2
1237648720149479679,310815751403497472,10247,162.886970009,-1.002880586,-20.766666,0.03852537,15089206429.817932,3,162.900580454,-1.087878301,-22.216008,5.408576012844987,10.24305,0.04738735,-10.19566265,3,3
