Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,BGG_SFRcategory,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,lMass_200,r_200_kpc
2038,58478954553.31568,177414086087.8901,0.32961844148240566,0.042162562,0.32497199999999893,10,218.233513549,55.7265399,218.08295124565797,55.650212702819275,15.169575569807776,0.4514732358383723,-172.24877721478663,-2.0463630789890886e-13,166.1954921854862,1.0364226787965123,848.9182028331998,-23.442470246002248,29131748802584.25,164.2020058551186,4.530751321899011,Q,True,0.3333333333333333,0.3,0.5555555555555556,0.5,0.1111111111111111,0.2,13.292783078313663,560.8841679108976
2039,64885551454.10454,169788746358.04382,0.3821546059199733,0.039347089300000006,1.0761650000000031,10,234.221560251,4.757954003,234.21639129217797,4.719253081441168,7.183530528207474,0.3260979917691574,49.248682050626755,-1.5909051853668644e-12,230.31784680209307,0.21382920487680065,374.39563499332706,-23.394772254278546,31208059572463.73,183.80522998063373,1.441872320578082,X,False,0.3333333333333333,0.3,0.1111111111111111,0.1,0.4444444444444444,0.4,13.286908652126463,558.8658523032975
2041,54862905019.85362,117971252151.1256,0.4650531720183167,0.024934984,1.0313850000000002,10,176.373408815,19.400163018,176.37929707189602,19.522481051443844,14.301559075308722,0.5136948900636579,321.70999775639064,-5.684341886080802e-15,340.5991101384484,0.9445415098871526,467.3946316579971,-22.999440472646285,71336117650466.69,604.6906881948023,1.21720528897484,Q,False,0.0,0.0,0.4444444444444444,0.4,0.3333333333333333,0.4,13.278262329134956,557.7223539041358
2044,55635500584.71171,131509492264.37476,0.42305311675044066,0.0310782622,0.8820799999999984,10,158.560057062,61.640479844,158.51170424716716,61.64086632752104,9.679862167933237,0.14238314844942182,147.04090626963568,-3.0127011996228247e-13,220.37422541391862,0.6672327763986733,396.08202277146944,-23.117392752582653,16683983029444.217,126.86523795487135,1.5942188953286915,Q,False,0.4444444444444444,0.4,0.2222222222222222,0.2,0.2222222222222222,0.3,13.265358681357531,551.1514229471261
2045,66176226622.65028,169505561120.40176,0.39040740719795347,0.030888170299999997,0.48199400000000026,10,153.503134728,14.499680194,153.556267085706,14.505524631036188,11.53445262928633,0.2692991991352035,28.702847233422688,9.087841590371682e-13,178.8231446618032,0.16050968842822688,469.0161260086615,-23.392959877649893,13005607527822.266,76.72673062675644,2.3264175594074787,Q,False,0.4444444444444444,0.4,0.2222222222222222,0.2,0.2222222222222222,0.3,13.265361803004597,551.1860604796371
2050,64720997181.61176,163763064192.3714,0.3952112004058768,0.0449036049,1.3328500000000005,10,248.726713775,26.274767034,248.74057877122257,26.242639445902867,7.534231018690819,0.27434655352564447,-191.92386433065732,7.908340649009915e-13,218.09758251080885,0.8799907918334969,449.9288748531791,-23.355539889680035,16984434951411.69,103.7134657633188,1.8298548172811189,Q,True,0.1111111111111111,0.1,0.1111111111111111,0.1,0.7777777777777778,0.8,13.229656886915896,533.8852771349874
2051,58408223867.065865,148567879857.98624,0.3931416664416117,0.0303291345,0.864338,10,250.11672302,39.32014086,250.07471618849206,39.38403310180816,16.309031330632642,0.263688696514106,-65.48852784163117,-2.0179413695586844e-13,159.2929856329825,0.4111199723038602,650.8911785630064,-23.249812314472113,21417500624813.41,144.1596975422014,3.6243935857640497,Q,True,0.6666666666666666,0.6,0.2222222222222222,0.2,0.1111111111111111,0.2,13.211163553323535,528.8217611701695
2052,49472880798.08267,145510490590.39618,0.3399952855450542,0.0344913953,0.26016199999999756,10,140.881271409,24.445690568,140.84811394281923,24.425410998343626,11.897820250988344,0.18339556795243908,277.65785475505214,3.986144747614162e-13,192.79169531089786,1.4401961365986116,541.6554613599615,-23.227235762364682,22840145222902.266,156.9656258475273,2.49205959546914,G,True,0.3333333333333333,0.3,0.3333333333333333,0.4,0.3333333333333333,0.3,13.195321174284592,521.7385174260355
2055,56770249119.12366,152751090062.77588,0.3716520065146041,0.025855774400000003,0.810568,10,131.158497561,55.01891698,131.20245469227086,55.04722870831388,9.629237575652967,0.23613768299421897,-16.59184180143593,-1.0231815394945443e-12,203.71629519952683,0.08144582535817411,326.54031198043504,-23.279960795348007,18711939457015.97,122.49954778932151,1.4217873756390533,Q,False,0.1111111111111111,0.1,0.3333333333333333,0.3,0.4444444444444444,0.5,13.18066914436967,517.3215032390706
2057,51359265007.381454,154768186748.1878,0.3318463961262557,0.03273612620000001,0.15559900000000226,10,139.308826396,44.489189572,139.18518127933868,44.41953077846608,11.706380937999402,0.5762835158057813,-12.901684780673044,-2.0094148567295634e-12,155.0970599007329,0.08318458640627055,505.16961653037816,-23.2942042361576,18442765435474.707,119.16380118532761,2.889064758218077,Q,True,0.4444444444444444,0.4,0.4444444444444444,0.4,0.1111111111111111,0.2,13.161833292878072,508.78383755986994
2064,67692850137.099655,184362944873.05792,0.36717166881723,0.038070210199999996,0.928766999999997,10,235.09312497,7.283228634,235.12552477961245,7.421886666821003,8.505511754880004,1.0040505298966413,140.92059211406604,7.958078640513122e-13,156.2137264723617,0.9021012128469886,428.5122931841004,-23.484184091491702,15731558237038.809,85.32928484013252,2.433143441601113,Q,True,0.5555555555555556,0.5,0.2222222222222222,0.2,0.2222222222222222,0.3,13.111465358518934,488.65702867544854
2065,56012944067.860435,147601771999.3511,0.37948693507627185,0.0363565431,0.9338240000000013,10,177.896070781,8.752132474,177.83991326093295,8.726096908904442,9.75306570271336,0.37716372560474903,9.078301085479646,1.9610979506978766e-13,167.16660799616835,0.054306904915409515,468.6619603440007,-23.242728928353745,18002909193114.76,121.96946519852015,2.486759549698209,Q,False,0.1111111111111111,0.1,0.2222222222222222,0.2,0.5555555555555556,0.6,13.108533491309236,487.82602708572415
2067,57392401825.58679,94462633209.3203,0.6075672451180842,0.0261171391,2.2204300000000003,10,225.984755685,48.550244272,225.97113324786986,48.52043665241394,10.641464373235733,0.17559170399003785,46.42334740544676,2.955857780762017e-13,168.34594099563807,0.27576160809632655,364.58460511943275,-22.75815011914919,16776051462625.365,177.59457779936344,1.9209643121084574,Q,True,0.4444444444444444,0.4,0.1111111111111111,0.1,0.4444444444444444,0.5,13.086020801934083,481.0333277652961
2068,53454466568.09416,106655299243.19922,0.5011890355884275,0.028380696900000002,1.260469999999998,10,141.219650702,38.351776353,141.20580344858743,38.36279379040826,15.8656709817818,0.05849977452373424,38.305910322559924,-7.077005648170597e-13,150.54059048711244,0.2544556933024648,591.6689279333086,-22.889956096367147,21046112276072.957,197.32833178858615,3.4861716523011315,Q,True,0.5555555555555556,0.5,0.2222222222222222,0.2,0.2222222222222222,0.3,13.08204031580252,479.2221578361444
2070,56199907401.66012,149243222160.6779,0.37656589416941366,0.0380155866,0.6726659999999995,10,137.50756065,22.855095538,137.48610534374458,22.856912191942456,11.409879299694545,0.10440429717682544,-278.59098394103347,5.925926416239236e-13,252.77206190848344,1.1021431001417332,573.9883341906998,-23.254736542216136,28992513463388.14,194.26351859499715,2.014176917271345,X,False,0.3333333333333333,0.3,0.3333333333333333,0.3,0.3333333333333333,0.3,13.05625241663502,468.3898029732015
2071,70435110456.47377,211422023153.25858,0.3331493541021305,0.035578440499999996,0.44978499999999855,10,171.571906211,35.340183731,171.56562137221928,35.378478960059205,7.671010247300924,0.30220306421437715,-121.67279261140142,1.1937117960769683e-12,261.15957416479847,0.46589443638250044,360.51976646140423,-23.632875560973503,29613025269937.938,140.06594406899433,1.2244660525042648,X,False,0.3333333333333333,0.3,0.3333333333333333,0.3,0.3333333333333333,0.3,13.045444675496917,464.8826582758143
2072,56287349660.12112,103404188230.19943,0.544343035069466,0.0331536284,1.4892199999999995,10,199.124243875,52.933656799,199.20718793858663,52.9626783093581,9.462661875850284,0.36644352915643136,14.073235476637056,-1.0111023129866226e-12,168.37673445253702,0.08358182929723648,413.6799268597654,-22.856345323887737,12628362657580.062,122.12622016302353,2.1792446344660834,Q,True,0.5555555555555556,0.5,0.0,0.0,0.4444444444444444,0.5,13.043506857692076,464.55099247958304
2073,52236876447.276,145095393367.80957,0.3600174701264163,0.03181002770000001,1.10492,10,161.096015005,18.48778427,161.03096886825654,18.48165687467381,11.153799069570763,0.33348554982199774,212.52728151665414,-2.213340621892712e-12,128.56936443945688,1.6530165054734727,467.3899084163036,-23.22413406061365,13352004644861.348,92.02225056873228,3.2245228136014004,G,True,0.6666666666666666,0.6,0.2222222222222222,0.3,0.1111111111111111,0.1,13.033677743331598,461.25687158732865
2074,50107876689.8351,151397340223.52264,0.3309693328552269,0.0439898747,0.6604710000000011,10,241.799535117,48.572553933,241.8658749406764,48.56854008380592,10.21464323664498,0.25892248286322456,-133.74138317806,-1.9682033780554775e-13,122.65942298269944,1.090347401984138,597.1919142403278,-23.270295613663208,4936537558458.79,32.606501218386654,4.318536766685131,Q,False,0.1111111111111111,0.1,0.2222222222222222,0.2,0.5555555555555556,0.6,13.019668274431044,454.5478234626905
2077,45966009237.419716,163380980303.4226,0.2813424742099971,0.036205032399999997,0.10896699999999981,10,238.541085075,19.106211009,238.6498953286476,19.08081436197749,11.780614127023508,0.5394325061210331,124.89226023179903,1.2065015653206502e-12,83.65482517583898,1.4929474775576836,563.6699658024265,-23.35300374386236,5981741777918.319,36.61222846630827,5.976645801552093,Q,True,0.5555555555555556,0.5,0.2222222222222222,0.2,0.2222222222222222,0.3,12.987253460099986,444.4872657759819
2078,48298317264.902336,106347565909.37581,0.45415536173211335,0.0414603864,1.3100109999999994,10,167.759193862,25.906848807,167.73683794075035,25.841160956010476,7.257519937660771,0.5679512868285174,84.38797905855675,-1.9610979506978766e-13,134.7713050208907,0.6261568740131743,399.1779835340167,-22.886818885474067,7516012097574.8,70.67403972348157,2.6271977654278023,Q,True,0.5555555555555556,0.5,0.2222222222222222,0.2,0.2222222222222222,0.3,12.972375080712723,438.7008868593177
2079,64197187219.017944,96347204951.22234,0.6663108416224325,0.018564422000000004,1.7046810000000008,10,140.009040144,1.038291217,139.99728304577616,0.9743064531630065,20.223584482318316,0.19300923610883855,-134.23936654234254,-1.1254996934439987e-12,167.40899096536307,0.8018647371819805,489.7462071590229,-22.77959780054386,18010886877381.27,186.93730541015316,2.594871895739051,Q,False,0.1111111111111111,0.1,0.2222222222222222,0.2,0.3333333333333333,0.4,12.971742314684963,441.6888365874889
2080,47635727257.05248,120242172864.6906,0.3961648905884071,0.036398204200000006,1.1012239999999984,10,219.726696125,46.665612101,219.74608973755608,46.67215657358249,5.432856928819597,0.16378432222988396,-38.25721707691039,-1.602984411874786e-12,151.88943776943987,0.2518754275394792,261.37098870785155,-23.02014203917789,7762123962333.298,64.55408928004049,1.5263475221745124,Q,True,0.3333333333333333,0.3,0.1111111111111111,0.1,0.5555555555555556,0.6,12.969501016172188,438.4449025826874
2081,49053816258.02885,120935516516.78093,0.40561960349524095,0.025090120000000004,0.5374839999999992,10,203.370913575,33.04238043,203.50193482596939,33.02018344001221,19.95374074005994,0.33697435882160304,34.965595499077125,-1.2150280781497713e-12,133.10553076192272,0.26269077850430606,656.2483468763389,-23.026384659556175,11946157016629.863,98.7812130026519,4.373163762221599,Q,True,0.6666666666666666,0.6,0.1111111111111111,0.1,0.2222222222222222,0.3,12.968688943620112,439.7497743926951
2083,48542082049.7335,97853794510.55824,0.49606744728224,0.032767218599999995,1.1407939999999996,10,160.118749412,13.622762766,160.11290386705906,13.677727367990023,11.495803486682302,0.2884044636483961,25.0417668429964,1.4116707802713791e-12,120.56056424897271,0.2077110952407339,496.5649755853643,-22.796444177771082,10482176020863.918,107.12079253843254,3.6533765090434307,Q,True,0.4444444444444444,0.4,0.2222222222222222,0.2,0.3333333333333333,0.4,12.956732133430956,434.67228698704906
2084,42968203874.26851,123319179855.68146,0.34843082742322434,0.029401314499999998,0.5225180000000016,10,131.683175161,2.537426265,131.71481932339893,2.5768860026738714,11.78317484559394,0.2574577273801443,-99.15577745884478,9.123368727159687e-13,161.1025277818984,0.6154824435348611,455.56763117201274,-23.04757656938252,12708370176638.227,103.05266538028097,2.5082690781651347,Q,True,0.6666666666666666,0.6,0.2222222222222222,0.2,0.1111111111111111,0.2,12.955798256950272,434.82604122138474
2086,48148016424.06972,93908393146.28973,0.5127126001300557,0.028936234300000002,1.19876,10,116.758533832,41.536219112,116.7415515958764,41.53339663113654,10.337710253594542,0.07557770738004815,43.20212941802905,-6.078693104427657e-13,141.8957356532139,0.3044639024502717,393.2252751745723,-22.75176102364245,8742582388006.311,93.09692238463911,2.4580782324020856,Q,False,0.0,0.0,0.3333333333333333,0.3,0.5555555555555556,0.6,12.91735022422036,422.2441567765243
2088,41900229332.835,156286261819.99008,0.26809924842335486,0.029610567900000002,0.1162959999999984,10,132.978419399,40.835889015,133.2120825055496,40.70698614574152,11.156017571173884,1.1774588186031443,15.256501720946359,-1.0103917702508624e-12,107.14722650641397,0.14238820936754806,434.4568026638817,-23.30480200873962,3488160983982.538,22.31905058936139,3.596576379322285,Q,True,0.5555555555555556,0.5,0.2222222222222222,0.2,0.2222222222222222,0.3,12.910427641905631,419.91670404585903
2089,42773304158.81892,120090620432.14717,0.3561752283808577,0.0256576902,0.6577750000000009,10,166.704836498,45.96461865,166.63705220923592,45.95788555125612,14.599948788613156,0.19561100875094173,-5.225670878136652,1.0018652574217412e-13,61.785290131276575,0.08457791275291665,491.2387014652216,-23.018772721387464,2492534359733.258,20.755445768902273,7.052305286158713,G,True,0.7777777777777778,0.7,0.1111111111111111,0.2,0.1111111111111111,0.1,12.907533232956736,419.5101194243825
2090,40500202995.963715,176878681571.61267,0.2289716467587217,0.030415738400000003,0.011492000000000502,10,166.528706927,29.932798266,166.29204838547298,29.927003538193382,10.996920931177536,1.119470092616874,76.95959847371421,-1.0089706847793423e-12,187.73944835157025,0.40992769047449656,440.1668331575736,-23.439188731034463,11917323612495.082,67.37569223496348,2.07962676165764,G,True,0.4444444444444444,0.4,0.3333333333333333,0.4,0.2222222222222222,0.2,12.90548457304046,418.219589833338
2091,41428995176.60403,153426230735.2076,0.27002550331895153,0.0383826389,0.14101300000000094,10,228.974379304,3.050323587,228.99975427732562,3.009284055591861,5.064718140354998,0.5713891130569191,33.15011105706425,-6.016520615048648e-13,192.04072863317177,0.1726202107907371,257.3156890168418,-23.28474903934675,15877243776816.793,103.48454563951788,1.188492762875897,Q,True,0.3333333333333333,0.3,0.1111111111111111,0.1,0.5555555555555556,0.6,12.902391683749403,416.1687554881401
2093,43714911147.25145,118431444731.45943,0.36911574663615737,0.029548846,1.090913999999998,10,245.357183661,14.531522895,245.35031659465324,14.631214590367307,12.27321189131726,0.48844412964002754,52.577811926228364,-9.805489753489383e-14,156.7358594546259,0.33545489914801163,476.9465431705488,-23.00366756805042,17368076054193.393,146.6508839233964,2.6991371678715788,Q,False,0.3333333333333333,0.3,0.3333333333333333,0.3,0.2222222222222222,0.3,12.861113508070728,404.32781465398494
2095,41140806396.37346,158760244521.15088,0.2591379631623864,0.024971177599999998,0.2757130000000032,10,213.332801176,8.850562897,213.1834669756538,8.661488067627856,13.597854158216707,1.058376330677462,-69.2126472819445,4.121147867408581e-13,118.50597362984662,0.5840435309879871,445.05357179647035,-23.321854397830585,8958683971124.447,56.429013435608084,3.331161342267098,Q,False,0.2222222222222222,0.2,0.2222222222222222,0.2,0.4444444444444444,0.5,12.7931138204126,384.3234758687292
2252,121491977208.72234,182823301501.83643,0.6645322352823936,0.032341011111111116,2.2766850000000005,9,209.473051131,64.910976419,209.56192949485413,64.97311043568445,17.21619377119358,0.25318256467831096,-25.08919285431449,-1.3452942463724564e-12,132.9554687788963,0.1887037297881762,733.7570488415788,-23.47507886838434,17187081425692.344,94.00924983033251,4.895191663043402,Q,True,0.125,0.1111111111111111,0.625,0.5555555555555556,0.25,0.3333333333333333,13.874062913504371,879.0181250636521
2283,93325258168.0622,228045443360.29468,0.40923974096081933,0.03846179022222222,0.6012509999999978,9,242.717533802,41.885826449,242.72060612363939,41.88110161824735,18.216238244916855,0.017290232459978447,-22.54753828035389,-2.1632078844251938e-13,188.91132221691782,0.1193551451323993,927.4474651618489,-23.71505349726074,38837587770992.32,170.30635297383182,4.354667004309858,Q,True,0.375,0.3333333333333333,0.25,0.2222222222222222,0.375,0.4444444444444444,13.79325504119721,824.54224926061
2304,90629753755.52895,202016703047.49393,0.44862505123758,0.04152586422222223,0.9228110000000029,9,243.208074426,11.159791043,243.20427502829872,11.131056506678824,12.46250616992428,0.13950000471913307,347.59080039143333,-2.2216302871432467e-12,314.4335972151501,1.1054505735708573,686.5775954810699,-23.58346819764455,70189632201167.98,347.4446971083696,1.936797888601601,Q,True,0.375,0.3333333333333333,0.125,0.1111111111111111,0.5,0.5555555555555556,13.724285143415932,781.2608548785281
2306,93780382553.14868,186566769227.8533,0.502663914593574,0.02784782611111111,1.159051999999999,9,203.524701886,17.856852289,203.49496896168355,17.724216447530978,17.8903837800067,0.4548488840777397,-31.582943715228264,4.444839558143738e-13,210.73246495354053,0.1498722264848546,654.3913381413677,-23.497085727328646,35569260048766.375,190.65163745921853,2.7544171566510265,Q,True,0.5,0.4444444444444444,0.25,0.2222222222222222,0.25,0.3333333333333333,13.72252131455771,783.6171615612046
2318,93503959110.44975,160690716419.30008,0.5818877480542446,0.031507484,1.3645929999999993,9,133.020617451,53.617307546,132.769425637367,53.56554813767671,22.766779543063823,0.4159246356086765,1.308149358475339,-8.952838470577262e-13,141.3287894281973,0.009256071348016783,944.7380221099797,-23.334976967509906,24405122412443.746,151.87636819517297,5.929312980051335,Q,False,0.375,0.3333333333333333,0.125,0.1111111111111111,0.375,0.4444444444444444,13.686033923179888,761.0912322738033
2345,117443341688.76796,156406884265.76025,0.7508834552909639,0.022566166333333332,2.6898620000000015,9,178.869590386,11.968362452,179.01584638464044,11.811686085877083,25.312939053599077,0.5029917272647548,-61.4631031785389,4.444839558143738e-13,160.09354975657888,0.38391992227040733,747.3567794047303,-23.30563966165664,17335685474820.506,110.8371000176975,4.140738114308409,Q,False,0.375,0.3333333333333333,0.125,0.1111111111111111,0.25,0.3333333333333333,13.596538799668554,712.5822488093334
2355,97642389745.17822,185339012642.0768,0.5268312825953344,0.03803603244444445,1.427506000000001,9,233.241797746,0.440734784,233.31115082771285,0.4952330334675107,12.522830354067745,0.42259762227313785,-281.1549708868984,-1.9989935632717484e-12,202.98841236467405,1.385078919587755,630.32492355395,-23.48991711267745,28504172498504.098,153.79477904930255,2.7543355833924106,Q,False,0.125,0.1111111111111111,0.375,0.3333333333333333,0.375,0.4444444444444444,13.541149093261774,679.574093043558
2376,79462092997.3783,139701996720.6606,0.5687971171683804,0.03766943144444444,1.556124999999998,9,236.112220529,47.006745529,236.08760974026143,46.996274360481536,8.83092741614049,0.13440867845277416,122.40471938648427,2.289526593004767e-13,191.6286407651479,0.6387600459813216,440.0949666189128,-23.183006533513222,20415498653486.523,146.13605483612434,2.037087117209112,Q,True,0.375,0.3333333333333333,0.25,0.2222222222222222,0.375,0.4444444444444444,13.49387199227675,655.4336732293854
2417,73805988293.82994,139793122729.70673,0.5279658029854268,0.03393874911111111,1.3357479999999988,9,235.691177471,24.986078917,235.6163582189636,25.109051142552424,18.83850607102844,0.44722070808283654,-4.680435056205414,4.5001039931473013e-13,71.71104631001029,0.06526797888252975,843.5519255862517,-23.183714515898867,4290623014352.4424,30.692661631491433,10.433965148972568,Q,True,0.625,0.5555555555555556,0.25,0.2222222222222222,0.125,0.2222222222222222,13.372739677806592,597.9556381056012
2423,67350062022.52068,243267591070.29886,0.27685587597674705,0.03850469455555556,0.22934899999999914,9,229.535041508,5.31065696,229.75620508490644,5.22842369451824,11.723155004405733,1.2031622131360433,-11.714963209358302,-8.940996091647927e-13,81.51095402889187,0.14372256280063897,597.5480731748801,-23.785210636518862,5225177148911.929,21.479133845666972,6.502501991551334,M,True,0.25,0.3333333333333333,0.125,0.1111111111111111,0.625,0.5555555555555556,13.353940414971929,588.5301768978849
2435,63630011246.92979,165038203867.7967,0.38554716275208856,0.039032510222222226,0.6239099999999986,9,121.719932211,19.844138219,121.71594270016885,19.833688082075447,7.931318685011076,0.0839976102292112,-336.3298440973483,-1.1084466677857563e-12,218.40281084544276,1.5399519941863655,409.9708462549187,-23.363961221268937,21376067866459.06,129.52193713633898,1.6650158448988697,X,False,0.375,0.3333333333333333,0.25,0.2222222222222222,0.375,0.3333333333333333,13.31647834626917,571.7523152592821
2454,78032226706.11517,156406137380.9653,0.49890770280995206,0.043921325333333344,1.1290200000000006,9,222.748835979,-0.03750439,222.75785310588074,-0.027473954086599257,8.29495502789953,0.09756078444792952,-104.48047202764386,-2.873750620185294e-12,186.62060232008952,0.5598549716844086,484.17907005407386,-23.30563447696287,24784664064296.227,158.46350072521216,2.3012830834258424,Q,True,0.25,0.2222222222222222,0.375,0.3333333333333333,0.375,0.4444444444444444,13.27205728177598,551.7201404569067
2456,68701591850.79955,126342040216.43217,0.5437745957965316,0.02635995288888889,1.321663000000001,9,209.761696625,15.565743914,209.83936831043872,15.716408345293944,20.44494706611721,0.49364349822175724,17.208393732794878,1.1368683772161603e-13,180.134429752302,0.09553084191876901,707.0985335947003,-23.07386971439382,17430867186482.68,137.96569341940707,3.481824103037604,Q,True,0.75,0.6666666666666666,0.25,0.2222222222222222,0.0,0.1111111111111111,13.262482686521466,550.7600358270946
2457,68063644517.9281,119719506232.42943,0.5685259375008275,0.04283597911111111,1.630825999999999,9,190.646823108,64.597620306,190.6958424663565,64.53439200902851,8.650015249241786,0.46224875350846983,12.105956393378737,4.421154800285068e-13,159.59905371422073,0.07585230683795476,492.04200589697433,-23.01541229245151,13759842399200.568,114.9340055954334,2.7346105698854033,G,True,0.625,0.5555555555555556,0.25,0.3333333333333333,0.125,0.1111111111111111,13.246440116989918,541.1672202961413
2462,71058821417.60817,148014925329.37592,0.4800787573245184,0.03375165133333333,0.9675400000000032,9,245.224216515,40.104151091,245.36714332517846,40.21560591332358,11.80792038926949,0.7929762337986173,57.59795388788392,2.2220250331075578e-12,211.88562191831605,0.27183512201732246,525.7491134948484,-23.245763776010477,28073235421959.04,189.66489601969525,2.2009018802120934,Q,True,0.5,0.4444444444444444,0.125,0.1111111111111111,0.375,0.4444444444444444,13.230824784069164,536.2779147253054
2471,61595530500.64703,103522991011.0443,0.5949937294033143,0.021712050777777776,1.1427890000000005,9,131.704961994,28.171313304,131.60861902216786,28.034979570055263,26.694073960651394,0.36109681849691405,28.510675363375945,3.3948152930760343e-13,101.44303446129905,0.2810510895575837,757.8222172937487,-22.85759202811514,12091725486009.816,116.80231963854114,6.626263797303874,Q,False,0.375,0.3333333333333333,0.125,0.1111111111111111,0.125,0.2222222222222222,13.207345439596388,528.7139846994245
2477,63115263544.867,130789440866.04532,0.48257155261876006,0.04147588744444444,1.4649040000000007,9,236.015281024,4.7694667,236.01050839938287,4.724218758813622,8.876369808292,0.3075394550510112,152.11460403126082,4.452734477429961e-13,155.55310314568732,0.9778950143398519,488.4059436168361,-23.111431707854436,19160250308924.996,146.49692040926257,2.7850043697449984,M,True,0.625,0.6666666666666666,0.125,0.1111111111111111,0.25,0.2222222222222222,13.19718067096064,521.3165907736782
2482,71930785016.70879,115629254676.31596,0.6220811957844625,0.029742461666666664,1.1600049999999982,9,145.729779259,28.980767214,145.7072248536196,28.966838639792538,12.749215151960009,0.1136653327172019,-125.52091807192862,6.710681393289835e-13,144.06286766481867,0.8712926523437693,498.76180051436813,-22.97766931568557,14688872638351.086,127.03422399002775,3.070893452472088,G,True,0.875,0.7777777777777778,0.0,0.1111111111111111,0.125,0.1111111111111111,13.185545343053253,518.6219096573886
2485,64919983384.24809,123144187813.60301,0.5271867437423365,0.04318392788888889,1.3276840000000014,9,159.341079528,27.358733979,159.32870079651195,27.319106879635168,13.015734872036179,0.1895757360057547,-22.516360869901625,-4.421154800285068e-13,196.86081522383228,0.11437705794472053,746.5802225854349,-23.04603479683147,25341802450014.062,205.78967550115024,3.363882531322118,G,False,0.125,0.1111111111111111,0.375,0.4444444444444444,0.375,0.3333333333333333,13.174479002925649,512.0304968694447
2489,55484387990.67393,139235036638.01562,0.3984944402673782,0.030784720555555558,0.2299490000000013,9,131.558782915,41.579804651,131.41124694282186,41.40484264768683,14.161589600885513,0.8767678950010059,64.58065143966765,-6.726471231862282e-13,96.52365820741294,0.6690655186409893,573.8690731260658,-23.17937133358713,7721769765021.526,55.458525034159656,5.273545132002964,G,True,0.375,0.3333333333333333,0.375,0.4444444444444444,0.25,0.2222222222222222,13.153982403017936,506.0413942629018
2491,63646891842.655594,109420970910.68529,0.581669960638599,0.03393250966666667,1.7674210000000024,9,150.298371429,0.225689884,150.34388718420678,0.168327852224544,11.026798470857914,0.3984444010321887,-35.26203105431967,-1.5592465590291088e-12,123.02819877019212,0.2866174698711559,493.66571626737135,-22.91775141006639,12615492081866.018,115.29318353575381,3.5591961412609945,Q,True,0.875,0.7777777777777778,0.0,0.0,0.125,0.2222222222222222,13.151959264032453,504.75003544998145
2494,59657630509.94023,227484238136.71973,0.26224951231164223,0.040695937777777774,0.14068299999999923,9,201.182002808,32.540286773,201.22950221366278,32.57106628383257,4.999783813477369,0.6060251719640045,-39.197513566372336,8.968628309149709e-13,285.0783487831547,0.1374973362013854,269.778323353995,-23.712378276907128,27453714331921.992,120.68402873443084,0.8393951130852538,M,False,0.25,0.3333333333333333,0.125,0.1111111111111111,0.5,0.4444444444444444,13.138043386105766,498.3080393357861
2497,51816347905.84377,111539637929.9455,0.4645554608881551,0.025091277000000002,0.9583699999999986,9,208.389739938,37.387006279,208.43073104639404,37.419058185118665,6.598979336532949,0.41543510381407334,134.86300856214908,-7.784390416216209e-13,163.96278969644933,0.8225220418109923,217.04064154721823,-22.938573075974254,9894191130948.977,88.70560559971698,1.1741386530980178,Q,False,0.125,0.1111111111111111,0.0,0.0,0.75,0.7777777777777778,13.131391626885142,498.24126579374285
2498,52386043592.823135,179410575761.47665,0.2919897189476138,0.036955249555555555,0.36074699999999993,9,165.586416424,10.243138065,165.44819648042767,10.243048707718902,9.18142773704783,0.8888620313601201,-12.651543563783317,5.0330110449673766e-15,168.723561598828,0.07498385787910727,448.65416404728023,-23.45462009982866,18407287308562.273,102.59867474609999,2.3586287518998286,Q,False,0.375,0.3333333333333333,0.0,0.0,0.5,0.5555555555555556,13.11641840305489,490.69330069320495
2499,55869656342.78235,111993763903.85947,0.4988639938090071,0.03195045944444444,1.1174099999999996,9,134.469556322,20.122523475,134.48768157350196,20.09302501574731,7.051325213107055,0.28978938469340887,-45.34707722823879,1.2387128360084414e-12,233.77301098931676,0.19397909551805512,296.8144575636535,-22.942984601819568,22864940299764.246,204.16262033475854,1.1261968297571872,G,True,0.375,0.3333333333333333,0.25,0.3333333333333333,0.375,0.3333333333333333,13.116495611940325,491.50664557068205
2500,63230992684.347565,125294218849.18787,0.5046600973701463,0.03493232755555556,1.650116999999998,9,181.308538629,10.613217036,181.38721049569628,10.60527728226627,12.216627650781033,0.38177591784961123,-101.30795984294569,-1.124236506358203e-12,177.9936057711335,0.5691662877665823,563.4607716877804,-23.06482758211788,26042023855000.492,207.84697086739763,2.807908196037656,Q,True,0.5,0.4444444444444444,0.125,0.1111111111111111,0.375,0.4444444444444444,13.101656159466494,485.47862278004544
