source_specobjid,source_objid,plate,mjd,fiberid,run2d,scienceprimary,extra_specobjid,source_sfr,source_specsfr,source_lgm,info_specobjid,sn_median,reliable,n_spectra_for_objid
1795881869984688128,1237661382235652235,1595,52999,260,26,1,1795881869984688128,-1.894711,-12.20421,10.28243,1795881869984688128,21.30324,1,1
1795904135095150592,1237661139030900758,1595,52999,341,26,1,1795904135095150592,-0.6338871,-10.59825,9.908285,1795904135095150592,22.14072,1,1
1795908533141661696,1237661139030835274,1595,52999,357,26,1,1795908533141661696,-2.028612,-12.6015,10.48853,1795908533141661696,39.70075,1,2
1795908808019568640,1237661384383201308,1595,52999,358,26,1,1795908808019568640,-0.8370429,-11.56375,10.65282,1795908808019568640,37.94135,1,1
1795919253380032512,1237661139030900979,1595,52999,396,26,1,1795919253380032512,-1.283863,-11.91768,10.59144,1795919253380032512,31.94998,1,1
1795983574810257408,1237661137421271240,1595,52999,630,26,1,1795983574810257408,-1.933758,-11.89775,9.876853,1795983574810257408,21.51849,1,1
1795985498955606016,1237661137421271080,1595,52999,637,26,1,1795985498955606016,-1.16599,-12.40407,11.16936,1795985498955606016,38.87402,1,1
1796968187456153600,1237661382774161505,1596,52998,116,26,1,1796968187456153600,0.6701983,-10.21562,10.83148,1796968187456153600,34.53934,1,1
1796991552078243840,1237661137421336722,1596,52998,201,26,1,1796991552078243840,-0.4508908,-11.22574,10.71986,1796991552078243840,21.84805,1,1
1797003646706149376,1237661382236766371,1596,52998,245,26,1,1797003646706149376,0.1185279,-9.951333,10.00096,1797003646706149376,12.41902,1,1
1797003921584056320,1237661137421271216,1596,52998,246,26,1,1797003921584056320,-1.49993,-11.57391,10.01007,1797003921584056320,20.61882,1,1
1797005295973591040,1237661137421205549,1596,52998,251,26,1,1797005295973591040,-0.2935027,-11.23882,10.90942,1797005295973591040,34.34404,1,1
1797007769874753536,1237661137421205581,1596,52998,260,26,1,1797007769874753536,0.09333573,-10.67034,10.69933,1797007769874753536,13.4546,1,1
1797087484467767296,1237661383311098033,1596,52998,550,26,1,1797087484467767296,-0.6525524,-10.90864,10.20381,1797087484467767296,17.38857,1,1
1797089133735208960,1237661137958666357,1596,52998,556,26,1,1797089133735208960,-1.254047,-12.59516,11.28956,1797089133735208960,36.75816,1,1
1797089408613115904,1237661383311032451,1596,52998,557,26,1,1797089408613115904,-1.301593,-11.26858,9.902691,1797089408613115904,10.79848,1,1
1797089683491022848,1237661137958666322,1596,52998,558,26,1,1797089683491022848,-1.442994,-12.33011,10.85255,1797089683491022848,28.82062,1,1
1797100953485207552,1237661137958863006,1596,52998,599,26,1,1797100953485207552,-1.297157,-12.05485,10.68358,1797100953485207552,34.05628,1,1
1799249949548898304,1237660669818241070,1598,53033,225,26,1,1799249949548898304,-1.135494,-11.87529,10.71118,1799249949548898304,38.21004,1,1
1799251049060526080,1237660669818241081,1598,53033,229,26,1,1799251049060526080,-1.105496,-12.03352,10.84569,1799251049060526080,43.41075,1,1
1799252423450060800,1237660669818306648,1598,53033,234,26,1,1799252423450060800,-0.7493182,-10.27931,9.497333,1799252423450060800,11.19184,1,1
1799263418566338560,1237661064955822094,1598,53033,274,26,1,1799263418566338560,0.1904258,-10.48308,10.6389,1799263418566338560,34.95468,1,1
1799338460234934272,1237660670355570882,1598,53033,547,26,1,1799338460234934272,-1.661024,-12.87883,11.16311,1799338460234934272,28.21944,1,1
1799338735112841216,1237661064956280854,1598,53033,548,26,1,1799338735112841216,-1.78224,-12.25233,10.42155,1799338735112841216,41.01375,1,1
1799339559746562048,1237660670355570718,1598,53033,551,26,1,1799339559746562048,-1.304133,-12.23214,10.89655,1799339559746562048,45.84456,1,1
1799339834624468992,1237661064956280858,1598,53033,552,26,1,1799339834624468992,-1.445765,-11.36789,9.848163,1799339834624468992,17.75779,1,1
1799340109502375936,1237661064956280853,1598,53033,553,26,1,1799340109502375936,-1.324047,-12.55398,11.18863,1799340109502375936,51.36207,1,1
1799340659258189824,1237661064956215526,1598,53033,555,26,1,1799340659258189824,-1.767362,-11.9126,10.11074,1799340659258189824,24.08722,1,1
1799348355839584256,1237660670355636291,1598,53033,583,26,1,1799348355839584256,-1.289857,-12.17253,10.78027,1799348355839584256,48.35966,1,1
1800458588645255168,1237661068178030615,1599,53089,526,26,1,1800458588645255168,-0.1975685,-10.9107,10.66522,1800458588645255168,19.72084,1,1
1800461337424324608,1237660671429902353,1599,53089,536,26,1,1800461337424324608,0.513348,-10.18578,10.65378,1800461337424324608,34.42484,1,1
1800469858639439872,1237661950780047494,1599,53089,567,26,1,1800469858639439872,-0.2408388,-10.21134,9.916123,1800469858639439872,26.55821,1,1
1800470408395253760,1237660671429968008,1599,53089,569,26,1,1800470408395253760,-0.5014806,-11.09372,10.54078,1800470408395253760,22.14325,1,1
1800472057662695424,1237660671429967979,1599,53089,575,26,1,1800472057662695424,-1.533065,-11.92783,10.36056,1800472057662695424,33.49348,1,1
1800472332540602368,1237660671429967884,1599,53089,576,26,1,1800472332540602368,-1.382094,-12.38265,10.9591,1800472332540602368,40.98224,1,1
1801538858836322304,1237661950780047489,1600,53090,360,26,1,1801538858836322304,0.2279721,-9.87321,10.04216,1801538858836322304,15.58551,1,1
1804873952967813120,1237661948635447420,1603,53119,205,26,1,1804873952967813120,-0.8587016,-12.00934,11.10441,1804873952967813120,34.76341,1,1
1805947350506563584,1237661948636889161,1604,53078,14,26,1,1805947350506563584,-0.1048981,-10.27574,10.1066,1805947350506563584,12.31993,1,1
1805947900262377472,1237661948636954655,1604,53078,16,26,1,1805947900262377472,-0.8903697,-11.07093,10.137,1805947900262377472,24.29823,1,1
1805948724896098304,1237661948636954627,1604,53078,19,26,1,1805948724896098304,-1.587557,-12.36927,10.73608,1805948724896098304,42.60596,1,1
1806032012901902336,1237661951320588304,1604,53078,322,26,1,1806032012901902336,-0.2202018,-11.53162,11.2579,1806032012901902336,41.14606,1,1
1806032837535623168,1237661951320588310,1604,53078,325,26,1,1806032837535623168,-1.146113,-11.18265,9.971525,1806032837535623168,18.6358,1,1
1807116131098454016,1237661949711220893,1605,53062,170,26,1,1807116131098454016,-1.459453,-11.46468,9.961017,1807116131098454016,29.24391,1,1
1807116955732174848,1237661949711220906,1605,53062,173,26,1,1807116955732174848,-1.239202,-12.38517,11.10325,1807116955732174848,42.13359,1,1
1807117230610081792,1237661949711220877,1605,53062,174,26,1,1807117230610081792,-0.9976,-11.09116,10.0556,1807117230610081792,20.371,1,1
1807118055243802624,1237661949711220837,1605,53062,177,26,1,1807118055243802624,-2.239843,-12.2538,9.96844,1807118055243802624,22.00278,1,1
1807118879877523456,1237661949711286485,1605,53062,180,26,1,1807118879877523456,-0.2211537,-9.924164,9.647681,1807118879877523456,13.98006,1,1
1807123277924034560,1237661812805206097,1605,53062,196,26,1,1807123277924034560,-1.582971,-12.34396,10.71335,1807123277924034560,39.90371,1,1
1807124377435662336,1237661812805271608,1605,53062,200,26,1,1807124377435662336,-1.29584,-11.81956,10.44828,1807124377435662336,24.00863,1,1
1809345666153998336,1237661811196625002,1607,53083,89,26,1,1809345666153998336,0.05747603,-10.11667,10.12929,1809345666153998336,20.94916,1,1
1809346490787719168,1237661948639445082,1607,53083,92,26,1,1809346490787719168,-0.3689469,-10.39538,9.965645,1809346490787719168,4.009631,1,1
1809347040543533056,1237661811196624933,1607,53083,94,26,1,1809347040543533056,0.5725314,-10.03049,10.55154,1809347040543533056,33.94207,1,1
1809356111514462208,1237661811196559464,1607,53083,127,26,1,1809356111514462208,-1.179723,-11.35313,10.11798,1809356111514462208,25.74871,1,1
1812704675200264192,1237661949178740942,1610,53144,21,26,1,1812704675200264192,-0.5426122,-10.27061,9.680775,1812704675200264192,13.97777,1,1
1812705774711891968,1237661812272791651,1610,53144,25,26,1,1812705774711891968,-0.1789468,-10.00583,9.771472,1812705774711891968,7.420053,1,1
1812708523490961408,1237661949178740908,1610,53144,35,26,1,1812708523490961408,-1.210284,-11.63333,10.37375,1812708523490961408,21.3736,1,1
1812717869339797504,1237661949178740904,1610,53144,69,26,1,1812717869339797504,-1.248007,-11.4875,10.18812,1812717869339797504,27.59525,1,1
1812743158107236352,1237661949178216474,1610,53144,161,26,1,1812743158107236352,-2.95893,-12.88413,9.880844,1812743158107236352,38.06015,1,1
1812743707863050240,1237661949178216473,1610,53144,163,26,1,1812743707863050240,-1.550192,-11.80618,10.18718,1812743707863050240,39.53101,1,1
1812747831031654400,1237661949178216472,1610,53144,178,26,1,1812747831031654400,-1.065534,-12.22949,11.17039,1812747831031654400,51.42579,1,1
1812755527613048832,1237661811198459942,1610,53144,206,26,1,1812755527613048832,-0.5380006,-11.00795,10.41725,1812755527613048832,34.72439,1,1
1813890773419059200,1237661949715808406,1611,53147,240,26,1,1813890773419059200,-1.505068,-11.56168,10.01768,1813890773419059200,19.7101,1,1
1813896545855105024,1237661949715808296,1611,53147,261,26,1,1813896545855105024,-1.091551,-12.34307,11.22226,1813896545855105024,39.70517,1,1
1813900119267895296,1237661949715808398,1611,53147,274,26,1,1813900119267895296,-0.06298953,-9.928466,9.808573,1813900119267895296,14.46173,1,1
1813900943901616128,1237661949715808537,1611,53147,277,26,1,1813900943901616128,-0.08562285,-9.818125,9.661783,1813900943901616128,6.298311,1,1
1813901218779523072,1237661812809859114,1611,53147,278,26,1,1813901218779523072,0.05948448,-10.16139,10.17361,1813901218779523072,18.20541,1,1
1813912763651614720,1237661949178740758,1611,53147,320,26,1,1813912763651614720,0.548643,-10.46969,10.96177,1813912763651614720,40.33694,1,1
1815122501353629696,1237661951327666292,1612,53149,625,26,1,1815122501353629696,-1.700861,-12.08372,10.32214,1815122501353629696,32.7639,1,1
1815125799888513024,1237661813884846230,1612,53149,637,26,1,1815125799888513024,-1.063244,-11.425,10.30146,1815125799888513024,36.52791,1,1
1816166487073777664,1237661951327666295,1613,53115,327,26,1,1816166487073777664,-0.7996799,-10.70982,9.852967,1816166487073777664,11.28197,1,1
1816167311707498496,1237661951327666286,1613,53115,330,26,1,1816167311707498496,-0.4088897,-9.882353,9.422676,1816167311707498496,8.269011,1,1
1816168411219126272,1237661951327666259,1613,53115,334,26,1,1816168411219126272,-1.629797,-11.96181,10.32687,1816168411219126272,22.58559,1,1
1816213491195865088,1237661812811563096,1613,53115,498,26,1,1816213491195865088,-0.2754497,-10.75066,10.43329,1816213491195865088,16.9484,1,1
1817296510233110528,1237661813348434037,1614,53120,342,26,1,1817296510233110528,-1.578856,-12.09068,10.45015,1817296510233110528,31.48277,1,1
1817297609744738304,1237661950254448667,1614,53120,346,26,1,1817297609744738304,-1.39241,-12.53827,11.09958,1817297609744738304,45.15075,1,1
1817299259012179968,1237661950254448669,1614,53120,352,26,1,1817299259012179968,-0.3217193,-9.443733,9.050049,1817299259012179968,15.4076,1,1
1819499932357257216,1237661949719478403,1616,53169,166,26,1,1819499932357257216,-1.683364,-11.73178,10.04496,1819499932357257216,20.35154,1,1
1819500207235164160,1237661949719478394,1616,53169,167,26,1,1819500207235164160,-0.6621882,-11.00324,10.28027,1819500207235164160,14.45082,1,1
1819502956014233600,1237661949719412849,1616,53169,177,26,1,1819502956014233600,-1.130321,-11.78626,10.59882,1819502956014233600,32.35766,1,1
1819591466700269568,1237661817095651459,1616,53169,499,26,1,1819591466700269568,-0.8110926,-11.3941,10.53675,1819591466700269568,17.91804,1,1
1819593940601432064,1237661817095651547,1616,53169,508,26,1,1819593940601432064,-1.736564,-12.21814,10.45588,1819593940601432064,22.8829,1,1
1825252305906198528,1237658425172164755,1621,53383,613,26,1,1825252305906198528,-9999.0,-9999.0,10.31748,1825252305906198528,38.27197,1,1
1827358140618795008,1237661970110152760,1623,53089,82,26,1,1827358140618795008,-9999.0,-9999.0,10.73777,1827358140618795008,36.32365,1,1
1827358965252515840,1237661970110218384,1623,53089,85,26,1,1827358965252515840,-9999.0,-9999.0,10.2437,1827358965252515840,24.29484,1,1
1827373258903676928,1237661970110152833,1623,53089,137,26,1,1827373258903676928,-9999.0,-9999.0,9.683925,1827373258903676928,22.81598,1,1
1827374083537397760,1237661970110152878,1623,53089,140,26,1,1827374083537397760,-9999.0,-9999.0,9.680965,1827374083537397760,21.01277,1,1
1849909399888357376,1237662224077422595,1643,53143,203,26,1,1849909399888357376,-0.6635827,-11.59534,10.89573,1849909399888357376,42.11342,1,1
1849915172324403200,1237662224077226146,1643,53143,224,26,1,1849915172324403200,-1.736954,-12.56535,10.78444,1849915172324403200,42.20513,1,1
1849927816708122624,1237662224077160482,1643,53143,270,26,1,1849927816708122624,-0.7276886,-12.05183,11.28625,1849927816708122624,41.22099,1,1
1849930840365099008,1237664854716514359,1643,53143,281,26,1,1849930840365099008,-1.052899,-12.09167,10.97205,1849930840365099008,34.90757,1,1
1851022655428257792,1237662224615342283,1644,53144,157,26,1,1851022655428257792,-0.3293351,-9.809792,9.415359,1851022655428257792,10.6043,1,1
1851023480061978624,1237662224615342095,1644,53144,160,26,1,1851023480061978624,0.1810104,-10.7328,10.85575,1851023480061978624,28.89578,1,1
1851025129329420288,1237662662133416147,1644,53144,166,26,1,1851025129329420288,-0.1668564,-10.65436,10.44201,1851025129329420288,25.95299,1,1
1851026503718955008,1237662662133416006,1644,53144,171,26,1,1851026503718955008,-1.473673,-11.91027,10.38239,1851026503718955008,33.78421,1,1
1851027878108489728,1237662662133415970,1644,53144,176,26,1,1851027878108489728,-1.494511,-12.18187,10.62798,1851027878108489728,37.43861,1,1
1853266489721776128,1237662224080633907,1646,53498,128,26,1,1853266489721776128,0.2881475,-9.656723,9.896813,1853266489721776128,23.10668,1,1
1853267589233403904,1237662662135578692,1646,53498,132,26,1,1853267589233403904,-1.410905,-12.0525,10.57783,1853267589233403904,36.06094,1,1
1853269513378752512,1237662662135578691,1646,53498,139,26,1,1853269513378752512,-1.201857,-12.3641,11.10516,1853269513378752512,40.74144,1,1
1853271712402008064,1237662224617439529,1646,53498,147,26,1,1853271712402008064,-1.122612,-10.93031,9.760905,1853271712402008064,12.34655,1,1
1861176102098069504,1237662224623141115,1653,53534,231,26,1,1861176102098069504,-0.4655535,-10.35412,9.833675,1861176102098069504,18.25134,1,1
1861176651853883392,1237662662678151230,1653,53534,233,26,1,1861176651853883392,-9999.0,-9999.0,10.62055,1861176651853883392,42.07745,1,1
1861178301121325056,1237662662678151239,1653,53534,239,26,1,1861178301121325056,-9999.0,-9999.0,10.17168,1861178301121325056,21.31825,1,1
1861240148650387456,1237662225160011970,1653,53534,464,26,1,1861240148650387456,0.06430052,-10.01983,10.03094,1861240148650387456,19.14516,1,1
1861243447185270784,1237662662678151198,1653,53534,476,26,1,1861243447185270784,-9999.0,-9999.0,10.21304,1861243447185270784,20.92501,1,1
1861244546696898560,1237662225159946473,1653,53534,480,26,1,1861244546696898560,0.1221111,-10.28394,10.35709,1861244546696898560,20.94622,1,1
1864491954272757760,1237662225163354211,1656,53533,6,26,1,1864491954272757760,0.7415428,-9.884109,10.57467,1864491954272757760,38.51239,1,1
1864545280586704896,1237662662680838298,1656,53533,200,26,1,1864545280586704896,-9999.0,-9999.0,10.04423,1864545280586704896,29.84969,1,2
1864620047377393664,1237662662680707125,1656,53533,472,26,1,1864620047377393664,-9999.0,-9999.0,10.795,1864620047377393664,38.09297,1,1
1864620872011114496,1237662662680707319,1656,53533,475,26,1,1864620872011114496,-9999.0,-9999.0,9.817205,1864620872011114496,9.662982,1,1
1864630217859950592,1237662662680838318,1656,53533,509,26,1,1864630217859950592,0.7125868,-10.24062,10.90436,1864630217859950592,26.56509,1,1
1864647260290181120,1237662663754645815,1656,53533,571,26,1,1864647260290181120,0.3203916,-9.895982,10.16313,1864647260290181120,17.57068,1,1
1864648634679715840,1237662663754645873,1656,53533,576,26,1,1864648634679715840,-1.626425,-12.35545,10.68785,1864648634679715840,32.22791,1,1
1864649459313436672,1237662663754645539,1656,53533,579,26,1,1864649459313436672,-1.314492,-12.28598,10.92889,1864649459313436672,35.80227,1,1
1864657705650644992,1237662664291647718,1656,53533,609,26,1,1864657705650644992,-0.4971994,-10.41974,9.866913,1864657705650644992,12.29581,1,1
1864657980528551936,1237662663754645941,1656,53533,610,26,1,1864657980528551936,1.496661,-10.32896,11.83432,1864657980528551936,18.15615,1,1
1864658530284365824,1237662663754645845,1656,53533,612,26,1,1864658530284365824,-0.2432371,-10.31836,10.01533,1864658530284365824,23.77313,1,1
1865718184397531136,1237662225163420013,1657,53520,371,26,1,1865718184397531136,-1.672659,-12.16731,10.46989,1865718184397531136,34.70684,1,1
1865731928292878336,1237662662681624611,1657,53520,421,26,1,1865731928292878336,-9999.0,-9999.0,9.290787,1865731928292878336,30.15198,1,1
1865733852438226944,1237662662681559181,1657,53520,428,26,1,1865733852438226944,-9999.0,-9999.0,10.84426,1865733852438226944,50.07,1,1
1865734127316133888,1237662662681624832,1657,53520,429,26,1,1865734127316133888,-9999.0,-9999.0,9.974934,1865734127316133888,6.808951,1,1
1865736051461482496,1237662662681559448,1657,53520,436,26,1,1865736051461482496,-9999.0,-9999.0,9.956621,1865736051461482496,11.71261,1,1
1865746496821946368,1237662662681690152,1657,53520,474,26,1,1865746496821946368,-9999.0,-9999.0,10.29432,1865746496821946368,38.64536,1,1
1866750895996299264,1237662225165517232,1658,53240,32,26,1,1866750895996299264,-0.3694984,-9.769384,9.334122,1866750895996299264,6.064051,1,1
1866759417211414528,1237662225165516860,1658,53240,63,26,1,1866759417211414528,-1.24139,-12.43103,11.14546,1866759417211414528,43.82147,1,1
1866759966967228416,1237662225165517146,1658,53240,65,26,1,1866759966967228416,-0.638919,-10.5829,9.904181,1866759966967228416,13.95382,1,1
1866760791600949248,1237662225165451914,1658,53240,68,26,1,1866760791600949248,-0.9178309,-10.74203,9.771627,1866760791600949248,7.32236,1,1
1867949088524232704,1237662662147244064,1659,53224,295,26,1,1867949088524232704,0.9753615,-9.978685,10.90209,1867949088524232704,26.68302,1,1
1876976632200194048,1237662303503909059,1667,53430,369,26,1,1876976632200194048,-0.1002984,-10.24067,10.09428,1876976632200194048,16.84586,1,1
1876979380979263488,1237658800431104015,1667,53430,379,26,1,1876979380979263488,-1.306116,-12.40976,11.04993,1876979380979263488,44.58814,1,1
1883793055073462272,1237661959373390003,1673,53462,591,26,1,1883793055073462272,-0.5148915,-10.52273,9.960811,1883793055073462272,11.25362,1,1
1883803500433926144,1237661959373455366,1673,53462,629,26,1,1883803500433926144,-1.205777,-12.34235,11.07513,1883803500433926144,53.66301,1,1
1883805974335088640,1237661959910195401,1673,53462,638,26,1,1883805974335088640,-0.5058607,-10.2284,9.658537,1883805974335088640,22.10831,1,1
1884785364351084544,1237661958300238168,1674,53464,105,26,1,1884785364351084544,-0.5278332,-10.17151,9.589351,1884785364351084544,19.89731,1,1
1884788388008060928,1237661958300238042,1674,53464,116,26,1,1884788388008060928,-1.20312,-12.22429,10.96713,1884788388008060928,44.04674,1,1
1884837041397590016,1237658205595107580,1674,53464,293,26,1,1884837041397590016,-1.709641,-11.86722,10.12307,1884837041397590016,24.41461,1,1
1884856007973169152,1237661959373455458,1674,53464,362,26,1,1884856007973169152,-1.037656,-11.79545,10.71994,1884856007973169152,38.05897,1,1
1885976960111241216,1237661958300238043,1675,53466,344,26,1,1885976960111241216,-2.081485,-12.67253,10.55103,1885976960111241216,29.46161,1,1
1885977509867055104,1237662301899718756,1675,53466,346,26,1,1885977509867055104,-1.817974,-12.39899,10.56526,1885977509867055104,30.50366,1,1
1885979708890310656,1237661958300238036,1675,53466,354,26,1,1885979708890310656,-1.747402,-12.28807,10.51537,1885979708890310656,32.58927,1,1
1894957770583599104,1237662504832270395,1683,53436,248,26,1,1894957770583599104,-1.284259,-12.47809,11.12121,1894957770583599104,40.98595,1,1
1899405567043069952,1237662302453039694,1687,53260,45,26,1,1899405567043069952,-1.977955,-12.17,10.16291,1899405567043069952,35.7196,1,2
1899406666554697728,1237662302452974098,1687,53260,49,26,1,1899406666554697728,0.02403855,-9.729167,9.70164,1899406666554697728,14.5612,1,1
1899407216310511616,1237662302453039177,1687,53260,51,26,1,1899407216310511616,-0.08013814,-11.3119,11.1572,1899407216310511616,41.94195,1,2
1899516067961661440,1237659119877554191,1687,53260,447,26,1,1899516067961661440,-1.882058,-12.51848,10.56537,1899516067961661440,34.68816,1,1
1899529536979101696,1237662501088199136,1687,53260,496,26,1,1899529536979101696,-1.127911,-11.35742,10.16157,1899529536979101696,25.42011,1,1
1899530086734915584,1237662302989451426,1687,53260,498,26,1,1899530086734915584,-1.612456,-12.99861,11.31032,1899530086734915584,60.08822,1,1
1899536683804682240,1237659119877554253,1687,53260,522,26,1,1899536683804682240,-1.633446,-11.90225,10.1798,1899536683804682240,35.04327,1,1
1899536958682589184,1237661386012951043,1687,53260,523,26,1,1899536958682589184,-0.217826,-9.73647,9.468972,1899536958682589184,8.281911,1,1
1899539982339565568,1237659119877554250,1687,53260,534,26,1,1899539982339565568,-1.262827,-12.66311,11.35056,1899539982339565568,53.95909,1,1
1899540257217472512,1237659119877554442,1687,53260,535,26,1,1899540257217472512,-1.322989,-12.37028,11.02322,1899540257217472512,42.85585,1,1
1899542731118635008,1237661386013213023,1687,53260,544,26,1,1899542731118635008,-1.670951,-12.52594,10.82892,1899542731118635008,39.06849,1,1
1899545754775611392,1237661386013147354,1687,53260,555,26,1,1899545754775611392,-1.088966,-12.43871,11.28001,1899545754775611392,54.17964,1,1
1899547678920960000,1237661386012950941,1687,53260,562,26,1,1899547678920960000,0.1452042,-9.956054,10.05476,1899547678920960000,19.6997,1,1
1899563072083748864,1237659120414621821,1687,53260,618,26,1,1899563072083748864,-0.6545731,-11.74111,11.00208,1899563072083748864,39.76361,1,1
1900629876629596160,1237659153686856106,1688,53462,403,26,1,1900629876629596160,-1.637269,-12.11233,10.43167,1900629876629596160,17.64087,1,1
1900631525897037824,1237662501088395735,1688,53462,409,26,1,1900631525897037824,-0.1463828,-10.01852,9.819155,1900631525897037824,11.24337,1,1
1900641421501687808,1237661386013147569,1688,53462,445,26,1,1900641421501687808,-0.9983137,-11.11818,10.06806,1900641421501687808,25.58953,1,1
1900643620524943360,1237661386013147302,1688,53462,453,26,1,1900643620524943360,-1.730559,-12.175,10.40627,1900643620524943360,25.57336,1,1
1900664236367964160,1237661386013147356,1688,53462,528,26,1,1900664236367964160,-1.916692,-12.16667,10.20143,1900664236367964160,26.06485,1,1
1901734881034004480,1237662302452974056,1689,53177,327,26,1,1901734881034004480,0.4193778,-9.825656,10.18556,1901734881034004480,24.0352,1,1
1902818179864881152,1237662301913546775,1690,53475,172,26,1,1902818179864881152,-1.491853,-12.2366,10.70464,1902818179864881152,33.26856,1,1
1903915488862300160,1237659153685479964,1691,53260,68,26,1,1903915488862300160,-1.041297,-10.92793,9.832336,1903915488862300160,11.37772,1,1
1903918512519276544,1237659153685479679,1691,53260,79,26,1,1903918512519276544,-1.402745,-12.50109,11.05393,1903918512519276544,42.47951,1,1
1903979810292525056,1237662499475489129,1691,53260,302,26,1,1903979810292525056,-0.7678658,-11.6625,10.83594,1903979810292525056,35.56491,1,1
1903984208339036160,1237662301376872719,1691,53260,318,26,1,1903984208339036160,-0.04814258,-9.227031,9.127062,1903984208339036160,8.172561,1,1
1905148044970584064,1237662303524880897,1692,53473,456,26,1,1905148044970584064,0.2136818,-10.07951,10.24542,1905148044970584064,26.17235,1,1
1905163438133372928,1237662501086888279,1692,53473,512,26,1,1905163438133372928,-0.5592955,-10.73022,10.12063,1905163438133372928,15.59613,1,1
1905165362278721536,1237662501086888079,1692,53473,519,26,1,1905165362278721536,-1.837844,-12.39766,10.52959,1905165362278721536,35.51177,1,1
1906151898633758720,1237662302989451434,1693,53446,12,26,1,1906151898633758720,0.5367023,-10.17226,10.652,1906151898633758720,34.18726,1,1
1906179111546546176,1237662303526060427,1693,53446,111,26,1,1906179111546546176,-1.27336,-12.17366,10.84188,1906179111546546176,37.93679,1,1
1906322872691877888,1237661386012951041,1693,53446,634,26,1,1906322872691877888,-0.3652174,-9.912868,9.495053,1906322872691877888,15.70413,1,1
1906323147569784832,1237659120414490818,1693,53446,635,26,1,1906323147569784832,-1.25702,-12.52312,11.19298,1906323147569784832,51.72087,1,1
1910724487515498496,1237661949186408622,1697,53142,263,26,1,1910724487515498496,-1.611558,-11.9573,10.28359,1910724487515498496,37.69331,1,1
1910724762393405440,1237661949186474090,1697,53142,264,26,1,1910724762393405440,-1.595899,-11.53077,9.885147,1910724762393405440,23.43685,1,1
1910728335806195712,1237661949186408636,1697,53142,277,26,1,1910728335806195712,-0.4125604,-10.58033,10.11996,1910728335806195712,16.16319,1,1
1910729160439916544,1237661949186474088,1697,53142,280,26,1,1910729160439916544,-1.324029,-12.54852,11.16475,1910729160439916544,42.87324,1,1
1910769292614330368,1237661817636520071,1697,53142,426,26,1,1910769292614330368,-1.193675,-11.49167,10.24462,1910769292614330368,33.37999,1,1
1910779188218980352,1237661950260347049,1697,53142,462,26,1,1910779188218980352,-1.592688,-11.7516,10.11704,1910779188218980352,33.92236,1,1
1910797879916652544,1237661817636651052,1697,53142,530,26,1,1910797879916652544,-1.364187,-12.41038,10.98316,1910797879916652544,48.28701,1,1
1910800628695721984,1237671955902693479,1697,53142,540,26,1,1910800628695721984,-1.403624,-11.32669,9.854807,1910800628695721984,24.22481,1,1
1912937254767060992,1237661816027742248,1699,53148,121,26,1,1912937254767060992,-1.383578,-12.28168,10.83809,1912937254767060992,44.30053,1,1
1912942477447292928,1237661948651438269,1699,53148,140,26,1,1912942477447292928,-0.5098591,-10.4966,9.925576,1912942477447292928,17.17397,1,1
1912951548418222080,1237671992947572790,1699,53148,173,26,1,1912951548418222080,0.3719397,-10.3533,10.67286,1912951548418222080,38.45577,1,1
1912961169144965120,1237671992947638320,1699,53148,208,26,1,1912961169144965120,-1.809533,-12.3985,10.53755,1912961169144965120,40.58532,1,1
1912963093290313728,1237671992947703853,1699,53148,215,26,1,1912963093290313728,-1.41156,-12.78142,11.28958,1912963093290313728,40.88564,1,1
1912975187918219264,1237671958588424370,1699,53148,259,26,1,1912975187918219264,-0.3572254,-10.83256,10.41783,1912975187918219264,27.86965,1,1
1917499414310578176,1237661950802133052,1703,53799,334,26,1,1917499414310578176,-0.9635325,-12.1525,11.13886,1917499414310578176,32.04619,1,1
1917499689188485120,1237661950802133206,1703,53799,335,26,1,1917499689188485120,0.2501276,-9.603572,9.790735,1917499689188485120,10.3416,1,1
1917501063578019840,1237661950802198690,1703,53799,340,26,1,1917501063578019840,-0.1479876,-10.03922,9.843162,1917501063578019840,17.97424,1,1
1917539821362898944,1237661950802657501,1703,53799,481,26,1,1917539821362898944,-1.674757,-11.56837,9.836893,1917539821362898944,19.01172,1,1
1917540920874526720,1237661950802591974,1703,53799,485,26,1,1917540920874526720,-1.421627,-11.83333,10.34278,1917540920874526720,27.36769,1,1
1917544769165223936,1237661950802591907,1703,53799,499,26,1,1917544769165223936,-0.5999096,-10.82071,10.17838,1917544769165223936,12.63588,1,1
1917546143554758656,1237662199887036439,1703,53799,504,26,1,1917546143554758656,-0.7407247,-11.81437,11.00008,1917546143554758656,42.82753,1,1
1917547243066386432,1237661950802722870,1703,53799,508,26,1,1917547243066386432,-1.650873,-11.38214,9.691191,1917547243066386432,22.77548,1,1
1920807289053276160,1237662636901269762,1706,53442,80,26,1,1920807289053276160,-0.4315704,-10.35627,9.884056,1920807289053276160,35.24974,1,1
1920818284169553920,1237662636901204084,1706,53442,120,26,1,1920818284169553920,0.02443448,-9.356717,9.285069,1920818284169553920,7.490381,1,1
1924255908800522240,1237662528456818734,1709,53533,338,26,1,1924255908800522240,0.4206836,-10.14583,10.52312,1924255908800522240,30.06888,1,1
1924275425131915264,1237662635828773071,1709,53533,409,26,1,1924275425131915264,-0.597621,-10.90683,10.2754,1924275425131915264,20.08981,1,1
