dr7objid,z,Sp,Scale,Rhlr,Rchl_r,e,ng,e_ng,rg2d,PpS
588011219682459693,0.04340000078082085,2.0,0.8539999723434448,6.840000152587891,5.25,0.46000000834465027,3.8399999141693115,0.019999999552965164,13.90999984741211,0.009999999776482582
588013381671125076,0.04399999976158142,2.0,0.8659999966621399,5.869999885559082,4.679999828338623,0.4000000059604645,3.680000066757202,0.029999999329447746,14.899999618530273,0.5400000214576721
588013381671125077,0.04410000145435333,2.0,0.8679999709129333,8.350000381469727,6.559999942779541,0.41999998688697815,2.630000114440918,0.019999999552965164,14.520000457763672,0.0
588013381671125150,0.04500000178813934,2.0,0.8859999775886536,1.7999999523162842,1.6200000047683716,0.20000000298023224,1.8200000524520874,0.10000000149011612,16.969999313354492,0.47999998927116394
588013381671190605,0.042500000447034836,2.0,0.8379999995231628,4.110000133514404,4.119999885559082,0.0,4.170000076293945,0.11999999731779099,15.390000343322754,0.6399999856948853
588013382191153418,0.02889999933540821,2.0,0.5799999833106995,2.990000009536743,1.850000023841858,0.7599999904632568,1.659999966621399,0.03999999910593033,16.43000030517578,0.019999999552965164
588013382191153458,0.029500000178813934,2.0,0.5910000205039978,1.5499999523162842,1.4700000286102295,0.10999999940395355,2.680000066757202,0.03999999910593033,15.9399995803833,0.30000001192092896
588013382191218699,0.02879999950528145,2.0,0.5770000219345093,1.149999976158142,0.8500000238418579,0.5400000214576721,3.109999895095825,0.05000000074505806,16.280000686645508,0.07000000029802322
588013382197903390,0.025299999862909317,2.0,0.5099999904632568,3.940000057220459,2.5199999809265137,0.7200000286102295,3.7899999618530273,0.05999999865889549,14.529999732971191,0.11999999731779099
588013382197903589,0.025100000202655792,2.0,0.5049999952316284,2.869999885559082,2.119999885559082,0.5099999904632568,1.3200000524520874,0.029999999329447746,16.610000610351562,0.30000001192092896
588013382204194911,0.027000000700354576,2.0,0.5429999828338623,14.960000038146973,8.789999961853027,0.8500000238418579,0.5,0.0,13.239999771118164,
588013382204194936,0.026499999687075615,2.0,0.5339999794960022,2.190000057220459,1.8600000143051147,0.30000001192092896,4.050000190734863,0.019999999552965164,14.380000114440918,0.3700000047683716
588013382204194957,0.024700000882148743,2.0,0.4970000088214874,1.8899999856948853,1.7599999904632568,0.15000000596046448,4.880000114440918,0.03999999910593033,14.75,0.4699999988079071
588013383257161769,0.026799999177455902,2.0,0.5389999747276306,3.5999999046325684,3.2300000190734863,0.20999999344348907,4.900000095367432,0.019999999552965164,14.100000381469727,0.0
588013383263518729,0.04170000180602074,2.0,0.8230000138282776,8.449999809265137,7.170000076293945,0.30000001192092896,4.019999980926514,0.029999999329447746,14.319999694824219,0.0
588013383263518776,0.04259999841451645,2.0,0.8399999737739563,6.130000114440918,5.369999885559082,0.25,5.150000095367432,0.009999999776482582,14.819999694824219,0.0
588013383263518811,0.041200000792741776,2.0,0.8149999976158142,2.6500000953674316,2.0899999141693115,0.46000000834465027,6.360000133514404,0.05999999865889549,15.3100004196167,0.8500000238418579
588013383264632903,0.028599999845027924,2.0,0.5740000009536743,1.8799999952316284,1.3300000429153442,0.5899999737739563,3.259999990463257,0.03999999910593033,15.520000457763672,0.0
588013383264632916,0.028999999165534973,2.0,0.5809999704360962,5.800000190734863,5.090000152587891,0.28999999165534973,4.760000228881836,0.05000000074505806,15.119999885559082,0.0
588013383264698531,0.02800000086426735,2.0,0.5609999895095825,4.119999885559082,3.7300000190734863,0.1899999976158142,4.739999771118164,0.029999999329447746,15.0,0.0
588013383265615959,0.04129999876022339,2.0,0.8149999976158142,10.0600004196167,6.699999809265137,0.6600000262260437,2.450000047683716,0.009999999776482582,14.800000190734863,0.9800000190734863
588013383265616108,0.04089999943971634,2.0,0.8080000281333923,4.760000228881836,4.630000114440918,0.07000000029802322,5.610000133514404,0.03999999910593033,15.8100004196167,0.0
588013383793967392,0.026599999517202377,2.0,0.5339999794960022,4.96999979019165,4.150000095367432,0.33000001311302185,1.809999942779541,0.019999999552965164,15.09000015258789,0.0
588013384342175859,0.025100000202655792,2.0,0.5059999823570251,2.0199999809265137,1.659999966621399,0.3499999940395355,2.190000057220459,0.019999999552965164,15.4399995803833,0.8700000047683716
588016839637729502,0.02070000022649765,2.0,0.41999998688697815,3.7799999713897705,3.450000047683716,0.17000000178813934,0.9700000286102295,0.009999999776482582,14.960000038146973,0.009999999776482582
588016878292762809,0.021199999377131462,2.0,0.42899999022483826,5.099999904632568,4.090000152587891,0.38999998569488525,4.369999885559082,0.019999999552965164,13.829999923706055,0.0
588016878292893841,0.02070000022649765,2.0,0.41999998688697815,6.110000133514404,4.409999847412109,0.550000011920929,1.3899999856948853,0.019999999552965164,15.420000076293945,0.6399999856948853
588016879363948551,0.027699999511241913,2.0,0.5550000071525574,2.819999933242798,2.6500000953674316,0.12999999523162842,5.599999904632568,0.03999999910593033,14.789999961853027,0.1599999964237213
588016879363948800,0.027799999341368675,2.0,0.5590000152587891,1.1799999475479126,0.8399999737739563,0.5799999833106995,1.0399999618530273,0.07000000029802322,17.670000076293945,0.5
588016879364079692,0.028200000524520874,2.0,0.5659999847412109,1.2899999618530273,1.2100000381469727,0.11999999731779099,0.949999988079071,0.009999999776482582,15.399999618530273,0.4300000071525574
588016890638172175,0.044199999421834946,2.0,0.8700000047683716,4.409999847412109,3.8499999046325684,0.25999999046325684,5.139999866485596,0.029999999329447746,13.979999542236328,0.05999999865889549
588016890638172258,0.04470000043511391,2.0,0.8799999952316284,2.5299999713897705,2.3299999237060547,0.1599999964237213,1.2799999713897705,0.019999999552965164,16.040000915527344,0.41999998688697815
588016890639745113,0.0430000014603138,2.0,0.8479999899864197,6.809999942779541,6.610000133514404,0.05999999865889549,4.96999979019165,0.019999999552965164,13.920000076293945,0.2199999988079071
588016890639745114,0.04270000010728836,2.0,0.8410000205039978,3.4800000190734863,2.5299999713897705,0.550000011920929,2.609999895095825,0.029999999329447746,15.40999984741211,0.0
588016890639745119,0.0421999990940094,2.0,0.8330000042915344,15.449999809265137,9.829999923706055,0.699999988079071,0.5,0.0,15.600000381469727,0.4399999976158142
588016890640728121,0.03720000013709068,2.0,0.7379999756813049,3.990000009536743,3.259999990463257,0.3700000047683716,3.369999885559082,0.009999999776482582,14.050000190734863,0.9300000071525574
588016891170848771,0.027000000700354576,2.0,0.5419999957084656,5.349999904632568,4.849999904632568,0.18000000715255737,2.0,0.019999999552965164,14.039999961853027,0.0
588016891170914405,0.0284000001847744,2.0,0.5709999799728394,1.7000000476837158,1.4600000381469727,0.2800000011920929,0.6800000071525574,0.019999999552965164,16.799999237060547,0.75
588016891170914424,0.028599999845027924,2.0,0.5740000009536743,4.880000114440918,3.7300000190734863,0.46000000834465027,1.0099999904632568,0.009999999776482582,14.84000015258789,0.0
588016891173011521,0.042399998754262924,2.0,0.8370000123977661,8.930000305175781,6.510000228881836,0.5400000214576721,4.630000114440918,0.009999999776482582,14.34000015258789,0.05000000074505806
588016891173011547,0.04170000180602074,2.0,0.8240000009536743,6.809999942779541,4.070000171661377,0.800000011920929,1.4800000190734863,0.029999999329447746,16.079999923706055,0.3199999928474426
588016891173077039,0.04170000180602074,2.0,0.8240000009536743,8.460000038146973,7.369999885559082,0.25999999046325684,4.590000152587891,0.019999999552965164,13.949999809265137,0.12999999523162842
588016891173077135,0.042500000447034836,2.0,0.8389999866485596,1.399999976158142,1.25,0.25999999046325684,4.889999866485596,0.2199999988079071,16.670000076293945,0.5299999713897705
588016891173142676,0.042100001126527786,2.0,0.8309999704360962,6.059999942779541,3.9000000953674316,0.699999988079071,1.2100000381469727,0.019999999552965164,15.300000190734863,0.15000000596046448
588016891176681545,0.043299999088048935,2.0,0.8529999852180481,3.5399999618530273,3.140000104904175,0.23000000417232513,4.489999771118164,0.03999999910593033,15.039999961853027,0.12999999523162842
588016891177074825,0.030500000342726707,2.0,0.6100000143051147,0.6600000262260437,0.6700000166893005,0.0,2.890000104904175,0.20000000298023224,17.450000762939453,0.47999998927116394
588016891710472288,0.0414000004529953,2.0,0.8180000185966492,3.509999990463257,2.5199999809265137,0.5699999928474426,3.2899999618530273,0.03999999910593033,15.479999542236328,0.0
588016891710668833,0.041999999433755875,2.0,0.8289999961853027,4.769999980926514,3.809999942779541,0.4099999964237213,5.960000038146973,0.07000000029802322,14.949999809265137,0.41999998688697815
588016892244263087,0.04190000146627426,2.0,0.8270000219345093,6.099999904632568,4.590000152587891,0.49000000953674316,2.4700000286102295,0.019999999552965164,14.880000114440918,0.05000000074505806
588016892244328499,0.041600000113248825,2.0,0.8209999799728394,3.049999952316284,2.25,0.5299999713897705,1.940000057220459,0.029999999329447746,15.739999771118164,0.38999998569488525
588016892251078751,0.042899999767541885,2.0,0.8460000157356262,7.289999961853027,6.570000171661377,0.20000000298023224,3.75,0.009999999776482582,13.890000343322754,0.0
588016892251078786,0.04320000112056732,2.0,0.8510000109672546,4.829999923706055,3.6600000858306885,0.4699999988079071,0.8100000023841858,0.009999999776482582,15.59000015258789,0.07999999821186066
