Id,objid,specobjid,Group,RA,Dec,M_r,z,zobs,Yang_z_CMB_group,BGG_ID,Yang_logM,logM_180,rmag,Lum,rank_M,RA_BGG,Dec_BGG,M_BGG,dist2BGG,lgm_tot_p50,sfr_tot_p50,sSFR,SFRexcess,SFRcategory,rank_dist
426052,1237665442061025295,2399432678408480768,1133,216.196784741,26.288194004,-21.299403,0.038178195,0.03752329,0.03785,442399,10.758,13.439770306132937,14.897817,24646837401.79486,4,216.168863812,26.625137076,-22.396722,21.22893631245035,10.69203,-1.490355,-12.182385,-1.1247760000000007,Q,14
426060,1237665442070528252,2443350197418354688,2077,238.549702643,19.066903754,-19.068571,0.036160417,0.035836756,0.03632,449655,9.662,13.118770306132935,17.045918,3158118342.028407,9,238.541085075,19.106211009,-21.976092,2.522197795364032,9.594501,-0.9904164,-10.584917399999998,0.14343290000000053,G,2
426061,1237665442070593542,2445504971286800384,2077,238.553620751,19.003240958,-19.545065,0.03614437,0.035820484,0.03632,449655,9.51,13.118770306132935,16.587942,4898081419.387861,8,238.541085075,19.106211009,-21.976092,6.512492222577077,9.36334,-0.3778986,-9.7412386,0.9177633999999983,M,5
426066,1237665442071708100,2477075792455034880,51,241.095671251,17.878198406,-21.113231,0.037820371,0.037540436,0.0381,456378,10.665,13.924770306132936,15.031254,20763109770.669044,14,241.566797134,18.249954686,-22.705719,36.573315142040464,10.62126,-0.8347332,-11.4559932,-0.41961520000000085,Q,71
426067,1237665442071773546,2477082389524801536,51,241.231581343,18.006157098,-18.802781,0.038382257,0.03810552,0.0381,456378,9.499,13.924770306132936,17.419067,2472363936.126049,62,241.566797134,18.249954686,-22.705719,25.205539763778905,9.395477,-0.6292079,-10.0246849,0.6439581999999984,M,55
426068,1237665442071839157,2477098332443404288,51,241.310307418,17.796934551,-18.424889,0.038312912,0.038036812,0.0381,456378,9.582,13.924770306132936,17.550351,1745643678.3033621,71,241.566797134,18.249954686,-22.705719,32.32733160734524,9.610487,-0.9806247,-10.591111699999999,0.1420344,G,64
426069,1237665442071904745,2476015583016019968,61,241.537033184,17.876688191,-19.329486,0.036094955,0.03582362,0.03493,419620,9.435,13.820770306132935,16.937309,4016006434.77712,45,241.149144579,17.721559028,-22.646753,25.16912644777853,9.21434,-1.908444,-11.122784,-0.5084820000000008,Q,57
426070,1237665442071970251,2475863850411386880,350,241.698384486,17.761118699,-18.843373,0.038272301,0.038003627,0.03928,332793,9.678,13.536770306132937,17.39073,2566546871.726641,20,241.663940367,17.761189576,-22.287776,2.0610397176809245,9.632776,-2.269242,-11.902018,-1.1621852000000015,Q,4
426071,1237665442071970343,2477107128536426496,350,241.700870137,17.647651421,-20.670052,0.037745112,0.037476007,0.03928,332793,10.329,13.536770306132937,15.590348,13804503779.924726,6,241.663940367,17.761189576,-22.287776,7.468430444517216,10.40398,0.2224772,-10.1815028,0.7896912,M,16
426100,1237665443131752459,2382416087288408064,3110,208.873844896,28.788797272,-21.029026,0.03570068,0.0349708,0.03555,425634,10.576,13.170770306132937,15.018349,19213673216.15055,3,209.080178695,28.536360932,-22.112455,19.518666995207166,10.50542,-1.42799,-11.93341,-0.9317840000000004,Q,7
426142,1237667210504831206,2558181539837929472,780,125.516538687,15.477759206,-18.926936,0.043119905,0.0422828,0.04474,392941,9.619,13.775770306132936,17.620566,2771879841.0383954,17,125.596265722,15.519140563,-22.632761,5.482940253794167,9.531228,-1.084663,-10.615891000000001,0.0934773999999976,G,6
426143,1237667210504897126,2558177691547232256,780,125.675752929,15.496443714,-20.085344,0.043086352,0.042247195,0.04474,392941,9.572,13.775770306132936,16.502722,8056336542.7650795,7,125.596265722,15.519140563,-22.632761,5.019355247269683,9.419231,0.0736293,-9.3456017,1.3301675999999993,M,4
426168,1237662263789551937,2050422662924101632,4437,236.980563754,6.283834577,-19.285354,0.042424617,0.042018015,0.04239,255038,9.419,13.975770306132937,17.198238,3856040618.528928,6,236.726389523,5.891212441,-22.805606,29.338497586833558,9.304913,-0.2590249,-9.5639379,1.0775359999999985,M,6
426192,1237662264324259982,2048136801285072896,76,232.193977294,7.342090709,-20.406625,0.042511072,0.04201485,0.04374,420825,10.285,14.675770306132936,16.09963,10830537240.38511,26,232.373444842,7.573251432,-23.380884,18.329381144171215,10.15315,-0.6406724,-10.7938224,0.10212259999999951,G,29
426193,1237662264324260352,2048136251529259008,76,232.207319686,7.380603865,-19.488278,0.042621223,0.0421254,0.04374,420825,9.617,14.675770306132936,17.020661,4648482496.544062,48,232.373444842,7.573251432,-23.380884,15.925528010894247,9.52989,-0.4175269,-9.9474169,0.7615500999999991,M,23
426194,1237662264324325595,2048157966883907584,76,232.245137855,7.41671007,-19.210959,0.043214164,0.0427192,0.04374,420825,9.838,14.675770306132936,17.294416,3600672319.1552477,53,232.373444842,7.573251432,-23.380884,12.673944394577104,9.750096,-1.685613,-11.435709,-0.6606801999999998,Q,18
426374,1237665548350193740,2381278912035448832,1447,208.388307621,24.875232568,-21.702781,0.031125553,0.030352203,0.03089,433943,11.023,13.624770306132936,14.013709,35736531610.34551,2,208.155995916,24.74884943,-22.480604,15.44660581879713,10.95376,-1.438188,-12.391948000000001,-1.2558200000000017,Q,4
426384,1237665548887195714,2385845188137347072,403,208.805764405,25.051809808,-22.667681,0.031832946,0.031066524,0.031,426384,11.409,13.963770306132936,13.046754,86910530328.76897,1,208.805764405,25.051809808,-22.667681,0.0,11.33792,-1.260116,-12.598036,-1.34666,Q,1
426385,1237665548887261392,2385902087864084480,403,208.943085601,25.151911171,-21.752016,0.031725427,0.030961676,0.031,426384,10.914,13.963770306132936,13.974662,37394385424.283295,5,208.805764405,25.051809808,-22.667681,10.03022910063923,10.89962,0.2777414,-10.6218786,0.49800739999999877,M,14
426423,1237667735594074280,3121126284269217792,3980,213.164893545,20.38700002,-22.043566,0.029344156,0.02859784,0.02933,426423,11.151,13.109770306132937,13.553867,48913236471.96243,1,213.164893545,20.38700002,-22.043566,0.0,11.05051,-1.308094,-12.358604,-1.1934509999999996,Q,1
426424,1237667735594074481,3121125184757590016,3980,213.137507347,20.388845333,-18.421584,0.029526301,0.028779607,0.02933,426423,9.568,13.109770306132937,17.194339,1740337987.8143954,5,213.164893545,20.38700002,-22.043566,1.6170933996565486,9.371946,-1.739582,-11.111528,-0.4499442000000009,Q,2
426531,1237665097389441126,2184282709671569408,1480,141.875549174,26.514903363,-19.829616,0.043776785,0.04285672,0.04424,352420,10.09,13.245770306132936,16.750144,6365703407.565883,8,142.026018402,26.383147468,-22.133391,11.839931076599518,10.07055,-0.9264691,-10.997019100000001,-0.12585410000000152,G,12
426532,1237665097389441200,2184268141142501376,1480,142.032560654,26.492479713,-20.220018,0.043788741,0.042867146,0.04424,352420,9.742,13.245770306132936,16.296885,9120259593.556992,3,142.026018402,26.383147468,-22.133391,6.87940118511535,9.655166,0.1544682,-9.5006978,1.245852000000001,M,8
426533,1237665097389441215,2184262368706455552,1480,142.053431559,26.512019348,-18.965811,0.043786329,0.042864777,0.04424,352420,9.627,13.245770306132936,17.557728,2872925737.3524876,12,142.026018402,26.383147468,-22.133391,8.242805557606516,9.655756,-0.5733672,-10.2291232,0.5176035999999993,M,9
426670,1237665442071773384,2472630736100812800,61,241.248658548,17.870362958,-22.034788,0.033443604,0.033166617,0.03493,419620,10.993,13.820770306132935,13.937135,48519375236.05929,7,241.149144579,17.721559028,-22.646753,11.084187973550002,10.89138,-1.301062,-12.192442,-1.0750279999999997,Q,22
426671,1237665442071839029,2472632385368254464,61,241.267265338,17.817606807,-19.19835,0.033489177,0.033212326,0.03493,419620,9.672,13.820770306132935,16.785262,3559098438.472782,48,241.149144579,17.721559028,-22.646753,9.293622658210387,9.603491,-0.4077778,-10.0112688,0.7197785000000003,M,20
426682,1237667211059789936,2491655865002649600,27,167.964664434,28.585704958,-19.603275,0.029928207,0.028927002,0.03297,471176,9.741,13.976770306132936,16.259869,5167851195.800889,46,167.661523674,28.768887329,-22.65247,20.290743715468892,9.647039,-0.6022598,-10.2492988,0.49481289999999944,M,73
426757,1237667783380959480,3117753807195367424,1732,207.930552217,21.338767853,-18.257996,0.027583764,0.026773697,0.0266,468541,8.959,13.254770306132936,17.311657,1496919341.8952165,11,208.094765332,21.539352854,-22.516445,15.845296408060461,8.531287,-0.8598987,-9.391185700000001,1.0182003999999978,M,10
426777,1237667783889256693,2746149925929641984,3085,138.496918254,16.818834744,-18.509828,0.028441093,0.027460301,0.0286,542098,9.552,13.250770306132937,17.059254,1887692281.2471187,6,138.553150619,16.742323238,-22.292779,5.878229164486625,9.473626,-1.125926,-10.599552,0.09253580000000028,G,3
426778,1237667783889256700,2743849198737713152,3085,138.482999902,16.859334562,-18.209293,0.027821755,0.02684142,0.0286,542098,9.174,13.250770306132937,17.370846,1431255603.5298457,8,138.553150619,16.742323238,-22.292779,8.476858583405654,9.022497,-0.9991468,-10.0216438,0.5351052999999997,M,5
426779,1237667783889584145,2746130684476155904,71,139.226874611,17.077465899,-21.252258,0.028593937,0.027608097,0.02986,416240,10.667,14.271770306132936,14.350972,23599521642.57745,7,139.016329083,17.628364762,-23.004753,36.845145118716175,10.6028,-1.082859,-11.685659000000001,-0.6548190000000016,Q,52
426792,1237667783916847167,2988281635134269440,4032,205.727891114,22.145183784,-21.889107,0.028387433,0.02755651,0.02839,426792,11.088,12.942770306132935,13.647112,42427046498.94103,1,205.727891114,22.145183784,-21.889107,0.0,11.02556,-1.339836,-12.365396,-1.2077280000000012,Q,1
426793,1237667783916847168,2988283284401711104,4032,205.744317469,22.159331281,-19.471575,0.02753806,0.026707461,0.02839,426792,9.831,12.942770306132935,16.079762,4577517359.826909,3,205.727891114,22.145183784,-21.889107,1.3053500971771195,10.09799,-0.3682418,-10.4662318,0.4131651999999999,M,3
426798,1237667783917830286,3117767825968621568,1732,208.087238684,21.74197936,-18.532253,0.02753592,0.026731247,0.0266,468541,9.163,13.254770306132936,17.009646,1927086460.0008802,10,208.094765332,21.539352854,-22.516445,12.73898532034587,8.922356,-0.6815542,-9.603910200000001,0.9227965999999981,M,7
426903,1237665531172683959,2381297328855214080,1447,208.171328452,25.017281138,-20.381046,0.030234681,0.029459884,0.03089,433943,10.366,13.624770306132936,15.339155,10578361394.922567,4,208.155995916,24.74884943,-22.480604,16.888688656931144,10.28839,-1.369563,-11.657953,-0.7214360000000006,Q,5
426941,1237665226776445100,2357773008002639872,3718,206.009350167,30.699711122,-18.611748,0.036090694,0.035346463,0.03561,409586,9.326,13.551770306132935,17.484328,2073476893.4155767,7,205.786812923,30.33773177,-22.52877,25.736575716529497,9.214455,-0.7818748,-9.9963298,0.6180067000000005,M,7
427077,1237665531185987930,2472552121019426816,157,239.383207728,16.281710435,-19.919074,0.038464825,0.038144633,0.03723,464204,10.156,14.354770306132936,16.222839,6912411753.847035,16,239.456737114,16.310172778,-23.192346,4.7814113705153,10.07529,-0.5880823,-10.6633723,0.20921469999999864,G,8
427078,1237665531186446457,2472544149560125440,3,240.383186029,15.830701243,-21.172678,0.038302272,0.037999693,0.03744,334722,10.748,14.416770306132936,14.892596,21931644621.616608,18,240.58274434,16.345990189,-23.177717,34.545387954313924,10.71378,-1.271489,-11.985269,-0.9211350000000014,Q,150
427080,1237665531186577430,2473672798598359040,1142,240.588002786,15.878152648,-20.53502,0.035279812,0.034981452,0.03494,431702,10.463,13.215770306132937,15.509558,12190120537.499134,5,240.533460708,15.696537741,-22.229194,11.878147004254679,10.35898,-1.586914,-11.945894000000001,-0.9882000000000009,Q,9
427081,1237665531186577617,2472510614455478272,3,240.668168172,15.755989219,-21.617812,0.037676132,0.037378836,0.03744,334722,10.852,14.416770306132936,14.436358,33046449053.53801,11,240.58274434,16.345990189,-23.177717,37.4279829934412,10.68454,-2.111103,-12.795643,-1.7402810000000013,Q,162
427082,1237665531186643168,2473673073476265984,1142,240.770927958,15.641556515,-20.168347,0.035414554,0.035118803,0.03494,431702,10.256,13.215770306132937,15.893128,8696385835.574541,8,240.533460708,15.696537741,-22.229194,14.775547360603099,10.20815,-1.280888,-11.489038,-0.5765930000000008,Q,11
427112,1237667442974457979,2522067807391213568,1,193.673386467,27.041462852,-18.475469,0.024553118,0.023645626,0.02439,427152,9.581,14.660770306132937,16.756745,1828890061.9663665,365,195.033861807,27.976940934,-23.504925,95.93054444302497,9.514505,-1.452412,-10.966917,-0.2625655000000009,G,525
427113,1237667442974589034,2522061210321446912,1,194.016549723,27.150429315,-18.802317,0.025405031,0.024501642,0.02439,427152,9.765,14.660770306132937,16.434097,2471307572.9251003,318,195.033861807,27.976940934,-23.504925,76.86095364598161,9.699815,-1.461798,-11.161613,-0.40166849999999954,Q,482
427114,1237667442974654799,2523193987980879872,1,194.195850211,27.056929936,-17.580606,0.022576932,0.021674046,0.02439,427152,8.88,14.660770306132937,17.648722,802125642.1900102,512,195.033861807,27.976940934,-23.504925,74.31069712380675,,,,,X,471
427115,1237667442974720027,2522055987641214976,1,194.327299549,26.97957039,-17.581051,0.025250164,0.02434756,0.02439,427152,9.154,14.660770306132937,17.656834,802454468.9051517,511,195.033861807,27.976940934,-23.504925,74.01561846479206,,,,,X,470
427116,1237667442974720099,2522055163007494144,1,194.299821104,27.103335743,-19.085984,0.025407522,0.024506038,0.02439,427152,9.829,14.660770306132937,16.147864,3209176475.5277324,270,195.033861807,27.976940934,-23.504925,68.44908021661757,9.6379,-1.240161,-10.878061,-0.13669100000000078,G,444
427117,1237667442974720162,2522055437885401088,1,194.402256996,27.03136879,-20.397786,0.025427344,0.024525953,0.02439,427152,10.456,14.660770306132937,14.825032,10742723553.1547,115,195.033861807,27.976940934,-23.504925,69.05613960076309,10.37789,-1.989425,-12.367315000000001,-1.4039480000000015,Q,445
427119,1237667442975048023,2524363043450677248,1,195.230045457,27.121589279,-17.476469,0.022375401,0.021482239,0.02439,427152,9.057,14.660770306132937,17.545367,728765156.3247291,532,195.033861807,27.976940934,-23.504925,54.84325458088365,,,,,X,382
427127,1237667443511328799,2522124981995857920,1,193.638261693,27.632761902,-20.527161,0.025290392,0.024389165,0.02439,427152,10.556,14.660770306132937,14.711813,12102202068.464033,107,195.033861807,27.976940934,-23.504925,80.52144509179844,10.57122,-0.180631,-10.751851,0.26951500000000017,G,496
427128,1237667443511459991,2523202509195995136,1,194.097327407,27.544049475,-17.623983,0.025363129,0.024464782,0.02439,427152,9.216,14.660770306132937,17.620271,834820682.3508402,504,195.033861807,27.976940934,-23.504925,58.74688040932595,,,,,X,403
