specobjid,d4000_n,d4000_n_err,lick_hd_a,lick_hd_a_err
2487202569961629696,1.573314,0.03044445,1.604686,0.9095163
2487205593618606080,1.816128,0.02704233,-1.823679,0.7034455
2489371354617374720,1.99725,0.01552491,-2.310053,0.4107709
2489372179251095552,1.956766,0.01742648,-2.892448,0.4597236
2489373003884816384,1.542373,0.0573801,3.464283,1.618817
2489385098512721920,1.399667,0.05178205,1.121784,1.791942
2489394719239464960,1.992765,0.02356844,-2.957492,0.5838873
2489395268995278848,1.550656,0.01779334,1.033127,0.5818109
2489397742896441344,1.240472,0.02868031,4.547441,1.170442
2489504395524335616,1.912913,0.01130327,-1.877958,0.3409062
2489505495035963392,1.760897,0.02125046,-0.7290699,0.6136403
2489508518692939776,1.385499,0.04018086,0.0,-1.0
2489509343326660608,1.382758,0.01323149,2.347299,0.5204566
2489510167960381440,1.698945,0.02554393,-0.9107405,0.7480745
2489536006483634176,1.753289,0.03276889,-1.010527,0.9171723
2489538205506889728,1.945437,0.01364191,-2.182628,0.3879276
2489540404530145280,1.706662,0.01248624,-0.5623744,0.4056823
2490497254574548992,1.392594,0.02569937,2.93023,0.9294841
2490510448714082304,1.452193,0.06888564,4.545753,2.114656
2490512097981523968,1.965864,0.04076959,-2.340193,0.905934
2490512647737337856,2.046871,0.01916258,-2.89378,0.4565476
2490640191086159872,1.409652,0.02446262,2.608093,0.8728517
2490644314254764032,1.507471,0.01586178,0.1426916,0.5678536
2490652010836158464,1.795718,0.03185188,-1.02226,0.8591153
2490655309371041792,1.611672,0.02741095,3.034687,0.787204
2490659157661739008,1.942418,0.01409893,-2.211261,0.4005372
2490659707417552896,1.723945,0.0270913,-1.208789,0.7849795
2490664380341970944,1.950827,0.01703755,-2.454337,0.4647996
2491628926967769088,1.596664,0.03842397,-0.9141268,1.138851
2491629201845676032,1.790256,0.02615791,0.1344386,0.661053
2491630851113117696,1.231886,0.02005097,3.690559,0.8393689
2491631675746838528,1.952522,0.01051279,-2.559423,0.3072402
2491633325014280192,1.777709,0.01614713,-0.8335841,0.4642099
2491640471839860736,1.959043,0.01550945,-2.701739,0.4215902
2491641021595674624,1.907145,0.01951969,-2.252607,0.5064579
2491661362560788480,1.878981,0.01380711,-1.905087,0.3888898
2491666310363113472,1.949669,0.01057586,-2.492224,0.3107159
2491666860118927360,1.815756,0.03744598,-2.357149,0.9737084
2491670708409624576,1.534598,0.032375,-1.375427,1.077798
2491682253281716224,1.825295,0.02034297,-1.334521,0.5458072
2491691874008459264,1.176885,0.02012211,3.503582,0.9123045
2491692423764273152,1.736161,0.01062733,-0.5848922,0.3388776
2491697371566598144,1.772388,0.02980359,-0.8966627,0.7943098
2491704518392178688,1.209421,0.02555701,3.497206,1.053485
2491785332496820224,1.305719,0.01090224,3.117595,0.4658188
2492775167873280000,1.744637,0.02825253,-0.8199476,0.7943804
2492805404443043840,1.495727,0.03796398,0.4083002,1.238226
2492815300047693824,1.922202,0.02104784,-2.420831,0.5602286
2492818598582577152,1.83707,0.01102194,-0.845795,0.333336
2492822721751181312,1.299509,0.0255286,3.129116,1.019716
2492822996629088256,1.219711,0.03197666,2.5398,1.418114
2492823271506995200,1.510621,0.02225863,1.780934,0.7311482
2492836465646528512,1.887469,0.01330429,-1.478994,0.3864698
2492837015402342400,1.428739,0.01870164,2.285432,0.632923
2492840588815132672,1.753911,0.03139171,-1.347856,0.8822106
2492841963204667392,2.012054,0.01174552,-2.455839,0.3361022
2492842512960481280,1.933157,0.02582333,-1.986851,0.6608227
2492858730756990976,1.528683,0.01590487,0.6936086,0.5572488
2492859005634897920,1.992324,0.01665471,-2.816662,0.4496051
2492871100262803456,1.327593,0.01539364,2.53852,0.6357151
2492905185123264512,1.479771,0.01603946,0.9715208,0.5960626
2493925257019156480,1.927202,0.01827418,-2.281862,0.4819404
2493926081652877312,1.897954,0.01121053,-1.619013,0.328912
2493939275792410624,1.821858,0.02650921,-1.169897,0.6992995
2493939825548224512,1.573907,0.03355495,0.130936,1.016647
2493949721152874496,1.920115,0.02319947,-3.613981,0.6109363
2493997000152868864,1.916136,0.01215803,-2.756101,0.3641782
2494001123321473024,1.700264,0.02420495,0.5937608,0.7041283
2494004421856356352,1.487741,0.0184746,2.366977,0.6420224
2495080019139782656,1.717622,0.02024145,-0.03299085,0.5901951
2495081668407224320,1.963861,0.01859363,-1.612519,0.4804824
2496125379803113472,1.356324,0.007519949,1.101997,0.3220346
2497404112195315712,1.480295,0.01408274,1.289693,0.5120934
2497405486584850432,1.96086,0.008979607,-2.237828,0.2700934
2498462941892864000,1.784772,0.009515324,-1.486986,0.3147914
2500655917431810048,1.469953,0.01235958,0.03408843,0.4737259
2500668012059715584,1.967853,0.01460382,-2.359488,0.4009691
2500669661327157248,1.907834,0.0141297,-2.083431,0.407294
2500675158885296128,1.986638,0.01708275,-3.555633,0.465799
2500683130344597504,2.022712,0.01110465,-2.518402,0.3200138
2500727385687615488,1.712646,0.02509853,0.2595249,0.7564407
2500730409344591872,1.451865,0.0332358,3.053885,1.163926
2500741679338776576,1.43115,0.02874883,2.129208,1.059003
2500741954216683520,1.936937,0.0117028,-2.084829,0.3503905
2506341767389931520,1.950207,0.01697797,-2.672723,0.4698592
2506353037384116224,1.956937,0.01156717,-2.090063,0.3399588
2506353862017837056,1.799538,0.02240505,-0.4241922,0.6344604
2506354136895744000,1.763947,0.02533275,-1.261507,0.7343394
2506357160552720384,1.955407,0.01195059,-2.302084,0.3495659
2506367605913184256,1.646793,0.02649466,1.003174,0.781001
2510918209327097856,1.734778,0.02048029,-1.123923,0.6179709
2510927555175933952,1.946584,0.01545623,-1.648311,0.4306679
2510928654687561728,1.835582,0.02937874,-2.236845,0.8164254
2510930303955003392,1.564511,0.0210716,-0.6535003,0.7259907
2512021569530783744,1.722678,0.02654918,-1.201451,0.8052239
2512025142943574016,1.869401,0.01469121,-1.594203,0.4254787
2512033114402875392,1.979948,0.009547929,-1.901545,0.2874303
2513027073098934272,1.857831,0.01537315,-2.297398,0.4438524
2513027622854748160,1.179513,0.03191277,5.116189,1.370466
2513028722366375936,1.102511,0.01898315,2.558832,0.9682437
2513139223284967424,2.010177,0.01173762,-2.575387,0.3333279
2514252479110080512,1.896545,0.01396412,-2.31547,0.4067926
2515345118421084160,1.445729,0.05123887,3.981838,1.643184
2516398176085239808,1.546961,0.02641765,1.427116,0.8457415
2516406422422448128,1.649009,0.03181923,-3.037338,1.013725
2516414943637563392,1.847779,0.03153094,-0.7609928,0.7868363
2516415218515470336,1.978749,0.01938726,-2.550955,0.4998873
2517546888878647296,1.987392,0.01302686,-1.842517,0.3566219
2517575201303062528,2.09291,0.01543668,-1.910636,0.3803186
2517575751058876416,1.905426,0.01706281,-1.33701,0.4530988
2517576850570504192,2.025302,0.01336719,-2.531477,0.3651103
2517578224960038912,1.802047,0.02573097,-0.5469385,0.6712095
2517590594465851392,2.074972,0.009434717,-2.242823,0.2680766
2517592793489106944,2.065861,0.02137548,-2.646966,0.5241154
2522170336850503680,1.860229,0.009969273,-1.399375,0.3017459
2522181606844688384,1.720038,0.01698845,-0.4600228,0.5168336
2522187929036548096,1.874602,0.0170073,-1.95641,0.4765149
2522191777327245312,1.907431,0.01383631,-1.923331,0.386451
2523256660143663104,1.88442,0.00869432,-1.479753,0.2761285
2523257209899476992,1.920971,0.01297783,-2.524078,0.3677804
2523265456236685312,1.919607,0.008998112,-1.925259,0.2776658
2523267655259940864,1.835824,0.012502,-1.850507,0.3779231
2523279200132032512,1.828919,0.009275451,-1.266489,0.2988577
2523287446469240832,2.032017,0.0139219,-2.842844,0.386185
2523290745004124160,2.04528,0.009202142,-2.545047,0.2750191
2523294593294821376,1.86737,0.01054193,-1.720212,0.3238537
2523297616951797760,1.114277,0.006849376,2.837579,0.3801928
2525494160014731264,1.351729,0.02447197,1.683119,0.9796571
2525505430008915968,1.903725,0.01473815,-1.6695,0.4167826
2525505979764729856,1.543015,0.0105279,0.2962066,0.3894645
2525516700003100672,1.232379,0.008782739,3.726817,0.4095501
2549063564266596352,1.39984,0.04833392,2.70071,1.735082
2549064114022410240,1.814973,0.02053941,-1.3156,0.5748265
2549072910115432448,1.57574,0.01190011,0.2760455,0.4177804
2550171871853176832,1.949663,0.02352289,-2.153527,0.5660573
2550268353998514176,1.464985,0.04178045,0.7829493,1.45534
2550270003265955840,1.567054,0.02038466,0.4362944,0.6808211
2550270553021769728,1.975981,0.01118596,-2.673378,0.3199694
2552476174001399808,1.925892,0.02194401,-2.754661,0.5620475
2552481121803724800,1.765625,0.01865876,-0.8725664,0.5178239
2553596575830009856,1.656807,0.02475696,-0.2818156,0.7061298
2553596850707916800,1.865322,0.01532333,-1.578071,0.4123378
2553609220213729280,1.941701,0.01925992,-2.223835,0.4932167
2553652376045119488,1.773877,0.02147817,-0.7112063,0.5941844
2553655674580002816,1.969045,0.00878844,-1.976731,0.2632769
2554815659833845760,1.395131,0.01567245,3.163796,0.6106445
2558177691547232256,1.095701,0.01168621,4.375702,0.6152969
2558178791058860032,1.92469,0.01442567,-2.544219,0.4202586
2558187587151882240,1.85085,0.020337,-1.319881,0.5636115
2560379188922050560,1.868586,0.01351737,-1.848209,0.3603741
2560382487456933888,1.967626,0.03173109,-2.388399,0.7129846
2569326738949564416,1.588107,0.04411331,-1.752408,1.267562
2569328663094913024,1.458904,0.02565639,1.045676,0.8709314
2569329487728633856,1.847167,0.01597978,-2.027543,0.4409363
2569337734065842176,1.112638,0.01125489,2.35246,0.5847533
2569370719414675456,1.22783,0.01823793,2.054961,0.7879956
2569374017949558784,1.260185,0.01802946,1.979704,0.760616
2569381439653046272,1.95494,0.01287286,-2.176183,0.345933
2570540050802567168,1.6742,0.01010638,-0.8253289,0.3544114
2571682992787318784,1.952405,0.01179734,-1.93303,0.3436112
2571683817421039616,1.910035,0.01604282,-2.341144,0.4592868
2571684367176853504,1.76074,0.03153037,-0.6536171,0.865073
2571690964246620160,1.683482,0.02724259,-2.218962,0.8400173
2571691514002434048,1.460201,0.02948589,2.62204,1.017602
2572688770914609152,1.584543,0.04057999,1.117981,1.188144
2572844351809939456,1.796909,0.01599164,-1.137921,0.4684508
2572854522292496384,1.854183,0.01218348,-1.639968,0.3600134
2572855346926217216,1.818005,0.01024599,-2.601415,0.3310903
2573842708367960064,1.893392,0.01405116,-0.9443886,0.3886923
2573851504460982272,1.777154,0.01933199,-1.210878,0.5535052
2573854528117958656,1.752885,0.02158898,-1.439373,0.6339864
2573864148844701696,1.754773,0.02274497,-0.2584317,0.6381003
2573865798112143360,1.394062,0.02927458,2.603026,1.061211
2574983451765663744,1.815123,0.01957445,-2.079868,0.5431074
2574984001521477632,1.146532,0.008416275,2.665544,0.4338275
2574984551277291520,1.290937,0.02732361,1.262059,1.137697
2574986200544733184,1.665856,0.02081766,0.5102881,0.6130223
2574998020294731776,1.881558,0.02124783,-2.461882,0.570025
2575083782201698304,1.884635,0.009866133,-1.617269,0.2985817
2575085706347046912,1.274,0.009138281,2.560067,0.4068587
2575087080736581632,1.214119,0.009637888,3.771409,0.4430361
2576089835240450048,1.830167,0.01859911,-0.7113603,0.5073423
2576097806699751424,2.020869,0.0133177,-2.596294,0.3589306
2576105778159052800,1.830784,0.02765056,-1.817974,0.7253317
2576106602792773632,1.972442,0.01097513,-2.035343,0.3133504
2576107977182308352,1.220233,0.01488848,2.905913,0.6709801
2576111825473005568,1.850652,0.02169374,-0.8994191,0.5707318
2576112924984633344,2.032545,0.01521001,-2.553723,0.4035171
2578350706494826496,1.671059,0.01739453,-1.039891,0.5112427
2578353455273895936,1.852173,0.01400738,-2.049528,0.3877326
2578354554785523712,1.156391,0.02300726,4.610438,1.020171
2578355104541337600,1.319477,0.02420655,1.855381,0.9150754
2578447738395977728,1.881736,0.01270738,-1.686903,0.3601841
2578449662541326336,1.958742,0.01064722,-2.262414,0.3029845
2578450487175047168,1.812683,0.06048925,-1.305292,1.592467
2578451036930861056,1.194729,0.006395249,3.811303,0.3071553
2578452686198302720,1.86427,0.07041779,-2.767818,1.81762
2578452961076209664,1.889377,0.01348019,-2.006684,0.375935
2578457634000627712,1.575118,0.01963912,1.126099,0.6324929
2578460932535511040,1.811816,0.01564849,-1.169056,0.4400045
2578462581802952704,1.680432,0.03100736,-0.7415869,0.9268451
2578464231070394368,1.424701,0.0310064,1.886176,1.150416
2579467260334729216,1.659494,0.02022452,-0.4001901,0.6105167
2579468084968450048,1.795298,0.03647007,-1.071628,0.9795484
2579468909602170880,1.766125,0.01707825,-0.7125596,0.4884561
2579469184480077824,1.559285,0.04386205,1.356948,1.325214
2579480179596355584,1.902224,0.01352979,-2.327951,0.3848107
2581864195951716352,1.963855,0.01207248,-1.371266,0.3237602
2582902698005260288,2.016736,0.02908961,-2.314329,0.7387506
2582902972883167232,2.027406,0.014676,-2.602044,0.4025472
2583975533222062080,1.920775,0.03333053,-1.483251,0.7792574
2583986528338339840,1.621461,0.03715672,-0.1996431,1.07398
2583991476140664832,1.931662,0.01975978,-1.535279,0.501769
2584003845646477312,1.479694,0.02433975,0.8943474,0.8443439
2584004395402291200,1.821216,0.02262283,-2.203558,0.6189198
2585132494349166592,1.340186,0.013679,2.705433,0.5328865
2585133318982887424,1.145122,0.01813287,2.877623,0.8770802
2585148162389862400,1.017726,0.007245778,0.8651386,0.4579297
2641381585064060928,1.801627,0.0170143,-0.9110468,0.484272
2641382409697781760,1.96965,0.01682825,-2.525543,0.4423069
2641498957930326016,1.933354,0.01195541,-1.804291,0.3548444
2644750488691566592,1.217159,0.03139874,4.423357,1.260772
2644751313325287424,1.205958,0.01655376,2.726151,0.7544283
2644755161615984640,1.261017,0.02653912,4.958679,1.026385
2644823606214813696,1.914909,0.01372954,-2.284925,0.3831336
2644825255482255360,1.86614,0.01323072,-1.608652,0.3681918
2644826080115976192,2.014464,0.0137159,-2.33356,0.3604439
2644836800354347008,1.989305,0.01428608,-2.818213,0.3962448
2652664499382806528,1.591663,0.06064392,1.902197,1.745308
2652669722063038464,1.956913,0.024361,-2.053822,0.592104
2652673845231642624,1.981064,0.01742499,-2.484797,0.4499198
2652747237632796672,1.237625,0.03166785,6.597596,1.281891
2652748612022331392,1.251846,0.03015679,4.032456,1.254638
2652753284946749440,1.197733,0.03692677,4.291777,1.686249
2652754659336284160,1.255745,0.05488673,6.577583,2.159413
2652757408115353600,1.191683,0.02704986,3.648963,1.264834
2652757682993260544,1.890985,0.0188187,-1.553552,0.4996882
2662758565093074944,1.346721,0.01307693,2.745312,0.5083827
2663936142079977472,1.280716,0.02610703,2.644607,1.071916
2663945762806720512,1.928168,0.01648182,-2.216911,0.4462349
2663950710609045504,1.255616,0.007835969,2.876142,0.3504511
2663958132312532992,1.340749,0.04469336,5.591493,1.591259
2664006510824155136,1.295282,0.02285041,2.39418,0.9552113
2664008709847410688,1.659126,0.01637597,-1.451907,0.5311091
2664009259603224576,1.463518,0.03562332,2.289305,1.207196
2664012833016014848,1.265139,0.01805156,1.684024,0.8164178
2664015306917177344,1.304477,0.007381755,2.319798,0.3325583
2664052140556707840,1.943004,0.01421611,-1.572213,0.387594
2664052415434614784,1.703833,0.02323155,-0.8298051,0.7027718
2664052965190428672,1.753788,0.03505749,-1.003703,0.9521964
2664053240068335616,1.93169,0.01122427,-2.099181,0.3297539
2664053514946242560,1.196504,0.0148193,3.526581,0.7089865
2665054895530338304,1.653517,0.04075627,2.78882,1.09269
2665055995041966080,1.81853,0.04136125,-0.7291012,1.014955
2665066165524523008,1.700246,0.05449169,-1.958051,1.493675
2665067539914057728,1.989262,0.01921267,-1.810971,0.4750401
2665068364547778560,1.840742,0.02175277,-1.056696,0.5762444
2665069464059406336,1.19004,0.02461831,3.833301,1.122887
2667290202166290432,2.091916,0.01632763,-2.857884,0.4170829
2667307794352334848,1.893886,0.03074025,-1.057197,0.7560084
2667316590445357056,1.401986,0.01025095,2.733451,0.3923017
2667319339224426496,1.969422,0.02430496,-2.669376,0.6114731
2672904309074585600,2.008296,0.01546303,-2.72617,0.4158311
2672906782975748096,1.829898,0.02508193,-1.871072,0.6849993
2673029653400152064,1.539259,0.06267317,2.600017,1.943056
2673033776568756224,1.984611,0.01633664,-2.17124,0.4435026
2673035150958290944,1.977695,0.0123329,-2.767817,0.3608356
2673040373638522880,1.956129,0.01615538,-2.949285,0.4528204
2673052193388521472,1.338092,0.03620677,1.131013,1.467293
2673052743144335360,1.883431,0.0242197,-2.148295,0.6565521
2673053018022242304,1.988719,0.01960313,-2.285216,0.5167882
2673056866312939520,1.831273,0.03615147,-0.3545893,0.9281771
2674019763704850432,1.852228,0.02086971,-1.700918,0.5804587
2674030758821128192,1.723292,0.03108619,-1.648859,0.8962599
2674034057356011520,1.870191,0.0214069,-1.651137,0.5361774
2674045877106010112,1.67608,0.01624982,-1.280807,0.5211729
2674047526373451776,1.516799,0.01291168,0.9297639,0.4635831
2674050824908335104,1.549759,0.03298979,0.8102646,1.036241
2674058796367636480,1.503322,0.01236354,1.16366,0.4497235
2674071990507169792,1.804864,0.01442237,-1.227128,0.4236849
2674085734402516992,1.852223,0.02773523,-0.1197158,0.6802328
2674179742646691840,1.671069,0.03289553,0.9497434,0.9353225
2674181117036226560,1.210949,0.01482299,2.243825,0.7065299
2675200089437267968,1.958992,0.01768266,-2.386999,0.4670503
2675220430402381824,1.981404,0.01551694,-2.433468,0.4256303
2675229226495404032,1.913476,0.03988434,-2.725645,1.001923
2675231150640752640,1.978149,0.01562791,-2.758609,0.4375155
2675274581350049792,1.314742,0.02477665,3.598291,0.9995174
2675277879884933120,1.828432,0.0326197,-3.127513,0.9259053
2675286950855862272,1.52505,0.04854431,0.07434737,1.65819
2675287225733769216,1.384941,0.02962458,3.784957,1.080824
2675287500611676160,1.37633,0.031346,2.865373,1.174945
2675287775489583104,1.71667,0.018288,-1.834841,0.5741467
2722437583270340608,1.441144,0.02444608,0.92409,0.836988
2722446104485455872,1.343617,0.007830782,3.01234,0.3129615
2722446379363362816,1.332985,0.01227896,3.176358,0.4689775
2722448303508711424,1.995162,0.0343199,-2.75579,0.7329918
2722457924235454464,1.424083,0.0151803,3.825986,0.5155189
2723673440128100352,1.608925,0.01254815,-0.9773899,0.4159378
2723687733779261440,1.876017,0.0246707,-0.4501438,0.5958959
2723689657924610048,1.317895,0.0158187,2.579395,0.6329195
2723694055971121152,1.623383,0.01442415,-0.02986197,0.4474205
2723696804750190592,1.880417,0.01724774,-1.685463,0.4549204
2728200129667426304,1.835145,0.01653351,-2.273437,0.4692367
2728202603568588800,1.137174,0.008881393,3.808988,0.4447233
2728203153324402688,1.506997,0.01732476,0.6046249,0.5889596
2728203428202309632,1.743591,0.02620104,-0.1015695,0.7138423
2729276556567406592,1.746289,0.02912166,-0.5807132,0.7517288
2739317286216165376,1.993692,0.0155064,-2.487248,0.4188709
2740473697671342080,1.252555,0.02927756,4.535188,1.108593
2740479744985294848,1.671514,0.01007617,0.9047571,0.3091234
2740480569619015680,1.91865,0.01050249,-2.184359,0.3005459
2740488541078317056,1.489102,0.04652677,2.058324,1.451592
2740493214002735104,1.185277,0.008096821,3.018285,0.3813452
2741682060983822336,1.722051,0.01787869,-0.33837,0.5241629
2741682885617543168,1.865692,0.01711837,-1.104768,0.4533187
2741693605855913984,1.928943,0.01214243,-1.624852,0.334117
2741695530001262592,1.7968,0.01772376,-1.698524,0.4921007
2741697729024518144,1.927486,0.008995454,-2.010052,0.2632294
2743847274592364544,1.439961,0.0140397,-2.221687,0.5504308
2743980315499325440,1.862557,0.01488909,-1.801021,0.4406718
2743980865255139328,1.912448,0.01095813,-2.45215,0.3389721
2743984163790022656,1.44407,0.006354006,1.211347,0.2667286
2743989386470254592,1.318785,0.01616157,2.900393,0.6804276
2743991860371417088,1.951011,0.01086194,-2.383693,0.32524
2745089451343505408,1.939571,0.01987708,-1.486724,0.5216967
2745099346948155392,2.046848,0.01020633,-2.349121,0.2958225
2746125736673830912,1.871321,0.02712093,-1.110948,0.6861203
2746126286429644800,2.001766,0.01172824,-2.772016,0.336208
2746149651051735040,1.611564,0.02585415,1.474512,0.7671717
2746151025441269760,2.030237,0.01888125,-2.554251,0.4790061
2746151850074990592,1.990269,0.01392527,-2.286344,0.3802494
2746189783226148864,2.016923,0.01393933,-2.875964,0.3883761
2747286271582824448,1.600692,0.04714772,0.5825073,1.359252
2788880250732308480,1.511123,0.03222018,-0.3762469,1.061383
2788883824145098752,1.937289,0.008456038,-1.744389,0.2522486
2788895918773004288,1.285482,0.01179503,4.202886,0.4773848
2788966287517181952,1.96939,0.01508224,-1.947659,0.4002444
2788976457999738880,1.737722,0.02007154,-1.341935,0.5851759
2788977007755552768,1.970469,0.02057352,-2.272696,0.5309177
2788980306290436096,1.801262,0.01888155,-2.156641,0.5405732
2788980581168343040,1.644099,0.01758623,-2.111004,0.5725964
2790103458072520704,2.002676,0.01030042,-2.683725,0.304947
2790103732950427648,1.561835,0.01270294,1.117529,0.4424631
2791140573707266048,1.620478,0.0167121,-0.84159,0.5464661
2791142222974707712,1.223026,0.01883002,3.464006,0.8319609
2791142772730521600,1.588053,0.01714972,1.155661,0.5486252
2791190326608422912,1.165527,0.01025761,1.500608,0.5088059
2791193625143306240,1.975518,0.01207384,-2.929579,0.3484195
2791204070503770112,1.751096,0.01115254,-1.475539,0.3672647
2791204895137490944,1.261293,0.01828895,3.662613,0.7755336
2791226335614232576,1.912732,0.01284781,-1.836357,0.3692242
2791233207561906176,1.662079,0.01261009,-0.0244323,0.4154434
2791235131707254784,1.456318,0.02550246,0.5103752,0.9106684
2791235406585161728,1.2189,0.01089743,4.157282,0.4969722
2791235681463068672,1.283691,0.008721516,2.31857,0.3933011
2791236231218882560,1.713419,0.02132962,-0.2778632,0.6246856
2791236780974696448,1.327562,0.01889113,3.934391,0.7356104
2795775559571892224,1.94363,0.009478057,-1.521982,0.2858886
2795780782252124160,1.623283,0.01455099,-1.301807,0.5028331
2796778868831184896,1.935559,0.01690969,-2.623366,0.459139
2796876725366056960,1.884016,0.02181523,-2.063729,0.5851308
2796878099755591680,1.879736,0.01145826,-1.787604,0.3475327
2797933906333034496,1.593307,0.03290817,2.83267,0.8987147
2799098284113684480,1.931134,0.01360784,-1.690665,0.3826675
2799099108747405312,1.237917,0.02538923,4.706311,1.062175
2799099933381126144,2.004638,0.01843031,-2.543429,0.4809414
2799101032892753920,1.910376,0.0156392,-2.019083,0.4400986
2799102407282288640,1.789193,0.04056717,-0.9936571,1.085003
2799114501910194176,1.348235,0.0553883,1.785584,2.21574
2799114776788101120,1.744454,0.02508724,-1.643458,0.7330264
2799115876299728896,1.736111,0.03459074,-0.9475145,0.9811494
2799122198491588608,1.759332,0.02853404,-1.179285,0.7986174
2799123298003216384,1.911846,0.02293857,-2.324266,0.6123351
2800206041676015616,1.34749,0.007690976,1.502468,0.3313182
2800206591431829504,1.249254,0.04075449,3.432479,1.678127
2800256344332986368,1.481282,0.01853931,1.367594,0.6699085
2800270912862054400,1.763902,0.01874245,-0.1664368,0.5456926
2800284931635308544,1.382555,0.03209348,1.637413,1.284114
2800288505048098816,1.323431,0.04544786,4.273072,1.895453
2802365757474760704,1.384023,0.04746751,4.893382,1.613571
2802369605765457920,1.947959,0.01649029,-2.391205,0.4445298
2802369880643364864,1.165476,0.009203247,4.493456,0.4392853
2802384174294525952,1.267845,0.04576379,3.632958,1.816474
2802425131102660608,1.277182,0.01754846,2.432953,0.7249973
2802434476951496704,1.198626,0.01630571,3.606183,0.7277856
2802436126218938368,1.907445,0.01195204,-2.619007,0.3502541
2802444647434053632,1.385952,0.02792879,3.619043,0.9694918
2802453718404982784,1.266442,0.02120409,1.91223,0.9217609
2802455642550331392,1.831058,0.02019056,-2.39397,0.5818561
2802457841573586944,1.845827,0.01737618,-1.217045,0.4867738
2802458116451493888,1.722167,0.02282813,-1.530508,0.6902542
2805859461057505280,1.944117,0.01078369,-2.076507,0.3196591
2805861110324946944,2.007387,0.01048205,-2.601802,0.3084317
2805862484714481664,1.958875,0.01013745,-2.157182,0.3038931
2805863584226109440,2.01728,0.0108281,-2.499451,0.3139533
2806877332889954304,1.705246,0.02644595,-0.2532021,0.7210128
2806882555570186240,1.359578,0.01868372,4.536023,0.6715049
2806883929959720960,1.736084,0.01154884,-0.3263717,0.3553564
2806887228494604288,1.770423,0.01463204,-0.6405339,0.4360743
2806894650198091776,1.871632,0.01124454,-1.98178,0.3319666
2806896024587626496,1.952154,0.00787374,-2.598306,0.2507122
2807043908901562368,1.800028,0.02991837,-0.9622315,0.831375
2810252559766284288,1.926037,0.02241303,-2.22401,0.5817853
2810252834644191232,1.487517,0.02750499,1.715607,0.9088165
2810253659277912064,1.387414,0.03298135,4.26219,1.147684
2810254758789539840,1.192197,0.01480642,3.462817,0.6856238
2811416392421632000,1.806996,0.01750208,-1.516209,0.4966543
2811418316566980608,1.534954,0.0344305,0.7239761,1.094503
2811419141200701440,1.821154,0.01045496,-0.5771669,0.3248023
2811424638758840320,1.750269,0.02277808,-0.1135673,0.6309739
2811424913636747264,1.593047,0.025215,0.3057702,0.7903298
2811437008264652800,1.795107,0.01741028,-1.169308,0.5033513
2811448553136744448,2.091169,0.01298472,-2.507955,0.3451111
2814831750818064384,1.286976,0.007938996,3.008459,0.3462738
2814860887876200448,1.366553,0.00730662,2.468558,0.3104397
2814861987387828224,1.815154,0.01965734,-2.339266,0.5669398
2814862262265735168,2.04865,0.01129039,-2.510813,0.3179805
2814872707626199040,1.924623,0.01598373,-2.406767,0.4478118
2814909816143636480,1.520326,0.04176566,1.361529,1.398871
2814910640777357312,1.585552,0.02399898,1.720833,0.7516606
2814912839800612864,1.429194,0.01147456,1.597949,0.4514987
2815961497438545920,1.326656,0.01574241,-3.782679,0.7383465
2816015098630400000,1.696678,0.01380213,-0.3576992,0.4319126
2817125332107159552,1.211996,0.0160044,4.450241,0.7218229
2817125606985066496,2.021397,0.01115961,-2.808982,0.3258916
2817147597217622016,1.494186,0.01406006,1.420229,0.5137419
2817148146973435904,1.85572,0.01200844,-1.10638,0.3660612
2819273502933149696,1.899173,0.01643415,-2.639666,0.4584653
2819368885566859264,1.616502,0.02422132,0.4757283,0.7702719
2819384828485462016,1.955549,0.01572558,-2.559579,0.4378361
2819406268962203648,1.423319,0.02268619,1.177521,0.854865
2819406543840110592,1.545445,0.01577815,-0.5543881,0.570442
2819406818718017536,1.941467,0.01563262,-1.810266,0.4439966
2820456572025595904,1.982595,0.01117078,-2.542027,0.3214896
2820460420316293120,1.163039,0.01230857,2.00391,0.6121861
2820468116897687552,1.382279,0.01192456,2.43473,0.4863257
2820468391775594496,1.861144,0.01061601,-0.3145773,0.3237497
2820468666653501440,1.248506,0.01869923,3.286666,0.8431259
2820471140554663936,1.564866,0.01476996,0.5907326,0.5077966
2820472240066291712,1.480757,0.034133,2.619493,1.158952
2820472514944198656,1.369797,0.05545018,4.790509,2.018871
2821523653479393280,1.807316,0.02625996,-2.669854,0.7077505
2821593747345664000,1.870695,0.03132091,-1.654481,0.7947214
2821631680496822272,1.869608,0.008718371,-1.739422,0.2745346
2821658618531702784,1.601927,0.006422183,-1.6466,0.256891
2821670713159608320,1.95603,0.008602522,-2.209553,0.2628611
2821675660961933312,1.527408,0.01324581,0.842066,0.4688206
2824917571013208064,1.832353,0.03797324,-1.815507,0.9660858
2824918945402742784,1.904499,0.0211339,-2.740228,0.5767023
2824920594670184448,1.994554,0.01723788,-2.715714,0.4553471
2824932689298089984,1.859398,0.01307743,-1.829196,0.3816957
2824934613443438592,1.866327,0.01454945,-2.04102,0.416594
2824941760269019136,1.199813,0.01540638,3.345862,0.6962597
2824942584902739968,1.226228,0.03010084,4.646796,1.25953
2824978319030642688,1.8867,0.008237594,-1.740636,0.2655235
