Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,BGG_SFRcategory,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,Misfit_Bary,Vmisfit,lMass_200,r_200_kpc
3097,50951057228.9892,91991468596.73352,0.553867201015621,0.04295388925,1.4182670000000002,4,142.514842525,34.223704022,142.48147548173662,34.224042130856,8.178125400678201,0.2024289423215905,-12.416569991599122,-4.987121826616203e-13,135.99787448841596,0.09129973566356173,466.51952347274573,-22.72936888050612,10473432659258.85,113.8522171569152,3.0427153282867843,Q,True,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,13.078404153919827,475.6946758467411
3103,55082494530.51142,99592671036.06438,0.553077791342347,0.042158781,0.7523799999999987,4,169.18440647,54.702352186,169.17251060883348,54.71275562769492,3.194147701469648,0.23421569168032158,-358.1890625510533,-4.973799150320701e-13,266.0649090970233,1.3462469130810313,178.73404189029296,-22.81556845033366,21266347657429.58,213.5332593874165,0.5958587161859727,Q,True,1.0,0.75,0.0,0.0,0.0,0.25,BCentered,VMisfit,13.0634779606474,470.39639312657954
3110,52117310983.96321,84487751265.65935,0.6168623286006035,0.03557589075,1.0267860000000013,4,209.080178695,28.536360932,209.00218326642366,28.554527497898647,8.369978626930731,0.5081138943507102,-52.78848288335279,7.105427357601002e-15,85.18061346611444,0.6197241453814194,393.3407434695439,-22.636984377601415,3511443710196.5303,41.56157144193968,4.095923065830913,Q,True,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,13.040691564132947,463.2175539157439
3113,47222611422.19376,75184570306.04349,0.6280891309210278,0.04490402,1.012664000000001,4,164.470491958,23.855789238,164.46755323791638,23.861902421155232,2.1342835868258527,0.18773190426805972,-63.94342813846194,-4.9649173661237e-13,56.460143411274714,1.1325410152198154,127.45626916809971,-22.510321804986333,657504397445.4407,8.745203899803217,2.0023631525088965,Q,True,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BCentered,VMisfit,13.040252602497732,461.67704796534036
3116,51182700925.77833,67569291303.38447,0.7574846492908923,0.04537695625,1.678611,4,129.243787654,55.64575529,129.2442438584412,55.67378873036594,3.377044760868785,0.4980915010861417,-138.93001042872177,-9.947598300641403e-13,166.45073860859938,0.8346614234942374,203.86551831306417,-22.39437340969058,6436595800875.385,95.25918766818535,1.0863797677035103,Q,False,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,13.031451138825846,458.4988212507985
3119,49260815818.17568,67361505854.94681,0.7312902998969719,0.02501509675,1.7519840000000002,4,161.445560357,37.211309717,161.42919981087394,37.235756102717566,10.296710189775217,0.16141647287753355,-49.306431836121654,0.0,170.43335250997822,0.2893003693818377,337.61186165244544,-22.39102946794751,13285871998720.408,197.2324078878165,1.7570605569598639,Q,True,1.0,0.75,0.0,0.0,0.0,0.25,BCentered,VCentered,13.000458747867825,450.6424747200648
3125,50612477883.533226,90094400429.222,0.561771626676114,0.037467785249999996,0.597173999999999,4,135.613662945,22.653904632,135.62711169376723,22.659344876981848,5.152263593721448,0.1578052125825122,-77.12353497968365,9.947598300641403e-13,179.3933304889142,0.42991305624068665,255.3544448838696,-22.706744498583582,13371013002742.105,148.41114363424117,1.2625853591919858,Q,True,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VCentered,12.990699361554938,445.51070261128586
3126,50920938578.10691,63231941882.64984,0.8053040451076051,0.023950058000000003,1.7769759999999977,4,189.754670505,0.365546508,189.74523172820423,0.3070132748701305,5.212688214233401,0.6824426756785545,56.66705149108304,-7.531752999057062e-13,222.17692396404846,0.25505372241202406,163.50927013813927,-22.322341298514125,12894561033265.682,203.92479891249093,0.6527803159071461,Q,False,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,BMisfit,VCentered,12.986471971617812,445.98069395720444
3127,47235878843.51378,78181563805.76909,0.6041818114672733,0.03163516725,0.5825220000000009,4,160.523501095,18.249389095,160.5290918451115,18.277475946746822,5.12116624346713,0.3348951191979693,-130.6689199288614,2.504663143554353e-13,86.0270763111208,1.5189278251918226,213.39083643482718,-22.552760882605114,2796634298710.0054,35.77102020698695,2.2002104457573393,Q,True,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VMisfit,12.969021192379616,438.97595260869264
3130,48570525246.250175,74162289776.07481,0.6549221362083578,0.0312583905,1.3213860000000004,4,226.858266396,7.116740929,226.89388052903496,7.138925294987936,7.178411127834391,0.34875488195374077,74.04021292829164,7.602807272633072e-13,208.0961299151878,0.3557981254070747,295.4687857464921,-22.495457825689073,18307672540949.387,246.85959125894666,1.2594218501994863,Q,False,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,BCentered,VCentered,12.955149374041218,434.3790477534398
3131,44423543741.24914,71132013243.393,0.6245225140647254,0.030562475750000002,1.161323999999997,4,148.151175843,9.882006198,148.16470100717146,9.880666960495711,3.8034420545976917,0.21125584126067729,184.44663686899477,-2.5579538487363607e-13,221.32528278610522,0.8333735511240679,152.98893444586795,-22.45016275168006,11670397120246.299,164.06673434524626,0.6131300642440846,X,False,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.5,BCentered,VMisfit,12.953061058157079,433.7793790540277
3133,46801869359.10672,61380782868.04573,0.7624840735531143,0.02813450125,1.7730420000000002,4,196.903186616,60.157197971,196.7993488549495,60.1889257044949,7.496261115456501,0.48515423745834846,-1.4122372320386432,0.0,103.75266887367472,0.013611574982790363,277.07819562526237,-22.29008105811765,6264394824449.451,102.05791669220689,2.3687907230496967,Q,True,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BMisfit,VCentered,12.931943177539281,427.13436221087727
3135,49639065852.05074,71322694388.13295,0.6959785560247981,0.036069774750000005,1.448208000000001,4,207.928209723,29.33194567,207.89633429644553,29.349811658236614,9.836105373778299,0.20150979764365567,-114.01495338341297,-1.0018652574217413e-12,137.5178035008493,0.829092310092837,468.82613294116413,-22.453069353357115,14137094315163.291,198.21312748268096,3.023963220269471,Q,True,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BCentered,VMisfit,12.923388943989844,423.2681378282795
3136,47957352529.62769,54973514496.93614,0.8723719589057839,0.024365148750000003,2.6570820000000026,4,173.315755823,24.446890264,173.3549055758565,24.425506629008897,10.588761498614256,0.23552471804020209,-69.21032442482716,-7.620570841027074e-13,64.5738969621158,1.0718003354425194,338.0041437475433,-22.170383756541824,2197891923794.034,39.9809243397842,4.6428927106561835,Q,True,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BCentered,VMisfit,12.914544942564405,421.9717947378658
3140,42503823552.04316,69631938446.32591,0.6104070129371193,0.027347098000000004,1.4228349999999992,4,118.032642316,27.483912545,117.95530855179572,27.482559769443185,9.212808343323115,0.44689738574596494,27.707572194941783,-1.0125233984581428e-12,46.038515107708335,0.6018346189081075,330.8029445518654,-22.4270212135897,1161599280892.9885,16.681989713504517,6.373407377084937,Q,True,1.0,0.75,0.0,0.0,0.0,0.25,BMisfit,VMisfit,12.895315289371709,415.3972834115062
3142,47064819776.4877,91995803144.05989,0.5115974660581747,0.023558172750000002,0.6948519999999974,4,235.647922425,23.670053661,235.68059122837408,23.76112574615724,5.218240898530016,1.102186199124869,-210.36201883428288,-2.5579538487363607e-13,136.66918289027723,1.5392059452288418,160.95833043003117,-22.72942003812066,3722440318999.6445,40.463153663331,1.0446395893510125,Q,True,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VMisfit,12.875941511630904,409.7569474381703
3143,43107536043.64283,68319622127.081375,0.6309685958663307,0.036746929750000004,1.125312000000001,4,164.59645663,6.714880937,164.5914288150138,6.693451846848473,4.615748124276183,0.28601892349975544,-130.4562274820235,-9.9298347322474e-13,128.47289963890026,1.0154377137022423,224.24492933087737,-22.4063636390583,6610837489706.702,96.76337901005773,1.5482273138969598,G,True,0.0,0.0,0.6666666666666666,0.75,0.3333333333333333,0.25,BCentered,VMisfit,12.878116337914154,408.7244863839601
3147,42306548920.83396,48620716587.04115,0.8701342121335558,0.024686773750000002,2.606617,4,202.678156697,34.830651698,202.6459844696403,34.85964939869596,6.972307020130169,0.33748632576515725,-75.19213430526014,-2.4868995751603507e-13,204.4580470188018,0.3677631445748148,225.55486157859133,-22.037053388299576,12528938474142.945,257.6872443192718,0.9785242749668468,Q,True,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VCentered,12.84850973511542,401.07679588769116
3150,43513979219.2289,106251546576.96306,0.40953737259447465,0.0451899535,0.6039619999999992,4,226.924210773,14.622058186,226.91817065739713,14.628995509231832,1.1329670913437646,0.48038576473560773,-107.8180437214462,4.973799150320701e-13,129.85645160202907,0.830286384629364,68.10396241475328,-22.885838150687107,789542730470.25,7.430882240366699,0.46519224818354926,X,False,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,BMisfit,VMisfit,12.84395164627042,397.06772525622637
3156,40660882472.73405,88728767093.14537,0.45826042449174587,0.041298032,0.5821380000000005,4,241.85615735,25.443638334,241.90829125188728,25.49288025049883,3.7026647855069803,1.1038300727971089,99.83916725360649,4.973799150320701e-13,106.77837100137616,0.9350130210576004,202.8325968288138,-22.690161117345088,3989034859954.1377,44.95762750502938,1.6849153222691433,Q,True,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VMisfit,12.80583041672768,386.1016295803407
3172,43161924427.86567,54095537686.459,0.7978832686354794,0.029697021499999997,1.8967069999999993,4,194.201306877,48.296957749,194.1584502475316,48.319444315922276,7.113911986939384,0.3062173279934178,-152.80652409149448,7.531752999057062e-13,136.32385885102724,1.1209081475494325,277.8687354060865,-22.152903604629834,6420776444086.408,118.69327339533282,1.8079708891936308,X,False,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.0,BCentered,VMisfit,12.69047775784291,354.6995230346968
3476,109398357102.86655,184690973772.46692,0.5923319091795014,0.044985951,1.1331820000000015,4,160.658834893,23.95188926,160.6509501911998,23.988717215702792,6.8245991694072385,0.3299188943009761,-98.62271678923483,-9.983125437429408e-13,109.07917409187976,0.9041388295272732,408.3226879286519,-23.486114177737058,8622787989555.295,46.687652425170924,3.3203608957255235,G,True,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,BCentered,VMisfit,13.814045357580827,836.0990491944923
3602,73335051279.52795,182201416093.4243,0.4024944089453465,0.033105204250000006,0.0028660000000009234,4,163.622820167,21.16365764,163.68522709751113,20.933068711640548,26.841193550630557,0.5316398631587523,-148.4153086916924,-1.5081269566508126e-12,141.29052637408012,1.0504264687835279,1171.6631200154122,-23.47137937011015,21098734895994.81,115.79896220552081,7.355519256132695,Q,True,0.0,0.0,0.0,0.0,1.0,1.0,BMisfit,VMisfit,13.610003745634097,717.6260688180956
3607,91173200430.52199,114298022315.92874,0.7976795974519321,0.03317906275,2.018094999999999,4,240.369551152,22.42760412,240.4267679030751,22.37779806556083,14.696645201400962,0.29662276603448645,-134.83614583148014,-5.044853423896711e-13,193.1696019498667,0.6980194837615996,642.9992560041335,-22.96509678979595,35462984193334.68,310.267697329987,2.9525367051472564,Q,True,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BCentered,VMisfit,13.601150991321028,712.7497321940286
3623,84454189813.05081,127679330471.1544,0.6614554564266837,0.03257275825,1.3932269999999995,4,168.293340607,27.818225226,168.3522047123137,27.893683101944454,8.70950625370081,0.6314792562666436,-91.41799010711506,-3.552713678800501e-15,140.03218245974045,0.6528355732325883,373.9240310515076,-23.085301491614274,11371441400505.498,89.06250807036116,2.36853135983968,Q,True,0.3333333333333333,0.25,0.6666666666666666,0.5,0.0,0.25,BMisfit,VMisfit,13.57641484495566,699.4804848112166
3649,84333941821.72556,97973282517.71895,0.8607851003305248,0.02584474225,2.3875850000000014,4,203.058274944,13.892377201,203.08121122360814,13.910059780778301,10.023531721406076,0.17019185654277194,170.7429594086725,2.5224267119483557e-13,370.192750660532,0.46122718260694445,339.76354612867993,-22.79776914746861,88751453403497.05,905.8740416035965,0.8140901324469658,X,False,1.0,0.75,0.0,0.0,0.0,0.0,BCentered,VCentered,13.527927036069189,675.3686462562225
3664,69209800918.8882,141652467759.0096,0.4885887412609951,0.04299085225,0.0733479999999993,4,240.50633533,48.663721332,240.441543623225,48.78507655295203,6.962744479990696,1.1087195274369843,137.61219682979834,-9.947598300641403e-13,143.98351832922887,0.9557496470890435,397.5407573026041,-23.19806036215676,13317103115024.754,94.01250345797621,2.4490209422520253,Q,True,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,13.504338885591215,659.631471757431
3684,73762767055.87769,89198770497.37776,0.8269482487771077,0.0368233805,2.7034239999999983,4,236.213481523,43.514058173,236.24028321238035,43.52712119854309,13.225785302355261,0.10623256454636039,10.637216567987783,-4.973799150320701e-13,114.98677739085771,0.09250817189032742,643.9153397074508,-22.695897170416643,13187980655750.65,147.84935467399012,4.96711812680055,Q,True,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VCentered,13.463851065431399,640.7150767813305
3688,62908075595.61439,125129547966.22902,0.5027435695091981,0.036940179249999996,0.4402690000000007,4,169.569507854,28.260438381,169.55997406160225,28.241187639605048,6.163361992890463,0.20446174340261164,-930.9426030789158,1.5347723092418164e-12,1980.64734586337,0.47001936262061667,301.0490442576694,-23.06339968917033,1867850614675628.0,14927.334470829694,0.134819811721785,Q,False,0.3333333333333333,0.25,0.3333333333333333,0.25,0.0,0.25,BCentered,VCentered,13.459929447485507,638.7655822882834
3718,76472977515.21358,96158874035.73985,0.7952773811264728,0.03562464725,2.2240140000000004,4,205.786812923,30.33773177,205.8653812251369,30.286968231366906,13.772480585311957,0.3690827179145954,-38.67834233690294,-5.027089855502709e-13,67.51665577804086,0.5728711218170583,648.137261270783,-22.777473423384183,5100717110597.465,53.044684245175915,8.514902643240285,M,True,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.5,BCentered,VMisfit,13.416338424065163,618.0076659620471
3730,75320500983.21617,113702913160.72722,0.662432464476484,0.026085079499999997,0.9867629999999998,4,144.313311822,23.590608738,144.35242183746504,23.404200713658454,21.434546703697322,0.531368146987214,9.907085450504018,1.0160761121369433e-12,119.79333268721344,0.08270147618624914,733.4449081181064,-22.959428979516638,3102264102194.615,27.2839456435856,5.430733237879112,Q,True,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VCentered,13.395945646976624,610.258811713322
3739,70162006414.03401,115383241080.42851,0.6080779648504344,0.0439243275,1.1876630000000006,4,171.578053849,21.09622529,171.61502576771338,21.094553332671204,6.03429884233696,0.3433835555241245,-4.238608745182024,4.831690603168681e-13,359.7410351445256,0.011782388804990374,352.2487125770515,-22.97535683498606,41344081955785.7,358.31964476510575,0.8685264607923319,Q,False,0.3333333333333333,0.25,0.3333333333333333,0.25,0.0,0.25,BCentered,VCentered,13.38030647154647,599.5517787634108
3743,69994255744.11432,93369793506.80553,0.7496456093052469,0.040114512500000005,1.606136000000003,4,210.018502316,12.111508476,210.04757158830955,12.121939583745833,5.511676923853532,0.32957725322509634,82.97125459629672,-1.0036416142611415e-12,89.42888969980086,0.9277902797945895,293.0266629666329,-22.745515995845615,3920475345600.547,41.98869032857818,2.9063835067604797,Q,True,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VMisfit,13.376700310867335,598.6275014640723
3745,74778095491.68422,100632993514.29733,0.7430773236519114,0.042565228000000004,1.8481929999999984,4,163.04712032,66.788194787,163.048570642278,66.76415295266712,7.54925784220686,0.19113377162340375,-54.73853411968978,-5.000444502911705e-13,73.45853620237193,0.7451623316981071,426.6295651983738,-22.82685097943411,3167642634740.2427,31.477177853108415,5.151483325075278,G,True,0.3333333333333333,0.25,0.3333333333333333,0.5,0.3333333333333333,0.25,BCentered,VMisfit,13.371203582910741,595.6380229248497
3754,77395908053.28523,99519400255.988,0.7776966888285521,0.0382926025,2.2071700000000014,4,224.672174962,7.984993099,224.65406622056793,8.031764718800027,4.571955380669402,0.6573735653766031,-8.696295364652467,-4.973799150320701e-13,182.79539112316448,0.04757393122013975,231.72058373149525,-22.814769375302653,12975865735267.033,130.385288716471,1.1244055799598878,Q,True,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VCentered,13.36258851605067,592.5247127371879
3762,63146022498.42445,95685383133.55634,0.659933841831266,0.03099455875,0.9986320000000006,4,204.798477422,61.506039074,204.75771049581522,61.56690059864326,8.08858029306738,0.47390986973584137,117.91537863101861,-2.4868995751603507e-13,132.89513068975438,0.8872814076709403,330.0580241785595,-22.772114000417147,4020661768295.733,42.01960254142212,2.2029510481451586,Q,True,0.0,0.0,0.0,0.0,1.0,1.0,BMisfit,VMisfit,13.349501781943943,587.9712989833688
3770,79156539532.24654,96132879820.70644,0.823407555041295,0.031563231,2.3961010000000016,4,218.52437548,0.620087707,218.5271349797974,0.6248096679780782,1.8565152298760748,0.17675314814064888,-115.52796154434962,7.673861546209082e-13,253.68100101686798,0.45540643990390356,77.1780504292874,-22.777179881305734,8595718879098.826,89.41497326544628,0.26985438584825683,Q,True,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VCentered,13.336787495173812,582.1560861323541
3772,66611681986.23233,88921512013.97858,0.7491064926534412,0.042993317,2.042294000000002,4,246.240991173,50.303569568,246.29378240006227,50.29421965561624,3.271078076554458,0.6418859353294062,-5.732022535516003,-9.88653603428702e-13,117.85489788714132,0.048636269160438624,186.77458667380097,-22.692517096992276,4909585024065.018,55.21256794748637,1.405703635145544,Q,True,0.3333333333333333,0.25,0.6666666666666666,0.5,0.0,0.25,BMisfit,VCentered,13.33677254781088,580.02348408768
3776,78468472764.86519,119411473334.47041,0.6571267448068054,0.042224316500000005,0.867913999999999,4,121.67825354,39.090217005,121.64552198553848,39.076122033771725,8.205540400666203,0.2124545729579286,-36.82123152602021,-1.4992451724538114e-12,133.82041798138923,0.27515406155090283,459.8906867428536,-23.012615142076804,9826285308978.72,82.28928958489097,3.0482869900887777,G,True,0.6666666666666666,0.5,0.3333333333333333,0.5,0.0,0.0,BCentered,VCentered,13.330727269075801,577.4813094845395
3777,60215347917.35785,130263301153.52803,0.46225872816157315,0.0279794705,0.23744900000000158,4,197.309985145,62.174997401,197.23345861931827,62.183989308667755,6.827354601078229,0.3236660569127399,68.83305223373817,2.5490720645393594e-13,64.5255786317119,1.0667560631515058,250.93469692011496,-23.107055199845327,788160315790.6313,6.050516982228996,3.4494704408392973,Q,True,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VMisfit,13.325322907736908,577.7134046003551
3779,66519105421.26991,103834215855.86537,0.6406279940863289,0.03617947925,0.8352199999999996,4,196.062678401,9.223459863,196.07348309935676,9.045125698612935,9.873228051019327,1.0856810400901247,-41.61597810557928,-3.552713678800501e-15,71.40909298500883,0.5827826172545822,472.0645797584345,-22.86085121877157,3882449657834.66,37.39085065393065,5.863696971107519,G,True,0.3333333333333333,0.25,0.0,0.25,0.6666666666666666,0.5,BMisfit,VMisfit,13.322797311391785,575.0908621718165
3789,69479582480.013,81917365138.92351,0.8481667148617721,0.027043359999999995,2.690940000000001,4,171.396154703,-0.768241644,171.4012161368696,-0.7826273937641253,8.128388949400588,0.11256860554753328,-153.24527436476396,1.2736478538499796e-12,142.02395487631506,1.079010047975516,288.55844666896644,-22.603439937081433,11823414380208.883,144.33343113706815,1.8021702213424104,Q,True,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,BCentered,VMisfit,13.307419028989992,569.9980523585289
3826,64464408187.79121,90905734419.91692,0.7091346722970584,0.030591689000000002,1.2997319999999988,4,221.639037641,33.408609856,221.65476107680317,33.432586123386606,4.522601949155331,0.36261782771467194,108.92479272229185,-5.009326287108706e-13,209.86733528818579,0.5190173714871775,182.09408044748253,-22.7164781994844,11636338913060.395,128.0044541448745,0.7696169064858253,Q,True,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,13.255792149179236,547.2367210208555
3829,74573821693.17949,92752958826.86502,0.804004773932666,0.03010596675,2.1490290000000023,4,249.135694381,39.027892843,249.09648429813376,39.064238799032076,4.950715894643485,0.5746667976048118,-22.69537412530438,-2.5224267119483557e-13,98.19952673694372,0.23111490329378423,196.09635660959395,-22.73831943134262,3303155899903.775,35.6124046249514,1.77126585119552,Q,True,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BMisfit,VCentered,13.249793926877741,544.8072632359455
3849,59706718104.53116,81506522422.2556,0.7325391432505537,0.03570867425,1.467335000000002,4,198.306065312,33.984433587,198.3245167373668,34.011319021162535,5.569349180071469,0.33324615019374504,59.444132041897156,-5.098144129078719e-13,160.90344905038495,0.3694397627441999,262.7296205148344,-22.597980909538656,12129762678590.1,148.81953392331252,1.448329260634333,G,True,1.0,0.75,0.0,0.25,0.0,0.0,BCentered,VCentered,13.221174677262498,532.0195820002368
3853,59944811655.90538,72481498662.42053,0.8270360403983334,0.03694070175,2.473026000000001,4,167.213328275,28.475711211,167.14520950158786,28.497433376705878,9.894643573520005,0.38621085667716076,106.82769764662741,5.044853423896711e-13,263.13838777054417,0.4059753445771672,483.31028760367593,-22.47056791110935,30526096410702.05,421.15708110391085,1.6291664197558369,Q,True,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VCentered,13.211523369366105,527.8851062217504
3857,61253371771.63242,81911537819.10852,0.7477990696121821,0.038059007500000006,2.196658000000003,4,199.200951408,33.978885739,199.15996961027605,33.97590452879028,8.097947754203984,0.2527677297258737,-35.62547801048624,-1.5001333508735115e-12,99.1736405180161,0.3592232555384809,407.8556234300315,-22.603362698792115,4373875055407.0923,53.39754535028085,3.647823515329342,Q,True,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VCentered,13.207767883103749,526.1772793144029
3867,67822094867.44052,106209794687.74565,0.6385672344705676,0.043930914249999994,1.43994,4,224.797607998,13.42186319,224.78277257876147,13.428342184234932,3.491462950126844,0.2718254967409548,96.57136469428026,1.4921397450962104e-12,232.38530432907274,0.41556571304322854,203.84366533886208,-22.88541142328292,9653047188068.617,90.88660058564611,0.7780583702467385,G,False,0.6666666666666666,0.5,0.0,0.25,0.0,0.0,BCentered,VCentered,13.192972250646644,519.2554147426847
3868,59432773829.54872,101442102728.911,0.5858787646424681,0.031942201,1.0082099999999983,4,133.696174614,20.220262021,133.7376045555313,20.190289447122463,11.987752550881153,0.24571157653711048,-196.5272870526529,-1.0018652574217413e-12,208.14755536489577,0.9441729291901949,504.47212744062085,-22.83554560711352,34431479346692.934,339.420008265266,2.1497575422175546,X,False,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.25,BCentered,VMisfit,13.190956822808843,520.4473729264953
3873,56672294976.86282,92593109470.88206,0.6120573690711258,0.043125588250000006,0.7260419999999996,4,203.926658508,13.330909656,203.9362376749182,13.374504221245422,5.019522998500662,0.5328761099898267,165.91895558813235,-1.4992451724538114e-12,159.20201200212904,1.0421913234734432,287.5178736911324,-22.73644667215521,11741039447135.256,126.80251818119882,1.6019166514090533,M,True,0.6666666666666666,0.75,0.3333333333333333,0.25,0.0,0.0,BMisfit,VMisfit,13.18297683609484,515.4206936380535
3879,58177680196.640335,106735501888.58603,0.5450640055767769,0.038217868749999995,1.108513000000002,4,226.592784829,-1.75183595,226.58216532867442,-1.7676822665147027,6.671638555939311,0.17152762785550818,-222.24794306754623,1.4992451724538114e-12,180.3367294480414,1.232405310597483,337.46064993572,-22.89077224138795,15919430399511.13,149.1484100213287,1.6598260232906459,Q,True,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BCentered,VMisfit,13.175254819831382,513.1830476436668
3895,60752870129.76744,83618074198.07788,0.7265518933843607,0.036615418000000004,1.3948919999999987,4,244.995307784,10.493547914,245.00280970674999,10.456744289137296,3.8550762374457754,0.5842009718700607,-118.83820704616343,-1.0018652574217413e-12,132.96508713612712,0.8937549668545559,186.60137618301178,-22.625750402810596,4036004395567.715,48.26712925733095,1.244803611529092,Q,True,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BMisfit,VMisfit,13.149347557703663,503.33755392975183
3899,56603749457.44162,108421772280.45,0.5220699520667039,0.023158417,0.28127600000000186,4,182.533166778,35.877598694,182.69432198602135,35.83137701244914,13.400171714638095,0.6203854380426268,58.57031775701231,-2.5934809855243657e-13,181.76482447468217,0.3222313114007973,406.19822762707156,-22.907791255132356,21511499987737.64,198.4057217963082,1.982219766373983,Q,True,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VCentered,13.142128148566547,502.7013088242508
3901,53983172037.014824,76677031491.52982,0.704033150304966,0.043913521000000004,1.6780159999999995,4,183.530724294,13.587259135,183.5289300130468,13.581560911933657,1.0130465340672612,0.3529448634562541,56.4411797986754,-9.947598300641403e-13,180.41320868081493,0.31284394425095285,59.12099745911266,-22.531663227657628,1959692289799.4985,25.5577485418952,0.2906678791961944,X,False,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,BCentered,VCentered,13.143658858889715,499.971984903697
3906,53888686736.617714,98096194649.8358,0.5493453332107202,0.0386413565,0.8419559999999997,4,138.317172902,23.089996974,138.35174049553927,23.068030327416924,3.019638210547901,0.7679762498920972,100.91095515235354,-2.6645352591003757e-15,99.2470438167394,1.0167653490887503,154.47743203782585,-22.799130401359346,1762973517353.2878,17.971884879392096,1.3806102121345092,Q,False,0.6666666666666666,0.5,0.0,0.0,0.0,0.25,BMisfit,VMisfit,13.127004794344247,494.45870271247884
3917,57754948376.21682,97268394779.3718,0.5937689062024616,0.034564012250000005,0.9019820000000003,4,239.698671891,14.203728839,239.68664325940665,14.261585688556726,9.846921600877588,0.3596249095980713,45.38155353451505,-1.0089706847793423e-12,287.1747239790897,0.15802767355604896,449.2547013260425,-22.789929371928515,74615070657767.2,767.104986434825,1.3876183619322122,Q,True,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VCentered,13.110544575847069,488.8883699913809
3935,50133635599.955765,131675614655.93129,0.38073591477780516,0.02348634,0.22073799999999721,4,155.132240308,43.021594672,155.13555820627266,42.993283462298415,6.944593193497743,0.24550020817809207,-158.4507034751288,-5.044853423896711e-13,189.23583311981318,0.8373187089508912,213.54367972776615,-23.118763385754093,11892711873964.736,90.3182560038958,1.0009375116530022,G,True,0.3333333333333333,0.25,0.6666666666666666,0.75,0.0,0.0,BCentered,VMisfit,13.078099345667196,478.5442708364952
3939,57531328133.317245,79262710093.1197,0.7258309495818157,0.0445067465,1.7805349999999969,4,213.828894048,16.8879647,213.75915030080066,16.90671263690946,6.715781666744364,0.6192836139891332,43.930863902038105,0.0,191.82152906710178,0.22901946468516832,397.3947142605363,-22.567672293335256,21336025482905.92,269.1811251197424,1.8375888945489023,Q,True,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BMisfit,VCentered,13.075699585982482,474.4708816873237
