objid,specObjID,dr7objid,petroR50_r,petroR50Err_r,petroR90_r,petroR90Err_r,petroRad_r,psfWidth_r
1237665566082400802,2845275859961538560,587739844857495792,4.019631,0.04265567,11.91078,0.2961036,9.411694,1.198873
1237665567686525218,2427511468447524864,587739827133677861,7.296978,0.04269093,13.82506,0.1834056,15.20594,1.430915
1237665567686525238,2427507070401013760,587739827133677888,2.135618,0.02644932,4.382803,0.1388212,4.581936,1.430915
1237665567686525302,2427510094057990144,587739827133743289,2.913939,0.008211923,6.170586,0.05407702,6.056404,1.430915
1237665567691374612,2838549322180618240,587739809961148431,10.43124,0.1151681,33.49903,0.7570985,24.51735,1.334826
1237665567691374763,2472540576147335168,587739827675463899,4.18743,0.05881458,14.69548,0.3746611,11.10042,1.334826
1237665567691374881,2472549921996171264,587739809961148746,2.158663,0.02640873,6.415681,0.1809424,5.165352,1.334826
1237665567691374897,2472549372240357376,587739809961148762,9.732471,0.03003219,20.88251,0.2019746,19.31494,1.334826
1237665569297596730,6826518979106066432,,7.530465,0.04066709,17.105,0.2354067,16.39073,1.25546
1237667112793801028,2571690964246620160,587741391568896306,2.351591,0.01467263,5.476556,0.1108862,4.899186,1.038161
1237667141792170001,2574984001521477632,587741420567265300,6.660722,0.04578801,15.70319,0.3678248,14.3614,1.419995
1237667141792170057,2574984551277291520,587741420567265379,4.610129,0.02289174,9.012616,0.1245512,9.448986,1.419995
1237667142328320199,2571691514002434048,587741421103415448,6.634609,0.03908211,13.29436,0.2047837,13.91006,1.447023
1237667142330548371,2579468084968450048,587741421105643621,9.393978,0.1024795,26.12143,0.8383342,20.4031,1.314409
1237667142330548459,2579468909602170880,587741421105643528,2.474356,0.05483146,7.315796,0.3731563,5.889953,1.314409
1237667142330548478,2579468359846356992,587741421105643700,3.044069,0.04142924,7.334924,0.3599676,6.260717,1.314409
1237667209986113541,2491631675746838528,587741488761208838,6.462391,0.1575577,22.79939,0.9728473,15.76863,1.252787
1237667209986113724,2491629201845676032,587741488761208974,6.167755,0.3027177,18.74149,2.120752,14.48021,1.252787
1237667210504896599,5064330860532355072,,2.819828,0.08734324,9.283216,0.5624067,6.937446,0.9994664
1237667210523115598,2493925257019156480,587741489298210843,4.721511,0.09635036,13.90893,0.7776963,9.875415,1.259661
1237667211059462180,2491692423764273152,587741489834557471,7.903149,0.03507399,20.39049,0.2306046,17.80506,1.33566
1237667253461254252,2578353455273895936,587741532236349588,15.00005,0.04645028,38.79995,0.2361261,37.91267,1.278362
1237667253461254254,2578353730151802880,587741532236349583,1.835511,0.01442643,5.273706,0.09366017,4.365008,1.278362
1237667253472329733,2489372179251095552,587741532247425030,6.289779,0.1282334,20.98009,0.734551,16.87553,1.479753
1237667253472329735,2491670708409624576,587741532247425114,2.93003,0.01872245,6.984774,0.1277009,6.341349,1.479753
1237667253472329842,2489373003884816384,587741532247425125,5.012416,0.03709868,10.83559,0.2395681,10.24103,1.479753
1237667253472329902,2491661362560788480,587741532247425093,3.701202,0.08192172,11.2838,0.6132261,8.252311,1.479753
1237667253988229410,2549063564266596352,587741532763324734,5.048427,0.09662419,11.52145,0.5392869,11.542,1.425216
1237667253998256248,2578449662541326336,587741532773351554,11.16695,11.0512,52.91711,-1000.0,49.78173,1.196539
1237667253998256252,6501036322760970240,,7.553222,0.8462573,26.27471,5.262878,17.83935,1.196539
1237667253998256258,2578451036930861056,587741532773351488,7.220458,0.09984569,20.38913,0.5488886,17.64395,1.196539
1237667253998256261,2578462581802952704,587741532773351720,5.169565,0.08485483,13.00668,0.631524,11.36689,1.196539
1237667253998256264,2578452686198302720,587741532773351681,5.402511,0.07502203,14.75461,0.7547727,10.14439,1.196539
1237667253998256266,2578450487175047168,587741532773351694,2.667296,0.02315073,6.277956,0.1777354,5.559465,1.196539
1237667253998321769,2578464231070394368,587741532773417081,7.335281,0.2734229,19.8515,2.057393,16.14741,1.125761
1237667253998321822,6501023953255157760,,4.18417,0.03064724,11.77143,0.2241763,9.445962,1.125761
1237665566618616242,2841898709980047360,587739845393711248,6.683081,0.1367818,20.45342,0.8554729,16.43318,1.208277
1237665566619271198,2845261566310377472,587739845394366485,4.565602,0.07112721,15.52263,0.4264411,11.78157,1.18058
1237665566619271441,2845264589967353856,587739845394366719,2.816582,0.03168783,7.042722,0.2239028,6.183885,1.18058
1237665566619271478,2845262116066191360,587739845394366778,3.171014,0.04050837,7.807158,0.3165454,6.686529,1.18058
1237665566619336862,2845275585083631616,587739845394432179,1.650558,2.790429,5.494621,-1000.0,3.788176,1.198356
1237665566619337116,2845275035327817728,587739845394432359,1.862638,0.009321066,5.146185,0.06190118,4.354887,1.198356
1237665566619337214,2845273386060376064,587742615636672930,4.069791,0.03129551,9.514202,0.1721772,9.200929,1.198356
1237665566619468087,2845295376292931584,587739845394563423,7.692651,0.02861087,20.57174,0.1525762,18.77872,1.169902
1237667142330548370,2579467260334729216,587741421105643659,4.089285,0.04364221,11.50763,0.344456,8.780031,1.314409
1237667209986179154,2491628926967769088,587741488761274453,6.886891,0.02516672,13.04173,0.1403232,13.63225,1.262387
1237667211059331171,2489394719239464960,587741489834426496,11.12313,0.03719598,29.45367,0.1922595,26.12221,1.283491
1237667211582570791,2569370719414675456,587741490357666046,4.572141,0.02427961,8.886075,0.15884,8.892924,1.054163
1237665567145328741,3139120617094146048,587739845920424045,2.201577,0.07135467,7.278285,0.4874008,5.127092,1.357
1237665567145263330,3139111546123216896,587739845920358555,3.872649,0.02613828,8.401741,0.1500368,8.401552,1.362018
1237665567145263202,3139121991483680768,587739845920358599,3.247739,0.05928389,8.692485,0.3767745,7.588529,1.362018
1237667252917633097,2560379188922050560,588023047472218344,1.83068,0.03567686,5.759346,0.2640391,4.16833,1.199224
1237667252917567846,2558187587151882240,588023047472218380,2.302145,0.06090589,6.649187,0.4528264,5.273593,1.265156
1237667212130320477,2652753284946749440,587741490905415749,3.364305,0.03501403,6.902305,0.2103157,6.916019,1.152304
1237667210504897126,2558177691547232256,588023047472218382,2.798425,0.01768196,6.326766,0.1351161,5.809628,0.9994664
1237667210504896943,2558179615692580864,587741709936034120,2.787519,0.03699163,6.135358,0.2175231,5.889904,0.9994664
1237667210504896684,2560382487456933888,587741709936034181,1.370495,0.01040751,3.890901,0.08833339,2.924796,0.9994664
1237667210504896683,2558178791058860032,588023047472152775,8.029876,0.5079167,25.15518,3.448569,18.95011,0.9994664
1237667209987948561,2496125379803113472,587741488763043858,4.781416,0.06714017,13.07451,0.5551167,10.28929,1.187299
1237667209987883156,2497402737805780992,587741488762978427,4.108116,0.02440687,9.77697,0.1635503,8.925585,1.214863
1237667209987883063,2497404112195315712,587741710492762125,5.375566,0.01073321,11.36238,0.07037949,11.08413,1.214863
1237665567686525012,3144751211408812032,587739827133677736,4.736624,0.06642016,15.85234,0.3172974,13.64364,1.430915
1237665566081089760,2838432773948073984,587739844856184892,5.563071,0.04314771,15.42808,0.2591166,13.24104,1.135179
1237665565545202013,2845247547537123328,587739844320297336,5.474335,0.05134642,14.33411,0.3311257,12.39099,1.307499
1237667253995569192,2569329487728633856,587741532770664487,3.976757,0.0300472,12.99298,0.1521297,11.41372,1.254478
1237667253995503858,2569326738949564416,587741532770599100,3.546091,0.02539445,8.564454,0.1765118,7.644214,1.220817
1237667253995503633,2569328663094913024,587741532770598933,5.555365,0.2982288,16.38918,2.463101,11.14262,1.220817
1237667253995503631,2570540050802567168,587741532770598932,7.148597,0.3549794,21.99135,2.536734,16.64962,1.220817
1237667252935655564,2491630851113117696,587741531710750851,4.415383,0.05544098,10.63717,0.330554,10.00299,1.560942
1237667212140085266,2510927555175933952,587739721360867378,2.860761,0.03520346,8.978752,0.2431072,6.796839,1.161707
1237667212134055972,2494001123321473024,587741490909151277,2.68656,0.1086856,8.632626,0.7485257,6.728767,1.147396
1237667211585650986,2578460932535511040,587741490360746154,1.66492,0.06698691,5.330039,0.4789879,3.78959,1.15151
1237667211585650946,2578448563029698560,587741490360746238,2.645265,0.03139697,6.398124,0.2378765,5.634618,1.15151
1237667211585650917,2578452961076209664,587741490360746106,7.720284,0.02956735,19.64433,0.1167421,19.61617,1.15151
1237667211585585288,2578447738395977728,587741490360680576,4.526976,0.02414321,13.75174,0.154352,10.62343,1.129782
1237667211582767354,2569337734065842176,587741490357862526,5.358909,0.03029049,11.8236,0.2522955,10.3448,1.068289
1237667211060051979,2491633325014280192,587741489835147290,3.213284,0.02566809,10.44801,0.1352404,8.837438,1.246265
1237667211056447529,2652664499382806528,587741489831542828,3.691158,0.4890135,12.0718,3.277035,9.138568,1.244497
1237667211056382122,2652669722063038464,587741489831477347,1.653395,0.05484769,5.295946,0.3892634,3.721195,1.224117
1237667211050221621,2585132494349166592,587741489825316921,8.346513,0.01628839,17.45588,0.09336907,17.11269,1.201203
1237667211048583275,2578354554785523712,587741489823678587,5.000042,0.0582625,10.51775,0.2181113,11.61347,1.163443
1237667211048583184,2578350706494826496,587741489823678478,2.627683,0.5422233,8.182083,-1000.0,6.34871,1.163443
1237667143396753438,2344137406279608320,587739406220591156,2.857543,1.43235,6.355268,-1000.0,5.975901,1.62492
1237667143396753437,2344136581645887488,587739406220525824,3.405221,0.0373802,11.1181,0.256185,8.106185,1.62492
1237667143396688329,2554815659833845760,587741422171783615,2.557432,0.03121278,7.318989,0.2184606,6.01407,1.627775
1237667143396688238,2344135482134259712,587739376156213733,1.688389,0.02663282,4.980437,0.2120267,3.730992,1.627775
1237667112259092550,2579480179596355584,587741391034187860,3.96556,0.2421076,12.98485,1.554964,9.272289,1.036341
1237665566081941922,2841794256375408640,587739844857037217,6.723785,0.03001416,14.02473,0.1471046,14.03636,1.236026
1237665567685738553,2424119469824567296,587739827132956698,3.377766,2.827895,8.228813,-1000.0,6.926534,1.367079
1237665567685738559,2424120844214102016,587739827132956703,3.957142,0.7235047,10.99336,-1000.0,8.424616,1.367079
1237665567685738679,2424129915185031168,587739827132956816,5.489872,0.04640806,17.64337,0.3108987,13.33443,1.367079
1237665567685804219,2424118645190846464,587739827132956762,6.314777,0.03502854,20.05258,0.2520713,14.7826,1.419106
1237665567685804273,2424120294458288128,587739827132956892,2.520033,0.03712845,7.191516,0.2689745,5.786287,1.419106
1237665567692226797,2472477079350831104,587739827676315698,2.75226,0.1383403,9.20448,0.8650401,6.243965,1.327508
1237665567692227164,2472479553251993600,587739827676315925,4.265984,0.1850571,12.74565,1.142457,10.53197,1.327508
1237667112793800780,2571682992787318784,587741391568896086,5.705297,0.2118072,18.97596,1.297445,14.38623,1.038161
1237667112793800838,2571683817421039616,587741391568896124,4.240516,0.02337537,12.23022,0.100306,11.90975,1.038161
1237667112793800968,2571684367176853504,587741391568896253,2.236416,0.05505941,6.171941,0.4012609,5.129437,1.038161
1237667141792039082,2574998020294731776,587741420567134367,2.524194,0.01796305,6.618092,0.1159842,5.774624,1.365708
1237667141792432266,2575085706347046912,587741420567527573,1.998863,0.01327034,5.132061,0.1001384,4.380301,1.591173
1237667141792497682,2575083782201698304,587741420567592977,5.286188,0.0214699,17.36891,0.1418309,13.02676,1.551748
1237667141792497802,2575087080736581632,587741420567593096,4.214177,0.01898796,10.57398,0.1638676,8.626084,1.551748
1237667141792497831,2575084331957512192,587741420567593119,3.362101,0.05463777,7.831942,0.4157103,7.153358,1.551748
1237667212130254868,2652747237632796672,587741490905350165,4.264228,0.03166799,8.208823,0.1402331,9.403289,1.20596
1237667212130254979,2652748612022331392,587741490905350298,2.736446,0.03070249,6.905247,0.2274486,5.980209,1.20596
1237667253472067776,2491691874008459264,587741532247163033,4.336146,0.02965798,9.714288,0.1660831,10.04447,1.440877
1237667253472133218,2491697371566598144,587741532247228442,4.396497,0.1217144,13.22396,0.7354869,11.37446,1.440488
1237667253472198798,2489385098512721920,587741532247294053,4.764241,0.03815369,11.00682,0.2219021,10.64866,1.429736
1237667253472264286,2491666310363113472,587741532247359602,5.416505,0.04024247,17.67129,0.2691099,12.9545,1.417327
1237667253472264395,2491682253281716224,587741532247359680,2.823768,0.009676333,7.83577,0.07261886,6.450041,1.417327
1237667253472591937,2493939275792410624,587741532247687237,2.34664,0.04914532,6.580637,0.409843,5.045826,1.388992
1237667253472591986,2493939825548224512,587741532247687299,2.941879,0.01545573,6.715366,0.08695167,6.489843,1.388992
1237667253988229252,2549072910115432448,587741532763324554,3.196362,0.6675636,9.836821,-1000.0,8.393444,1.425216
1237667253988295147,2550270003265955840,587741532763390432,5.700632,0.1586397,12.75613,0.9035004,12.5377,1.392217
1237667253988295201,2550268353998514176,587741532763390482,3.302152,0.07465281,8.43135,0.4430656,7.361214,1.392217
1237665567146115211,3140236346551986176,587739845921210509,4.953467,0.275725,15.61859,2.0467,12.14621,1.324984
1237665567146115095,3140236896307800064,587739845921210538,3.037998,0.01409613,9.18941,0.1006289,7.075655,1.324984
1237665566073749695,3141292977226278912,587739844848845008,2.879016,0.05829334,7.461455,0.4885863,6.109613,1.320615
1237665566073749555,3142485397603379200,587739844848844853,4.307414,0.03397021,14.75065,0.2086596,10.87069,1.320615
1237665565541925108,3132408099260884992,587739844317020376,3.225462,0.02542784,6.968724,0.1610817,6.730869,1.219206
1237665565541924998,3132410848039954432,587739844317020310,7.761709,0.0418568,20.46974,0.2382754,18.79941,1.219206
1237665565541859681,3132410023406233600,587739844316954980,1.990692,0.0482247,5.975675,0.3346707,4.748226,1.229452
1237667253462892711,2585133318982887424,587741532237988027,5.128766,0.04751642,12.51242,0.3482096,11.11259,1.264436
1237667253462892551,2585148162389862400,587741532237987842,3.996759,0.1932214,10.33252,1.666318,8.440691,1.264436
1237667253999763470,2581864195951716352,587741532774858770,14.26092,0.04669776,34.6206,0.2741116,32.19628,1.234979
1237667212130255022,2652757682993260544,587741490905350202,5.352333,0.1531569,15.95132,1.127343,12.3719,1.20596
1237667253999763471,2585153934825908224,587741532774858771,1.859967,0.01904986,4.439466,0.1378507,3.996097,1.234979
1237667429026955403,7234070284604821504,,8.525669,0.03748304,20.06437,0.2696682,17.63698,1.128523
1237667254009201000,2491669608897996800,587741532784296212,2.858165,0.04985357,7.670867,0.3752386,6.349469,1.444301
1237667254009200666,7252031907663466496,,9.709114,0.2272854,28.50861,1.806339,21.16357,1.444301
1237667254008938698,2489384273879001088,587741532784033999,3.056363,0.03344052,7.423306,0.2597317,6.510671,1.434749
1237667254008938677,2489384823634814976,587741532784033983,2.23698,0.0184809,6.00981,0.1449436,4.899034,1.434749
1237667254008807579,2489397742896441344,587741532783902845,4.271107,0.03241687,9.506291,0.1836558,9.469362,1.495309
1237667254008807543,2489408738012719104,587741532783902814,4.667224,0.06145596,9.943921,0.3022025,10.22656,1.495309
1237667254008807460,2491700395223574528,587741532783902756,28.53312,15.39711,85.91063,-1000.0,166.5615,1.495309
1237667254008807454,2489504395524335616,587741532783902752,6.105722,0.1631896,19.41522,1.092058,14.72842,1.495309
1237667431181713603,2500727385687615488,587741709956808870,1.862999,0.01613919,4.862428,0.1232258,4.087578,1.368486
1237667431181713461,2500741954216683520,587741709956808787,5.073696,0.133227,17.74928,0.7927286,12.79447,1.368486
1237667254552690713,2510928379809654784,587741533327786151,2.927228,0.05441833,7.093593,0.4237944,6.154919,1.31131
1237667254552690963,2510930303955003392,587741533327786177,2.691717,0.037189,8.416883,0.2864879,6.129801,1.31131
1237667254552690986,2510928654687561728,587741533327786190,3.386937,0.03050455,9.862199,0.2035235,8.103103,1.31131
1237667255079796923,2652757408115353600,587741533854892236,3.355516,0.8826135,8.463208,-1000.0,10.20054,1.220877
1237667255079797055,2652754659336284160,587741533854892176,4.753502,0.089347,9.539582,0.3240316,10.83167,1.220877
1237667255619354751,2489510167960381440,587741534394450054,6.213887,0.1625425,16.8196,1.070525,14.51162,1.43458
1237667255619420207,2240547744815015936,587739607546724423,10.65822,1.234212,25.1447,-1000.0,24.01438,1.422572
1237667255619420399,2489509893082474496,587741534394515618,3.423798,0.04708054,7.134508,0.2438809,7.348615,1.422572
1237667292655648842,6514712602320588800,,4.598173,0.02357648,12.63539,0.1543435,10.39859,1.31018
1237667323787214944,2490659157661739008,587741602562310203,3.438786,0.1452059,10.59167,0.9975651,8.341138,1.244305
1237667323787214945,2490655859126855680,587741602562310204,1.045502,0.008009115,1.958706,0.03859223,2.153488,1.244305
1237667323787215123,2490659707417552896,587741602562310292,2.994706,0.06151579,7.856566,0.4269135,6.738447,1.244305
1237667429555437686,2572688770914609152,587741708330533012,6.604445,0.06434692,16.98769,0.4950124,14.353,0.9917465
1237667429555437726,2573865798112143360,588023046403522772,5.567307,0.07011651,13.76521,0.4254429,12.43025,0.9917465
1237667429555503396,2573863324210980864,587741708330598634,1.02206,0.008689388,2.871024,0.06844704,2.237918,0.982614
1237667429568020621,2492822721751181312,587741708343115928,4.548895,0.4438993,12.02966,2.89174,11.00005,1.170941
1237667429568086038,2490512647737337856,587741708343181347,3.991546,0.0838445,12.92086,0.5670006,9.473027,1.181543
1237667429568086039,2492814750291879936,587741708343181348,1.662051,0.07968786,4.305364,0.7337679,3.488501,1.181543
1237667429568086113,2490510448714082304,587741708343181437,4.505279,0.07534072,11.02302,0.4016035,10.46023,1.181543
1237667429568086156,2490512097981523968,587741708343181470,1.568191,0.06205654,5.056106,0.4409847,3.675861,1.181543
1237667430099976293,2644825255482255360,588023046948126734,6.483193,0.03137286,18.47076,0.1798948,16.19432,1.06707
1237667430105022483,2492818598582577152,587741708880117783,1.584907,0.02156317,5.229336,0.149679,3.572001,1.174147
1237667430105022513,2490664380341970944,587741708880117826,2.215325,0.02216237,7.186348,0.1415739,5.634798,1.174147
1237667430105022514,2492815300047693824,587741708880117827,6.003254,0.1237432,17.47727,0.9344414,13.46664,1.174147
1237667430105022648,2492805404443043840,587741708880117936,2.177822,0.02414759,5.612795,0.1914426,4.690815,1.174147
1237667430105022659,2492804854687229952,587741708880117943,2.116312,0.02326969,4.61942,0.1465917,4.575084,1.174147
1237667254005923865,2652673845231642624,587741532781019196,7.077873,0.5422998,24.65737,3.264389,19.09029,1.1878
1237667254005923866,7270182919922274304,,2.101032,0.01314981,6.650171,0.09034836,5.024241,1.1878
1237667254005923869,2652673570353735680,587741532781019312,2.552522,0.04353052,5.756191,0.2011417,5.741984,1.1878
1237667254005924101,2652666423528155136,587741532781019363,2.26961,0.04374469,6.796098,0.3107595,5.321098,1.1878
1237667254532046894,2569381439653046272,587741533307142202,2.923236,0.08766595,9.302933,0.6225184,6.73307,1.260148
1237667254532047008,5826714086994628608,,8.674685,0.02344057,23.04373,0.1528481,20.43948,1.260148
1237667254532112625,2569374017949558784,587741533307207913,3.907124,0.02154847,9.150877,0.1514052,8.333495,1.255371
1237667322176471252,2492823271506995200,587741600951566536,4.169161,0.03058521,10.28459,0.2198579,9.096929,1.149443
1237667323790164092,2500741404460869632,587741602565259340,2.427196,0.04018699,6.251184,0.2860903,5.377772,1.445569
1237667324328673314,2506341767389931520,587741603103768606,2.606579,1.012271,8.574894,-1000.0,5.923931,1.268329
1237667324328673395,2506357160552720384,587741603103768670,8.256975,0.04057079,28.03465,0.154941,27.31473,1.268329
1237667324335882422,2525494160014731264,587741603110977698,6.464008,0.03351407,14.67518,0.1819192,14.1549,1.146193
1237667429548163637,2553596575830009856,587741708323258934,8.59112,0.03981998,21.71206,0.2717776,19.01961,0.963903
1237667429559566380,2583975533222062080,587741708334661745,4.775057,0.225861,14.18847,1.696083,10.94193,1.051491
1237667429563105338,2644826080115976192,587741708338200629,13.80707,0.1093579,39.8538,0.6366945,34.21857,1.090642
1237667429563105342,2644818933290395648,587741708338200632,1.333508,0.01018952,3.437474,0.07758946,2.914201,1.090642
1237667430096437433,2583991476140664832,587741708871532595,10.44309,0.04207205,23.92025,0.2727272,22.31066,1.035342
1237667431178764407,2492858730756990976,587741709953859685,6.176115,0.02088453,14.17507,0.1108441,13.71064,1.291385
1237667254008873043,2489395268995278848,587741532783968278,7.881604,0.05954692,22.7877,0.4272448,19.18589,1.472798
1237667292114845769,2573864148844701696,588023045866651742,7.52847,0.01307617,14.53646,0.07163572,14.83791,1.199168
1237667293188653149,2572854522292496384,588023046940459118,6.530247,0.03362564,18.36382,0.2101882,15.44909,1.42168
1237667322179616791,2500683130344597504,587741600954712088,7.817484,0.08466316,25.86743,0.5252435,19.11128,1.39116
1237667322179616901,2500675158885296128,587741600954712170,4.410736,2.245327,15.21904,-1000.0,10.4064,1.39116
1237667322179616956,2500687803269015552,587741600954712217,6.373932,0.06729604,13.01244,0.3569846,13.5111,1.39116
1237667322179616989,2500675708641110016,587741600954712248,1.160317,0.005362458,2.869065,0.04290523,2.479743,1.39116
1237667322179682330,2500669661327157248,587741600954777644,5.770522,0.1131748,18.74678,0.7317685,13.89255,1.460267
1237667322713407696,2490497254574548992,587741601488502966,4.754419,0.0267108,12.05421,0.1678461,11.14397,1.190972
1237667323793899533,2512025142943574016,587741602568994827,13.78268,0.09636357,38.00564,0.6863534,30.93837,1.408164
1237667429026955516,2644750488691566592,587741707802050761,4.646234,0.08096999,12.04864,0.5604314,10.5556,1.128523
1237667430105677867,2495081668407224320,587741708880773154,15.09573,0.4744239,33.36444,3.764325,32.18034,1.141898
1237667323250213040,2490655309371041792,587741602025308299,4.796331,0.06749295,12.77031,0.3752794,11.83422,1.065653
1237667322172211267,2644755161615984640,587741600947306584,3.889566,0.06503399,9.60799,0.3272118,8.990178,1.255947
1237667254535127145,2578457634000627712,587741533310222432,5.170693,0.2671503,14.8307,2.11411,11.65265,1.155722
1237667254546530409,2493933778234271744,587741533321625720,2.254838,0.02218613,5.520042,0.158757,4.908017,1.372655
1237667254546595932,2493997000152868864,587741533321691235,5.619102,0.04221923,18.19563,0.2736693,13.61528,1.297702
1237667254546661738,2494004421856356352,587741533321756972,1.722497,0.009566297,4.38264,0.06337617,3.887787,1.345068
1237667429571493896,2500655917431810048,587741708346589192,9.894818,0.04070101,24.17409,0.3878927,19.02684,1.217462
1237667293189767184,2576089835240450048,588023046941573141,6.082948,0.7502813,20.06379,5.012245,13.74039,1.174828
1237667293189505427,2576112650106726400,588023046941311247,2.422526,0.02822277,5.536882,0.1666958,5.266648,1.218245
1237667293189505239,2576106602792773632,588023046941311118,9.086681,0.03996405,31.71033,0.2456656,24.96375,1.218245
1237667293189505124,2576111825473005568,588023046941311060,2.081925,0.02529063,5.620812,0.1871016,4.674491,1.218245
1237667430636978234,2644836800354347008,587741709412073483,7.286965,0.0256688,18.68611,0.1080167,18.2165,1.05442
1237667430630096945,2576112924984633344,587741709405192260,12.16803,0.06393011,39.94824,0.4018794,31.04464,1.080729
1237667430630096919,2576111550595098624,587741709405192220,3.093767,0.04707658,7.210267,0.2967754,6.712863,1.080729
1237667430093291527,2576097806699751424,587741708868386862,5.442878,0.1950058,19.83684,1.116222,13.84702,1.0165
1237667429563105341,2641382684575688704,587741708338200833,1.13625,0.008601735,3.089082,0.07064575,2.469115,1.090642
1237667323250934008,2495069024023504896,587741602026029091,1.701363,0.02512336,5.379042,0.188149,3.922031,1.282674
1237667323250933967,2495080019139782656,587741602026029237,5.478477,0.04919641,15.82288,0.398385,11.88039,1.282674
1237667322185121876,2517546888878647296,587741600960217155,3.359199,0.01014258,11.64338,0.05472564,9.42279,1.348681
1237667254526608028,2552481121803724800,587741533301702977,1.915676,0.1193996,6.201406,0.8359961,4.443065,1.086491
1237667254526608010,2553652376045119488,587741533301703226,3.691653,0.0630174,11.62466,0.4147498,9.01115,1.086491
1237667254526607590,2553655674580002816,587741533301702875,4.905344,0.3235656,16.33483,2.085677,12.08732,1.086491
1237667254526607541,2552476174001399808,587741533301702848,5.588094,0.8444538,19.17554,5.722534,14.30161,1.086491
1237667254016278711,2513027622854748160,587741532791373979,3.874982,0.04586896,8.882351,0.2930964,8.403092,1.4229
1237667254016278705,2515345118421084160,587741532791373976,2.544853,0.02020495,5.69819,0.1159729,5.599266,1.4229
1237667254016278686,2513028722366375936,587741532791373946,3.350599,0.02953843,6.806528,0.1339502,6.913768,1.4229
1237667254016278565,2513027073098934272,587741532791373854,3.658364,0.03614692,12.39424,0.2349712,8.728306,1.4229
1237667430642090054,2492871100262803456,587741709417185361,3.688681,0.01451293,8.319811,0.1054556,7.644929,1.270905
1237667430641697079,2490640191086159872,587741709416792288,3.959678,0.04632287,9.427987,0.3782886,8.197143,1.193981
1237667430641697017,2492840588815132672,587741709416792233,1.872236,0.02253082,5.861607,0.1619104,4.287476,1.193981
1237667430641696902,2492836465646528512,587741709416792143,5.974079,0.08834917,18.52012,0.6098573,14.1349,1.193981
1237667430641696794,2490644314254764032,587741709416792103,5.939403,0.269514,20.55475,1.787758,15.72421,1.193981
1237667430096371968,2584004120524384256,587741708871467077,1.888273,0.02790391,5.956139,0.2002776,4.498162,1.075614
1237667430096371963,2584006319547639808,587741708871467066,1.840514,0.009589627,5.512785,0.06791134,4.349191,1.075614
1237667430096371778,2584003845646477312,587741708871467095,14.17148,2.12483,49.78793,16.89358,38.21177,1.075614
1237667323787214943,2492859005634897920,587741602562310202,8.77996,0.1395626,25.64863,0.9267438,20.70856,1.244305
1237667323786952837,2492837015402342400,587741602562048140,6.170382,0.06859247,15.77021,0.4711905,13.9108,1.124364
1237667254552690942,2513135649872177152,587741533327786157,2.636783,0.03970092,8.276836,0.2745859,6.324606,1.31131
1237667254552690706,2513139223284967424,587741533327786000,11.17706,0.1251186,37.02501,0.8169917,26.52271,1.31131
1237667254552625190,2510918209327097856,587741533327720483,5.877371,0.0156702,14.22397,0.1498079,11.84719,1.274144
1237667324328738825,2506353037384116224,587741603103834123,7.952961,0.1540627,27.36,0.9628436,20.02794,1.406524
1237667324328738997,2506353862017837056,587741603103834261,1.986326,0.01292915,5.946245,0.09802865,4.495331,1.406524
1237667324328739025,2505196074763839488,587741603103834293,2.162402,0.04580529,6.661112,0.3189821,5.218915,1.406524
1237667324328739043,2505193600862676992,587741603103834307,2.246583,0.04956577,4.966714,0.3337159,4.696079,1.406524
1237667324334571534,2523256660143663104,587741603109666819,3.540099,0.0964248,11.21534,0.6821025,8.182645,1.262936
1237667324334571822,2523252536975058944,587741603109667079,1.988465,0.01960653,5.652587,0.1520584,4.427566,1.262936
1237667324334637085,2523294593294821376,587741603109732378,4.902328,0.1632038,15.84554,1.040711,10.79509,1.368913
1237667324334637189,2523267655259940864,587741603109732465,4.855888,0.03678436,15.05989,0.2546404,11.45841,1.368913
1237667324334637213,2523264356725057536,587741603109732477,2.652679,0.043161,7.311121,0.2887986,6.180174,1.368913
1237667324334637329,2522182431478409216,587741603109732555,4.14499,0.09887792,10.81743,0.4637201,10.48488,1.368913
1237667324334702748,2523287446469240832,587741603109797994,10.18607,0.07446472,31.28514,0.5248202,23.84163,1.369184
1237667324335882318,2525505979764729856,587741603110977658,6.445129,0.1278993,20.30038,0.8637478,14.66956,1.146193
1237667324335882319,2525505430008915968,587741603110977632,17.09668,0.09966474,46.05162,0.7894325,36.82219,1.146193
1237667324335948111,2525508453665892352,587741603111043318,3.676015,0.2170007,7.903958,1.832259,7.458441,1.124346
1237667429548098253,2550171871853176832,587741708323193271,2.986835,0.05769707,9.320591,0.3708782,7.256634,0.9499377
1237667429548163168,2553609769969543168,587741708323258471,2.680308,-1000.0,6.284618,-1000.0,5.630857,0.963903
1237667429548163563,2553609220213729280,587741708323258853,3.872272,0.04866119,13.15593,0.306832,9.791452,0.963903
1237667429548228801,2553596850707916800,587741708323324106,11.46933,0.8841951,25.87963,4.254838,25.94763,0.9731756
1237667429563105608,2644823881092720640,587741708338200843,2.3396,0.03661443,6.295292,0.2901204,5.10023,1.090642
1237667430636585008,2641498957930326016,587741709411680328,4.007861,0.04789687,13.29729,0.3228272,9.856979,1.053301
1237667254009200667,2489540404530145280,587741532784295964,3.811463,0.02839018,12.22728,0.1972788,9.095109,1.444301
