product,control,degree,control_cv_rmse_linear,control_cv_rmse_quadratic,objid,sample,group_uid,role,lgm,z,ff_miles_lw_logz,predicted_control_logz,delta_logz,gallazzi_logz_solar
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667914343186500,Control4C,Lim:5307,BGG,11.07919,0.038373836,0.210659559924703,0.17834892123318347,0.03231063869151954,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237663787420811489,Control4C,Lim:5308,BGG,11.10951,0.039681559,0.09524713375865783,0.18191916727300958,-0.08667203351435175,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665226233479173,Control4C,Lim:5309,BGG,10.90242,0.024043494,0.2855971362609545,0.15753386871141334,0.12806326754954117,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662268076458141,Control4C,Lim:5310,BGG,10.96078,0.03322006,0.3003078152646575,0.16440588582501015,0.13590192943964735,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665369043894294,Control4C,Lim:5322,BGG,10.91285,0.028800314,0.234865136540417,0.15876202392893943,0.07610311261147756,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667912217133187,Control4C,Lim:5323,BGG,10.79171,0.044945167,-0.14677660869441173,0.14449752507456803,-0.29127413376897976,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237663916810109034,Control4C,Lim:5324,BGG,11.06252,0.038214448,0.06895429106965624,0.17638599242434752,-0.10743170135469128,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237654398616076318,Control4C,Lim:5326,BGG,11.00144,0.033247886,0.05135398835050857,0.1691936893863338,-0.11783970103582524,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237655473968840814,Control4C,Lim:5328,BGG,10.96077,0.030513803,0.25779277210434204,0.16440470830322923,0.09338806380111281,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661418211508275,Control4C,Lim:5329,BGG,11.03359,0.041458038,0.3003078152646575,0.17297942191207288,0.1273283933525846,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665549964214340,Control4C,Lim:5332,BGG,10.87861,0.039352792,0.09524713375865783,0.15473018935098268,-0.05948305559232485,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237651755078582359,Control4C,Lim:5334,BGG,10.70034,0.041701013,0.09986115685840526,0.13373850856207092,-0.03387735170366567,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662264860213600,Control4C,Lim:5336,BGG,10.82013,0.043913399,-0.055778624700305444,0.14784404197601464,-0.2036226666763201,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662224615342095,Control4C,Lim:5337,BGG,10.85575,0.029095383,-0.09708903351335806,0.15203837455974176,-0.2491274080730998,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667730195939406,Control4C,Lim:5341,BGG,10.92308,0.03271385,-0.062396561398671085,0.15996662871084646,-0.22236319010951755,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237653665796390983,Control4C,Lim:5344,BGG,10.89073,0.023770052,0.26097149630715105,0.1561573457494883,0.10481415055766274,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667212130255022,Control4C,Lim:5352,BGG,10.98391,0.042564534,0.1617793388380763,0.1671294937043366,-0.005350154866260309,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667783923531789,Control4C,Lim:5361,BGG,11.10154,0.04425611,0.1943547474969782,0.18098068241359616,0.013374065083382042,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237655691404902756,Control4C,Lim:5374,BGG,10.37702,0.040759275,0.024904982184311565,0.0956668743405475,-0.07076189215623593,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665567686525012,Control4C,Lim:5383,BGG,10.9385,0.040250087,0.12003830018504674,0.16178236729706397,-0.041744067112017225,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237654601034235941,Control4C,Lim:5413,BGG,10.71093,0.030071599,0.17741355266189243,0.13498550412809185,0.04242804853380058,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667253998256248,Control4C,Lim:5500,BGG,10.61254,0.031152703,0.0383308008134032,0.12339986732537106,-0.08506906651196786,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237659150459142239,Control4C,Lim:6134,BGG,11.30054,0.037842034,0.210659559924703,0.20441336585440756,0.006246194070295447,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662262176317568,Control4C,Lim:6411,BGG,11.25699,0.042888643,0.17741355266189243,0.1992852584983908,-0.021871705836498362,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237663530255056942,Control4C,Lim:6449,BGG,11.1562,0.031248995,0.27037041250145794,0.18741701646824316,0.08295339603321478,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237671690155786376,Control4C,Lim:6457,BGG,11.32325,0.034325686,0.3003078152646575,0.2070875178189343,0.09322029744572319,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237658311329906861,Control4C,Lim:6466,BGG,11.45236,0.044781808,0.0383308008134032,0.22229050153271912,-0.18395970071931592,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665441518518285,Control4C,Lim:6488,BGG,11.19488,0.037806585,0.24319337424724807,0.1919716707169395,0.05122170353030858,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662264322949370,Control4C,Lim:6516,BGG,11.26517,0.044885662,0.09524713375865783,0.20024847131520399,-0.10500133755654616,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662662680707125,Control4C,Lim:6618,BGG,10.795,0.033399325,0.18878060169439917,0.14488492974049902,0.04389567195390015,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667910591447150,Control4C,Lim:6726,BGG,11.22666,0.044918733,0.16966679416987027,0.1957138349367838,-0.026047040766913526,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661435920187583,Control4C,Lim:6728,BGG,11.23103,0.040034263,0.3003078152646575,0.19622841195505686,0.10407940330960064,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237654381977731176,Control4C,Lim:6736,BGG,11.14239,0.038819946,0.09524713375865783,0.1857908588887578,-0.09054372513009996,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237659146705764387,Control4C,Lim:6816,BGG,11.13365,0.039973753,0.24319337424724807,0.18476170485221144,0.058431669395036634,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667143396753437,Control4C,Lim:6852,BGG,11.10485,0.045175662,0.17741355266189243,0.18137044212308914,-0.003956889461196711,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661137425334280,Control4C,Lim:6858,BGG,10.85643,0.031705872,0.20167700383058246,0.15211844604084596,0.0495585577897365,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662267537228017,Control4C,Lim:6888,BGG,11.36348,0.040719563,0.21243398995807833,0.21182468794367715,0.0006093020144011807,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237659120399613971,Control4C,Lim:6945,BGG,11.10378,0.036188255,0.09986115685840526,0.18124444729252795,-0.0813832904341227,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237660613973049348,Control4C,Lim:6950,BGG,10.85039,0.03043002,0.1287135660717291,0.15140722288515512,-0.022693656813426027,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237673705041756259,Control4C,Lim:6954,BGG,11.09286,0.040538667,0.18313426568763896,0.17995859350773563,0.0031756721799033327,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237671936578093073,Control4C,Lim:6978,BGG,11.04916,0.040595781,0.2529806317285678,0.17481282332500475,0.07816780840356302,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661125612077126,Control4C,Lim:6989,BGG,10.89954,0.028555912,0.005382592656735859,0.15719474243850118,-0.15181214978176533,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662696501870746,Control4C,Lim:7000,BGG,11.08435,0.040044531,0.12003830018504674,0.17895652247215127,-0.05891822228710453,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667323793899533,Control4C,Lim:7007,BGG,10.80971,0.028653099,0.12003830018504674,0.14661706428026966,-0.026578764095222918,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661970116378721,Control4C,Lim:7009,BGG,11.04158,0.044839617,0.09756027280667182,0.17392026181504813,-0.07635998900837632,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667916489425042,Control4C,Lim:7010,BGG,11.05686,0.03697548,0.24319337424724807,0.1757195150963326,0.06747385915091547,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237655743484330087,Control4C,Lim:7021,BGG,11.14465,0.044793575,0.28108475193178795,0.18605697881125138,0.09502777312053656,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662264860082397,Control4C,Lim:7023,BGG,11.12346,0.034318308,0.210659559924703,0.18356181015742823,0.027097749767274776,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237668272988749955,Control4C,Lim:7035,BGG,11.04726,0.041601363,0.1496728826525962,0.17458909418662505,-0.024916211534028843,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661435921891397,Control4C,Lim:7044,BGG,11.17706,0.029588818,0.17548977917257252,0.18987332690329514,-0.014383547730722618,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661387620876410,Control4C,Lim:7051,BGG,11.02716,0.036415141,0.1617793388380763,0.17222227540692508,-0.010442936568848787,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661387069194275,Control4C,Lim:7052,BGG,11.06168,0.045150454,0.12003830018504674,0.1762870805947483,-0.05624878040970155,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237671991878221902,Control4C,Lim:7058,BGG,11.08065,0.029527836,0.21946008747208545,0.17852083941320146,0.04093924805888399,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665531723710540,Control4C,Lim:7059,BGG,11.18272,0.044974864,0.03567863566659506,0.19053980423131006,-0.154861168564715,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237657772321472671,Control4C,Lim:7067,BGG,11.06514,0.044410931,0.2625521760248259,0.17669450313095522,0.08585767289387067,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237651192433344532,Control4C,Lim:7069,BGG,11.10474,0.03873937,0.24319337424724807,0.1813574893834986,0.06183588486374947,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665227312857217,Control4C,Lim:7090,BGG,11.06338,0.036361321,0.21243398995807833,0.17648725929750897,0.03594673066056936,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661357538148407,Control4C,Lim:7114,BGG,11.05428,0.043429102,0.24319337424724807,0.17541571447684873,0.06777765977039935,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662695960608987,Control4C,Lim:7121,BGG,11.06373,0.034655056,0.1496728826525962,0.17652847255984194,-0.026855589907245736,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237659120414490818,Control4C,Lim:7123,BGG,11.19298,0.037495172,0.3003078152646575,0.19174794157856,0.10855987368609749,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237658492278669408,Control4C,Lim:7128,BGG,10.89433,0.037290673,0.17355744610585364,0.1565812535906287,0.016976192515224947,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662665888759971,Control4C,Lim:7146,BGG,11.07545,0.038833969,0.13721892725478624,0.17790852808710989,-0.04068960083232365,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237660669818241081,Control4C,Lim:7158,BGG,10.84569,0.044935931,0.20167700383058246,0.15085378764811067,0.05082321618247179,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662300841377924,Control4C,Lim:7162,BGG,11.00634,0.035428072,0.18878060169439917,0.1697706750589969,0.01900992663540227,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661386530816015,Control4C,Lim:7183,BGG,11.05246,0.041915869,0.09524713375865783,0.17520140551271662,-0.0799542717540588,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237651737375015076,Control4C,Lim:7184,BGG,11.11864,0.039591275,0.1393198083248698,0.18299424465901254,-0.04367443633414275,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237657630590238967,Control4C,Lim:7186,BGG,10.90527,0.026387656,0.17741355266189243,0.1578694624189828,0.019544090242909623,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237657628439347341,Control4C,Lim:7197,BGG,11.12856,0.029046418,0.3003078152646575,0.18416234626571037,0.11614546899894712,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237664853116780599,Control4C,Lim:7213,BGG,10.64018,0.032328795,-0.00036000557862243517,0.12665453752790404,-0.12701454310652646,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237659327099896118,Control4C,Lim:7219,BGG,10.96433,0.043473572,0.06895429106965624,0.16482390605724578,-0.09586961498758954,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237657775006286005,Control4C,Lim:7224,BGG,10.84204,0.042236956,-0.1983087080057814,0.1504239921980658,-0.34873270020384717,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665330400395323,Control4C,Lim:7233,BGG,11.02899,0.035545719,0.1597848874207296,0.17243776189283805,-0.012652874472108444,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237664818753896461,Control4C,Lim:7240,BGG,11.04237,0.041402555,0.25779277210434204,0.17401328603574284,0.0837794860685992,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237668332571721814,Control4C,Lim:7241,BGG,11.2979,0.034708533,0.18313426568763896,0.20410250010423803,-0.020968234416599063,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665330933989398,Control4C,Lim:7256,BGG,11.05892,0.043431397,0.12003830018504674,0.17596208458320736,-0.05592378439816062,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237660764842164279,Control4C,Lim:7264,BGG,10.35304,0.025747583,0.09292160846959709,0.09284317710984069,7.843135975639515e-05,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237657629511712956,Control4C,Lim:7269,BGG,10.67591,0.042405144,0.04619148126786086,0.1308618228512215,-0.08467034158336065,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237664337175773190,Control4C,Lim:7274,BGG,10.84178,0.02963459,0.210659559924703,0.1503933766317611,0.060266183292941894,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237668332027117606,Control4C,Lim:7297,BGG,10.94688,0.042187575,0.1455612218657134,0.1627691305494962,-0.017207908683782802,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661949737828379,Control4C,Lim:7300,BGG,10.9714,0.035027769,0.11784213361236873,0.16565641395637398,-0.047814280344005256,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237648722289623054,Control4C,Lim:7327,BGG,11.10819,0.037313006,0.09756027280667182,0.18176373439792481,-0.084203461591253,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237668292832854092,Control4C,Lim:7336,BGG,10.81296,0.043144851,-0.00036000557862243517,0.14699975885907682,-0.14735976443769924,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661974405906489,Control4C,Lim:7339,BGG,10.8122,0.024625712,0.09986115685840526,0.14691026720372502,-0.047049110345319764,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667254546595932,Control4C,Lim:7340,BGG,10.99931,0.03028429,0.21946008747208545,0.16894287724699233,0.05051721022509312,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237655744020545540,Control4C,Lim:7359,BGG,10.99319,0.033358291,0.210659559924703,0.1682222339170539,0.0424373260076491,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662198823911469,Control4C,Lim:7367,BGG,11.01036,0.038015853,0.20167700383058246,0.170244038814937,0.031432965015645464,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237668298756456539,Control4C,Lim:7372,BGG,10.91426,0.040266046,0.12222341690406424,0.1589280545000527,-0.036704637595988465,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237658918530056305,Control4C,Lim:7386,BGG,10.97177,0.034812276,0.01941624484406951,0.16569998226226895,-0.14628373741819944,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237655473436360831,Control4C,Lim:7407,BGG,10.80094,0.031077292,0.17161647695175766,0.14558437767838062,0.026032099273377046,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237654399689556171,Control4C,Lim:7422,BGG,10.95067,0.044249893,0.07385466443403327,0.16321541130447453,-0.08936074687044127,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665228378865701,Control4C,Lim:7425,BGG,10.84146,0.023471373,0.3003078152646575,0.15035569593477083,0.14995211932988667,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237654953207332988,Control4C,Lim:7436,BGG,10.81054,0.03552314,-0.0691168562521512,0.14671479858808797,-0.21583165484023917,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667783905837142,Control4C,Lim:7455,BGG,10.69224,0.022575968,-0.024122131359567863,0.13278471591950516,-0.15690684727907303,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237654605329137794,Control4C,Lim:9394,BGG,11.23892,0.042362321,0.210659559924703,0.19715747664022268,0.013502083284480326,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237674603216633993,Control4C,Lim:9765,BGG,11.13641,0.039316906,0.15778123442292644,0.18508670086375237,-0.027305466440825932,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665355084005428,Control4C,Lim:9774,BGG,11.19512,0.033947347,0.09756027280667182,0.19199993123968218,-0.09443965843301036,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661417673916574,Control4C,Lim:9790,BGG,11.0988,0.040394942,-0.1983087080057814,0.18065804144561723,-0.37896674945139863,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237658205578657826,Control4C,Lim:9833,BGG,10.82147,0.042081502,0.12439759440607599,0.1480018298946612,-0.023604235488585215,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665015240458268,Control4C,Lim:9869,BGG,9.250072,0.043695276,0.12656094167438622,-0.03703370725872658,0.16359464893311282,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237651752415854747,Control4C,Lim:9995,BGG,11.08024,0.026447369,0.0714113894018661,0.17847256102018266,-0.10706117161831656,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665329311514762,Control4C,Lim:10027,BGG,10.65414,0.043330574,0.11341619989012074,0.12829835793410357,-0.014882158043982838,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667912733294683,Control4C,Lim:10074,BGG,11.03912,0.044210744,0.16966679416987027,0.17363059145693566,-0.00396379728706539,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237654880741228570,Control4C,Lim:10120,BGG,11.06011,0.045057866,0.18878060169439917,0.1761022096751398,0.012678392019259382,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237648705667137705,Control4C,Lim:10121,BGG,11.05283,0.033946782,0.005382592656735859,0.17524497381861165,-0.1698623811618758,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237657629512826964,Control4C,Lim:10163,BGG,11.21109,0.02961326,0.27037041250145794,0.19388043352385192,0.07648997897760601,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237659326562304075,Control4C,Lim:10218,BGG,11.15274,0.040260102,0.3003078152646575,0.18700959393203603,0.11329822133262146,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237659162816020815,Control4C,Lim:10236,BGG,11.02857,0.030907197,0.210659559924703,0.17238830597803834,0.03827125394666467,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237674648847450200,Control4C,Lim:10247,BGG,10.953,0.039515349,0.12003830018504674,0.16348977387943464,-0.0434514736943879,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237657612341543037,Control4C,Lim:10423,BGG,11.22813,0.043968626,-0.00036000557862243517,0.1958869306385827,-0.19624693621720513,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237668289621196919,Control4C,Lim:10427,BGG,11.05825,0.042782293,0.18878060169439917,0.17588319062388388,0.012897411070515286,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237658608219848819,Control4C,Lim:10458,BGG,10.95547,0.044338433,0.09756027280667182,0.16378062175932823,-0.06622034895265641,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237668310021964289,Control4C,Lim:10485,BGG,11.20129,0.034305185,0.25779277210434204,0.19272646217852551,0.06506630992581652,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662223535374440,Control4C,Lim:10497,BGG,10.77687,0.045121657,0.011050416782760416,0.14275008275164527,-0.13169966596888485,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237654948913283207,Control4C,Lim:10506,BGG,11.02911,0.043911226,0.20167700383058246,0.1724518921542093,0.02922511167637315,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237671123220168862,Control4C,Lim:10574,BGG,10.9834,0.045072988,0.04358703111597816,0.16706944009350838,-0.12348240897753021,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667549272539209,Control4C,Lim:10581,BGG,11.19507,0.033326046,0.3003078152646575,0.19199404363077743,0.10831377163388006,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237658425163776048,Control4C,Lim:10610,BGG,10.89841,0.037120132,0.005382592656735859,0.15706168247725436,-0.1516790898205185,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237655123929333774,Control4C,Lim:10657,BGG,11.03878,0.040564631,0.24319337424724807,0.17359055571638338,0.0696028185308647,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237668349210853684,Control4C,Lim:10673,BGG,10.58785,0.041278068,-0.00036000557862243517,0.12049256604821715,-0.12085257162683959,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665565541924998,Control4C,Lim:10693,BGG,10.88094,0.043324472,0.024904982184311565,0.155004551925943,-0.13009956974163145,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237664870822772966,Control4C,Lim:10757,BGG,11.04547,0.043643885,0.18878060169439917,0.17437831778783586,0.014402283906563312,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237667211059986461,Control4C,Lim:10767,BGG,10.97582,0.035380029,0.17741355266189243,0.16617687858355196,0.011236674078340475,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237668496314662949,Control4C,Lim:10806,BGG,10.8259,0.044582765,-0.1983087080057814,0.1485234720436201,-0.34683218004940153,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237664668436398093,Control4C,Lim:10843,BGG,10.98999,0.045146712,0.3003078152646575,0.16784542694715143,0.13246238831750606,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237674368067829775,Control4C,Lim:10883,BGG,10.87086,0.034170963,0.12003830018504674,0.1538176099707501,-0.03377930978570337,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237658493891903500,Control4C,Lim:10900,BGG,10.84702,0.025459832,0.17741355266189243,0.15101039804497654,0.02640315461691589,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237651539793215634,Control4C,Lim:10908,BGG,11.03314,0.042743812,0.17741355266189243,0.17292643343193026,0.004487119229962172,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237664887463346414,Control4C,Lim:10913,BGG,11.12958,0.031900297,0.08586937063632526,0.18428245348736685,-0.0984130828510416,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237661872407576591,Control4C,Lim:10914,BGG,10.96986,0.036925222,0.12003830018504674,0.16547507560210856,-0.045436775417061814,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237665566073749555,Control4C,Lim:10929,BGG,10.90457,0.044281022,0.24319337424724807,0.1577870358943166,0.08540633835293146,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237662306189770849,Control4C,Lim:10955,BGG,10.95878,0.028059412,0.210659559924703,0.1641703814688212,0.0464891784558818,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237658304886079663,Control4C,Lim:10964,BGG,10.92094,0.044589041,0.07870072299485384,0.15971463904972408,-0.08101391605487024,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237674599462207503,Control4C,Lim:10990,BGG,10.9255,0.035789226,0.12003830018504674,0.1602515889818351,-0.04021328879678837,
FIREFLY MILES light-weighted,Control4C,1,0.09457519007965189,0.09482349728872029,1237664853641461771,Control4C,Lim:11021,BGG,10.76402,0.040410912,0.20887785021412927,0.14123696726313054,0.06764088295099874,
