sample,group_uid,Group,objid,plate,mjd,fiberID,rank_M,role,is_bgg,is_sat,z,lgm,M_r,r_petro_dered,SN,morphology4,sf_state,sigma,log_sigma,fibre_light_fraction,fibre_radius_kpc,R50_arcsec,R50_kpc,fibre_radius_over_R50,RUN2D,gallazzi_match,gallazzi_valid,gallazzi_usable,gallazzi_logz_solar,gallazzi_logz_lo,gallazzi_logz_hi,gallazzi_logz_unc,firefly_match,firefly_spectrum_quality,ff_miles_lw_valid,ff_miles_lw_usable,ff_miles_lw_precision03,ff_miles_lw_logz,ff_miles_lw_logz_lo,ff_miles_lw_logz_hi,ff_miles_lw_logz_unc,ff_elodie_lw_logz,ff_elodie_lw_usable,ff_miles_mw_logz,ff_miles_mw_usable,ff_elodie_mw_logz,ff_elodie_mw_usable,valid_core,Mgb,Mgb_err,Fe5270,Fe5270_err,Fe5335,Fe5335_err,MgFe,MgFe_err,Mg2,Mg2_err,D4000n,D4000n_err,HdA_sub,HdA_sub_err
Control4B,Lim:7372,7372,1237668298756456539,2763,54507,482,1,BGG,1,0,0.040266046,10.91426,-21.862527,14.395556319999999,40.9509,Spiral,Starforming,141.9287,2.1520702248536776,0.17021741859263748,1.2340492825605995,8.482143200618976,6.9782551542000775,0.17684209810210927,26,False,False,False,,,,,True,True,True,True,True,0.12222341690406424,0.1156348048624115,0.1455612218657134,0.014963208501650956,0.06648321213101471,True,0.12222341690406424,True,0.07628427083243272,True,1,3.115638,0.2267827,2.658005,0.2496992,2.385718,0.2514372,2.836167135314899,0.1479906471225288,0.1698593,0.007385099,1.368209,0.006857497,3.084978,0.2911249
Control4B,Lim:7372,7372,1237668298756587640,2777,54554,204,4,Satellite,0,1,0.040289121,9.779492,-20.118321,16.14302365,12.34921,Spiral,Starforming,44.09534,1.644392695607969,0.10214285672260927,1.2347223159327523,5.012722633961058,4.126213666488615,0.29923857941740906,26,False,False,False,,,,,True,True,True,True,True,-0.27817389220561206,-0.318335079846875,-0.1117810674162761,0.10327700621529945,-0.11931785883562805,True,-0.6178618764249186,True,-0.3367530128963952,True,0,1.730149,0.7964149,2.315652,0.8150461,,,,,0.09421232,0.02436321,1.256475,0.02841818,3.822514,1.172248
Control4B,Lim:590,590,1237667444585791491,2241,54169,567,3,Satellite,0,1,0.028188053,9.785922,-20.448862,14.992635329999999,29.42548,NoGZ,Starforming,12.53028,1.0979607757903405,0.0963057017146509,0.8765402548535576,5.100181832157671,2.980343121972646,0.2941071611490788,26,False,False,False,,,,,True,True,True,True,True,-0.20752475187661884,-0.24141432925928877,-0.1269876415173383,0.057213343870975236,-0.5833307070466075,True,-1.1260041797444393,True,-0.9663093158790176,True,1,1.675997,0.3207716,1.424819,0.3447322,1.209723,0.3620828,1.5123003337114094,0.2074043196316837,0.0683159,0.01023812,1.114277,0.006849376,5.490065,0.3639664
Control4B,Lim:202,202,1237665427567673462,2159,54328,578,1,BGG,1,0,0.03963577,11.20673,-22.554572,13.8113688,41.14304,Elliptical,Quenched,242.4484,2.3846193224030223,0.09960015172435412,1.2156513178942274,7.7237,6.259550722679763,0.1942074394396468,26,False,False,False,,,,,True,True,True,True,True,0.210659559924703,0.08110344385726691,0.210659559924703,0.06477805803371806,0.12222341690406424,True,0.19985798101343002,True,0.1455612218657134,True,1,4.61144,0.2216106,2.758444,0.2426548,2.427464,0.2484019,3.5061426902258273,0.1496339146160595,0.2949539,0.007462683,1.994083,0.01556925,-2.236636,0.4065561
Control4B,Lim:5064,5064,1237667431181779025,2221,53792,429,4,Satellite,0,1,0.034663736,9.506509,-19.303382,16.690992979999997,13.94156,Spiral,Starforming,45.63109,1.6592608429854891,0.20568565308893866,1.0695251197524838,2.470238078871315,1.7613211180813255,0.6072289196858993,26,False,False,False,,,,,True,True,True,True,True,-0.1549517826247632,-0.2217262958376311,-0.06574371018214456,0.07799129282774327,-0.28368883398995764,True,-0.6553778665466884,True,-0.4674778587037005,True,1,1.378704,0.7086211,1.48225,0.7204844,2.987411,0.6902684,1.6200716100149153,0.4783555249942715,0.1102487,0.02137841,1.43115,0.02874883,2.129208,1.059003
Control4B,Lim:189,189,1237667735575462006,2492,54178,436,4,Satellite,0,1,0.03254503,10.7998,-21.450286,14.44625065,45.36927,Elliptical,Quenched,209.2679,2.3207026161933384,0.24098166461249895,1.006718873307097,3.2909378482761418,2.2086994951601597,0.4557971220227479,26,False,False,False,,,,,True,True,True,True,True,0.210659559924703,0.16376467280347848,0.27499467645034026,0.05561500182343089,0.09524713375865783,True,0.2365435592168414,True,0.10442667462051756,True,1,4.514697,0.1983242,3.015646,0.2169235,2.647739,0.2246866,3.626244770157122,0.1316447737682104,0.2827329,0.006634579,1.958875,0.01013745,-2.157182,0.3038931
Control4B,Lim:292,292,1237668331491885109,2749,54241,64,2,Satellite,0,1,0.030575629,10.97255,-21.784699,13.92550243,47.50478,Elliptical,Quenched,214.0701,2.330556011937934,0.1435344005911581,0.9480476587972424,5.267396,3.329161630505306,0.284770691248579,26,False,False,False,,,,,True,True,True,True,True,0.1597848874207296,0.12003830018504674,0.18878060169439917,0.034371150754676214,0.09524713375865783,True,0.07628427083243272,True,0.14762191810824846,True,1,4.227196,0.1971113,2.705431,0.2151538,2.43506,0.2157964,3.3341223676937113,0.1309712869170457,0.2645978,0.006475106,1.873271,0.01337977,-2.221889,0.3802048
Control4B,Lim:5343,5343,1237668331491885233,2749,54241,106,4,Satellite,0,1,0.029628564,9.702148,-19.832979,15.89756615,19.20062,Spiral,Starforming,,,0.11400817665232789,0.9197329902208033,4.434931425059304,2.7193018273293346,0.3382239444615408,26,False,False,False,,,,,True,True,True,True,True,-0.1117810674162761,-0.2217262958376311,-0.06574371018214456,0.07799129282774327,-0.1508449289923749,True,-0.5120595574153525,True,-0.3494804335956705,True,1,1.385885,0.5029655,2.428743,0.5076761,1.260489,0.555041,1.706640002465019,0.3491625257456849,0.09464914,0.01550958,1.29744,0.0197368,4.069627,0.7702053
Control4B,Lim:2510,2510,1237665226774347799,2104,53852,585,2,Satellite,0,1,0.017003537,10.09352,-20.750185,13.79805261,26.11514,Spiral,Quenched,53.14589,1.725469684299809,0.02945723639604955,0.5359666839801361,12.35228,4.413607034129437,0.12143507109618629,26,False,False,False,,,,,True,True,True,True,True,-0.055778624700305444,-0.20752475187661884,-0.006179776081068299,0.10067248789777528,-0.2949332821142268,True,-0.1848411427269139,True,-0.3006665564381726,True,1,3.135334,0.3644215,3.131537,0.3754128,2.297754,0.3841061,3.0143725276700355,0.231467760596022,0.158691,0.01175871,1.591365,0.02029503,0.4708524,0.6540714
Control4B,Lim:1757,1757,1237667293188718632,2285,53700,633,1,BGG,1,0,0.028790901,10.96111,-21.845035,13.7950902,50.68406,NoGZ,Starforming,233.7974,2.3688396771768416,0.1452900924119992,0.894634677928242,5.499038,3.2797533933634426,0.2727749835516685,26,False,False,False,,,,,True,True,True,True,True,0.21243398995807833,0.15171420698334523,0.24319337424724807,0.04573958363195142,0.21946008747208545,True,0.1496728826525962,True,0.17741355266189243,True,1,5.094575,0.1767041,2.767407,0.199066,2.357565,0.2058005,3.6761570547275313,0.1245881881615098,0.2771974,0.006085347,1.818005,0.01024599,-1.202472,0.324828
Control4B,Lim:1757,1757,1237667293188718744,2286,53700,172,4,Satellite,0,1,0.028747991,10.61392,-20.718008,14.92775912,32.74031,Spiral,Starforming,137.2998,2.1376699046150534,0.16048853031956958,0.8933476165615888,5.778175189455331,3.4412793557168175,0.25959752877298875,26,False,False,False,,,,,True,True,True,True,True,0.1943547474969782,0.1393198083248698,0.24319337424724807,0.05193678296118914,0.0714113894018661,True,0.12003830018504674,True,0.01385725040186069,True,1,4.14083,0.2969285,3.059926,0.3131095,2.887449,0.3172221,3.5313818763375338,0.1902955114328804,0.2214544,0.009740763,1.752885,0.02158898,-0.7022602,0.6279713
Control4B,Lim:78,78,1237667293189505239,2288,53699,173,2,Satellite,0,1,0.02879852,11.23985,-22.849281,12.79876135,47.26055,Elliptical,Quenched,234.3013,2.3697746982480945,0.09235321102377282,0.8948631914964272,9.086681,5.420890906513298,0.16507677555754405,26,False,False,False,,,,,True,True,True,True,True,0.24319337424724807,0.24319337424724807,0.3003078152646575,0.02855722050870471,0.22119899355214404,True,0.2795702206417064,True,0.1943547474969782,True,1,4.267117,0.1924808,2.714989,0.2112546,2.536534,0.2176647,3.372233529091246,0.1285783996461768,0.2660677,0.0064042,1.972442,0.01097513,-2.035343,0.3133504
Control4B,Lim:784,784,1237665329323376833,2094,53851,157,3,Satellite,0,1,0.0409113,10.73032,-21.173328,15.135348279999999,39.23449,Elliptical,Quenched,192.6331,2.284730913693214,0.27494131151958484,1.2528553516375407,3.5723268610687735,2.9837392171257,0.4198943877020335,26,False,False,False,,,,,True,True,True,True,True,0.210659559924703,0.09524713375865783,0.210659559924703,0.05770621308302259,0.12439759440607599,True,0.20167700383058246,True,0.16770831917075352,True,1,3.958906,0.2363901,2.847949,0.2552962,2.646897,0.2604776,3.324439428301054,0.1539987126682552,0.2473589,0.007766822,1.906459,0.01500744,-2.014473,0.4233607
Control4B,Lim:2538,2538,1237667324328673314,2226,53819,322,4,Satellite,0,1,0.028772129,10.34878,-20.383466,15.231998480000001,35.42898,Spiral,Quenched,126.6498,2.1026045083076568,0.2590120683666971,0.8940716388737211,4.211469150805832,2.510236750484726,0.3561702451775022,26,False,False,False,,,,,True,True,True,True,True,0.16966679416987027,0.09756027280667182,0.18878060169439917,0.04561016444386368,-0.027185968217908463,True,0.13510815202267923,True,-0.021079757759797816,True,1,4.097565,0.2604839,3.119657,0.2734753,3.347686,0.2796361,3.611733539040886,0.1662145620396975,0.2548406,0.008515999,1.950207,0.01697797,-2.672723,0.4698592
Control4B,Lim:5064,5064,1237667431181713461,2221,53792,430,1,BGG,1,0,0.034145305,11.01335,-22.261105,13.713073679999999,42.88421,Elliptical,Quenched,240.7898,2.381638086001324,0.1637811815969272,1.0541867940965934,5.073696,3.5657488803071393,0.29564246655692417,26,False,False,False,,,,,True,True,True,True,True,0.210659559924703,0.210659559924703,0.3003078152646575,0.044824127669977246,0.13721892725478624,True,0.21946008747208545,True,0.15778123442292644,True,1,4.229061,0.2161726,2.729913,0.2341154,2.252127,0.2416763,3.3134882650747564,0.1435544142844629,0.2770553,0.007169227,1.936937,0.0117028,-2.084829,0.3503905
Control4B,Lim:2510,2510,1237665330395152439,2110,53467,344,1,BGG,1,0,0.016973542,11.00629,-22.176285,12.26202516,43.34658,Elliptical,Quenched,193.5861,2.286874170585915,0.04239903771563569,0.5350407540244548,14.81263,5.283573816190174,0.10126493404614845,26,False,False,False,,,,,True,True,True,True,True,0.3003078152646575,0.29154133501529506,0.3003078152646575,0.00438324012468122,0.21946008747208545,True,0.3003078152646575,True,0.21243398995807833,True,1,4.776036,0.2110676,3.071562,0.2305283,2.937479,0.2344811,3.806649816102784,0.1400475918939485,0.3043229,0.007173467,1.994487,0.0137405,-2.763724,0.4137996
Control4B,Lim:2456,2456,1237668349207445599,2743,54259,61,3,Satellite,0,1,0.026296814,10.07664,-21.054562,14.31884234,29.3495,Spiral,Starforming,83.50681,1.92172189374497,0.07236157316518559,0.819602131918479,8.167641254871779,4.46281079015882,0.18365155290155408,26,False,False,False,,,,,True,True,True,True,True,-0.27817389220561206,-0.31236537628874045,-0.1848411427269139,0.06376211678091327,-0.027185968217908463,True,-0.9938918097601803,True,-0.10071575008869796,True,1,1.929688,0.3248008,1.085276,0.3566101,0.7329698,0.362005,1.3798146907746822,0.2252623742585699,0.0792465,0.01021348,1.220917,0.01030869,5.646115,0.4441462
Control4B,Lim:2456,2456,1237668349207511099,2744,54272,312,1,BGG,1,0,0.026418867,11.15768,-22.412417,12.94800497,52.03717,Spiral,Quenched,217.0065,2.3364727424745872,0.07595283694327719,0.8232846175065098,10.35649,5.684225938906663,0.14483671591436867,26,False,False,False,,,,,True,True,True,True,True,0.21946008747208545,0.16966679416987027,0.2855971362609545,0.05796517104554212,0.09986115685840526,True,0.19985798101343002,True,0.13085557337224013,True,1,3.599543,0.1821256,2.733685,0.1950182,2.461635,0.2000884,3.09286681211348,0.1177338287972245,0.2194294,0.005929333,1.757971,0.01049322,0.4218499,0.3071399
Control4B,Lim:2503,2503,1237667429555437686,2285,53700,27,3,Satellite,0,1,0.028828063,10.06359,-20.512998,15.13975761,17.68695,NoGZ,Starforming,42.92369,1.632697049681462,0.07102577806825089,0.895749222584918,7.482142927467215,4.468082473698667,0.20047732508469548,26,False,False,False,,,,,True,True,True,True,True,-0.1983087080057814,-0.3430700533958701,-0.1983087080057814,0.07238067269504435,-0.1983087080057814,True,-0.2949332821142268,True,-0.2727281867109631,True,1,1.976253,0.586186,2.461888,0.5687099,2.656691,0.5764433,2.2300466249270485,0.3839499065704297,0.1572504,0.01767425,1.584543,0.04057999,1.117981,1.188144
Control4B,Lim:2503,2503,1237667429555437726,2286,53700,213,4,Satellite,0,1,0.028695672,9.896671,-19.971391,15.66909759,16.15802,NoGZ,Starforming,67.39032,1.8285975186050345,0.09303020972054175,0.8917781555353035,5.5892858948482536,3.3229353773781756,0.2683705983590099,26,False,False,False,,,,,True,True,True,True,True,0.01941624484406951,-0.021079757759797816,0.12656094167438622,0.07382034971709202,-0.17608941330805536,True,-0.26734992123701173,True,-0.21220723669545014,True,1,2.418624,0.5949527,2.237109,0.6228324,2.546513,0.640466,2.3707084302467227,0.3817276930514787,0.0986338,0.01899131,1.394062,0.02927458,3.398354,1.051561
Control4B,Lim:2086,2086,1237673705578758555,434,51885,130,4,Satellite,0,1,0.029850107,9.857841,-19.421388,16.206118370000002,20.60837,Spiral,Starforming,59.32858,1.7732639538398232,0.12190232813175543,0.926362373664413,4.608843606028301,2.846306201818953,0.3254612497672999,26,True,True,True,-0.7296299956639811,-0.915829995663981,-0.5557299956639814,0.18004999999999982,True,True,True,True,True,-0.030271526760011918,-0.16328380351680608,0.011050416782760416,0.08716711014978325,-0.0691168562521512,True,-0.20752475187661884,True,-0.3761119394752729,True,1,2.791582,0.4792835,1.876076,0.4869787,2.505645,0.4948362,2.3935994169693977,0.3009207371420618,0.139705,0.01513981,1.390247,0.02597154,2.177011,0.9101179
Control4B,Lim:1499,1499,1237667730193711133,2419,54139,517,1,BGG,1,0,0.034922286,10.88381,-21.943943,14.07974306,36.04205,Spiral,Quenched,124.2766,2.0943893631745287,0.06025207388744818,1.0771673744147094,11.602940858080729,8.332206226391982,0.1292775700873579,26,False,False,False,,,,,True,True,True,True,True,-0.062396561398671085,-0.20289228400804113,-0.062396561398671085,0.07024786130468502,-0.07939644884409477,True,-0.06574371018214456,True,-0.11931785883562805,True,1,3.445759,0.2567686,3.27209,0.2685997,2.609944,0.2715188,3.261286067710418,0.1637552228605944,0.1843285,0.008288827,1.623383,0.01442415,-0.02986197,0.4474205
Control4B,Lim:1499,1499,1237667730730582135,2418,53794,42,4,Satellite,0,1,0.034928302,10.282,-20.848728,15.1711844,20.75417,Spiral,Starforming,94.19149,1.9740116669861696,0.07519275546648087,1.077345138977067,6.985294044172476,5.017048388543117,0.21473684436396548,26,False,False,False,,,,,True,True,True,True,True,-0.22656522730891981,-0.3006665564381726,-0.0899253200661028,0.10537061818603488,0.05135398835050857,True,-0.3692994289203334,True,-0.13479537313186118,True,1,3.462324,0.4436458,2.701562,0.4816424,2.537218,0.4724725,3.032220232925096,0.2874764456119057,0.1365217,0.01465025,1.441144,0.02444608,2.490277,0.8193371
Control4B,Lim:1499,1499,1237667730730647698,2419,54139,442,3,Satellite,0,1,0.035042923,10.58016,-21.058634,14.95025335,39.52753,Spiral,Starforming,134.2072,2.12777581565705,0.1700920439590336,1.080731536242863,3.914956230350459,2.8206777741001456,0.38314604601996355,26,False,False,False,,,,,True,True,True,True,True,-0.00036000557862243517,-0.07939644884409477,0.061498469643979516,0.07044745924403714,-0.05250706908668513,True,-0.17177874325082548,True,-0.04603702487435677,True,1,3.543416,0.2354328,2.781934,0.2497707,3.004819,0.2467387,3.1746946693483453,0.1506058162195491,0.2000455,0.007729478,1.608925,0.01254815,-0.5319896,0.4134375
Control4B,Lim:3008,3008,1237667731267715317,2418,53794,74,3,Satellite,0,1,0.034920042,10.41082,-21.418544,14.66644428,31.31468,Spiral,Starforming,104.606,2.0195565955461605,0.07203374597422778,1.077101066621994,9.076246665701223,6.51735664303407,0.16526655293188985,26,False,False,False,,,,,True,True,True,True,True,0.005382592656735859,-0.027185968217908463,0.04619148126786086,0.03668872474288466,-0.15909778063256153,True,0.12439759440607599,True,-0.26734992123701173,True,1,2.256681,0.3030776,2.373319,0.3215055,2.038221,0.3174667,2.2680576035701474,0.1959946452180684,0.1251561,0.009510399,1.332985,0.01227896,3.96338,0.4644001
Control4B,Lim:568,568,1237667782278906137,2440,53818,329,4,Satellite,0,1,0.032067474,10.65076,-20.258544,15.530974819999999,17.98738,Spiral,Starforming,66.84416,1.8250634700787038,0.1249625848489109,0.9925176167801503,4.766505759718797,3.1538939580033065,0.3146959377824173,26,False,False,False,,,,,True,True,True,True,True,0.17932884207153257,0.09986115685840526,0.19250472977107758,0.04632178645633616,-0.1508449289923749,True,0.09292160846959709,True,-0.11931785883562805,True,1,3.074477,0.5811941,3.062571,0.5686507,2.804027,0.5593426,3.032034890556235,0.3626646091448378,0.1733166,0.01813863,1.600692,0.04714772,0.5825073,1.359252
Control4B,Lim:7297,7297,1237668332027117605,2748,54234,355,2,Satellite,0,1,0.04208127,10.36236,-21.105573,15.33018543,41.12666,Uncertain,Quenched,138.8608,2.1425796629699705,0.4756636893186047,1.2868794430636092,1.3064713613875438,1.1208474252806384,1.1481307928609459,26,False,False,False,,,,,True,True,True,True,True,0.210659559924703,0.17548977917257252,0.3003078152646575,0.062409018046042486,0.06648321213101471,True,0.19619691789081167,True,0.01385725040186069,True,1,3.065328,0.2295612,2.965921,0.2422064,2.390391,0.2521704,2.9321575647316087,0.1473974583534247,0.1783383,0.007383474,1.684298,0.009754185,1.256801,0.3176794
Control4B,Lim:7297,7297,1237668332027117606,2747,54233,112,1,BGG,1,0,0.042187575,10.94688,-21.815953,14.60421227,41.32644,Elliptical,Quenched,201.526,2.3043310848597494,0.15359744799515826,1.2899661374120006,5.682926692755571,4.887188663366307,0.2639485041945299,26,False,False,False,,,,,True,True,True,True,True,0.1455612218657134,0.01664564199347177,0.17548977917257252,0.07942206858955038,0.09524713375865783,True,0.1496728826525962,True,0.061498469643979516,True,1,4.274434,0.2252038,2.857855,0.2433627,2.795406,0.2617435,3.4843896198599147,0.1483139123780884,0.248164,0.007596742,1.874187,0.01599318,-1.999878,0.4368646
Control4B,Lim:3867,3867,1237668332029935885,2751,54243,276,2,Satellite,0,1,0.044702595,10.55945,-20.958488,15.581649610000001,21.65202,Spiral,Starforming,103.0131,2.0128924567046966,0.14639559192342205,1.3627613821199718,4.688940447060945,4.259937976210009,0.3199016956890994,26,False,False,False,,,,,True,True,True,True,True,0.05135398835050857,-0.03966200463502764,0.09524713375865783,0.06745456919684273,0.01664564199347177,True,-0.009119148331831268,True,-0.024122131359567863,True,1,3.588596,0.4573241,2.37711,0.482929,0.79522,0.5750387,2.6345765280509124,0.3102981160352873,0.1949592,0.01529482,1.482818,0.0255962,1.560772,0.8671814
Control4B,Lim:1698,1698,1237663786885906495,5709,56571,430,2,Satellite,0,1,0.040670287,,-21.799499,14.4846086,,NoGZ,NosSFR,186.1842,2.269942823025765,0.13233417066241607,1.2458344173833398,6.423168,5.334802508690209,0.23352962276558856,v5_13_0,False,False,False,,,,,True,True,True,True,True,-0.1549517826247632,-0.324387986477199,-0.1387524855065975,0.09281775048530076,-0.7261497308821511,True,-0.5027694928517081,True,-1.4569753907965999,True,0,,,,,,,,,,,,,,
Control4B,Lim:6488,6488,1237665441518518400,1978,53473,232,3,Satellite,0,1,0.038125941,10.51426,-21.093488,15.090722860000001,22.65116,Spiral,Starforming,103.4734,2.0148287196676913,0.09553268851764542,1.1714643373618807,6.410256439131632,5.006257874524711,0.23399999894593893,26,False,False,False,,,,,True,True,True,True,True,-0.024122131359567863,-0.06574371018214456,-0.015058301950004111,0.025342704116070223,-0.00036000557862243517,True,-0.3761119394752729,True,-0.5215525549238152,True,1,1.982459,0.4354808,2.066573,0.4646419,1.494225,0.47306,1.9440145160883031,0.2815110876626882,0.1081824,0.01356116,1.286196,0.01755136,3.991333,0.6950079
Control4B,Lim:1499,1499,1237667782270583070,2418,53794,81,2,Satellite,0,1,0.035573678,9.637333,-21.298842,14.75977205,31.00849,Uncertain,Quenched,139.5966,2.144874840785564,0.09766523513629452,1.0964000336717312,16.45222,12.02547637464982,0.0911731061218486,26,False,False,False,,,,,True,True,True,True,True,0.09986115685840526,0.0714113894018661,0.12003830018504674,0.02431345539159032,0.0383308008134032,True,0.1287135660717291,True,0.03301017461500066,True,1,4.143666,0.3079931,2.950458,0.3180965,3.033161,0.3087958,3.5102231709114218,0.1946700252904528,0.2843746,0.009942962,1.995162,0.0343199,-2.75579,0.7329918
Control4B,Lim:974,974,1237667430105677981,2214,53794,592,2,Satellite,0,1,0.028856439,10.42854,-21.580123,13.97499801,25.89282,Spiral,Starforming,72.31047,1.8592011843487457,0.03382797492512562,0.8966001938832004,12.446428143780452,7.439646591244584,0.12051650342347883,26,False,False,False,,,,,True,True,True,True,True,-0.2217262958376311,-0.2217262958376311,-0.027185968217908463,0.09727016380986131,-0.3900662907353473,True,-0.35598675464406754,True,-0.35598675464406754,True,1,2.654957,0.3687451,2.810596,0.3771707,2.802758,0.3876827,2.730601554518989,0.2370064263095921,0.1490212,0.01167563,1.479771,0.01603946,1.530487,0.592059
Control4B,Lim:3917,3917,1237668367461384250,2521,54538,97,2,Satellite,0,1,0.034150429,10.55919,-21.321991,14.715245,32.81087,Elliptical,Quenched,101.5026,2.006477166891507,0.12788040411020926,1.0543384875986208,8.829629530206795,6.206278829956235,0.1698825522484712,26,False,False,False,,,,,True,True,True,True,True,0.09986115685840526,0.005382592656735859,0.12003830018504674,0.057327853764155445,-0.059074962477950764,True,-0.1269876415173383,True,-0.0691168562521512,True,1,3.591376,0.2948488,2.644562,0.3045061,2.81603,0.2971317,3.109669145440241,0.1860944151531203,0.2029764,0.009390228,1.695,0.01919525,-0.1987345,0.5492485
Control4B,Lim:712,712,1237668367999172836,2527,54569,348,2,Satellite,0,1,0.034011982,11.20287,-22.429202,13.60801601,52.37774,Elliptical,Quenched,268.1335,2.428351077154288,0.1583157052780996,1.0502391680470022,4.720786,3.30530290744529,0.3177436977655839,26,False,False,False,,,,,True,True,True,True,True,0.2625521760248259,0.19985798101343002,0.3003078152646575,0.050224917125613736,0.20529235111097974,True,0.27805038918148905,True,0.2545906102675482,True,1,4.418179,0.1735589,2.643854,0.1904657,2.334843,0.1969941,3.361360701679408,0.1174545602612677,0.2939462,0.005795754,1.993717,0.00977731,-1.609439,0.2801385
Control4B,Lim:313,313,1237668294449823785,2509,54180,492,1,BGG,1,0,0.024203681,11.17396,-22.621881,12.50048037,45.09822,Spiral,Quenched,195.3609,2.2908376473385905,0.05799092017485418,0.7562789460123477,16.6095,8.374276769194726,0.09030976248532466,26,False,False,False,,,,,True,True,True,True,True,0.3003078152646575,0.20529235111097974,0.3003078152646575,0.04750773207683888,0.17548977917257252,True,0.3003078152646575,True,0.22465605644582687,True,1,5.706529,0.1891922,2.682812,0.2230824,2.572981,0.2288523,3.8902510740696776,0.1422863903398713,0.2636438,0.006850611,1.769679,0.009696742,-0.8802739,0.326649
Control4B,Lim:11305,11305,1237667254016278686,2232,53827,73,2,Satellite,0,1,0.042016956,9.306328,-19.587982,16.86629312,12.46332,Uncertain,Starforming,,,0.16641482015915124,1.2850116221054257,2.779827706657472,2.3814072736703493,0.539601787696272,26,False,False,False,,,,,True,True,True,True,False,-0.6823189288471327,-1.5487361063149858,-0.6823189288471327,0.43320858873392654,-1.0233458920722236,True,-1.2110108527592345,True,-1.5487361063149858,True,1,1.641807,0.7500241,0.8216553,0.8890855,0.4361825,0.8861266,1.0824949328053282,0.5763665513776083,0.08864506,0.0237626,1.102511,0.01898315,4.642379,0.9411125
Control4B,Lim:802,802,1237667550347591793,2497,54154,191,4,Satellite,0,1,0.027062317,10.01504,-19.940159,15.50761414,29.45253,Spiral,Quenched,94.55774,1.9756970837015375,0.2228250435110174,0.8426801757995697,4.064885799659457,2.283599120174804,0.3690140569571881,26,False,False,False,,,,,True,True,True,True,True,-0.003260164289578826,-0.1231358190374761,0.08110344385726691,0.1021196314473715,-0.00036000557862243517,True,-0.16751050324578506,True,-0.00036000557862243517,True,1,3.43531,0.3307688,2.964808,0.3439838,2.899086,0.3369467,3.181480385954061,0.2096026792459048,0.2162891,0.01052697,1.750269,0.02277808,-0.1135673,0.6309739
Control4B,Lim:1404,1404,1237668336860856428,2524,54568,480,1,BGG,1,0,0.041074896,11.32592,-22.838026,13.53166665,44.11683,Elliptical,Quenched,259.1984,2.4136323163601463,0.0913894366031817,1.2576187192134483,9.198183,7.7118714157006085,0.16307568570879705,26,False,False,False,,,,,True,True,True,True,True,0.29885896880742735,0.27037041250145794,0.3003078152646575,0.01496870138159978,0.2177141908488538,True,0.3003078152646575,True,0.21420119955862366,True,1,4.485103,0.2070614,2.774577,0.2268607,2.473184,0.237138,3.4735810923104817,0.1392367930916388,0.3067681,0.006928057,2.006158,0.01193902,-2.402716,0.341593
Control4B,Lim:888,888,1237663787954470946,1868,53318,591,4,Satellite,0,1,0.021855848,10.27029,-20.187154,14.851415000000001,41.91975,Elliptical,Quenched,129.5031,2.112280164531402,0.24227020121092374,0.6848645168917951,5.691244496269662,2.5984876083005397,0.26356274115146133,26,False,False,False,,,,,True,True,True,True,True,0.17741355266189243,0.16966679416987027,0.18878060169439917,0.009556903762264451,0.06648321213101471,True,0.11118620289364924,True,0.13721892725478624,True,1,4.254207,0.2235515,3.025765,0.2361019,3.034886,0.2363457,3.589302909692655,0.1434594081808913,0.2655524,0.007340938,1.955539,0.01664547,-2.041776,0.441927
Control4B,Lim:1740,1740,1237667322713407696,2212,53789,24,4,Satellite,0,1,0.040607738,10.1108,-20.841794,15.48879157,18.2402,Spiral,Starforming,77.46086,1.889082314379745,0.1178528257398427,1.24401163580335,5.637755346799067,4.67562216748706,0.2660633368653805,26,False,False,False,,,,,True,True,True,True,True,0.09756027280667182,0.02216928448468114,0.1455612218657134,0.061695968690516134,-0.1231358190374761,True,0.1393198083248698,True,-0.2464789876079352,True,0,2.291847,0.5409529,2.163481,0.5677685,,,,,0.154898,0.01665746,1.392594,0.02569937,2.93023,0.9294841
Control4B,Lim:1716,1716,1237667323250213040,2212,53789,599,4,Satellite,0,1,0.038631497,10.7389,-21.028313,15.23713381,22.2285,Spiral,Starforming,105.7721,2.024371126924506,0.11131149097525589,1.1862780783022238,5.053619332295339,3.9966652199908546,0.2968169744037101,26,False,False,False,,,,,True,True,True,True,True,0.06895429106965624,0.027623555056661857,0.15374598130109055,0.06306121312221434,0.06648321213101471,True,-0.10071575008869796,True,0.01385725040186069,True,1,3.823082,0.4305621,2.167824,0.4636594,2.394383,0.4490643,2.920666350564994,0.285586009206714,0.1809528,0.01399191,1.611672,0.02741095,3.034687,0.787204
